NAME:,walk_1_2,,
10.289,0.39,-1.37,-10.76
10.379,0.54,-0.97,-10.21
10.443,0.98,-1.24,-11.52
10.534,1.94,-0.84,-12.24
10.61,1.94,-0.84,-12.24
10.696,1.94,-0.84,-12.24
10.781,1.94,-0.84,-12.24
10.859,1.94,-0.84,-12.24
10.939,1.94,-0.84,-12.24
11.02,1.94,-0.84,-12.24
11.105,1.94,-0.84,-12.24
11.176,1.53,-2.12,-13.82
11.25,1.99,-2.21,-12.98
11.327,1.63,-3.22,-12.62
11.412,1.63,-3.22,-12.62
11.486,1.63,-3.22,-12.62
11.567,1.63,-3.22,-12.62
11.672,1.63,-3.22,-12.62
11.75,1.63,-3.22,-12.62
11.812,1.63,-3.22,-12.62
11.911,1.63,-3.22,-12.62
11.997,2.04,-2.09,-11.35
12.068,1.1,-1.77,-11.19
12.14,0.26,-1.19,-10.85
12.22,0.26,-1.19,-10.85
12.306,0.26,-1.19,-10.85
12.385,0.26,-1.19,-10.85
12.475,0.26,-1.19,-10.85
12.58,0.26,-1.19,-10.85
12.639,0.26,-1.19,-10.85
12.707,0.26,-1.19,-10.85
12.785,0.6,-0.88,-9.98
12.862,1.26,-0.22,-10.84
12.943,2.01,0.64,-11.57
13.04,2.01,0.64,-11.57
13.113,2.01,0.64,-11.57
13.19,2.01,0.64,-11.57
13.274,2.01,0.64,-11.57
13.355,2.01,0.64,-11.57
13.434,2.01,0.64,-11.57
13.518,2.01,0.64,-11.57
13.598,0.84,1.02,-13.13
13.68,0.72,-0.94,-13.3
13.76,1.07,-2.24,-12.92
13.842,1.07,-2.24,-12.92
13.936,1.07,-2.24,-12.92
14.025,1.07,-2.24,-12.92
14.086,1.07,-2.24,-12.92
14.159,1.07,-2.24,-12.92
14.266,1.07,-2.24,-12.92
14.324,1.07,-2.24,-12.92
14.426,1.5,-3.05,-11.77
14.5,1.57,-1.96,-11.14
14.586,0.76,-1.52,-10.6
14.664,0.76,-1.52,-10.6
14.732,0.76,-1.52,-10.6
14.81,0.76,-1.52,-10.6
14.889,0.76,-1.52,-10.6
14.989,0.76,-1.52,-10.6
15.068,0.76,-1.52,-10.6
15.142,0.76,-1.52,-10.6
15.239,1.26,-0.81,-10.42
15.31,1.26,-0.3,-10.19
15.392,2.17,-0.44,-11.55
15.459,2.17,-0.44,-11.55
15.536,2.17,-0.44,-11.55
15.617,2.17,-0.44,-11.55
15.72,2.17,-0.44,-11.55
15.798,2.17,-0.44,-11.55
15.882,2.17,-0.44,-11.55
15.968,2.17,-0.44,-11.55
16.037,1.39,-0.65,-12.71
16.119,1.1,-2.82,-13.83
16.211,0.41,-3.11,-12.93
16.27,0.41,-3.11,-12.93
16.36,0.41,-3.11,-12.93
16.441,0.41,-3.11,-12.93
16.517,0.41,-3.11,-12.93
16.595,0.41,-3.11,-12.93
16.673,0.41,-3.11,-12.93
16.753,0.41,-3.11,-12.93
16.844,0.55,-4.13,-12.19
16.932,0.81,-2.63,-11.07
16.999,0.72,-2.48,-10.06
17.086,0.72,-2.48,-10.06
17.185,0.72,-2.48,-10.06
17.259,0.72,-2.48,-10.06
17.319,0.72,-2.48,-10.06
17.423,0.72,-2.48,-10.06
17.505,0.72,-2.48,-10.06
17.586,0.72,-2.48,-10.06
17.649,0.94,-1.36,-9.89
17.736,1.2,-0.84,-9.44
17.819,1.74,-0.64,-9.96
17.906,1.74,-0.64,-9.96
17.987,1.74,-0.64,-9.96
18.068,1.74,-0.64,-9.96
18.133,1.74,-0.64,-9.96
18.219,1.74,-0.64,-9.96
18.315,1.74,-0.64,-9.96
18.389,1.74,-0.64,-9.96
18.471,1.41,-1.05,-10.12
18.538,0.65,-0.61,-11.62
18.625,-0.5,-1.78,-13.04
18.701,-0.5,-1.78,-13.04
18.788,-0.5,-1.78,-13.04
18.873,-0.5,-1.78,-13.04
18.964,-0.5,-1.78,-13.04
19.034,-0.5,-1.78,-13.04
19.108,-0.5,-1.78,-13.04
19.203,-0.5,-1.78,-13.04
19.289,0.56,-2.45,-14.64
19.354,0.85,-3.87,-13.38
19.424,1.62,-3.11,-12.59
19.515,1.62,-3.11,-12.59
19.613,1.62,-3.11,-12.59
19.69,1.62,-3.11,-12.59
19.768,1.62,-3.11,-12.59
19.862,1.62,-3.11,-12.59
19.938,1.62,-3.11,-12.59
20.014,1.62,-3.11,-12.59
20.091,0.86,-3.13,-10.94
20.172,0.72,-2.07,-10.74
20.254,1.33,-1.87,-9.51
20.332,1.33,-1.87,-9.51
20.415,1.33,-1.87,-9.51
20.483,1.33,-1.87,-9.51
20.556,1.33,-1.87,-9.51
20.652,1.33,-1.87,-9.51
20.728,1.33,-1.87,-9.51
20.812,1.33,-1.87,-9.51
20.909,0.72,-0.51,-9.75
20.984,0.56,-0.69,-10.43
21.064,-0.07,-0.12,-11.72
21.133,-0.07,-0.12,-11.72
21.216,-0.07,-0.12,-11.72
21.286,-0.07,-0.12,-11.72
21.367,-0.07,-0.12,-11.72
21.49,-0.07,-0.12,-11.72
21.565,-0.07,-0.12,-11.72
21.642,-0.07,-0.12,-11.72
21.705,0.51,0.03,-12.57
21.79,0.89,0.51,-13.48
21.874,1.29,-1.99,-12.81
21.945,1.29,-1.99,-12.81
22.041,1.29,-1.99,-12.81
22.121,1.29,-1.99,-12.81
22.202,1.29,-1.99,-12.81
22.278,1.29,-1.99,-12.81
22.339,1.29,-1.99,-12.81
22.444,1.29,-1.99,-12.81
22.526,1.05,-3.82,-11.39
22.588,0.93,-4.65,-11.14
22.668,0.42,-3.07,-10.77
22.78,0.42,-3.07,-10.77
22.853,0.42,-3.07,-10.77
22.92,0.42,-3.07,-10.77
23.008,0.42,-3.07,-10.77
23.086,0.42,-3.07,-10.77
23.184,0.42,-3.07,-10.77
23.248,0.42,-3.07,-10.77
23.35,0.65,-2.05,-9.98
23.415,-0.04,-1.4,-9.1
23.511,-0.07,-0.35,-9.69
23.562,-0.07,-0.35,-9.69
23.657,-0.07,-0.35,-9.69
23.743,-0.07,-0.35,-9.69
23.815,-0.07,-0.35,-9.69
23.887,-0.07,-0.35,-9.69
23.966,-0.07,-0.35,-9.69
24.064,-0.07,-0.35,-9.69
24.126,0.05,0.47,-10.66
24.201,1.15,0.71,-11.79
24.31,1.71,1.14,-12.21
24.379,1.71,1.14,-12.21
24.463,1.71,1.14,-12.21
24.534,1.71,1.14,-12.21
24.635,1.71,1.14,-12.21
24.717,1.71,1.14,-12.21
24.803,1.71,1.14,-12.21
24.869,1.71,1.14,-12.21
24.942,1.05,0.51,-13.82
25.011,0.12,-1.77,-13.22
25.126,-0.14,-2.65,-13.05
25.233,-0.14,-2.65,-13.05
25.299,-0.14,-2.65,-13.05
25.368,-0.14,-2.65,-13.05
25.435,-0.14,-2.65,-13.05
25.517,-0.14,-2.65,-13.05
25.751,-0.14,-2.65,-13.05
25.82,-0.14,-2.65,-13.05
25.962,0.07,-3.23,-11.4
26.175,0.8,-1.62,-11.11
26.464,0.52,-1.95,-10.06
26.523,0.52,-1.95,-10.06
26.571,0.52,-1.95,-10.06
26.577,0.52,-1.95,-10.06
26.587,0.52,-1.95,-10.06
26.635,0.52,-1.95,-10.06
26.641,0.52,-1.95,-10.06
26.647,1.28,-1.26,-9.66
26.695,1.46,-0.85,-9.21
26.762,1.57,-0.07,-10.09
26.904,1.57,-0.07,-10.09
26.979,1.57,-0.07,-10.09
26.991,1.57,-0.07,-10.09
27.242,1.57,-0.07,-10.09
27.313,1.57,-0.07,-10.09
27.332,1.57,-0.07,-10.09
27.343,1.57,-0.07,-10.09
27.406,0.92,0.07,-10.81
27.469,-0.35,0.21,-11.81
27.541,-0.37,-1.5,-12.75
27.624,-0.37,-1.5,-12.75
27.715,-0.37,-1.5,-12.75
27.784,-0.37,-1.5,-12.75
27.875,-0.37,-1.5,-12.75
27.952,-0.37,-1.5,-12.75
28.042,-0.37,-1.5,-12.75
28.098,-0.37,-1.5,-12.75
28.214,0.01,-0.69,-12.75
28.3,2.39,-3.35,-14.36
28.37,2.2,-3.19,-12.59
28.417,2.2,-3.19,-12.59
28.67,2.2,-3.19,-12.59
28.752,2.2,-3.19,-12.59
28.802,2.2,-3.19,-12.59
28.851,2.2,-3.19,-12.59
28.902,2.2,-3.19,-12.59
28.965,2.2,-3.19,-12.59
29.016,2.05,-5.28,-13.83
29.118,0.69,-3.14,-10.72
29.188,1.14,-2.6,-12.25
29.252,1.14,-2.6,-12.25
29.319,1.14,-2.6,-12.25
29.396,1.14,-2.6,-12.25
29.487,1.14,-2.6,-12.25
29.553,1.14,-2.6,-12.25
29.654,1.14,-2.6,-12.25
29.727,1.14,-2.6,-12.25
29.809,0.72,-1.79,-10.84
29.895,0.63,-1.94,-11.92
29.985,0.26,-1.4,-11.1
30.052,0.26,-1.4,-11.1
30.13,0.26,-1.4,-11.1
30.202,0.26,-1.4,-11.1
30.294,0.26,-1.4,-11.1
30.386,0.26,-1.4,-11.1
30.471,0.26,-1.4,-11.1
30.543,0.26,-1.4,-11.1
30.61,0.52,-1.43,-11.01
30.705,0.63,-1.07,-10.71
30.839,1.11,-1.09,-10.37
30.906,1.11,-1.09,-10.37
30.962,1.11,-1.09,-10.37
31.029,1.11,-1.09,-10.37
31.093,1.11,-1.09,-10.37
31.188,1.11,-1.09,-10.37
31.271,1.11,-1.09,-10.37
31.348,1.11,-1.09,-10.37
31.425,0.71,-0.6,-10.63
31.496,-0.12,-0.22,-10.68
31.587,-0.81,-0.12,-10.94
31.671,-0.81,-0.12,-10.94
31.743,-0.81,-0.12,-10.94
31.845,-0.81,-0.12,-10.94
31.914,-0.81,-0.12,-10.94
32,-0.81,-0.12,-10.94
32.071,-0.81,-0.12,-10.94
32.149,-0.81,-0.12,-10.94
32.248,0.1,-0.25,-10.6
32.334,0.6,-0.37,-10.8
32.401,0.88,-0.08,-11.39
32.47,0.88,-0.08,-11.39
32.55,0.88,-0.08,-11.39
32.639,0.88,-0.08,-11.39
32.717,0.88,-0.08,-11.39
32.798,0.88,-0.08,-11.39
32.875,0.88,-0.08,-11.39
32.976,0.88,-0.08,-11.39
33.065,0.34,-0.27,-11.74
33.132,0.17,-0.3,-12.24
33.207,-0.68,-0.16,-12.2
33.285,-0.68,-0.16,-12.2
33.372,-0.68,-0.16,-12.2
33.446,-0.68,-0.16,-12.2
33.519,-0.68,-0.16,-12.2
33.598,-0.68,-0.16,-12.2
33.696,-0.68,-0.16,-12.2
33.771,-0.68,-0.16,-12.2
33.861,-0.63,0.18,-12.79
33.946,-0.31,0.55,-12.67
34.018,1.23,-0.13,-12.92
34.098,1.23,-0.13,-12.92
34.169,1.23,-0.13,-12.92
34.263,1.23,-0.13,-12.92
34.335,1.23,-0.13,-12.92
34.466,1.23,-0.13,-12.92
34.532,1.23,-0.13,-12.92
34.599,1.23,-0.13,-12.92
34.669,0.88,0.09,-12.91
34.753,-0.05,0.03,-13.05
34.828,-0.97,-0.97,-13.6
34.903,-0.97,-0.97,-13.6
34.999,-0.97,-0.97,-13.6
35.076,-0.97,-0.97,-13.6
35.159,-0.97,-0.97,-13.6
35.232,-0.97,-0.97,-13.6
35.306,-0.97,-0.97,-13.6
35.386,-0.97,-0.97,-13.6
35.468,-0.33,-0.63,-13.19
35.551,1.5,-3.39,-13.22
35.637,1.36,-2.69,-11.18
35.719,1.36,-2.69,-11.18
35.812,1.36,-2.69,-11.18
35.888,1.36,-2.69,-11.18
35.977,1.36,-2.69,-11.18
36.066,1.36,-2.69,-11.18
36.138,1.36,-2.69,-11.18
36.216,1.36,-2.69,-11.18
36.282,0.78,-4,-12
36.359,-0.21,-2.69,-10.85
36.433,0.47,-2.58,-12.17
36.516,0.47,-2.58,-12.17
36.606,0.47,-2.58,-12.17
36.688,0.47,-2.58,-12.17
36.783,0.47,-2.58,-12.17
36.858,0.47,-2.58,-12.17
36.935,0.47,-2.58,-12.17
37.022,0.47,-2.58,-12.17
37.119,0.42,-2.51,-10.2
37.199,0.24,-2.17,-11.28
37.274,0.09,-2.11,-10.34
37.352,0.09,-2.11,-10.34
37.431,0.09,-2.11,-10.34
37.511,0.09,-2.11,-10.34
37.586,0.09,-2.11,-10.34
37.669,0.09,-2.11,-10.34
37.748,0.09,-2.11,-10.34
37.832,0.09,-2.11,-10.34
37.915,0.44,-2.14,-11.83
37.989,0.24,-1.97,-10.77
38.071,0.37,-1.88,-10.63
38.149,0.37,-1.88,-10.63
38.235,0.37,-1.88,-10.63
38.311,0.37,-1.88,-10.63
38.39,0.37,-1.88,-10.63
38.467,0.37,-1.88,-10.63
38.547,0.37,-1.88,-10.63
38.628,0.37,-1.88,-10.63
38.715,0.39,-2.04,-9.21
38.793,0,-2.05,-9.55
38.877,-0.76,-2.25,-9.82
38.964,-0.76,-2.25,-9.82
39.038,-0.76,-2.25,-9.82
39.119,-0.76,-2.25,-9.82
39.213,-0.76,-2.25,-9.82
39.292,-0.76,-2.25,-9.82
39.37,-0.76,-2.25,-9.82
39.454,-0.76,-2.25,-9.82
39.524,-0.51,-1.87,-10.32
39.615,0.43,-1.77,-10.24
39.71,0.85,-1.41,-10.89
39.783,0.85,-1.41,-10.89
39.861,0.85,-1.41,-10.89
39.936,0.85,-1.41,-10.89
40.015,0.85,-1.41,-10.89
40.093,0.85,-1.41,-10.89
40.171,0.85,-1.41,-10.89
40.256,0.85,-1.41,-10.89
40.335,0.14,-0.97,-11.26
40.428,-0.24,-1.09,-11.73
40.5,-0.52,-0.76,-11.62
40.577,-0.52,-0.76,-11.62
40.654,-0.52,-0.76,-11.62
40.739,-0.52,-0.76,-11.62
40.817,-0.52,-0.76,-11.62
40.906,-0.52,-0.76,-11.62
40.977,-0.52,-0.76,-11.62
41.07,-0.52,-0.76,-11.62
41.156,-0.05,-1.22,-12.42
41.235,-0.01,-0.2,-12.55
41.309,1.12,-2.84,-13.87
41.385,1.12,-2.84,-13.87
41.481,1.12,-2.84,-13.87
41.558,1.12,-2.84,-13.87
41.649,1.12,-2.84,-13.87
41.73,1.12,-2.84,-13.87
41.803,1.12,-2.84,-13.87
41.884,1.12,-2.84,-13.87
41.972,0.9,-3.86,-14.17
42.058,1.05,-4.92,-13.47
42.136,0.2,-3.65,-12.76
42.214,0.2,-3.65,-12.76
42.29,0.2,-3.65,-12.76
42.368,0.2,-3.65,-12.76
42.456,0.2,-3.65,-12.76
42.542,0.2,-3.65,-12.76
42.615,0.2,-3.65,-12.76
42.694,0.2,-3.65,-12.76
42.769,-0.03,-3.09,-11.94
42.853,0.08,-3.18,-12
42.933,-0.33,-2.33,-10.79
43.011,-0.33,-2.33,-10.79
43.105,-0.33,-2.33,-10.79
43.19,-0.33,-2.33,-10.79
43.267,-0.33,-2.33,-10.79
43.35,-0.33,-2.33,-10.79
43.424,-0.33,-2.33,-10.79
43.505,-0.33,-2.33,-10.79
43.588,0.07,-1.6,-10.36
43.676,0.31,-1.01,-10.19
43.753,0.81,-0.67,-10.19
43.839,0.81,-0.67,-10.19
43.917,0.81,-0.67,-10.19
43.996,0.81,-0.67,-10.19
44.071,0.81,-0.67,-10.19
44.152,0.81,-0.67,-10.19
44.238,0.81,-0.67,-10.19
44.321,0.81,-0.67,-10.19
44.405,0.22,-0.64,-10.12
44.48,-0.8,-0.64,-10.59
44.573,-0.95,-0.9,-10.94
44.655,-0.95,-0.9,-10.94
44.732,-0.95,-0.9,-10.94
44.811,-0.95,-0.9,-10.94
44.894,-0.95,-0.9,-10.94
44.97,-0.95,-0.9,-10.94
45.056,-0.95,-0.9,-10.94
45.136,-0.95,-0.9,-10.94
45.214,-0.09,-0.82,-11.01
45.294,0.58,-0.44,-11.31
45.371,0.64,0.1,-11.74
45.456,0.64,0.1,-11.74
45.538,0.64,0.1,-11.74
45.625,0.64,0.1,-11.74
45.706,0.64,0.1,-11.74
45.78,0.64,0.1,-11.74
45.859,0.64,0.1,-11.74
45.938,0.64,0.1,-11.74
46.025,0.07,0.26,-12.15
46.108,-0.5,0.31,-12.02
46.196,-0.9,-0.61,-12.77
46.277,-0.9,-0.61,-12.77
46.358,-0.9,-0.61,-12.77
46.439,-0.9,-0.61,-12.77
46.517,-0.9,-0.61,-12.77
46.594,-0.9,-0.61,-12.77
46.674,-0.9,-0.61,-12.77
46.757,-0.9,-0.61,-12.77
46.83,-0.78,-0.09,-13.44
46.908,0.13,0.29,-13.99
46.992,1.79,-0.78,-13.72
47.07,1.79,-0.78,-13.72
47.147,1.79,-0.78,-13.72
47.245,1.79,-0.78,-13.72
47.333,1.79,-0.78,-13.72
47.408,1.79,-0.78,-13.72
47.489,1.79,-0.78,-13.72
47.565,1.79,-0.78,-13.72
47.647,1.45,-1.14,-14
47.746,0.85,-3.06,-14.42
47.829,0,-1.92,-12.84
47.91,0,-1.92,-12.84
47.985,0,-1.92,-12.84
48.065,0,-1.92,-12.84
48.145,0,-1.92,-12.84
48.225,0,-1.92,-12.84
48.298,0,-1.92,-12.84
48.38,0,-1.92,-12.84
48.457,1.57,-3.73,-12.93
48.538,1.91,-3.74,-10.76
48.616,1.56,-4.04,-11.72
48.697,1.56,-4.04,-11.72
48.778,1.56,-4.04,-11.72
48.858,1.56,-4.04,-11.72
48.938,1.56,-4.04,-11.72
49.015,1.56,-4.04,-11.72
49.094,1.56,-4.04,-11.72
49.173,1.56,-4.04,-11.72
49.262,1.02,-2.9,-10.19
49.341,0.95,-2.47,-11.22
49.427,1.03,-2.17,-10.38
49.511,1.03,-2.17,-10.38
49.592,1.03,-2.17,-10.38
49.675,1.03,-2.17,-10.38
49.758,1.03,-2.17,-10.38
49.832,1.03,-2.17,-10.38
49.917,1.03,-2.17,-10.38
50.006,1.03,-2.17,-10.38
50.093,0.77,-2.29,-10.63
50.17,0.75,-2.24,-10.37
50.248,0.17,-1.99,-10.84
50.324,0.17,-1.99,-10.84
50.407,0.17,-1.99,-10.84
50.496,0.17,-1.99,-10.84
50.577,0.17,-1.99,-10.84
50.655,0.17,-1.99,-10.84
50.737,0.17,-1.99,-10.84
50.818,0.17,-1.99,-10.84
50.895,0.2,-1.4,-10.57
50.977,0.64,-0.88,-10.3
51.061,1.19,-0.47,-10.07
51.143,1.19,-0.47,-10.07
51.227,1.19,-0.47,-10.07
51.313,1.19,-0.47,-10.07
51.398,1.19,-0.47,-10.07
51.476,1.19,-0.47,-10.07
51.562,1.19,-0.47,-10.07
51.624,1.19,-0.47,-10.07
51.703,0.26,-0.22,-10.53
51.795,-0.24,-0.72,-11.23
51.874,-0.65,-0.73,-11.92
51.957,-0.65,-0.73,-11.92
52.042,-0.65,-0.73,-11.92
52.12,-0.65,-0.73,-11.92
52.202,-0.65,-0.73,-11.92
52.284,-0.65,-0.73,-11.92
52.372,-0.65,-0.73,-11.92
52.432,-0.65,-0.73,-11.92
52.516,0.18,-1.09,-12.7
52.599,-0.03,0.25,-12.7
52.679,1.07,-0.97,-13.61
52.76,1.07,-0.97,-13.61
52.842,1.07,-0.97,-13.61
52.921,1.07,-0.97,-13.61
53.005,1.07,-0.97,-13.61
53.087,1.07,-0.97,-13.61
53.176,1.07,-0.97,-13.61
53.261,1.07,-0.97,-13.61
53.352,0.61,-1.99,-14.36
53.414,0.35,-4.41,-14.34
53.494,0.16,-3.56,-13.02
53.578,0.16,-3.56,-13.02
53.659,0.16,-3.56,-13.02
53.741,0.16,-3.56,-13.02
53.829,0.16,-3.56,-13.02
53.91,0.16,-3.56,-13.02
53.967,0.16,-3.56,-13.02
54.055,0.16,-3.56,-13.02
54.136,0.65,-4.16,-10.2
54.229,1.23,-3.14,-10.37
54.284,0.93,-3.44,-9.91
54.368,0.93,-3.44,-9.91
54.457,0.93,-3.44,-9.91
54.542,0.93,-3.44,-9.91
54.63,0.93,-3.44,-9.91
54.709,0.93,-3.44,-9.91
54.794,0.93,-3.44,-9.91
54.854,0.93,-3.44,-9.91
54.938,0.44,-2.43,-10.77
55.02,0.52,-2.14,-10.16
55.106,0.85,-2.29,-10.13
55.188,0.85,-2.29,-10.13
55.276,0.85,-2.29,-10.13
55.36,0.85,-2.29,-10.13
55.445,0.85,-2.29,-10.13
55.53,0.85,-2.29,-10.13
55.617,0.85,-2.29,-10.13
55.674,0.85,-2.29,-10.13
55.755,0.3,-1.6,-10.33
55.844,-0.37,-1.18,-10.5
55.928,-1.05,-0.95,-11.14
56.012,-1.05,-0.95,-11.14
56.095,-1.05,-0.95,-11.14
56.18,-1.05,-0.95,-11.14
56.242,-1.05,-0.95,-11.14
56.321,-1.05,-0.95,-11.14
56.407,-1.05,-0.95,-11.14
56.496,-1.05,-0.95,-11.14
56.582,0.08,-1.56,-10.8
56.669,0.51,-1.36,-11.13
56.753,0.76,-0.98,-11.4
56.838,0.76,-0.98,-11.4
56.94,0.76,-0.98,-11.4
57.009,0.76,-0.98,-11.4
57.067,0.76,-0.98,-11.4
57.125,0.76,-0.98,-11.4
57.185,0.76,-0.98,-11.4
57.271,0.76,-0.98,-11.4
57.362,0.27,-0.88,-11.78
57.449,0.04,-1.11,-12.26
57.527,-0.89,-0.98,-12.57
57.591,-0.89,-0.98,-12.57
57.678,-0.89,-0.98,-12.57
57.762,-0.89,-0.98,-12.57
57.847,-0.89,-0.98,-12.57
57.931,-0.89,-0.98,-12.57
58.019,-0.89,-0.98,-12.57
58.078,-0.89,-0.98,-12.57
58.166,-0.46,-0.31,-13.55
58.258,0.04,0.05,-13.49
58.343,1.61,-2.25,-13.18
58.434,1.61,-2.25,-13.18
58.522,1.61,-2.25,-13.18
58.61,1.61,-2.25,-13.18
58.672,1.61,-2.25,-13.18
58.751,1.61,-2.25,-13.18
58.844,1.61,-2.25,-13.18
58.933,1.61,-2.25,-13.18
59.02,0.95,-3.47,-13.77
59.108,0.64,-4.64,-12.46
59.191,-0.33,-2.93,-12.54
59.25,-0.33,-2.93,-12.54
59.34,-0.33,-2.93,-12.54
59.431,-0.33,-2.93,-12.54
59.52,-0.33,-2.93,-12.54
59.584,-0.33,-2.93,-12.54
59.673,-0.33,-2.93,-12.54
59.759,-0.33,-2.93,-12.54
59.815,-0.24,-2.64,-11.14
59.899,0.08,-2.16,-11.73
59.983,0.05,-1.69,-10.8
60.068,0.05,-1.69,-10.8
60.158,0.05,-1.69,-10.8
60.218,0.05,-1.69,-10.8
60.304,0.05,-1.69,-10.8
60.389,0.05,-1.69,-10.8
60.477,0.05,-1.69,-10.8
60.542,0.05,-1.69,-10.8
60.622,0.1,-1.33,-9.85
60.687,0.27,-0.82,-9.32
60.769,0.95,-0.72,-9.39
60.86,0.95,-0.72,-9.39
60.944,0.95,-0.72,-9.39
61.028,0.95,-0.72,-9.39
61.117,0.95,-0.72,-9.39
61.201,0.95,-0.72,-9.39
61.29,0.95,-0.72,-9.39
61.379,0.95,-0.72,-9.39
61.444,0.29,0.3,-9.99
61.505,-0.29,-0.03,-10.8
61.592,-1.67,0.55,-12.26
61.683,-1.67,0.55,-12.26
61.773,-1.67,0.55,-12.26
61.857,-1.67,0.55,-12.26
61.921,-1.67,0.55,-12.26
62.006,-1.67,0.55,-12.26
62.099,-1.67,0.55,-12.26
