NAME:,run_4_1.csv,,
26.12799,6.43,0.12,-8.32
26.199005,20.01,-3.77,-2.59
26.269989,16.44,0.27,-1.77
26.341003,4.31,-0.04,-1.33
26.412018,-2.47,-1.61,-4.16
26.483002,6.86,0.59,-3.1
26.554016,12.98,-7.92,-11.14
26.625,19.3,1.73,-3.45
26.696014,7.1,0,-3.37
26.766998,3.33,0.86,-3.3
26.838013,1.69,-2.2,-5.02
26.908997,-0.08,-5.61,-6.12
26.980011,20.01,-1.49,-2.94
27.050995,15.26,-1.57,-1.84
27.12201,6.86,0.04,-1.06
27.192993,-4.82,-2.63,-4.28
27.264008,7.3,6.63,-5.49
27.334991,15.77,-4.79,-1.92
27.406006,17.02,1.65,-1.22
27.47699,7.26,0.12,-1.84
27.548004,3.37,0,-2.82
27.618988,-0.94,-2.31,-4.63
27.690002,4.43,-1.26,-9.1
27.761017,20.01,-10.24,-0.98
27.832,12.83,0,-0.16
27.903015,3.69,-1.06,-1.77
27.973999,-5.77,-0.35,-7.22
28.045013,4.2,-0.47,1.29
28.115997,12.63,-0.2,-4.98
28.187012,18.2,-0.86,1.57
28.257996,11.53,-4,-2.67
28.32901,-1.49,5.65,-3.02
28.399994,0.16,-1.41,-4.59
28.471008,5.06,-9.22,-6.39
28.541992,20.01,-4.28,-2.39
28.613007,10.71,2.35,-1.53
28.68399,3.84,-0.16,-0.98
28.755005,-2.67,-1.1,-5.69
28.825989,9.77,2.71,-17.3
28.897003,18.67,-2.04,-4.35
28.968018,15.3,-0.94,-2.67
29.039001,11.69,-0.82,-4.94
29.110016,-1.41,0.71,-2.9
29.181,4.12,-2.08,-3.77
29.252014,13.38,0.27,-8.94
29.322998,20.01,1.14,-0.59
29.394012,8.63,-1.45,0.63
29.464996,2.51,-0.51,-1.45
29.53601,-2.08,1.45,-4.35
29.606995,14.95,2.67,-17.93
29.678009,18.59,-5.77,-7.41
29.748993,14.59,-1.77,0
29.820007,5.49,0,-3.45
29.890991,1.61,0.27,-3.18
29.962006,2.98,-2.28,-5.18
30.03299,18.87,3.18,-7.77
30.104004,20.01,2.35,-1.84
30.174988,10.63,0.12,-1.61
30.246002,3.06,-2.63,-2.28
30.317017,-4.98,7.02,-4.94
30.388,15.57,3.69,-20.01
30.459015,16.4,-7.53,-4.9
30.529999,14.32,0.9,-1.92
30.601013,4.04,-1.8,-1.92
30.671997,3.06,0.86,-3.92
30.743011,3.33,-1.96,-6.59
30.813995,19.57,11.77,-13.06
30.88501,20.01,0.39,-1.53
30.955994,7.73,-1.02,-2.43
31.027008,3.02,-1.18,-2
31.097992,-2.04,3.88,-4.43
31.169006,16.59,-9.89,6.35
31.23999,20.01,-0.47,-11.81
31.311005,15.06,-1.96,-0.43
31.381989,6.24,-0.71,-3.77
31.453003,1.96,-1.84,-2.79
31.524017,3.18,-2.55,-6.16
31.595001,15.81,0.63,-6.67
31.666016,20.01,-0.39,-3.3
31.737,8.36,-1.53,-2.2
31.808014,-2.43,-2.35,-2.04
31.878998,5.14,15.85,-4.16
31.950012,7.53,-10.16,-3.65
32.020996,18.24,1.22,-4.24
32.09201,10,-2.16,-1.88
32.162994,2.08,0.86,-4.71
32.23401,-0.39,-1.1,-4.9
32.304993,8.67,-2.71,-11.49
32.376007,20.01,-3.8,-4.2
32.44699,13.89,-1.61,-1.65
32.518005,3.96,0.16,-0.75
32.58899,-6.28,0.86,-4.2
32.660004,10.36,2.59,-15.73
32.730988,14.44,-5.26,-1.02
32.802002,16.55,4,-4.94
32.873016,6.83,-0.75,-2.2
32.944,1.57,1.49,-4.16
33.015015,1.02,-5.26,-6.71
33.086,9.89,4.59,0.04
33.157013,20.01,2.59,-3.37
33.227997,15.61,-2.24,-2.82
33.29901,0.31,-2.2,0
33.369995,-1.41,4.2,-5.14
33.44101,9.22,2.24,-19.57
33.511993,16.16,-2.59,-3.57
33.583008,19.5,-2.28,-1.18
33.65399,6.71,-1.53,-2.43
33.725006,4.24,0.2,-3.41
33.79599,-0.08,-3.57,-4.12
33.867004,-3.3,-7.37,-11.85
33.93799,20.01,-8.94,-11.18
34.009003,12.71,0.12,-1.65
34.080017,2.82,-3.8,-0.98
34.151,-5.84,2.16,-3.73
34.222015,11.18,-1.61,-15.49
34.293,16.44,-4.86,-7.45
34.364014,16.95,0.59,-4.55
34.434998,6.47,0.16,-2.24
34.506012,3.57,0.82,-2.86
34.576996,-0.16,-0.9,-6.04
34.64801,13.18,-20.01,-19.42
34.718994,20.01,-3.92,-8.67
34.79001,13.89,-2,-2.71
34.860992,3.61,-3.88,-1.92
34.932007,-6.75,6.9,-5.22
35.00299,6,0.55,0.24
35.074005,18.79,-18.24,-7.96
35.14499,16.48,-0.16,-17.18
35.216003,10.47,-0.35,-3.33
35.287018,1.65,1.73,-5.02
35.358,-3.22,-1.65,-2.94
35.429016,0.75,3.92,-4.71
35.5,20.01,-12.67,-11.92
35.571014,15.02,0.94,-1.29
35.642,3.73,-0.16,-1.65
35.713013,-1.96,-3.8,-4.04
35.783997,3.06,8.24,-2.55
35.85501,15.22,-8.83,-14.28
35.925995,18.51,-1.26,-6.28
35.99701,9.1,-2.04,-3.37
36.067993,4.39,1.92,-4.39
36.139008,-1.45,-2.51,-2.24
36.20999,3.3,4.12,-2.39
36.281006,20.01,-7.34,-5.61
36.35199,15.57,1.45,-2.59
36.423004,7.14,-0.55,-1.65
36.493988,-2.2,-0.63,-4.9
36.565002,2.75,3.33,1.14
36.636017,13.81,-0.82,-2.82
36.707,20.01,0.86,-11.81
36.778015,9.77,1.84,-2.43
36.849,5.1,-0.67,-6.12
36.920013,1.8,1.41,-6.55
36.990997,4.51,0.9,-8.98
37.06201,20.01,-1.06,-0.04
37.132996,20.01,0.67,-5.3
37.20401,7.02,-0.47,-4
37.274994,-2.28,-0.86,-3.45
37.34601,1.57,9.34,-5.33
37.416992,20.01,-11.38,20.04
37.488007,20.01,-2.24,-6.32
37.55899,12.55,-1.45,-4.24
37.630005,5.06,-0.51,-5.73
37.70099,0.12,-2.28,-1.06
37.772003,5.37,-0.94,-6.51
37.843018,4.51,12.12,2.31
37.914,20.01,2.12,-2.98
37.985016,7.69,-0.24,-3.06
38.056,0.12,-0.31,-2.82
38.127014,1.49,8.71,-4.71
38.197998,20.01,-3.57,-10.12
38.269012,19.73,0.71,-8.12
38.339996,15.02,-1.1,-2.67
38.41101,5.81,1.41,-2.28
38.481995,1.61,-2.31,-3.45
38.55301,0.67,-2.24,-5.73
38.623993,10.04,-1.41,-9.3
38.695007,20.01,2.24,-4.04
38.76599,16.44,-1.41,-1.1
38.837006,1.29,-0.75,-2.08
38.90799,-5.69,3.84,-1.18
38.979004,9.69,-0.24,-4.28
39.049988,14.71,-17.26,-18.59
39.121002,20.01,3.06,4.51
39.192017,13.69,-0.12,-7.69
39.263,-1.22,-1.02,-3.96
39.334015,-4.94,2.71,-0.98
39.405,5.88,-0.08,-4.35
39.476013,20.01,-10.36,-3.61
39.546997,17.57,4.75,-2.31
39.61801,6.98,-1.96,-1.29
39.688995,-1.29,-2.35,-0.24
39.76001,-1.41,2.31,-2.55
39.830994,8.98,-7.18,-20.01
39.902008,18.67,-1.41,-12.55
39.972992,14.28,2.98,-3.37
40.044006,6.75,-1.29,-3.26
40.11499,-0.59,0.63,-3.18
40.186005,3.02,-1.57,-3.88
40.25699,1.45,4.63,-4.51
40.328003,19.65,-3.49,-8.12
40.399017,15.69,0.94,-5.22
40.47,7.81,-1.33,-2.98
40.541016,3.92,2.67,-1.41
40.612,6.55,-0.55,-3.02
40.683014,8.04,-0.71,-1.73
40.753998,10.98,1.45,-3.02
40.825012,12,-1.88,-5.06
40.895996,9.65,-0.39,-5.92
40.96701,8.59,0.82,-5.02
41.037994,9.53,-1.26,-3.88
41.10901,9.45,0.35,-4.79
