NAME:,walk_5_1.csv,,
19.028015,7.77,0.82,0.31
19.098999,7.49,-1.1,0.27
19.169983,8.51,-0.59,0
19.241028,8.63,-0.51,1.02
19.312012,10.04,-1.1,-0.39
19.382996,11.06,-1.22,1.33
19.45398,13.85,-0.94,-1.49
19.525024,8.51,-0.39,4.43
19.596008,11.02,-1.49,1.18
19.666992,9.02,-1.53,1.61
19.737976,7.22,-1.37,0.47
19.809021,8.28,-0.75,0.59
19.880005,7.96,-1.22,-1.37
19.950989,9.65,-0.35,-0.63
20.022034,11.53,-0.27,-1.06
20.093018,13.53,-0.63,1.29
20.164001,10.94,-6.98,2.71
20.234985,9.14,-1.02,1.06
20.30603,6.67,-2,2.39
20.377014,7.77,0.94,0.51
20.447998,8.36,-0.67,0.31
20.518982,8.43,-0.2,0.16
20.590027,8.39,-0.67,0.86
20.66101,9.69,0.51,-1.06
20.731995,11.1,0.27,-0.2
20.802979,12.51,-1.84,5.26
20.874023,9.61,-6.24,7.06
20.945007,9.65,4.28,0.86
21.015991,6.2,-1.69,3.77
21.086975,7.45,-1.29,-2.47
21.15802,8.59,-0.16,0.86
21.229004,8.32,0.08,-1.06
21.299988,10.51,-0.75,-0.67
21.371033,13.22,0,-0.47
21.442017,12.75,-3.69,1.73
21.513,3.84,1.57,1.02
21.583984,10.24,-5.92,3.57
21.65503,8.43,-1.14,0.27
21.726013,7.85,-0.08,0.98
21.796997,8.24,-0.35,0.47
21.867981,8.43,0.16,0.27
21.939026,9.45,-0.51,1.33
22.01001,10.75,-0.55,0.55
22.080994,11.26,-0.2,-1.8
22.151978,10.94,2.04,8.79
22.223022,9.02,-4.63,3.77
22.294006,10,1.92,2.12
22.36499,6.47,-2.04,0.59
22.435974,6.9,-0.16,-0.35
22.507019,7.88,-1.61,-0.35
22.578003,9.1,-0.67,0.94
22.648987,12.04,-2.12,1.84
22.720032,13.69,2.39,-0.82
22.791016,11.06,-6.75,3.53
22.862,5.73,-0.27,4.59
22.932983,7.1,-1.92,2.51
23.004028,7.49,-0.27,0.24
23.075012,8.47,-1.92,0.27
23.145996,7.92,1.02,1.1
23.21698,8.67,-0.94,0.67
23.288025,9.96,0.98,0.63
23.359009,11.53,-1.77,0.43
23.429993,10.2,-0.47,3.88
23.500977,10.16,-4.9,7.26
23.572021,9.18,2.59,0.2
23.643005,6.75,-1.22,3.41
23.71399,6.59,0.82,-0.27
23.785034,8.08,-0.04,-1.1
23.856018,8.16,-0.51,-0.86
23.927002,11.61,-1.88,-0.08
23.997986,12.59,2.67,-2.35
24.06903,12.75,-6.75,1.33
24.140015,4,2.31,2.82
24.210999,9.22,-3.84,1.37
24.281982,7.37,-2,0.39
24.353027,7.61,-2.31,2.04
24.424011,8.28,0.98,0.27
24.494995,8.94,-0.08,1.92
24.565979,10.67,-0.51,-2.55
24.637024,10.75,1.33,1.26
24.708008,10.75,1.41,6.2
24.778992,8.63,-8.08,4.39
24.849976,9.61,3.96,0.47
24.92102,6.79,-1.33,4.86
24.992004,8.47,-1.61,-2.16
25.062988,8.79,-0.04,-0.94
25.134033,7.73,-1.57,-0.35
25.205017,9.81,0.12,-0.39
25.276001,12.24,0.31,-1.65
25.346985,14.4,-2.39,3.22
25.41803,1.84,2.35,2.2
25.489014,12.47,-7.34,4.75
25.559998,8.24,-1.22,-0.04
25.630981,7.81,0.94,0.71
25.702026,8.2,-0.51,0.16
25.77301,8.04,-0.31,0.27
25.843994,9.3,-0.78,1.45
25.914978,10.4,-0.16,1.65
25.986023,12.24,-0.55,-0.24
26.057007,9.73,2.43,9.77
26.12799,9.89,-4.63,1.77
26.198975,9.14,0.35,3.77
26.27002,6.63,-1.73,-1.06
26.341003,8.51,-0.82,0.67
26.411987,8.12,-1.57,-0.31
26.483032,8.75,0.51,-0.24
26.554016,12.04,-1.61,0.86
26.625,11.41,0.04,3.84
26.695984,9.53,-3.8,2.28
26.767029,10.87,-5.61,4.67
26.838013,7.73,-0.9,0.82
26.908997,7.02,1.65,0.86
26.97998,8,-1.69,-0.47
27.051025,8.36,0.12,1.06
27.12201,9.53,-1.14,1.65
27.192993,9.61,0.51,1.65
27.263977,12.67,-2.94,0
27.335022,9.81,2.16,7.96
27.406006,9.96,-4.9,1.88
27.47699,8.04,0.86,6.63
27.547974,6.67,-1.57,-0.9
27.619019,8.39,-1.22,-0.12
27.690002,7.96,-1.61,-1.18
27.760986,8.83,0.71,0.27
27.832031,14.32,-1.57,-1.06
27.903015,12.47,-7.57,1.92
27.973999,4,2.08,1.53
28.044983,9.69,-7.53,4.71
28.116028,7.65,0.67,0.82
28.187012,7.61,-0.59,1.92
28.257996,8.2,-1.1,0.51
28.32898,8.67,0.75,0.12
28.400024,10.4,0.31,-0.82
28.471008,10.28,-0.67,3.1
28.541992,11.85,-3.37,-1.14
28.612976,9.85,0.98,10.04
28.684021,9.53,0,-0.35
28.755005,8.67,-0.04,4.9
28.825989,6.9,-3.14,-1.84
28.897034,8.55,-0.12,2.43
28.968018,8,-1.26,-0.47
29.039001,9.14,0.27,0.27
29.109985,11.26,-1.1,-0.08
29.18103,12.94,0,4.71
29.252014,10,-5.18,2.2
29.322998,10.47,-4.24,2.39
29.393982,7.22,-2.82,2.63
29.465027,7.34,0.43,1.69
29.53601,8,-1.61,0.75
29.606995,8.51,0.31,0.12
29.677979,9.22,-0.75,1.73
29.749023,10.28,0.24,-0.35
29.820007,11.61,0,0.47
29.890991,10.16,0.59,8.32
29.961975,10.24,-5.33,2.67
30.03302,9.14,4.51,2.51
30.104004,6.67,-3.92,-0.27
30.174988,7.85,-0.39,1.22
30.246033,8.2,-1.29,0.08
30.317017,9.57,-0.9,0.9
30.388,11.57,-0.12,2.59
30.458984,13.26,1.1,1.65
30.53003,11.77,-8.36,2.35
30.601013,8,-2.71,1.37
30.671997,7.45,-1.57,3.1
30.742981,7.88,0.67,1.45
30.814026,8.24,-1.65,-0.24
30.88501,8.71,-0.35,1.37
30.955994,8.63,0.08,-0.08
31.026978,9.77,0.59,-1.29
31.098022,11.41,-0.08,-1.33
31.169006,9.14,1.57,10.43
31.23999,10.2,-5.45,5.18
31.310974,9.65,2,0.55
31.382019,6.04,-0.82,2.94
31.453003,7.73,-1.45,-1.92
31.523987,7.73,-1.14,-0.39
31.595032,8.87,0.24,0.39
31.666016,10.83,-1.77,2.08
31.737,14.98,0.63,1.73
31.807983,11.69,-6.63,2
31.879028,7.02,-2.79,2.43
31.950012,6.63,-1.45,2
32.020996,8.2,0.94,0.35
32.09198,8.43,-2.63,1.14
32.163025,7.88,0.24,-0.08
32.23401,8.87,-0.04,0.98
32.304993,10.32,1.26,0.82
32.375977,11.41,-1.49,-1.29
32.44702,9.41,2.35,9.53
32.518005,9.34,-7.3,6.24
32.58899,9.22,3.49,0.82
32.660034,6.86,-2.16,2.98
32.731018,7.53,-1.14,-0.2
32.802002,7.85,-1.02,0.12
32.872986,8.67,-0.39,-0.31
32.94403,9.34,-0.9,-0.27
33.015015,14.79,-0.63,-1.49
33.086,13.3,-4.24,-0.82
33.156982,5.81,-0.04,1.26
33.228027,9.41,-3.84,3.18
33.29901,8.47,-0.08,1.18
33.369995,7.73,-1.88,1.26
33.44098,8.12,-0.2,0.71
33.512024,8.36,0.39,0.98
33.583008,9.89,-1.1,0.94
33.65399,10.16,-0.78,0.31
33.724976,11.85,-0.31,-0.59
33.79602,10.24,-0.86,9.49
33.867004,8.87,-4.55,4.79
33.93799,7.85,2.08,1.57
34.009033,6.24,-3.33,4.2
34.080017,9.57,-1.96,-1.49
34.151,8.04,-0.27,0.71
34.221985,8.12,0.04,-0.75
34.29303,10.83,-2.67,0.12
34.364014,12.55,1.53,-0.08
34.434998,11.18,-4.94,3.61
34.50598,3.77,0.35,3.84
34.577026,12.24,-5.02,1.02
34.64801,7.96,-2.94,1.88
34.718994,7.18,-1.65,1.73
34.789978,8.16,0.67,0.2
34.861023,8.98,-0.43,1.8
34.932007,9.14,-1.29,1.18
35.00299,10.43,0.39,0.2
35.073975,12,-0.82,0.35
35.14502,9.57,-0.51,9.02
35.216003,10.51,-2.2,2.12
35.286987,8.9,-0.08,1.49
35.358032,6.75,-1.41,0.2
35.429016,7.73,-1.22,0.86
35.5,8.43,-1.37,-1.02
35.570984,9.96,0.71,-0.12
35.64203,11.57,-1.61,-0.71
35.713013,12.55,3.14,0.2
35.783997,12.71,-7.45,2.04
35.85498,5.37,-1.41,2.71
35.926025,7.18,-2.39,1.41
35.99701,6.83,-1.73,1.06
36.067993,8.47,-1.65,0.67
36.138977,7.65,0.12,2
36.210022,9.49,-0.51,1.73
36.281006,8.63,2.67,0.24
36.35199,10.24,-1.06,-3.3
36.422974,10.4,-3.49,15.69
36.49402,9.53,-7.53,4.9
36.565002,7.45,6.59,-0.35
36.635986,6.86,-3.18,6.16
36.70703,7.53,0.55,-3.49
36.778015,7.85,-1.45,1.65
36.849,8.08,0.78,-0.75
36.919983,11.18,-2.55,0.94
36.991028,12.87,1.92,-2.51
37.06201,11.96,-5.57,1.33
37.132996,2.82,0.27,2.86
37.20398,7.34,-3.37,2.43
37.275024,8.24,-1.49,0.67
37.34601,8.16,-1.02,1.65
37.416992,8.28,-0.94,0.24
37.487976,8.79,0.59,0.35
37.55902,9.57,0.47,0.2
37.630005,10.63,-0.16,0.94
37.70099,11.77,-0.71,-1.22
37.772034,9.3,2.16,9.49
37.843018,10.79,-4.71,1.92
37.914,9.3,2.31,3.06
37.984985,6.9,-2.39,0.12
38.05603,8.94,-1.92,0.35
38.127014,7.85,-0.31,-1.02
38.197998,8.94,0.08,-0.43
38.268982,11.61,-2.39,1.92
38.340027,14.95,-0.55,3.18
38.41101,5.02,0.31,0.67
38.481995,10.59,-6.55,4.82
38.55298,8.36,-1.53,1.84
38.624023,7.61,0.59,0.55
38.695007,7.65,-2.35,1.53
38.76599,8.2,0.04,0.67
38.836975,9.02,-0.67,1.37
38.90802,9.92,1.53,-0.08
38.979004,11.65,-0.35,-0.9
39.049988,10.4,2.75,9.02
39.121033,7.85,-8,5.65
39.192017,9.26,4.94,3.3
39.263,6.83,-1.61,1.69
39.333984,7.77,-0.2,-1.92
39.40503,8.32,-0.71,0.71
39.476013,7.96,-0.24,0.98
39.546997,12.28,-1.33,2.04
39.61798,12.75,1.65,-1.45
39.689026,11.77,-4.98,-0.31
39.76001,2.39,1.26,3.26
39.830994,10.9,-6.08,1.96
39.901978,8.51,-2.16,0.47
39.973022,7.88,-1.37,0.71
40.044006,8.55,0.67,0.71
40.11499,8.51,-0.63,0.35
40.185974,9.61,-0.98,-0.9
40.25702,11.22,1.53,2.43
40.328003,12.32,-0.43,-2.12
40.398987,9.45,-3.06,6.79
40.47003,9.92,0.27,1.29
40.541016,9.06,0.67,3.45
40.612,7.02,-1.14,1.41
40.682983,8,-0.98,-1.06
40.75403,8,-1.53,-0.67
40.825012,9.61,-0.08,-0.43
40.895996,11.22,-0.67,-0.31
40.96698,13.26,0,4.2
41.038025,10.51,-4.63,2.31
41.10901,9.73,-4.86,2.28
41.179993,6.86,-2,3.1
41.250977,7.26,0.51,2.94
41.32202,7.92,-2.31,0.39
41.393005,8.2,-0.9,1.45
41.46399,10.67,-0.9,-0.2
41.535034,10.2,3.06,2.79
41.606018,11.73,-2.63,-1.57
41.677002,7.96,2.2,12.43
41.747986,10.32,-6.24,3.41
41.81903,8.83,2.28,2.47
41.890015,6.55,-2.86,0.16
41.961,7.88,-0.16,0.98
42.031982,7.81,-1.49,-1.92
42.103027,9.02,0.08,-0.98
42.17401,12.04,-2.71,1.61
42.244995,12.24,2.04,-0.16
42.31598,12.71,-7.22,3.88
42.387024,6.59,-1.73,1.37
42.458008,7.26,-1.88,2.86
42.52899,7.65,0.86,0.35
42.599976,8,-1.45,0.63
42.67102,8.32,0.04,0.94
42.742004,9.45,-1.02,1.02
42.81299,9.18,2.51,0.31
42.884033,11.77,-1.33,-2.79
42.955017,9.57,-0.78,9.81
43.026,11.06,-5.69,4.2
43.096985,8.55,3.14,2.75
43.16803,6.75,-2.28,0.59
43.239014,7.77,-0.59,0.04
43.309998,8.12,-0.98,-0.86
43.38098,8.94,0.39,-0.67
43.452026,11.53,-1.33,0.63
43.52301,12.63,2.08,0.31
43.593994,11.92,-5.77,1.65
43.664978,8.75,-4.86,3.61
43.736023,7.14,-1.37,2.71
43.807007,8.04,0.47,1.02
43.87799,8.36,-2.16,0.55
43.948975,8.75,0.08,0.86
44.02002,8.55,-0.12,-0.43
44.091003,8.16,2.28,0.98
44.161987,13.02,-0.94,0.16
44.233032,9.69,0.59,5.61
44.304016,8.98,-4.94,7.26
44.375,9.1,4.67,-1.45
44.445984,7.73,-1.84,5.02
44.51703,7.22,0.43,-3.73
44.588013,8.9,-1.45,-0.94
44.658997,8.24,-0.31,-1.45
44.72998,10.71,-1.77,1.45
44.801025,15.06,-0.27,1.8
44.87201,10.98,-2.28,-0.94
44.942993,7.69,-2.04,4
45.013977,6.59,-2.75,1.88
45.085022,8.55,-0.59,0.2
45.156006,7.73,-1.88,1.06
45.22699,8.55,-0.51,0.78
45.297974,8.98,-0.2,1.33
45.36902,8.75,-0.31,-1.69
45.440002,12.32,0.86,2.31
45.510986,10.43,-0.67,3.14
45.58203,8.67,-2.24,7.02
45.653015,9.65,0.82,-1.06
45.724,8.39,-0.71,5.84
45.794983,7.41,-0.12,-1.02
45.866028,7.85,-0.82,1.06
45.93701,7.85,-1.8,-0.39
46.007996,10.2,-0.2,-0.04
46.07898,11.02,2.12,-2.16
46.150024,12.12,-1.14,3.41
46.22101,12.71,-4.59,3.1
46.291992,9.77,-4.9,2.2
46.362976,7.14,-1.92,3.22
46.43402,7.85,-0.82,1.77
46.505005,7.88,-0.04,0.67
46.57599,8.59,-1.1,0.55
46.647034,10.67,-1.77,0.24
46.718018,9.3,3.49,0.08
46.789,11.89,-0.08,-1.92
46.859985,9.34,0.47,9.85
46.93103,10.04,-4.79,2.79
47.002014,9.38,2.16,0.71
47.072998,6.9,-2.12,1.06
47.143982,8.28,-1.18,-0.08
47.215027,7.45,-1.26,-1.02
47.28601,9.81,0.16,-1.53
47.356995,12.98,0.31,-0.39
47.42798,13.77,-1.61,4.39
47.499023,4.12,0.71,1.77
47.570007,10.36,-7.02,4.39
47.64099,8.16,-1.45,1.14
47.711975,7.49,0.82,1.8
47.78302,8,-1.22,0.67
47.854004,8.24,-0.31,0.75
47.924988,10.08,-0.94,-0.9
47.996033,10.36,2.35,4.94
48.067017,12.08,-5.18,3.18
48.138,10.2,-5.92,7.81
48.208984,8.2,6.08,0.94
48.28003,6.86,-1.41,3.69
48.351013,7.22,-0.82,-0.16
48.421997,7.92,-0.16,1.26
48.49298,8.04,-0.94,-0.47
48.564026,10.24,-1.57,-0.27
48.63501,14.2,2.35,-2.55
48.705994,12.32,-4.67,0.67
48.776978,4.9,0.27,2.79
48.848022,9.92,-5.84,1.65
48.919006,7.77,-2.12,1.57
48.98999,8.39,-1.22,1.96
49.060974,8.32,-0.31,0.16
49.13202,8.51,-0.51,1.02
49.203003,10.12,-1.45,0.67
49.273987,9.34,1.57,2.35
49.34503,11.65,-0.9,-0.71
49.416016,9.65,-2.04,8.87
49.487,10.87,-2.51,1.33
49.557983,9.18,2.79,3.06
49.62903,6.24,-2.51,0.55
49.700012,8.55,-1.92,-0.24
49.770996,7.96,-0.39,-0.71
49.84198,9.22,0.55,-0.16
49.913025,10.36,-2.86,0.16
49.98401,13.22,2.79,3.14
50.054993,12.91,-11.3,1.06
50.125977,9.34,-2.39,0.47
50.19702,7.18,-3.41,2.82
50.268005,7.57,0.78,0.55
50.33899,8.32,-1.8,1.14
50.410034,8.36,-1.06,1.45
50.481018,9.96,-0.08,0.12
50.552002,8.39,2.51,2.12
50.622986,13.02,-4.31,-5.1
50.69403,8.2,3.57,15.02
50.765015,11.65,-7.85,4.55
50.836,8.08,3.61,0.94
50.906982,6.04,-2.82,2.67
50.978027,8.32,-1.33,-0.71
51.04901,7.85,-0.67,-0.27
51.119995,8.59,0.43,-0.2
51.19098,11.18,-2.94,1.8
51.262024,12.75,3.41,-1.02
51.333008,12.28,-9.96,2.55
51.40399,6.71,-2,1.69
51.474976,8.47,-1.22,2.79
51.54602,6.98,0.98,0.59
51.617004,8.16,-3.84,1.33
51.68799,8.59,1.22,0.51
51.759033,9.92,0.2,1.77
51.830017,9.18,0,-0.43
51.901,12.4,-0.82,-0.94
51.971985,9.53,0.67,9.77
52.04303,8.47,-7.96,6.2
52.114014,8.63,5.65,3.49
52.184998,7.06,-2.86,0.67
52.25598,8,-1.57,-0.78
52.327026,8,-0.71,0.24
52.39801,8.04,-0.12,-0.31
52.468994,10.59,-0.86,-0.47
52.539978,12.67,2.82,-2.47
52.611023,11.96,-7.18,2.31
52.682007,2.9,1.1,4.51
52.75299,9.3,-4.75,2.59
52.823975,8.16,-2.24,-0.2
52.89502,7.88,-1.45,1.73
52.966003,8.08,0.16,0.31
53.036987,9.1,-0.31,1.14
53.108032,9.61,-0.47,-1.1
53.179016,10.63,-1.29,2.98
53.25,10.08,-1.14,-0.43
53.320984,9.1,1.84,7.3
53.39203,8.98,-0.39,1.06
53.463013,9.22,-0.35,1.53
53.533997,6.67,-1.69,0.86
53.60498,7.57,-0.9,2.12
53.676025,8.08,-1.41,-1.26
53.74701,10.75,0.9,-1.53
53.817993,12.28,1.41,-3.14
53.888977,11.96,-1.53,4.75
53.960022,4.63,0,1.8
54.031006,12.28,-6,1.49
54.10199,8.08,-2.79,2.24
54.172974,8.32,-0.55,0.9
54.24402,8.32,1.41,0
54.315002,7.61,-0.75,1.37
54.385986,9.1,-2.43,-0.39
54.45703,10.28,1.06,4.2
54.528015,11.81,-2.47,1.53
54.599,8.98,-2.55,8.12
54.669983,9.53,0.71,-0.24
54.741028,8.98,0.78,4.59
54.81201,7.49,-2,-0.31
