NAME:,run_2_2,,
14.645,10.87,-3.84,12.51
14.746,1.49,2.16,0.39
14.847,-8.16,-0.35,5.92
14.948,20.01,-10,14.08
15.049,15.46,1.22,-4.43
15.15,-11.34,3.37,3.26
15.251,7.3,0.35,8
15.352,12.83,-9.26,-0.47
15.453,4.12,0.31,2.51
15.554,-10.9,-1.73,3.96
15.655,20.01,-9.53,-20.01
15.756,17.46,6.32,0.59
15.857,-12.43,1.45,6.04
15.958,8.87,-5.41,-5.33
16.059,20.01,11.26,-8.87
16.16,7.65,8.04,-0.2
4.39E+04,-7.18,-7.41,2.35
16.463,20.01,8.94,4.35
16.564,-6.51,-2.16,-0.24
16.665,5.14,-6.16,-0.47
16.766,20.01,14.24,-18.75
16.867,6.2,7.14,-1.1
16.968,-0.78,-11.49,-8.08
17.069,1.29,-1.65,0.39
17.17,20.01,0.75,8.04
17.271,-1.14,-3.37,-2.75
17.372,5.41,-4.39,0.59
17.473,2.2,20.01,2.75
17.574,11.77,5.06,-1.26
17.675,0.75,-19.69,-0.39
17.776,-0.24,1.88,0.67
17.877,20.01,-9.53,-3.14
17.978,4.04,-2.2,-0.98
18.079,-1.29,-2.75,-0.59
18.18,-5.49,12.24,-0.59
18.281,13.89,0.43,-1.26
18.382,3.26,-16.2,0.12
18.483,-3.18,-1.88,2.2
18.584,20.01,-5.14,4.51
18.685,7.14,-2.86,-1.22
18.786,-3.37,2.2,3.57
18.887,-15.38,0.9,0.94
18.988,16.24,-3.45,0.43
19.089,1.41,-5.37,1.37
19.19,-6.35,3.96,1.45
19.291,8.24,-2.47,4.08
19.392,10.32,-1.02,-1.26
19.493,-12.28,4.16,3.49
19.594,20.01,-20.01,8.47
19.695,16.83,-4.59,13.18
19.796,1.65,-0.08,2.24
19.897,-12.24,-2.55,3.45
19.998,20.01,-20.01,-20.01
20.099,16.24,6.55,0.27
20.2,-17.42,1.45,2.98
20.301,20.01,-2.59,13.26
20.402,9.73,-11.45,16.55
20.503,5.02,1.45,2.55
20.604,-10.98,-0.75,4
20.705,20.01,-20.01,-17.1
20.806,10.4,0.47,2.71
20.907,-10.94,-1.45,4.63
21.008,1.92,-3.18,2.98
21.109,14.63,-6.94,-1.18
21.21,4.08,4.51,-2.43
21.311,-7.49,-7.34,1.29
21.412,20.01,-16.83,-1.45
21.513,10.9,-0.04,1.41
21.614,-13.38,-1.84,7.02
21.715,2.71,-4.86,2.24
21.816,20.01,8.94,-5.3
21.917,5.61,3.96,-1.06
22.018,-5.73,-8.24,-0.43
22.119,2.31,-0.04,15.18
22.22,20.01,2.67,-2.82
22.321,0.55,-0.16,-1.26
22.422,1.45,-2.47,1.29
22.523,2,6.75,-2.63
22.624,11.57,-6.63,3.33
22.725,2.51,-3.3,-1.37
22.826,-7.69,-5.69,3.37
22.927,15.06,2.24,4.24
23.028,13.02,-3.22,-0.27
23.129,-10.04,2.79,4.51
23.23,13.96,-18.28,-18.59
23.331,7.61,-11.22,9.85
23.432,8.08,0.39,-1.49
23.533,-6.47,-8.67,1.41
23.634,20.01,-16.87,-20.01
23.735,16.51,0.82,-0.47
23.836,1.49,5.92,1.18
23.937,-1.49,-6.51,-1.53
24.038,4.51,-3.49,14.16
24.139,4.35,-2.12,3.26
24.24,3.96,1.18,2.82
24.341,-3.22,-5.37,-0.78
24.442,20.01,-8.04,-8.79
24.543,10.32,-1.18,1.69
24.644,-6.12,5.84,3.84
24.745,12.32,-0.16,20.01
24.846,20.01,1.49,-3.22
24.947,8.9,-4.55,-0.63
25.048,-4.71,-1.65,0.75
25.149,20.01,-15.89,-12.75
25.25,20.01,-4.16,0.86
25.351,0.31,2.2,2.94
25.452,0.71,-6.12,1.65
25.553,20.01,2.28,12.08
25.654,11.34,1.53,1.33
25.755,-0.86,-8.87,-3.84
25.856,-2.75,-3.61,3.88
25.957,20.01,-6.39,4.24
26.058,9.61,-2.63,-0.9
26.159,-12.32,9.53,3.22
26.26,20.01,-19.97,-10.51
26.361,18.4,-4.47,7.92
26.462,5.45,-2.12,0.51
26.563,-8.71,-0.98,3.8
26.664,20.01,0.16,1.49
26.765,20.01,2.31,3.61
26.866,-9.81,6.83,1.88
26.967,2.94,-4.63,0.27
27.068,20.01,2.82,20.01
27.169,13.69,0.16,1.53
27.27,4.24,-0.08,-4.55
27.371,-2.31,0.35,-0.24
27.472,12.67,-2.2,-3.57
27.573,15.3,0.94,-0.04
27.674,-9.1,5.69,1.18
27.775,20.01,-14.24,-7.57
27.876,15.85,-0.78,12.2
27.977,4.31,-2.67,0.35
28.078,-10.32,-1.92,5.73
28.179,14.44,-9.41,12.28
28.28,20.01,-3.77,4.43
28.381,-3.14,-0.67,1.73
28.482,5.53,-0.9,1.84
28.583,-2.47,13.06,1.8
28.684,17.14,0.98,0.35
28.785,2.98,-7.3,-0.04
28.886,-4.59,-0.51,-2.63
28.987,20.01,-20.01,-0.12
29.088,19.73,1.1,-3.1
29.189,-8.87,1.33,3.88
29.29,-0.71,-1.69,3.65
29.391,20.01,3.53,-20.01
29.492,9.96,-0.31,3.33
29.593,-1.37,-7.65,-5.3
29.694,-2.47,-1.06,11.06
29.795,20.01,1.8,5.96
29.896,-2.47,-2.39,2.47
29.997,3.14,-1.8,-7.3
30.098,-0.35,19.02,15.34
30.199,15.06,8.75,-1.77
30.3,-1.57,-8,-4.63
30.401,-1.1,1.41,-1.06
30.502,20.01,-4.63,-1.96
30.603,14.47,-2.24,0.27
30.704,-10.75,4.39,-3.1
30.805,17.93,-13.89,14.2
30.906,8.71,-5.53,12.75
31.007,7.81,-0.31,-0.2
31.108,-9.14,-5.33,3.45
31.209,9.92,-2.94,13.26
31.31,20.01,2.31,-1.61
31.411,0.51,-2.16,-0.08
31.512,3.45,-0.82,-3.41
31.613,-4.79,20.01,1.06
31.714,18.44,8.28,0.63
31.815,3.84,-8.36,-1.96
31.916,-6.9,0.55,-0.51
32.017,20.01,-19.5,7.73
32.118,20.01,-7.34,-3.84
32.219,-11.41,-0.04,2.94
32.32,2.67,-8.43,-0.31
32.421,20.01,11.49,7.14
32.522,9.06,7.49,1.26
32.623,2.82,-1.02,-2.39
32.724,-2.98,-0.24,1.1
32.825,20.01,-3.65,-7.37
32.926,6.55,-1.02,-0.35
33.027,-6.35,8,-2.71
33.128,20.01,-17.89,-0.63
33.229,17.97,-1.53,6.47
33.33,3.1,-5.37,1.06
33.431,-12.04,1.33,4.51
33.532,20.01,-10.08,8.83
33.633,20.01,-2.63,-2.28
33.734,-5.14,0.98,3.3
33.835,4.94,-3.88,-3.61
33.936,-12.47,13.49,-6.47
34.037,15.02,3.8,1.8
34.138,7.96,1.1,-0.9
34.239,-6.71,9.65,0.75
34.34,20.01,-8.2,-17.46
34.441,18.59,6.9,-2.71
34.542,-11.49,-1.45,7.65
34.643,5.81,-2.94,4.82
34.744,19.77,-5.61,-2
34.845,6.55,2.12,1.57
34.946,-3.37,-11.26,-4.47
35.047,0.9,5.3,13.93
35.148,20.01,-1.73,-9.41
35.249,4.47,-2.31,-0.16
35.35,-6.55,6.39,-3.53
35.451,-10.87,15.73,-9.73
35.552,15.26,1.14,1.22
35.653,3.06,-9.3,-0.39
35.754,-7.06,2.35,0.51
35.855,11.65,-9.96,7.53
35.956,14.55,4.63,2.43
36.057,-15.85,-1.37,0.94
36.158,4.71,-3.06,0.55
36.259,20.01,6.63,-20.01
36.36,6.39,-0.04,-1.37
36.461,-1.37,-4.47,-1.37
36.562,1.02,-6.55,0.47
36.663,20.01,-1.06,-0.63
36.764,0.71,-0.35,0.94
36.865,-2.08,3.73,-2.55
36.966,-7.26,-3.26,-5.26
37.067,17.1,-2,4.24
37.168,4.82,-9.89,0.04
37.269,-9.81,2.35,1.1
37.37,20.01,-20.01,-17.26
37.471,12.24,-1.29,1.18
37.572,-14.83,-0.12,5.1
37.673,9.3,-4.28,2.39
37.774,20.01,-5.45,-10.04
37.875,5.45,0.71,-0.24
37.976,-5.73,-9.69,-0.39
38.077,10,6,17.18
38.178,20.01,-9.53,-20.01
38.279,-2.24,0.9,2.43
38.38,2.9,0.27,-1.8
38.481,-19.73,19.06,-9.81
38.582,14.04,5.96,-0.12
38.683,4,-11.73,-0.47
38.784,-8.43,4.9,-1.22
38.885,20.01,-20.01,-6.47
38.986,14.91,1.1,1.65
39.087,-18.12,-2.86,6.98
39.188,6.59,-7.61,3.65
39.289,20.01,-2.47,-20.01
39.39,5.37,-0.24,0.31
39.491,-2.12,-5.3,-1.45
39.592,-2.28,-6,4.67
39.693,20.01,-6.04,11.69
39.794,1.18,0.59,4.2
39.895,-5.49,0.9,-1.37
39.996,20.01,-20.01,4.16
40.097,15.73,-2.51,11.69
40.198,3.45,-5.33,1.14
40.299,-12.16,3.06,3.3
40.4,7.49,-10.16,17.14
40.501,20.01,-5.37,4.16
40.602,-2.31,-0.08,1.65
40.703,4.82,-0.51,0.16
40.804,20.01,19.53,20.01
40.905,11.77,6.94,-1.49
41.006,2.47,-7.57,-5.3
41.107,-0.55,-2,-1.37
41.208,20.01,0.16,5.33
41.309,5.92,-2.12,1.18
41.41,-3.37,3.92,-3.37
41.511,20.01,-20.01,-20.01
41.612,20.01,0.71,-0.27
41.713,-0.55,-8.24,3.92
41.814,-7.85,0.16,2.79
41.915,20.01,-20.01,-13.42
42.016,13.18,-3.06,0.59
42.117,-17.5,5.57,0.12
42.218,13.81,-2.28,3.96
42.319,7.53,-10.83,13.26
42.42,4.67,-2.16,-1.06
42.521,-4.47,-5.65,0.9
42.622,5.57,-0.63,15.61
42.723,20.01,3.26,0.12
42.824,-10.87,-2.55,-2.04
42.925,2.2,-9.53,5.88
43.026,20.01,-4.35,-7.53
43.127,6.63,-0.55,-2
43.228,-4.08,-9.65,1.57
43.329,1.06,0.27,16.16
43.43,20.01,5.37,-4.24
43.531,4.04,-3.73,-2.39
43.632,4,1.53,-0.24
43.733,2.39,18.99,15.53
43.834,13.14,4.55,-0.55
43.935,0.24,-5.26,-2.63
44.036,-0.55,6.71,0.55
44.137,20.01,-3.1,-1.1
44.238,4.12,-0.59,2.43
44.339,-0.71,5.88,-4.28
44.44,-6.28,-9.14,-10.12
44.541,20.01,0.12,-0.39
44.642,2.24,-10.71,2.16
44.743,-8.55,3.06,-2.16
44.844,20.01,-20.01,4.71
44.945,13.57,-0.82,3.69
45.046,-16.87,7.02,2.08
45.147,17.26,3.57,4.43
45.248,19.34,-2.94,0.27
45.349,3.8,3.26,-0.16
45.45,-9.34,-4.43,5.33
45.551,6.08,1.65,19.65
45.652,20.01,1.33,0.9
45.753,-4.94,-2.2,1.02
45.854,1.06,-3.84,0.16
45.955,13.14,20.01,20.01
46.056,12.43,0.9,-2.86
46.157,2.39,-12.4,-5.49
46.258,-2.31,1.88,2.63
46.359,20.01,-4.79,1.57
46.46,1.41,-3.33,0
46.561,3.65,0.16,0.55
46.662,-5.18,10.28,-1.26
46.763,13.49,-2.79,2.94
46.864,2.55,-4,-5.3
46.965,-1.8,4.67,0.94
47.066,9.06,0.08,5.65
47.167,6.71,-1.14,1.45
47.268,-2.35,11.18,0.35
47.369,-11.14,2.55,3.88
47.47,14.36,-4.71,3.41
47.571,4,-2.71,2.94
47.672,-10.08,3.69,1.65
47.773,-4.39,-11.38,7.85
47.874,10.83,0.78,2.9
4.70E+04,-16.99,2.31,6.35
48.177,11.45,-3.57,10.83
48.48,20.01,-13.49,-17.5
48.581,13.69,-1.41,12.55
48.682,-11.92,0.86,3.88
48.783,-0.08,-7.53,2.75
48.884,19.06,12.87,20.01
48.985,10.47,0.98,-3.57
49.086,-1.73,-10.59,-4.9
49.187,2.2,5.06,1.33
49.288,20.01,15.57,-6.16
49.389,4.24,-1.49,4.43
49.49,-6,3.8,-3.61
49.591,20.01,-20.01,5.57
49.692,12.36,-6.71,11.61
49.793,2.86,-6.59,-1.02
49.894,-10.59,3.57,2.51
49.995,20.01,-20.01,-20.01
50.096,16.04,-0.86,1.26
50.197,-12.32,1.57,1.77
50.298,7.57,-4.04,-2.75
50.399,20.01,3.14,-4.55
50.5,9.06,3.65,-2.16
50.601,3.65,0.55,2.67
50.702,-1.22,-5.26,8.67
50.803,20.01,-10.47,5.96
50.904,6.71,-3.96,-0.71
51.005,-9.85,6.75,2.51
51.106,2.16,12.83,-20.01
51.207,17.46,-6.75,8.79
51.308,4.86,-6.55,1.53
51.409,-6.2,-0.59,0.39
51.51,20.01,5.33,-20.08
51.611,17.42,-2.28,-1.73
51.712,-4.12,5.18,2.04
51.813,6.67,0.55,-0.35
51.914,20.01,12.16,19.89
52.015,8.59,-5.02,-1.1
52.116,-0.94,-1.1,0.43
52.217,-0.12,-4.59,0.43
52.318,20.01,-8.28,5.14
52.419,2.47,-4.86,2.35
52.52,-7.92,7.18,-0.82
52.621,-6.28,-6.75,14.79
52.722,15.38,-7.02,9.18
52.823,3.69,-6.75,2.55
52.924,-7.41,-0.24,0.82
53.025,20.01,-20.01,-18.67
53.126,17.1,-5.65,-2.16
53.227,-1.37,4.04,-0.9
53.328,7.53,-10.43,6.9
53.429,17.93,-18.16,-5.22
53.53,10.75,6.35,-0.78
53.631,1.73,-2.12,-0.67
53.732,-3.84,-1.29,6.51
4378.1985,20.01,-4.9,8.2
54.439,-2.43,0.24,1.37
54.54,5.53,-3.92,10.71
54.641,20.01,-4.9,3.41
54.742,4.67,0.2,1.53
54.843,-7.45,-1.65,1.61
54.944,20.01,-20.01,2.9
55.045,20.01,-4.04,5.92
55.146,2.55,-9.85,3.65
55.247,-10.47,-1.06,3.14
55.348,17.97,-10.59,9.73
55.449,14.51,-5.06,8.71
55.55,-10.04,-0.27,2.59
55.651,0.71,-6.51,-0.04
55.752,20.01,15.57,19.77
55.853,14.2,3.02,1.49
55.954,2.39,-10.55,-5.45
56.055,-1.61,6.2,1.33
56.156,13.85,-4,8.43
56.257,8.55,-1.88,-2.04
56.358,-3.92,1.61,-1.69
56.459,20.01,-20.01,-20.01
56.56,19.61,-6.83,8.24
56.661,6.63,-10.28,7.85
56.762,-12.51,0.55,2.71
56.863,20.01,-20.01,-20.01
56.964,9.85,-4.16,7.1
57.065,-13.93,-1.73,2.94
57.166,4.39,-2.63,-1.96
57.267,20.01,-6.08,-7.34
57.368,8.59,5.37,-1.8
57.469,-1.88,-14.24,-3.41
57.57,5.22,-0.2,-4.51
57.671,20.01,-10.71,-20.01
57.772,2.16,-4.94,0.55
57.873,-3.22,3.61,-2.08
57.974,-15.26,-14.47,10.16
58.075,15.93,-1.33,7.22
58.176,1.8,-6.08,-1.49
58.277,-12.04,-1.1,6.24
58.378,20.01,-20.01,-15.73
58.479,11.89,2.12,5.06
58.58,-16.91,-1.26,4.39
58.681,8.08,-3.8,6.2
58.782,12.4,-8.2,9.1
58.883,4.04,-0.16,1.02
58.984,-9.02,-3.53,5.3
59.085,2.71,-4.12,20.01
59.186,20.01,-5.18,-20.01
59.287,-2.86,-2.79,-0.51
59.388,0.78,-12.36,3.3
4.82E+04,14.51,19.18,20.01
59.691,3.8,-7.14,-2.59
59.792,-2.82,5.41,0.16
59.893,7.92,4.35,5.69
59.994,9.96,-1.8,0.2
60.095,-12.75,8.36,3.65
60.196,17.97,1.1,8.63
60.297,8.83,-3.45,7.85
60.398,3.3,-20.01,-2.75
60.499,-8.12,4.59,5.77
60.6,12.12,-4.39,15.02
60.701,19.93,-0.04,3.33
60.802,-12.43,2.31,4.67
60.903,3.92,-7.18,4.35
61.004,20.01,7.92,-6.24
61.105,8.67,2.08,2.94
61.206,0.67,-6,-6.55
61.307,-1.37,-3.26,-0.2
61.408,14.79,5.06,1.22
61.509,9.65,1.02,0.43
61.61,4.82,2.86,3.53
61.711,13.02,-4.24,5.65
61.812,20.01,-14.83,-12.28
61.913,10.71,-0.82,0.08
62.014,6.28,-1.84,-0.55
