"NAME:","run_4_1.csv"
"EXPERIMENT TIME:","05/06/2023 12:15 "
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","165"

"Time [sec]","ACC X","ACC Y","ACC Z"
"13.070007","-2.94","-12.32","2.86"
"13.139999","7.92","-19.77","-7.49"
"13.210007","1.57","-20.01","2.20"
"14.200012","-19.53","7.88","-3.30"
"14.270004","-5.26","-20.01","-13.42"
"14.340012","-2.79","-9.57","9.92"
"14.420013","20.01","-15.02","-6.04"
"14.4900055","-15.22","1.18","6.55"
"14.560013","19.30","-9.30","-2.82"
"14.630005","6.98","-20.01","0.39"
"14.700012","-4.67","-6.12","-5.33"
"14.770004","-8.08","0.27","-0.82"
"14.840012","-3.37","1.92","-3.57"
"14.910004","-8.12","-12.40","-2.98"
"14.980011","4.82","-20.01","-20.01"
"15.050003","12.32","-19.30","3.41"
"15.12001","16.55","-1.61","4.28"
"15.200012","-2.67","-6.67","0.71"
"15.270004","0.59","-18.79","-3.37"
"15.340012","15.49","-20.01","-4.63"
"15.410004","-9.77","-4.35","-1.45"
"15.480011","-6.20","-2.31","-0.16"
"15.550003","-3.96","0.55","-4.86"
"15.62001","-1.22","-7.53","20.01"
"15.690002","-5.30","-20.01","-6.20"
"15.76001","3.57","-11.89","3.80"
"15.840012","20.01","-9.02","-14.79"
"15.910004","-2.55","-10.04","0.27"
"15.980011","-1.29","-9.96","3.80"
"16.050003","9.65","-20.01","-3.49"
"16.12001","-2.94","-7.41","-6.28"
"16.190002","-7.65","-1.49","0.78"
"16.26001","-7.65","-2.86","-2.04"
"16.330002","-14.04","4.94","6.75"
"16.40001","8.51","2.55","-20.01"
"16.470001","6.47","-14.59","6.63"
"16.550003","9.89","-5.18","10.08"
"16.62001","0.78","2.16","3.30"
"16.690002","-7.49","-13.53","4.67"
"16.76001","8.87","-17.46","2.71"
"16.830002","16.59","-8.39","-12.91"
"16.90001","6.98","-12.75","-10.59"
"16.970001","-6.47","7.22","-8.12"
"17.040009","-1.77","-3.61","-4.71"
"17.11","19.77","-20.01","10.83"
"17.180008","11.06","16.04","6.08"
"17.25","15.22","-6.94","-17.61"
"17.330002","9.14","-7.34","-7.61"
"17.40001","7.26","-4.86","5.96"
"17.470001","17.97","-20.01","-16.63"
"17.540009","-1.22","-10.04","0.39"
"17.61","-6.35","-2.35","-1.06"
"17.680008","-5.06","-2.71","-6.83"
"17.75","-4.31","12.36","-6.63"
"17.820007","-17.61","-6.75","17.73"
"17.89","-1.80","-20.01","4.35"
"17.970001","20.01","-8.28","-17.81"
"18.040009","2.08","-1.29","6.12"
"18.11","-5.65","-18.40","-2.31"
"18.180008","20.01","-20.01","-19.89"
"18.25","0.24","-11.92","2.79"
"18.320007","-6.71","-4.28","-5.37"
"18.39","-9.65","-2.20","-5.77"
"18.460007","-7.41","-9.85","-3.92"
"18.670013","19.42","14.75","20.01"
"18.75","20.01","-4.67","-1.22"
"18.820007","2.28","0.24","1.92"
"18.89","19.93","-20.01","-20.01"
"18.960007","-8.75","-8.55","8.28"
"19.029999","-1.57","-8.39","-3.41"
"19.100006","-8.43","-5.10","-3.41"
"19.170013","3.96","9.06","-7.06"
"19.240005","-20.01","-20.01","7.81"
"20.090012","18.01","-4.47","14.32"
"20.170013","13.14","2.24","4.43"
"20.240005","-4.82","-8.75","7.57"
"20.310013","7.81","-20.01","10.63"
"20.380005","-3.33","-10.32","5.10"
"20.450012","-13.18","2.12","0.94"
"20.520004","-8.16","-0.31","-1.49"
"20.590012","-7.53","2.63","-12.59"
"20.660004","-20.01","-15.61","11.69"
"20.730011","-0.20","-20.01","-0.20"
"20.810013","20.01","-20.01","-15.69"
"20.880005","12.28","-1.14","8.43"
"20.950012","-0.04","-17.22","4.28"
"21.020004","-8.51","-20.01","4.24"
"21.090012","-1.45","-14.36","1.29"
"21.160004","6.08","-12.20","-0.78"
"21.230011","-9.53","-2.51","-2.04"
"21.300003","-17.10","20.01","-2.08"
"21.37001","-9.85","-11.96","0.51"
"21.440002","-6.51","-20.01","0.31"
"21.51001","-8.08","-10.67","8.24"
"21.590012","16.67","7.10","2.20"
"21.660004","-0.98","2.39","-0.59"
"21.730011","3.57","-20.01","3.22"
"21.800003","-3.45","-7.37","3.77"
"21.87001","-8.83","-7.22","1.61"
"21.940002","-5.57","-0.59","-2.55"
"22.01001","3.92","6.67","-1.37"
"22.080002","-12.87","-15.06","-0.43"
"22.15001","-0.94","-19.69","-4.16"
"22.220001","15.34","-19.18","-5.37"
"22.300003","11.65","10.75","4.28"
"22.37001","-4.12","-3.61","3.96"
"22.440002","7.96","-19.97","-3.14"
"22.51001","4.63","-20.01","-4.08"
"22.580002","-3.84","-3.02","-6.24"
"22.65001","-9.22","-4.59","0.47"
"22.720001","0.12","-0.27","0.59"
"22.790009","-7.10","-7.85","1.77"
"22.86","-3.92","-20.01","-20.01"
"22.940002","15.10","-9.89","9.65"
"23.01001","20.01","-15.77","-1.22"
"23.080002","1.06","0.82","-0.27"
"23.15001","-6.39","-3.96","-3.88"
"23.220001","20.01","-20.01","-20.01"
"23.290009","-0.51","0.27","-2.24"
"23.36","-5.69","0.31","1.80"
"23.430008","-2.86","-0.90","-2.35"
"23.5","5.61","15.97","-16.44"
"23.570007","-17.85","-20.01","-20.01"
"23.64","9.30","-9.26","3.77"
"23.720001","20.01","2.82","-20.01"
"23.790009","20.01","-1.77","-16.63"
"23.86","6.75","-20.01","-2.31"
"23.930008","16.79","-19.53","-10.04"
"24.0","-4.08","-12.12","5.65"
"24.070007","-6.39","0.27","0.86"
"24.14","-4.71","-0.16","-1.80"
"24.210007","19.89","19.46","-14.04"
"24.279999","-15.61","-20.01","5.41"
"24.36","-5.65","-20.01","6.98"
"24.430008","10.75","-20.01","20.01"
"24.5","0.71","-6.67","-2.47"
"24.570007","14.71","-19.22","-10.87"
"24.64","8.67","-20.01","-10.47"
"24.710007","-3.57","-5.65","5.18"
"24.779999","-6.47","1.37","3.69"
"24.850006","-4.59","-1.02","-0.24"
"24.920013","4.63","-6.20","8.12"
"24.990005","-20.01","-20.01","20.01"
"25.060013","16.40","-20.01","4.31"
"25.14","12.04","-20.01","-6.39"
"25.350006","3.65","-20.01","1.65"
"26.560013","20.01","20.01","-20.01"
"27.410004","-0.55","-3.88","-5.06"
"27.480011","15.30","-20.01","-13.06"
"27.550003","-2.98","-16.00","-6.43"
"28.550003","2.51","1.45","7.77"
"28.62001","10.87","-20.01","-20.01"
"28.690002","3.96","-8.51","-2.75"
"28.76001","13.45","-1.53","-9.02"
"28.830002","-2.12","-6.51","1.96"
"28.90001","19.42","-20.01","-20.01"
"28.970001","-3.02","-15.53","-2.82"
"29.040009","-6.86","-6.16","-1.41"
"29.11","-4.59","-0.27","-1.33"
"29.190002","-2.39","2.86","-0.35"
"29.26001","-15.69","8.71","-0.12"
"29.330002","20.01","-20.01","-20.01"
"29.40001","-1.77","-14.44","11.69"
"29.470001","13.57","-16.36","-14.87"
"29.540009","-4.67","-7.02","4.00"
"29.61","20.01","-20.01","-9.73"
"29.680008","4.35","-15.42","1.41"
"29.75","-11.57","-8.59","1.92"
"29.830002","2.12","-11.81","-0.71"
"29.90001","1.53","12.98","-0.71"
"29.970001","-7.96","-9.02","6.16"
"30.040009","6.94","-20.01","-20.01"
"30.11","9.22","9.10","10.40"
"30.180008","14.36","6.47","-6.43"
"30.25","-9.77","-9.22","-2.94"
"30.320007","20.01","-17.57","-12.67"
"30.39","0.35","-18.36","-3.96"
"30.460007","-17.69","1.37","1.65"
"30.529999","-4.67","1.37","2.08"
"30.61","0.00","-1.37","-1.57"
"30.680008","-7.73","-18.51","8.16"
"30.75","20.01","-20.01","-10.83"
"30.820007","-1.49","-5.45","15.69"
"30.89","19.81","4.51","-6.12"
"30.960007","6.43","-3.61","1.18"
"31.029999","13.57","-5.33","-6.32"
"31.100006","2.12","-20.01","-9.34"
"31.170013","-2.31","-12.12","2.98"
"31.25","-8.00","-3.84","-2.16"
"31.320007","-4.00","-1.29","-0.78"
"31.39","-3.22","10.04","-2.08"
"31.460007","-14.12","-20.01","2.12"
"31.529999","-6.51","-20.01","3.33"
