"NAME:","walk_2_1.csv"
"EXPERIMENT TIME:","2023/06/18 17:37"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","78"

"Time [sec]","ACC X","ACC Y","ACC Z"
"35.451","-8.08","-0.27","-2.28"
"35.553","-8.20","0.31","-1.14"
"35.653","-10.40","-0.27","-0.27"
"35.754","-12.08","0.51","1.41"
"35.855","-17.26","3.14","-3.57"
"35.956","-8.51","-2.28","-4.55"
"36.057","-9.18","-0.47","-2.16"
"36.158","-9.38","-2.63","-1.92"
"36.259","-9.22","-1.45","-0.71"
"36.36","-12.43","-1.29","-0.98"
"36.461","-11.06","-2.90","0.75"
"36.562","-11.61","2.75","-5.30"
"36.663","-10.98","-2.08","-2.86"
"36.764","-8.83","0.47","-2.20"
"36.865","-9.06","-0.47","-1.26"
"36.966","-9.26","-0.59","-0.08"
"37.067","-12.87","0.43","2.00"
"37.168","-17.26","3.41","-3.45"
"37.269","-10.71","-1.06","-4.51"
"37.37","-8.32","-0.04","-2.55"
"37.471","-9.30","-1.84","-1.57"
"37.572","-9.85","-1.33","-0.51"
"37.673","-11.77","-3.73","-0.78"
"37.774","-13.85","-6.24","-3.65"
"37.875","-7.53","2.04","-3.65"
"37.976","-11.18","-2.63","-2.82"
"38.077","-8.32","1.53","-1.53"
"38.178","-8.67","-1.37","-1.06"
"38.279","-11.14","-0.98","-0.20"
"38.38","-11.49","-0.51","1.53"
"38.481","-12.28","0.63","-3.57"
"38.582","-11.38","0.47","-2.90"
"38.683","-8.94","-0.27","-2.86"
"38.784","-10.00","-1.06","-1.61"
"38.885","-9.38","-1.57","-0.43"
"38.986","-11.18","-2.12","-0.20"
"39.087","-11.92","-2.24","-0.75"
"39.188","-8.39","1.37","-6.08"
"39.289","-9.38","-2.00","-3.26"
"39.39","-8.16","1.92","-2.47"
"39.491","-9.30","-1.37","-0.71"
"39.592","-10.43","-0.71","1.22"
"39.693","-10.71","0.82","2.75"
"39.794","-15.10","1.45","-4.86"
"39.895","-10.00","0.63","-2.71"
"39.996","-9.10","0.00","-2.47"
"40.097","-10.24","-2.00","-1.41"
"40.198","-9.61","0.55","0.47"
"40.299","-13.30","-4.16","1.61"
"40.4","-16.00","-1.45","-4.04"
"40.501","-11.26","-2.20","-2.59"
"40.602","-8.87","0.16","-1.69"
"40.703","-9.26","-0.08","-1.14"
"40.804","-9.69","-0.71","-0.08"
"40.905","-10.94","0.20","0.67"
"41.006","-17.77","4.20","-3.45"
"41.107","-7.85","-2.35","-4.82"
"41.208","-9.81","0.27","-2.71"
"41.309","-9.30","-2.39","-2.04"
"41.41","-9.02","-0.43","-0.71"
"41.511","-11.53","-1.22","-0.71"
"41.612","-12.00","-2.59","-0.94"
"41.713","-9.30","1.41","-4.28"
"41.814","-9.57","-1.10","-3.10"
"41.915","-8.83","1.33","-2.24"
"42.016","-8.59","-0.67","-0.82"
"42.117","-11.53","-0.82","0.24"
"42.218","-11.14","-1.57","2.63"
"42.319","-12.43","1.53","-4.04"
"42.42","-10.67","1.18","-2.00"
"42.521","-9.45","-1.02","-2.43"
"42.622","-10.40","-1.41","-0.78"
"42.723","-7.30","-0.63","0.75"
"42.824","-11.92","-1.29","1.69"
"42.925","-15.26","-1.73","-5.81"
"43.026","-13.14","-1.61","-2.20"
"43.127","-7.92","0.31","-1.96"
"43.228","-8.98","-1.22","-0.43"
"43.329","-11.22","-1.49","0.90"
"43.43","-11.49","-0.75","1.57"
"43.531","-10.83","-1.26","-3.80"
"43.632","-10.79","1.80","-1.69"
"43.733","-8.04","-0.98","-2.20"
"43.834","-9.69","-1.14","-0.55"
"43.935","-9.81","-0.94","0.08"
"44.036","-11.22","-2.31","1.41"
"44.137","-11.14","0.12","-4.86"
"44.238","-12.55","-2.24","-2.82"
"44.339","-7.37","1.33","-1.29"
"44.44","-9.53","-0.75","-0.86"
"44.541","-10.71","-2.12","0.51"
"44.642","-11.65","-0.31","1.88"
"44.743","-12.91","0.00","-2.90"
"44.844","-12.63","2.31","-2.20"
"44.945","-7.22","-1.18","-2.51"
"45.046","-9.69","-1.96","-0.98"
"45.147","-8.79","-1.06","0.08"
"45.248","-12.63","-2.20","-0.47"
"45.349","-13.85","-4.24","-1.73"
"45.45","-9.49","-3.37","-1.69"
"45.551","-7.77","-1.45","-1.49"
"45.652","-8.43","0.75","-2.28"
"45.753","-7.85","-0.51","-1.02"
"45.854","-12.24","-0.35","-0.63"
"45.955","-11.18","-1.69","0.35"
"46.056","-9.34","-2.12","-5.14"
"46.157","-9.81","1.18","-2.28"
"46.258","-9.18","-1.37","-2.12"
"46.359","-9.10","-1.49","-0.51"
"46.46","-9.30","-0.63","-0.24"
"46.561","-12.36","-2.08","1.02"
"46.662","-15.42","-2.90","-4.43"
"46.763","-11.61","-1.26","-2.55"
"46.864","-8.39","-0.71","-2.16"
"46.965","-8.36","0.71","-2.08"
"47.066","-8.67","-0.71","-0.55"
"47.167","-11.73","0.00","-0.16"
"47.268","-13.42","0.82","-2.24"
"47.369","-7.37","-1.77","-4.71"
"47.47","-9.53","0.35","-2.39"
"47.571","-8.04","-1.29","-2.16"
"47.672","-9.73","-1.45","-0.27"
"47.773","-11.34","-0.16","0.24"
"47.874","-11.85","-2.20","0.71"
"47.975","-10.51","2.12","-5.18"
"48.076","-11.38","-2.94","-2.67"
"48.177","-8.16","1.06","-1.06"
"48.278","-9.57","-0.98","-0.71"
"48.379","-11.10","-0.75","0.39"
"48.48","-12.16","-1.06","1.61"
"48.581","-11.61","0.63","-3.30"
"48.682","-13.30","0.31","-2.35"
"48.783","-7.41","-0.67","-2.35"
"48.884","-9.77","-1.49","-0.47"
"48.985","-10.36","-0.39","-0.43"
"49.086","-11.45","-2.39","1.65"
"49.187","-16.20","-1.88","-4.75"
"49.288","-10.04","-1.26","-2.43"
"49.389","-9.53","-0.20","-1.49"
"49.49","-9.14","0.16","-1.37"
"49.591","-9.92","-0.75","-0.31"
"49.692","-10.36","0.39","0.20"
"49.793","-15.14","0.82","-1.65"
"49.894","-8.24","-2.08","-4.43"
"49.995","-10.04","-0.16","-2.31"
"50.096","-7.49","-0.86","-2.59"
"50.197","-11.57","-1.29","-1.49"
"50.298","-9.96","-0.90","-1.14"
"50.399","-8.87","-1.73","-0.47"
"50.5","-13.45","-2.86","-2.31"
"50.601","-7.18","-1.65","-3.41"
"50.702","-11.73","0.78","-4.43"
"50.803","-9.30","0.98","-3.33"
"50.904","-9.92","-0.04","-3.10"
"51.005","-10.20","-0.31","-2.39"
"51.106","-9.81","-0.59","-2.20"
"51.207","-10.59","-0.08","-2.79"
"51.308","-10.67","-0.39","-3.22"
"51.409","-10.55","-0.71","-2.98"
