NAME:,run_3_2.csv,,
8.429993,14.2,-3.57,3.14
8.509979,9.3,-2.39,3.53
8.600006,19.89,0.71,-5.3
8.690002,9.92,-0.47,2.79
8.769989,3.57,1.61,5.81
8.859985,18.04,0.71,15.14
8.940002,20.01,-4.0,-3.73
9.029999,2.9,-3.33,0.12
9.109985,-3.77,4.94,2.75
9.199982,-0.63,5.14,7.34
9.290009,10.71,-10.43,-10.94
9.369995,18.08,-4.59,2.47
9.459991,0.0,0.24,-1.53
9.540009,2.63,2.63,3.3
9.630005,11.81,3.92,14.2
9.720001,20.01,-0.63,-0.43
9.799988,1.69,0.24,2.86
9.889984,-0.31,2.04,2.16
9.97998,5.84,0.55,-20.01
10.059998,20.01,5.57,8.67
10.149994,13.85,-3.3,7.88
10.22998,-9.53,-3.1,3.02
10.320007,3.06,0.35,2.47
10.410004,18.99,8.28,10.94
10.48999,17.61,1.57,1.22
10.579987,-4.75,1.37,0.98
10.660004,4.35,0.35,4.39
10.75,20.01,8.59,-0.35
10.829987,19.93,4.59,5.37
10.919983,18.28,-2.2,12.0
11.009979,1.92,-3.96,7.14
11.089996,0.04,0.16,4.67
11.179993,20.01,11.96,15.53
11.259979,14.91,2.04,2.63
11.350006,-3.45,0.9,2.79
11.440002,5.65,-0.59,4.35
11.519989,9.41,-0.16,-10.36
11.609985,20.01,8.2,15.69
11.699982,14.79,-0.16,9.85
11.779999,1.49,-2.31,3.57
11.869995,-5.84,-7.37,18.67
11.949982,16.95,16.0,19.89
12.040009,9.41,-0.16,1.18
12.130005,-5.77,2.24,7.34
12.209991,9.41,0.39,4.71
12.299988,5.45,-1.88,14.08
12.380005,20.01,1.92,-1.06
12.470001,14.59,0.82,12.55
12.549988,4.9,-1.33,7.61
12.639984,13.14,-2.35,6.71
12.72998,20.01,1.41,9.3
12.809998,5.57,-2.55,-0.51
12.899994,-5.41,8.75,3.06
12.97998,3.53,-0.24,5.3
13.070007,9.96,-10.94,-1.61
13.160004,15.46,-0.67,-0.51
13.23999,13.93,-1.37,5.06
13.329987,2.71,1.53,5.84
13.419983,18.67,3.8,9.41
13.5,20.01,-4.12,-1.53
13.589996,7.18,-1.88,-2.24
13.669983,0.59,4.9,3.77
13.759979,20.01,8.79,1.8
13.850006,20.01,6.16,14.16
13.929993,16.79,-4.63,8.59
14.019989,-6.51,-0.08,-0.98
14.100006,1.06,0.78,3.26
14.190002,12.36,16.63,12.51
14.269989,19.5,-0.86,-2.55
14.359985,-2.2,0.24,2.94
14.449982,8.47,-0.08,3.77
14.529999,7.45,-0.39,6.24
14.619995,20.01,1.45,0.35
14.699982,15.77,2.0,14.71
14.790009,3.65,-1.26,8.28
14.880005,-2.79,-5.33,-3.02
14.959991,20.01,-2.04,5.06
15.049988,4.43,-1.65,2.79
15.130005,-6.2,4.67,1.84
15.220001,2.24,2.94,6.0
15.309998,5.84,-9.77,-6.43
15.389984,13.65,-3.02,-0.35
15.47998,-6.86,-3.92,-2.0
15.570007,0.59,1.1,3.96
15.649994,19.46,15.77,15.65
15.73999,20.01,-9.57,2.55
15.820007,0.2,-0.94,-1.29
15.910004,-0.9,1.88,1.84
16.0,20.01,20.01,20.01
16.079987,8.32,-4.82,-3.77
16.169983,16.67,-1.22,10.75
16.25,-6.39,-0.59,-1.02
16.339996,1.65,2.28,2.16
16.419983,17.89,10.67,13.45
16.50998,16.28,1.57,-4.24
16.600006,-5.96,-2.47,4.35
16.679993,4.43,3.14,2.86
16.769989,20.01,3.73,-10.47
16.850006,20.01,6.83,12.51
16.940002,20.01,1.02,16.95
17.029999,2.94,-0.75,3.06
17.109985,2.51,1.41,3.06
17.199982,19.89,17.81,15.26
17.290009,13.73,3.06,-2.94
17.369995,-3.8,0.47,1.69
17.459991,7.88,2.04,6.51
17.540009,20.01,-0.63,1.65
17.630005,20.01,2.2,8.79
17.720001,16.91,2.31,15.73
17.799988,4.04,1.29,6.35
17.889984,2.0,-1.77,5.69
17.970001,20.01,15.18,15.57
18.059998,8.28,1.65,0.67
18.139984,-11.1,3.06,4.94
18.22998,14.95,-1.88,6.2
18.320007,8.08,-4.63,-1.96
18.399994,20.01,0.94,8.55
18.48999,12.94,-0.04,9.45
18.570007,2.24,2.12,3.88
18.660004,11.14,-6.59,8.9
18.75,20.01,-5.02,10.83
18.829987,6.32,-3.53,1.57
18.919983,-6.0,9.92,-0.63
19.00998,8.47,8.51,18.95
19.089996,4.31,-9.26,-1.18
19.179993,10.16,-0.9,2.43
19.25998,-3.18,-2.0,0.82
19.350006,0.98,2.98,2.94
19.440002,20.01,14.2,9.77
19.519989,17.53,-2.31,-4.43
19.609985,-2.55,-4.71,1.41
19.690002,-5.18,6.04,6.86
19.779999,20.01,-5.45,20.01
19.859985,10.87,8.87,4.08
19.949982,11.45,-2.71,10.75
20.040009,1.45,2.82,7.73
20.119995,20.01,1.26,19.85
20.209991,20.01,-3.73,13.02
20.290009,11.89,3.1,-3.92
20.380005,-8.2,4.39,4.04
20.470001,10.36,1.06,10.4
20.549988,5.65,-9.34,-13.02
20.639984,15.53,-1.96,-1.65
20.72998,1.57,-4.94,-1.69
20.809998,1.02,0.75,2.94
20.899994,-6.0,0.59,7.73
20.97998,10.63,9.41,5.18
21.070007,5.77,0.24,5.41
21.160004,-5.41,0.75,1.41
21.23999,20.01,20.01,20.01
21.329987,20.01,2.12,20.01
21.410004,16.28,13.57,9.65
21.5,2.59,3.88,-0.67
21.579987,-5.88,-4.43,20.01
21.669983,6.67,17.46,16.16
21.75998,8.55,7.69,-6.59
21.839996,-1.8,-10.98,7.81
21.929993,3.8,7.77,19.1
22.00998,20.01,0.2,-18.4
22.100006,19.77,3.73,18.59
22.190002,11.65,3.69,2.67
22.269989,-0.43,-2.94,10.16
22.359985,3.8,2.51,3.14
22.449982,15.1,16.71,13.38
22.529999,14.67,1.8,9.06
22.619995,-6.9,-1.53,1.1
22.699982,9.77,3.37,7.14
22.790009,11.38,-2.55,-20.01
22.880005,19.85,6.94,-1.37
22.959991,20.01,-1.18,15.18
23.049988,-0.39,2.9,0.78
23.130005,2.63,0.51,5.96
23.220001,9.06,20.01,13.14
23.299988,19.93,1.14,6.28
23.389984,-1.84,-4.04,3.92
23.47998,-6.08,2.28,-1.84
23.559998,8.51,12.59,12.16
23.649994,-9.85,3.1,-18.48
23.72998,10.24,4.16,6.28
23.820007,-0.9,-10.4,-0.67
23.910004,12.43,-7.37,6.04
23.98999,20.01,20.01,19.34
24.079987,10.51,8.59,3.84
24.169983,7.26,1.1,6.55
24.25,5.65,-0.94,3.45
24.339996,8.12,4.94,4.55
24.419983,9.34,4.12,5.73
24.50998,9.65,2.35,7.06
24.600006,7.96,-0.2,4.67
24.679993,9.89,1.8,6.55
