"NAME:","walk_3_1"
"EXPERIMENT TIME:","2023-06-09 16:45:05"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","90"
"",""
"Time [sec]","ACC X","ACC Y","ACC Z"
"19.797","0.27","-7.57","10.94"
"19.848","0.51","-7.77","11.06"
"19.899","2.04","-8.08","10.24"
"19.95","0.04","-5.45","7.57"
"1157.2959","-0.39","-5.26","8.43"
"20.103","0.43","-2.39","4.86"
"20.154","1.37","-3.22","5.73"
"20.205","1.84","-4.43","7.88"
"20.256","2.39","-5.3","9.73"
"20.307","1.53","-5.69","10.71"
"20.358","1.33","-6.86","11.38"
"20.409","2.71","-7.26","9.69"
"20.46","2.16","-5.77","7.26"
"20.511","1.22","-7.14","9.77"
"20.562","0.94","-5.69","7.34"
"20.613","0.59","-3.92","5.37"
"20.664","0.2","-2.51","5.1"
"1164.4357","0.04","-2.47","6.59"
"20.817","1.33","-6.51","10.4"
"20.868","0.39","-6.86","10.79"
"20.919","0.59","-7.92","11.34"
"20.97","2.31","-8.79","11.06"
"21.021","0.31","-5.26","6.75"
"21.072","-2.08","-3.92","7.37"
"21.123","0.9","-5.57","7.88"
"21.174","1.1","-2.86","4.79"
"21.225","0.82","-2.43","5.77"
"21.276","0.71","-3.57","7.88"
"21.327","2.55","-5.84","9.65"
"21.378","1.61","-5.69","9.85"
"21.429","1.33","-7.37","11.34"
"21.48","2.35","-8.04","10.75"
"21.531","2.31","-6.83","8.36"
"21.582","1.37","-7.06","9.06"
"21.633","0.71","-4.94","6.35"
"21.684","0.27","-3.02","5.26"
"21.735","0.82","-2.63","5.61"
"21.786","0.82","-3.26","6.08"
"21.837","0.59","-4.47","8.75"
"21.888","0.78","-6.04","9.3"
"21.939","0.31","-7.77","10.75"
"21.99","-0.08","-7.65","10.75"
"22.041","2.24","-8.94","10.36"
"22.092","-0.16","-5.96","7.69"
"22.143","-0.9","-4.9","7.85"
"1179.226","0.08","-4.24","6.71"
"22.296","0.0","-1.8","5.06"
"22.347","1.18","-3.88","7.06"
"22.398","2.35","-5.88","10.2"
"22.449","2.47","-7.37","11.3"
"22.5","0.98","-6.79","11.14"
"22.551","2.24","-7.14","10.12"
"22.602","2.28","-6.39","7.65"
"22.653","0.75","-6.86","8.83"
"22.704","1.37","-6.04","7.26"
"22.755","1.1","-4.82","6.35"
"22.806","1.06","-3.88","5.65"
"22.857","0.0","-2.39","5.37"
"22.908","0.63","-4.82","8.51"
"22.959","-1.06","-4.98","9.18"
"23.01","-0.59","-6.51","9.89"
"23.061","-0.16","-9.57","12.94"
"23.112","3.49","-9.53","8.94"
"23.163","-1.8","-5.14","7.57"
"23.214","-1.41","-4.43","8.83"
"23.265","0.78","-4.9","7.41"
"23.316","0.51","-3.57","5.61"
"23.367","-0.75","-1.26","5.33"
"23.418","1.41","-4.16","8.08"
"23.469","2.12","-5.69","10.36"
"23.52","1.84","-6.32","10.63"
"23.571","0.78","-6.59","10.75"
"1193.5073","2.43","-7.37","10.16"
"23.724","0.94","-6.0","7.77"
"23.775","0.9","-4.82","6.35"
"23.826","-0.2","-2.24","4.2"
"23.877","1.53","-4.31","7.1"
"23.928","0.08","-3.88","7.96"
"23.979","1.29","-6.35","10.4"
"24.03","-0.16","-6.71","10.4"
"24.081","0.31","-7.57","10.67"
"24.132","0.75","-7.96","11.22"
"24.183","0.67","-7.45","8.98"
"24.234","-0.39","-5.73","7.65"
"24.285","-0.82","-4.08","6.9"
"24.336","0.35","-3.3","6.75"
"24.387","0.51","-2.2","5.57"
"1201.666","1.06","-2.9","5.88"
"25.356","-0.16","-5.61","8.08"
"25.407","0.9","-4.9","7.26"
"25.458","1.57","-3.49","6.2"
"25.509","0.9","-2.04","5.73"
"25.56","1.92","-4.59","8.16"
"25.611","2.47","-6.0","10.12"
"25.662","1.69","-6.43","10.98"
"25.713","2.24","-7.69","10.59"
"25.764","2.75","-6.86","8.87"
"25.815","1.8","-6.0","7.37"
"25.866","0.59","-6.28","9.22"
"25.917","0.63","-5.49","7.3"
"25.968","0.67","-4.47","6.59"
"26.019","0.0","-2.35","5.3"
"26.07","-0.04","-2.79","7.1"
"26.121","0.39","-5.14","8.94"
"26.172","0.12","-6.24","9.81"
"26.223","0.55","-7.41","9.85"
"26.274","1.49","-8.75","11.49"
"26.325","1.41","-7.53","8.75"
"26.376","-0.67","-5.65","7.81"
"26.427","0.16","-5.22","8.04"
"26.478","0.98","-4.04","6.67"
"26.529","1.57","-3.26","6.51"
"26.58","0.86","-2.28","5.33"
"26.631","1.84","-5.57","8.94"
"26.682","2.79","-7.3","11.85"
"26.733","-0.08","-5.33","11.26"
"26.784","2.16","-8.04","10.4"
"26.835","2.79","-6.86","8.28"
"1226.147","1.69","-6.0","7.26"
"27.09","0.2","-2.9","5.18"
"27.141","2.47","-5.3","8.39"
"27.192","1.1","-3.88","6.9"
"27.243","0.39","-4.59","7.37"
"27.294","0.86","-6.75","9.02"
"27.345","2.47","-9.73","12.2"
"27.396","2.47","-8.12","8.63"
"27.447","-1.49","-4.94","9.38"
"27.498","1.57","-6.83","8.47"
"27.549","0.9","-3.3","5.77"
"1233.2859","0.9","-2.08","4.2"
"27.702","2.35","-5.06","9.18"
"27.753","4.2","-7.3","9.57"
"27.804","1.8","-6.12","10.9"
"27.855","2.35","-7.65","11.22"
"27.906","4.12","-8.08","8.98"
"27.957","2.43","-6.24","6.47"
"28.008","2.0","-7.1","8.12"
"28.059","1.61","-5.61","8.04"
"28.11","0.78","-2.59","5.02"
"28.161","1.1","-2.75","5.26"
"28.212","0.31","-4.16","7.57"
"1239.915","1.26","-5.77","8.67"
"28.365","0.71","-8.04","10.16"
"28.416","2.0","-8.83","11.38"
"28.467","1.26","-7.53","8.36"
"28.518","-0.2","-5.81","8.04"
"28.569","-0.27","-3.84","6.63"
"28.62","1.14","-3.88","6.24"
"28.671","0.86","-2.75","5.22"
"28.722","1.29","-3.73","6.43"
"28.773","2.55","-6.24","9.18"
"1245.527","1.69","-5.65","9.26"
"28.977","3.69","-8.16","8.75"
"29.028","1.61","-7.02","8.04"
"29.079","1.53","-6.67","8.36"
"29.13","0.59","-4.12","5.69"
"29.181","-0.04","-2.43","4.9"
"29.232","0.59","-2.75","5.22"
"29.283","0.39","-3.8","7.3"
"29.334","2.39","-7.41","10.43"
"29.385","0.12","-6.24","9.85"
"29.436","0.08","-7.02","9.73"
"29.487","2.0","-9.02","11.65"
"29.691","0.67","-3.73","6.9"
"29.742","0.78","-3.02","5.84"
"29.793","0.55","-3.06","6.24"
"29.844","2.47","-5.73","8.79"
"29.895","2.31","-6.12","9.57"
"29.946","1.53","-6.59","10.24"
"29.997","1.45","-6.94","10.4"
"30.048","3.14","-6.98","9.06"
"30.099","1.06","-6.43","7.77"
"30.15","1.14","-6.67","8.32"
"30.201","0.71","-5.14","6.86"
"30.252","0.12","-3.02","5.14"
"30.303","0.0","-2.12","5.18"
"30.354","0.67","-3.92","6.47"
"1261.3354","3.8","-8.36","9.41"
"1262.3562","-0.04","-7.61","11.45"
"31.339","0.31","-3.41","6.08"
"31.39","0.0","-3.26","6.0"
"31.441","0.51","-5.26","8.32"
"31.492","0.43","-6.35","8.24"
"31.543","-0.16","-7.73","9.85"
"31.594","0.08","-8.55","10.24"
"31.645","1.49","-8.51","10.08"
"31.696","0.39","-6.67","7.53"
"31.747","-1.02","-5.88","8.36"
"31.798","1.06","-5.88","7.37"
"31.849","0.31","-3.22","5.69"
"31.9","1.14","-3.06","5.61"
"31.951","0.35","-2.9","6.83"
"32.002","3.41","-7.1","9.96"
"32.053","1.45","-6.47","10.12"
"32.104","1.33","-7.61","10.87"
"32.155","2.9","-8.32","10.08"
"32.206","2.63","-6.71","7.22"
"32.257","1.18","-6.71","7.73"
"32.308","1.45","-5.96","6.24"
"32.359","0.24","-3.73","5.45"
"1281.3851","0.27","-2.98","5.33"
"32.512","0.67","-5.77","8.83"
"32.563","0.39","-6.55","9.45"
"32.614","0.0","-7.49","10.08"
"32.665","1.1","-8.67","10.47"
"32.716","2.63","-8.43","9.57"
"32.767","0.51","-6.0","7.37"
"32.818","-1.61","-4.08","8.04"
"32.869","0.98","-4.86","6.63"
"32.92","0.0","-2.55","5.18"
"32.971","0.27","-2.98","5.61"
"33.022","1.88","-5.77","7.92"
"33.073","2.24","-6.86","10.43"
"33.124","1.65","-6.86","10.83"
"33.175","1.57","-7.06","10.47"
"33.226","3.57","-7.34","9.06"
"33.277","2.59","-5.37","6.86"
"33.328","2.67","-7.69","9.38"
"33.379","0.82","-4.75","6.67"
"33.43","-0.35","-2.28","5.1"
"33.481","0.0","-2.35","5.3"
"33.532","0.94","-4.12","6.24"
"33.583","1.61","-6.2","8.59"
"33.634","1.1","-8.12","9.02"
"33.685","0.51","-8.51","9.89"
"33.736","1.49","-9.69","11.73"
"33.787","0.0","-6.67","8.51"
"33.838","-2.63","-3.96","8.2"
"33.889","0.63","-5.37","7.3"
"33.94","0.2","-2.63","4.9"
"33.991","0.59","-1.96","4.82"
"34.042","0.98","-3.57","6.08"
"34.093","3.41","-7.45","10.43"
"34.144","1.73","-6.0","10.04"
"34.195","2.82","-8.67","11.45"
"34.246","2.75","-7.49","10.0"
"34.297","2.86","-6.0","7.06"
"34.348","1.77","-7.57","8.75"
"34.399","1.53","-6.24","6.94"
"34.45","0.9","-4.2","5.3"
"34.501","0.04","-3.3","5.92"
"34.552","0.12","-2.94","5.3"
"34.603","-0.04","-5.84","8.83"
"34.654","-0.63","-6.35","8.71"
"34.705","1.06","-8.87","10.16"
"34.756","0.31","-8.12","10.87"
"34.807","1.61","-8.59","9.1"
"34.858","-1.14","-5.81","8.0"
"34.909","-0.43","-6.35","8.75"
"34.96","0.75","-4.86","6.79"
"35.011","0.16","-2.24","5.1"
"35.062","0.35","-2.35","5.77"
"35.113","1.26","-4.51","7.69"
"35.164","2.12","-6.51","10.32"
"35.215","1.92","-7.1","11.22"
"35.266","1.29","-7.06","10.83"
"35.317","3.49","-8.79","10.0"
"1310.9673","2.9","-6.55","7.37"
"35.47","1.1","-4.63","5.65"
"35.521","0.2","-3.45","5.37"
"35.572","0.24","-3.18","6.51"
"35.623","-0.12","-3.02","6.59"
"35.674","1.57","-6.24","8.79"
"35.725","-0.16","-6.16","9.02"
"35.776","0.51","-8.2","10.24"
"35.827","0.35","-7.73","12.2"
"35.878","1.33","-6.83","8.08"
"35.929","-1.29","-5.1","6.94"
"35.98","-0.12","-6.12","8.36"
"36.031","0.47","-4.51","7.22"
"36.082","0.86","-2.9","5.26"
"36.133","0.47","-2.12","5.57"
"36.184","1.61","-5.22","8.39"
"36.235","2.79","-6.79","9.96"
"36.286","2.16","-7.41","10.83"
"36.337","0.9","-6.83","10.55"
"1321.1658","2.2","-7.69","10.2"
"37.306","1.57","-4.63","8.36"
"37.357","1.41","-6.43","11.22"
"37.408","2.43","-8.12","11.41"
"37.459","3.33","-7.1","8.75"
"1332.3856","2.47","-7.69","8.71"
"37.612","0.78","-4.79","6.04"
"37.663","0.47","-3.3","4.59"
"37.714","0.08","-3.26","5.88"
"37.765","0.2","-5.37","8.08"
"37.816","0.71","-7.37","8.16"
"37.867","-1.14","-5.88","8.24"
"37.918","-0.16","-7.49","9.85"
"37.969","3.37","-11.3","12.36"
"38.02","2.31","-8.59","7.92"
"38.071","-2.16","-5.14","8.75"
"38.122","0.63","-4.98","6.32"
"38.173","-0.16","-2.82","4.82"
"38.224","0.43","-2.94","5.33"
"38.275","-0.47","-2.75","7.26"
"38.326","3.53","-7.02","9.65"
"38.377","1.22","-5.57","10.16"
"38.428","2.16","-7.69","11.96"
"38.479","3.18","-8.47","11.61"
"38.53","3.14","-7.3","8.04"
"38.581","1.69","-5.84","6.55"
"38.632","1.37","-5.3","6.16"
"38.683","1.02","-4.28","5.45"
"38.734","-0.16","-2.71","5.53"
"38.785","-0.04","-3.41","5.81"
"38.836","0.16","-5.18","8.32"
"38.887","-0.59","-5.96","7.88"
"38.938","-0.78","-7.53","9.92"
"38.989","1.18","-10.2","11.06"
"39.04","2.16","-8.67","8.16"
"39.091","-2.47","-4.04","7.1"
"39.142","-0.04","-5.49","8.16"
"39.193","0.63","-4.82","7.85"
"39.244","0.55","-2.71","6.12"
"39.295","0.12","-1.8","5.26"
"39.346","1.77","-5.37","8.83"
"39.397","1.88","-5.57","8.51"
"39.448","2.12","-6.83","10.28"
"39.499","2.63","-7.69","10.43"
"39.55","4.47","-8.36","9.57"
"39.601","2.24","-6.94","7.96"
"39.652","1.37","-7.02","8.51"
"39.703","0.59","-5.49","7.06"
"39.754","0.51","-3.73","4.82"
"39.805","-0.86","-1.92","4.51"
"39.856","-1.1","-3.96","6.67"
"39.907","0.55","-6.47","8.79"
"39.958","-1.33","-6.35","10.24"
"40.009","-0.2","-7.65","10.12"
"40.06","2.31","-9.57","12.32"
"40.111","1.65","-7.14","7.69"
"40.162","-3.65","-2.94","8.04"
"40.213","0.43","-6.75","7.73"
"40.264","0.31","-4.04","5.49"
"40.315","0.63","-2.31","4.75"
"40.366","0.27","-2.47","6.83"
"40.417","1.96","-6.2","11.92"
"1361.9657","0.63","-6.12","11.26"
"40.57","1.65","-7.57","10.32"
"40.621","2.35","-6.43","8.08"
"40.672","1.33","-7.49","9.18"
"40.723","0.47","-5.61","6.86"
"40.774","0.82","-4.75","5.3"
"40.825","-0.71","-2.94","6.0"
"40.876","1.02","-4.75","5.81"
"40.927","-0.51","-4.82","7.81"
"40.978","0.16","-5.57","7.61"
"41.029","-0.86","-7.18","10.71"
"41.08","-0.43","-8.24","10.71"
"41.131","2.43","-9.38","11.81"
"41.182","-0.59","-5.22","7.45"
"41.233","-2.94","-3.02","8.67"
"41.284","1.22","-5.81","7.45"
"41.335","1.02","-3.73","6.32"
"41.386","-0.63","-0.86","4.67"
"41.437","0.55","-2.47","6.04"
"41.488","2.08","-6.75","12.98"
"41.539","0.04","-5.49","12.87"
"41.59","0.0","-6.04","12.67"
"41.641","2.55","-7.26","10.08"
"41.692","3.65","-6.9","6.59"
"41.743","0.59","-6.16","7.45"
"41.794","1.49","-6.51","7.85"
"41.845","0.55","-3.92","5.65"
"1376.2451","1.1","-4.12","5.77"
"41.998","0.55","-5.06","9.34"
"42.049","-0.82","-5.69","9.77"
"42.1","-0.35","-8.2","11.65"
"42.151","-0.16","-8.12","11.34"
"42.202","1.14","-7.3","8.51"
"42.253","-0.12","-5.22","6.32"
"42.304","-1.22","-5.45","7.92"
"42.355","0.63","-5.06","6.32"
"43.273","1.41","-7.88","8.9"
"43.324","-0.98","-5.1","7.41"
"43.375","-0.24","-5.14","7.69"
"43.426","0.31","-4.04","6.51"
"43.477","0.35","-3.14","5.53"
"43.528","0.67","-3.65","6.83"
"43.579","1.26","-4.9","8.08"
"43.63","1.69","-6.32","10.55"
"43.681","0.59","-6.51","10.98"
"43.732","1.61","-7.65","10.32"
"43.783","2.63","-6.98","8.12"
"43.834","2.04","-7.53","7.14"
"43.885","1.22","-6.98","7.22"
"43.936","0.71","-5.88","6.86"
"43.987","0.08","-3.69","5.81"
"44.038","-0.78","-2.28","5.33"
"44.089","-0.24","-3.61","6.75"
"44.14","1.22","-6.59","10.32"
"44.191","-0.12","-6.63","9.77"
"44.242","-0.47","-6.67","10.0"
"44.293","1.18","-8.94","11.92"
"44.344","0.31","-6.86","8.0"
"44.395","-1.8","-4.94","6.71"
"44.446","0.51","-5.92","7.69"
"44.497","0.67","-3.22","5.41"
"44.548","0.08","-1.49","4.71"
