"Name:","walk_1_1.csv"
"EXPERIMENT TIME:","06/06/2023 15:09"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","10"

"Time [sec]","ACC X","ACC Y","ACC Z"
"7.5","-14.87","9.14","-5.41"
"7.5499268","-5.30","6.08","1.57"
"7.5999756","-9.96","4.51","0.00"
"7.6499023","-6.00","4.31","-0.51"
"7.699951","-8.32","4.20","1.18"
"7.75","-9.26","4.94","0.98"
"7.7999268","-9.69","5.10","1.26"
"7.8599854","-9.34","4.04","1.10"
"7.909912","-8.79","4.86","0.35"
"7.959961","-7.85","5.92","0.55"
"8.009888","-8.43","5.06","1.37"
"8.059937","-8.75","5.22","1.26"
"8.109985","-8.94","4.43","1.73"
"8.159912","-9.41","5.26","1.57"
"8.209961","-7.92","5.18","0.82"
"8.259888","-10.55","6.04","1.26"
"8.319946","-8.24","3.57","0.51"
"8.369995","-9.10","5.14","1.10"
"8.419922","-9.38","4.43","0.16"
"8.469971","-9.61","5.84","0.59"
"8.519897","-9.14","4.51","0.39"
"8.569946","-9.49","4.59","0.82"
"8.619995","-9.06","4.86","0.24"
"8.669922","-9.45","4.98","0.71"
"8.719971","-9.14","4.43","0.43"
"8.769897","-9.22","4.47","0.67"
"8.829956","-9.49","4.67","0.63"
"8.879883","-9.22","5.18","0.63"
"8.929932","-9.30","4.82","0.24"
"8.97998","-9.53","4.08","1.14"
"9.029907","-9.34","4.31","0.82"
"9.079956","-9.30","5.06","0.78"
"9.129883","-9.38","4.43","0.55"
"9.179932","-9.41","4.43","0.63"
"9.22998","-9.53","4.75","0.55"
"9.279907","-9.26","4.51","0.82"
"9.339966","-9.45","4.51","0.78"
"9.389893","-9.41","4.43","0.78"
"9.439941","-9.38","4.59","0.51"
"9.48999","-9.30","4.59","0.63"
"9.539917","-9.22","4.43","0.55"
"9.589966","-9.49","4.67","0.47"
"9.639893","-9.22","4.55","0.43"
"9.689941","-9.53","4.39","0.47"
"9.73999","-9.26","4.59","0.43"
"9.789917","-9.41","4.71","0.55"
"9.849976","-9.38","4.59","0.35"
"9.899902","-9.30","4.55","0.47"
"9.949951","-9.30","4.55","0.35"
"10.0","-9.57","4.75","0.75"
"10.049927","-9.30","4.47","0.47"
"10.099976","-9.34","4.43","0.51"
"10.149902","-9.41","4.39","0.51"
"10.199951","-9.34","4.59","0.51"
"10.25","-9.41","4.51","0.67"
"10.299927","-9.38","4.28","0.67"
"10.359985","-9.49","4.55","0.59"
"10.409912","-9.38","4.35","0.63"
"10.459961","-9.53","4.39","0.71"
"10.509888","-9.38","4.47","0.59"
"10.559937","-9.38","4.55","0.71"
"10.609985","-9.41","4.47","0.75"
"10.659912","-9.41","4.47","0.75"
"10.709961","-9.30","4.28","0.71"
"10.759888","-9.38","4.43","0.78"
"10.809937","-9.53","4.39","0.67"
"10.869995","-9.34","4.79","0.75"
"10.919922","-9.38","4.35","0.51"
"10.969971","-9.61","4.35","0.63"
"11.019897","-9.45","4.35","0.78"
"11.069946","-9.45","4.39","0.51"
"11.119995","-9.45","4.39","0.59"
"11.169922","-9.34","4.51","0.43"
"11.219971","-9.73","4.28","0.47"
"11.269897","-9.06","4.51","0.51"
"11.319946","-9.69","4.79","0.71"
"11.379883","-9.38","4.51","0.51"
"11.429932","-9.49","4.08","0.63"
"11.47998","-9.41","4.24","0.63"
"11.529907","-9.38","4.31","0.67"
"11.579956","-9.57","4.47","0.67"
"11.629883","-9.38","4.51","0.43"
"11.679932","-9.57","4.59","0.39"
"11.72998","-9.30","4.59","0.55"
"11.779907","-9.45","4.55","0.47"
"11.829956","-9.49","4.31","0.75"
"11.879883","-9.30","4.55","0.86"
"11.939941","-9.34","4.47","0.75"
"11.98999","-9.49","4.35","0.51"
"12.039917","-9.41","4.39","0.39"
"12.089966","-9.38","5.02","0.27"
"12.139893","-9.02","4.98","0.39"
"12.189941","-9.30","4.59","0.51"
"12.23999","-9.45","4.75","0.82"
"12.289917","-9.22","4.55","0.75"
"12.339966","-8.98","4.47","1.41"
"12.389893","-9.61","4.43","0.90"
"12.449951","-9.34","4.08","1.33"
"12.5","-9.61","4.31","1.80"
"12.549927","-9.26","3.92","2.12"
"12.599976","-9.26","4.59","1.73"
"12.649902","-9.18","4.71","1.45"
"12.699951","-9.18","4.47","1.65"
"12.75","-9.22","4.51","1.77"
"12.799927","-9.22","4.67","1.77"
"12.849976","-8.98","4.43","1.61"
"12.899902","-9.30","4.59","1.61"
"12.959961","-9.34","4.63","1.53"
"13.009888","-9.10","4.59","1.80"
"13.059937","-9.34","4.35","1.92"
"13.109985","-9.30","4.35","1.84"
"13.159912","-9.26","4.24","1.96"
"13.209961","-9.26","4.43","1.96"
"13.259888","-9.26","4.39","1.96"
"13.309937","-9.22","4.16","2.16"
"13.359985","-9.22","4.39","2.00"
"13.409912","-9.26","4.35","1.96"
"13.469971","-9.18","4.31","1.88"
"13.519897","-9.26","4.28","2.00"
