NAME:,walk_2_1.csv,,
4.1889954,8.24,-1.96,2
4.26001,8.39,-0.08,1.53
4.3309937,8.51,-0.63,0.04
4.402008,8.36,-3.26,-0.35
4.4730225,9.14,0.2,-0.39
4.5440063,8.9,0.47,-1.61
4.6150208,10,0,-0.59
4.6860046,11.06,-1.18,-1.45
4.757019,10.36,1.73,-3.61
4.828003,10.63,-1.65,2.82
4.8990173,9.69,-3.73,1.96
4.970001,9.96,0.71,0.2
5.0410156,8.43,-0.51,0.35
5.1119995,8.36,-0.86,-1.29
5.183014,7.88,-2.35,-1.49
5.253998,8.79,-0.27,-1.73
5.325012,9.26,-0.16,-0.39
5.395996,11.3,-0.71,-2.12
5.4670105,15.06,-3.3,2.12
5.5379944,6.51,-0.55,-0.75
5.609009,12.59,-3.77,2.59
5.6799927,7.88,-1.14,0.16
5.751007,8.32,-1.53,0.12
5.8220215,8.59,-0.94,-0.16
5.8930054,8.67,-0.59,0.12
5.96402,9.61,-1.1,-0.24
6.0350037,10.04,0.04,-1.14
6.106018,10.47,-0.2,-1.92
6.177002,11.89,-0.75,0.86
6.2480164,10.59,-2.43,4.82
6.3190002,9.92,-4,1.26
6.3900146,9.22,-0.16,1.06
6.4609985,7.81,-0.71,0
6.532013,8.43,-1.49,-0.75
6.602997,8.83,-1.26,-1.1
6.674011,9.02,-0.08,-1.53
6.744995,10.47,-1.49,-0.67
6.8160095,13.22,0.47,-1.96
6.8869934,12.51,-4.31,2.28
6.958008,6.98,-0.75,1.65
7.029022,8.63,-3.1,1.57
7.100006,8.63,-0.98,0.08
7.1710205,8.36,-1.37,0.2
7.2420044,8.43,1.1,-0.35
7.313019,9.3,-0.98,-1.18
7.3840027,10.32,0.04,-0.55
7.455017,10.43,-0.51,-1.1
7.526001,11.18,0.39,-2.39
7.5970154,10.59,-1.26,2.55
7.6679993,10,-4.82,3.1
7.7390137,9.81,0.82,0.67
7.8099976,7.69,-1.84,-0.12
7.881012,8.16,-0.98,-1.22
7.951996,8.24,-0.59,-1.84
8.02301,8.83,-0.35,-2.2
8.093994,9.85,0.31,-1.53
8.165009,12.08,0.59,-2.28
8.235992,14.4,-5.22,2.04
8.307007,6.51,-0.2,0.2
8.378021,11.57,-3.69,2.59
8.449005,8.24,-0.63,0.24
8.52002,7.77,-0.63,0.39
8.591003,8.47,-0.82,-0.12
8.662018,8.83,-0.67,0.04
8.733002,9.89,-0.24,-0.63
8.804016,9.81,0.31,-0.86
8.875,10.08,0.59,-2.12
8.946014,11.89,0.12,3.3
9.016998,11.69,-6.9,2.9
9.088013,9.41,1.1,0.2
9.158997,8.39,-2.04,0.51
9.230011,7.81,-1.22,-1.37
9.300995,9.26,0,-0.35
9.372009,8.87,-1.1,-1.61
9.442993,9.02,-0.86,-2.12
9.514008,9.57,-0.39,-2.28
9.585022,12.51,-0.08,-3.22
9.656006,14.75,-4.75,0.12
9.72702,8.08,-2.24,1.65
9.798004,11.85,-2.2,1.29
9.869019,8.32,-1.26,-0.2
9.940002,8.43,-1.02,0.16
10.011017,8.36,-0.82,-0.2
10.082001,8.43,-1.26,-0.47
10.153015,9.69,-0.86,-0.43
10.223999,10,0.16,-1.02
10.295013,10.4,-0.43,-1.57
10.365997,12.32,-0.2,2.08
10.437012,11.02,-5.18,4.63
10.507996,9.53,2.71,0.24
10.57901,8.28,-1.1,1.65
10.649994,7.41,-2.59,-0.16
10.721008,8.79,-1.02,-0.71
10.791992,8.39,-0.9,-1.18
10.863007,9.06,0.35,-1.61
10.934021,10.2,-1.8,-1.18
11.005005,13.34,1.14,-0.31
11.076019,12.59,-4.63,0.39
11.147003,6.28,-0.98,0.2
11.218018,7.96,-2.55,2.24
11.289001,9.53,-0.55,0
11.360016,8.2,-1.45,-0.59
11.431,8.36,-0.47,-0.04
11.502014,9.06,-0.67,-1.02
11.572998,9.89,-0.51,-0.94
11.644012,10.63,-0.16,-1.29
11.714996,10.63,1.14,-2.59
11.786011,11.41,0,2.51
11.856995,9.61,-5.69,2.67
11.928009,11.3,0.94,1.49
11.998993,8.79,-0.94,0.04
12.070007,7.61,-1.45,-1.65
12.141022,8.28,-1.1,-1.61
12.212006,8.59,0.04,-1.69
12.28302,9.69,-0.35,-2.31
12.354004,11.14,-1.77,-2.35
12.425018,13.65,-1.18,-0.51
12.496002,9.69,-2.59,1.57
12.567017,9.69,-2.79,1.29
12.6380005,9.34,-0.43,-0.2
12.709015,6.94,-1.22,-0.2
12.779999,8.75,-1.1,-0.2
12.851013,9.41,-0.16,-0.35
12.921997,9.41,-0.67,-1.1
12.993011,9.69,0.12,-1.1
13.063995,10.4,-1.53,-0.31
13.13501,12.55,-0.67,-1.1
13.205994,11.61,-1.18,2.82
13.277008,9.45,-1.65,1.18
13.348022,9.14,-1.29,0.12
13.419006,7.73,-0.55,0.55
13.490021,8.16,-0.94,-0.43
13.561005,8.67,-0.86,-0.63
13.632019,9.26,-0.47,-1.96
13.703003,10.24,-1.06,-1.37
13.774017,13.18,1.41,-1.57
13.845001,11.65,-6.28,3.33
13.916016,6.83,-1.06,0.2
13.9869995,8.71,-1.33,1.02
14.058014,8.47,-0.71,0.47
14.128998,8.04,-1.33,-0.2
14.200012,8.9,-0.47,-0.24
14.270996,8.94,-0.27,-1.18
14.3420105,9.89,0.04,-1.37
14.412994,10.55,-0.2,-0.51
14.484009,11.77,-0.2,-1.65
14.554993,12.08,0.71,3.14
14.626007,8.75,-3.8,1.92
14.6970215,9.77,-0.43,0.04
14.768005,7.49,-0.78,0.55
14.83902,8.43,-0.27,-0.12
14.910004,8.47,-1.26,-0.9
14.981018,8.94,-0.59,-1.02
15.052002,10.28,-0.94,-1.14
15.123016,12.04,0.55,-2
15.194,11.92,-1.96,0.63
15.265015,10.12,-2.43,3.3
15.335999,10.04,-2.16,1.65
15.407013,7.73,-1.57,-0.24
15.477997,7.81,-1.69,0.04
15.549011,8.55,0.04,0.31
15.619995,8.98,-0.78,-0.75
15.6910095,10,0.27,-1.02
15.761993,9.18,0,-0.31
15.833008,11.3,-0.55,-1.73
15.904022,10.51,-0.75,3.69
15.975006,10,-4.08,2.04
16.04602,10.08,0.2,0.43
16.117004,7.45,-0.51,0.47
16.188019,8.39,-0.31,-1.1
16.259003,8.36,-0.9,-0.59
16.330017,8.83,-0.27,-1.1
16.401001,10.55,0,-1.84
16.472015,10.87,-0.24,-1.8
16.543,13.73,-1.26,0.59
16.614014,4.9,0.04,2.63
16.684998,10.67,-2.39,1.26
16.756012,8.2,-0.2,-0.2
16.826996,8.12,-0.63,1.14
16.89801,8.28,-0.2,-0.47
16.968994,8.83,-0.12,-0.08
17.040009,10.43,-0.39,-0.82
17.110992,9.65,0.2,-0.63
17.182007,12.51,-1.02,-0.98
17.253021,11.14,1.49,4.04
17.324005,8.94,-3.02,2.67
17.39502,10,0.71,0.55
17.466003,7.3,-0.86,0.04
17.537018,8.55,-0.31,-0.82
17.608002,8.08,-0.71,-0.47
17.679016,8.59,-0.04,-1.41
17.75,10.4,-0.67,-1.41
17.821014,12.94,0.98,-1.8
17.891998,12.83,-6.59,2.79
17.963013,8.67,-1.65,2.12
18.033997,8.9,-1.18,1.26
18.105011,7.92,-0.43,0.31
18.175995,8.04,-1.18,-0.08
18.24701,8.47,-0.04,-0.16
18.317993,9.02,0.27,-0.27
18.389008,9.26,0.39,-0.27
18.460022,9.96,-0.08,0.16
18.531006,10.55,1.14,-2.79
18.60202,11.69,-1.73,4.04
18.673004,11.61,-4.31,0.08
18.744019,10.28,0.94,-0.82
18.815002,7.65,-0.55,0.67
18.886017,8.12,-0.2,-1.96
18.957,8.36,-0.71,0
19.028015,8.55,-0.16,-0.78
19.098999,9.45,0,-0.55
19.170013,12.04,-0.43,-2.31
19.240997,14.12,-1.49,3.96
19.312012,8,-1.69,1.53
19.382996,11.53,-1.77,2.28
19.45401,8.04,-1.37,-0.2
19.524994,8.43,0.08,0.59
19.596008,8.59,-1.06,-0.2
19.666992,8.59,0.55,0.43
19.738007,9.02,-0.04,-1.65
19.809021,10.2,0.47,-0.2
19.880005,11.26,-0.71,-0.39
19.95102,11.81,-0.43,3.22
20.022003,10.71,-7.45,1.53
20.093018,10.4,0.08,0.47
20.164001,8.59,-0.2,0.43
20.235016,7.96,-0.12,-1.73
20.306,8.36,-0.31,-1.33
20.377014,8.55,-0.39,-1.88
20.447998,10.32,-1.14,-1.88
20.519012,11.81,0.75,-2.79
20.589996,13.14,-0.43,0.75
20.66101,5.77,-0.98,1.73
20.731995,9.81,-2.59,1.84
20.803009,8.83,-0.55,-0.55
20.873993,8.08,-0.39,1.02
20.945007,8.83,0.04,0.43
21.016022,8.71,-0.43,-0.35
21.087006,9.26,0,-0.71
21.15802,9.81,0.16,0.35
21.229004,10.55,-0.08,-2
21.300018,13.18,-1.26,4
21.371002,9.41,-3.61,3.1
21.442017,10.04,2.82,0.94
21.513,7.1,-1.02,1.65
21.584015,8.71,-1.1,-1.02
21.654999,8.67,-0.59,-1.26
21.726013,8.63,0.2,-1.33
21.796997,10.9,0.04,-0.9
21.868011,11.22,0.04,-2.12
21.938995,14.2,0.08,1.88
22.01001,3.84,-1.02,0.27
22.080994,11.77,-4.12,2.51
22.152008,7.73,-1.06,1.49
22.223022,7.73,-0.63,0.31
22.294006,8.55,-0.51,0.59
22.36502,9.06,0.39,-0.63
22.436005,9.69,0.04,-1.22
22.507019,11.02,1.53,0.51
22.578003,11.61,-0.47,-1.88
22.649017,11.81,-1.26,2.98
22.720001,10.71,-3.77,-1.65
22.791016,9.96,1.41,1.06
22.862,6.24,-1.65,-1.26
22.933014,8.71,-0.43,-0.47
23.003998,8.51,-0.43,-1.26
23.075012,8.9,0.27,-0.98
23.145996,10.94,-1.02,0.35
23.21701,13.81,1.77,-1.49
23.287994,12.24,-6.04,4.28
23.359009,6.55,-1.45,0.39
23.429993,8.08,-3.37,1.22
23.501007,9.06,1.14,0.86
23.572021,8.47,-1.22,0.24
23.643005,8.71,-0.63,0.94
23.71402,9.69,0.59,-0.78
23.785004,9.22,0,-1.37
23.856018,10.24,0.67,-1.88
23.927002,11.26,-2.2,6.39
23.998016,9.96,-3.92,3.45
24.069,9.49,5.26,2.16
24.140015,8.83,-2.39,-0.16
24.210999,7.49,-0.35,-1.37
24.282013,9.02,-0.59,0.35
24.352997,8.32,0.12,-1.49
24.424011,10.47,0.16,-2.2
24.494995,10.75,0,-2.43
24.56601,14.16,0.04,2.75
24.636993,7.41,-0.2,0.2
24.708008,10.67,-3.61,2.71
24.779022,8.28,-0.39,-1.14
24.850006,8.24,0,-0.2
24.92102,8.12,-0.27,-0.71
24.992004,8.71,-0.71,-0.35
25.063019,10,0,-0.75
25.134003,9.69,1.96,-0.24
25.205017,10.71,-0.43,-2.71
25.276001,12.36,-0.82,5.37
25.347015,10.2,-6.67,0.47
25.418,10.32,5.06,1.73
25.489014,7.61,-2.47,0.43
25.559998,8.51,-0.35,-0.67
25.631012,8.47,-0.94,-0.82
25.701996,8.55,0.43,-0.98
25.77301,10.94,-0.75,0.12
25.843994,12.79,2.39,-3.14
25.915009,12.79,-4.82,3.88
25.985992,5.37,-0.78,0.71
26.057007,8.75,-4,2.71
26.128021,9.22,-0.08,0.2
26.199005,8.04,-0.75,0.12
26.27002,8.71,0.43,-0.86
26.341003,8.63,0.63,-0.82
26.412018,9.65,-0.82,-0.43
26.483002,9.77,-0.12,-1.53
26.554016,12.4,-0.86,-1.96
26.625,12.28,1.53,6.47
26.696014,9.41,-4.79,-0.24
26.766998,9.69,1.88,0.31
26.838013,7.34,-2.24,-0.75
26.908997,9.02,0.31,0.12
26.980011,8,-0.75,-1.73
27.050995,8.83,0,-2.04
27.12201,10.83,0.04,0.27
27.192993,13.42,1.45,-0.71
27.264008,13.26,-5.18,2.51
27.335022,5.81,-0.39,-0.35
27.406006,8.04,-3.37,2.82
27.47702,9.18,0.35,-0.16
27.548004,8.59,-1.22,0.94
27.619019,8.28,-0.2,0.2
27.690002,8.67,0.24,-0.43
27.761017,9.61,0.16,0.24
27.832,10.75,0.12,-0.59
27.903015,11.85,-1.1,-0.75
27.973999,13.14,1.26,3.61
28.045013,9.22,-2.59,-1.02
28.115997,9.89,0.43,2.82
28.187012,7.53,-1.33,-0.2
28.257996,8.67,-0.08,-1.18
28.32901,7.92,-0.12,-0.82
28.399994,9.18,-0.31,-1.84
28.471008,10.28,0.04,-0.82
28.541992,12.75,1.14,-4.24
28.613007,13.3,-2.47,1.57
28.684021,4.47,0.35,1.18
28.755005,11.18,-5.41,1.73
28.82602,8.36,-0.24,0.71
28.897003,8.2,-1.73,-0.2
28.968018,8.83,0.35,1.53
29.039001,9.1,0.24,-1.41
29.110016,10.08,-0.63,-1.96
29.181,11.02,1.84,-2.08
29.252014,11.02,-3.53,1.45
29.322998,10.87,-5.14,6.83
29.394012,10,2.9,1.02
29.464996,8.98,-0.67,-1.96
29.53601,6.9,-1.45,-1.33
29.606995,8.36,-0.71,-1.33
29.678009,8.28,-0.2,-1.73
29.748993,9.57,0.24,-1.53
29.820007,10.83,-0.67,-2.86
29.891022,14.4,1.06,2.39
29.962006,12.24,-7.3,3.18
30.03302,10.08,-2.55,3.06
30.104004,7.57,-0.82,0.31
30.175018,7.81,0.9,0.55
30.246002,8.2,-1.1,-0.31
30.317017,8.67,-0.16,0.63
30.388,8.87,-0.08,-0.47
30.459015,9.73,1.22,0.39
30.529999,10.94,-0.94,-2.86
30.601013,12.2,-3.26,7.81
30.671997,12,-6.79,4.94
30.743011,8.98,5.02,1.96
30.813995,7.45,-3.49,0.86
30.88501,7.77,0.16,-0.35
30.955994,8.16,-0.04,0.08
31.027008,8.79,-0.08,-1.53
31.098022,9.53,0.75,-0.59
31.169006,11.77,-1.14,-3.1
31.24002,12.94,-2.79,2.35
31.311005,6.79,-0.94,-0.12
31.382019,11.38,-3.06,2.04
31.453003,8.24,-0.94,1.02
31.524017,7.57,-0.08,0.43
31.595001,8.39,-0.67,0.27
31.666016,9.14,0.47,-0.43
31.737,9.53,-0.43,-1.29
31.808014,10.04,1.77,0.04
31.878998,11.96,-1.14,0
31.950012,12.87,-0.78,6.83
32.020996,10.87,-3.18,0.59
32.09201,7.81,0.04,0.86
32.162994,6.39,-1.33,-1.22
32.23401,9.1,-0.51,-0.2
32.304993,8.55,-0.86,-1.37
32.376007,9.1,1.65,-0.16
32.44702,10.43,-1.14,-2.55
32.518005,13.93,0.2,5.84
32.58902,9.89,-2.31,-0.04
32.660004,10.4,-1.41,1.29
32.731018,8.87,0.39,0.2
32.802002,7.73,1.77,0.98
32.873016,8.87,-2.04,-1.1
32.944,8.59,-0.08,-0.9
33.015015,9.06,0.24,-0.47
33.086,10.2,-0.12,-0.43
33.157013,11.41,-0.71,-1.45
33.227997,13.73,0.47,7.92
33.29901,10.94,-12.2,-1.37
33.369995,9.85,2.98,1.22
33.44101,6.86,-2.47,0.08
33.511993,8.47,0.47,0
33.583008,8.08,0.04,0.16
33.654022,8.39,0.39,-1.57
33.725006,10.36,-1.33,-0.71
33.79602,11.41,1.26,-2.59
33.867004,14.08,-4.31,0.35
33.93802,5.14,-0.08,2.94
34.009003,10.71,-0.04,1.77
34.080017,7.53,-1.84,0.51
34.151,7.73,-1.53,0.67
34.222015,8.67,0.27,0.55
34.293,9.38,0.78,-0.51
34.364014,9.22,-0.08,-1.02
34.434998,10.12,-0.55,-0.2
34.506012,10.55,-0.67,-1.14
34.576996,11.85,0.86,7.77
34.64801,13.3,-7.81,3.96
34.718994,10.04,1.41,0.2
34.79001,6.43,-0.35,0.9
34.860992,7.81,-1.53,-0.39
34.932007,8.94,-1.26,0.31
35.00302,9.06,-0.24,-1.29
35.074005,10.51,0,-0.24
35.14502,10.94,1.33,-2.75
35.216003,13.34,-3.26,4.59
35.287018,4.86,-0.35,2.75
35.358,12.28,-2.16,1.49
35.429016,7.37,-2.28,0.27
35.5,7.92,-0.55,1.06
35.571014,7.57,-0.51,0.24
35.642,9.41,-0.04,-0.47
35.713013,10.55,-0.04,-0.82
35.783997,9.53,2.24,-0.35
35.85501,11.14,-2.39,-1.26
35.925995,13.57,0.98,8.04
35.99701,9.26,1.41,2.12
36.067993,9.22,-2.28,1.57
36.139008,6.9,-1.14,-0.2
36.210022,8.04,0.51,-0.43
36.281006,8.32,-0.82,-0.9
36.35202,8.79,-1.22,-1.53
36.423004,10.87,0.94,-2.31
36.49402,15.85,-3.84,4.79
36.565002,5.02,0.71,1.18
36.636017,10.08,-5.1,2.94
36.707,7.81,-0.39,0.35
36.778015,7.77,-1.06,1.22
36.849,8.87,-0.43,0.16
36.920013,8.63,0.51,-0.27
36.990997,9.02,-0.12,-0.2
37.06201,9.89,0.71,0.12
37.132996,10.51,0.16,-1.18
37.20401,12.59,-1.02,6.59
37.274994,10.24,-6.35,4.16
37.34601,10.79,1.8,2.43
37.416992,6.79,-1.18,1.26
37.488007,7.85,-0.9,-0.67
37.55902,7.85,-0.55,-0.94
37.630005,8.24,0.47,-2.08
37.70102,10.55,-0.24,-1.37
37.772003,12.51,-0.51,-2.12
37.843018,15.02,-8.16,4.55
37.914,5.96,2.43,1.73
37.985016,9.06,-4.51,2.67
38.056,8.67,0.94,0.9
38.127014,8.32,-2.12,-0.12
38.197998,8.47,0,0.43
38.269012,8.36,0.39,-0.86
38.339996,9.96,-0.08,-1.26
38.41101,10.75,1.49,-0.82
38.481995,12.47,-1.06,0.08
38.55301,10.36,0.04,5.22
38.623993,9.61,-0.67,0.51
38.695007,9.77,-0.16,2.79
38.76602,6.51,-2.24,-1.61
38.837006,8.55,-0.27,-0.24
38.90802,7.57,-0.43,-1.45
38.979004,10.12,-0.2,-2.55
39.05002,10.32,0.47,-1.49
39.121002,13.96,-0.12,1.69
39.192017,11.57,-7.3,2.71
39.263,9.06,-1.49,1.33
39.334015,7.3,-0.86,0.43
39.405,7.61,1.02,0.08
39.476013,7.88,-1.96,0
39.546997,8.9,-0.67,0.9
39.61801,8.87,0.47,-0.98
39.688995,10.43,0.39,-0.35
39.76001,10.98,0.12,-2.59
39.830994,11.57,-0.78,5.61
39.902008,11.53,-6.47,0.24
39.973022,9.41,4.86,2.79
40.044006,7.3,-1.18,0.78
40.11502,7.14,0.43,-0.78
40.186005,8.67,-0.94,-0.2
40.25702,8.2,-0.08,-1.18
40.328003,9.96,0.59,-0.39
40.399017,11.06,-0.94,-2.86
40.47,13.57,1.33,4
40.541016,5.1,2.51,3.26
40.612,12.36,-3.96,2.59
40.683014,7.61,-1.84,0.86
40.753998,7.3,0.43,0.94
40.825012,8.39,-0.47,-0.12
40.895996,9.81,-0.31,-0.55
40.96701,9.61,-1.1,-1.96
41.037994,9.18,2.12,0.35
41.10901,11.92,-2.35,-0.59
41.179993,12.2,-0.35,8.12
41.251007,10.08,-0.82,1.22
41.32202,9.65,1.8,1.26
41.393005,6.79,-1.77,0
41.46402,8.32,0.31,-0.04
41.535004,8.16,-0.98,-1.26
41.606018,9.34,0.2,-2.24
41.677002,10.47,-0.67,-1.88
41.748016,15.06,-2.55,6.32
41.819,5.1,0.59,2.08
41.890015,11.77,-3.45,3.18
41.961,8.24,-1.37,0.43
42.032013,7.92,1.29,1.69
42.102997,7.73,-1.77,-0.31
42.17401,8.98,0.04,-0.08
42.244995,9.26,-0.75,-0.59
42.31601,10.32,0.82,0.55
42.386993,11.3,-1.57,-2.08
42.458008,11.53,0.82,8.47
42.529022,13.06,-7.92,-0.08
42.600006,8.55,2.39,-0.04
42.67102,6.83,-2.9,-0.2
42.742004,9.18,-0.55,-0.04
42.81302,8.43,-0.51,-0.82
42.884003,9.26,0.63,-1.37
42.955017,10.28,-1.02,-0.16
43.026,13.26,1.57,-0.94
43.097015,14.32,-9.49,3.02
43.168,7.45,-0.43,1.53
43.239014,9.14,-2.79,2.24
43.309998,7.1,1.65,0
43.381012,7.61,-2.94,0.24
43.451996,9.14,0.51,0.35
43.52301,9.57,0.31,-0.43
43.593994,9.3,0.82,-0.43
43.66501,10.28,-0.39,-0.39
43.735992,11.38,-2.82,7.41
43.807007,12.04,-8.16,5.65
43.87802,9.38,5.88,3.41
43.949005,8.04,-0.98,0.24
44.02002,6.98,-1.14,-0.35
44.091003,8.16,-0.98,-0.24
44.162018,7.53,1.22,-2.59
44.233,11.3,1.14,-2.63
44.304016,10.75,0.2,-3.8
44.375,14.59,-2.28,3.26
44.446014,5.1,1.45,2.94
44.517,12.63,-4.12,2.04
44.588013,8.36,-0.98,0.27
44.658997,7.57,-0.51,0.67
44.73001,8,-0.94,-0.04
44.800995,8.71,0.47,-0.27
44.87201,9.57,-0.47,-0.9
44.942993,9.92,1.37,0.2
45.014008,12.24,-1.61,2.16
45.085022,12.08,-4.35,5.02
45.156006,10.08,2.35,2.08
45.22702,7.81,-0.86,0.94
45.298004,6.75,-1.65,-0.27
45.36902,8.39,-0.04,-0.47
45.440002,8.08,0,-1.53
45.511017,9.96,0.43,-1.96
45.582,11.89,0,-3.18
45.653015,14.79,-2.16,5.57
45.724,3.33,2.43,2.59
45.795013,12.87,-6.83,3.1
45.865997,7.3,0.35,-0.55
45.93701,7.49,-0.08,0.75
46.007996,8.83,-0.27,0.39
46.07901,8.83,0.9,-1.18
46.149994,9.57,-0.82,-1.69
46.22101,10.43,0.71,0.43
46.291992,11.45,-1.73,-0.04
46.363007,11.53,0.75,4.16
46.43402,10.08,-3.22,1.8
46.505005,10,2,-0.75
46.57602,6.9,-1.45,0
46.647003,8.59,-1.18,-1.29
46.718018,8.59,-0.08,-0.51
46.789,9.06,0.82,-1.37
46.860016,10.43,-0.71,-1.18
46.931,10.87,1.1,-2.67
47.002014,14.71,-6.67,3.45
47.072998,5.06,2.08,0.31
47.144012,11.18,-3.88,1.77
47.214996,7.53,-1.33,-0.12
47.28601,8,-1.06,0.55
47.356995,8,-0.08,0.12
47.42801,9.18,0.12,-0.63
47.498993,9.22,-0.51,-1.57
47.570007,10.04,0.71,-0.51
47.64102,12.04,-2.12,0.39
47.712006,11.81,0.08,6.35
47.78302,7.57,5.1,2.47
47.854004,8.2,-1.37,1.33
47.92502,6.55,-0.82,0.43
47.996002,8.32,-0.75,-0.39
48.067017,8.59,0.47,-1.18
48.138,8.94,0.12,-2.31
48.209015,11.18,-1.14,-1.45
48.28,14.95,-3.06,4.31
48.351013,5.65,2.24,0.43
48.421997,11.26,-4.08,3.92
48.49301,8.36,-0.82,1.22
48.563995,8.28,0.71,0.31
48.63501,8.16,-0.04,-0.27
48.705994,8.36,0.35,0.12
48.777008,8.98,-0.9,-1.18
48.848022,10.32,0.94,0
48.919006,10.59,1.26,-0.94
48.99002,12.47,-3.14,5.77
49.061005,11.96,-11.22,-0.55
49.13202,9.45,7.02,2.98
49.203003,6.75,-2.35,-0.78
49.274017,8.16,-0.51,-1.65
49.345,8.51,-0.24,-1.33
49.416016,8.71,0.16,-1.45
49.487,9.69,0.08,0
49.558014,13.81,0.31,-2.2
49.628998,13.38,-5.77,2.43
49.700012,8.12,-0.31,2.35
49.770996,8.39,-2.98,3.26
49.84201,7.69,0.86,0.82
49.912994,6.71,-2.94,1.26
49.98401,8.63,0.04,0
50.054993,8.43,0.31,-0.16
50.126007,9.53,0.2,0.04
50.19702,9.65,0.47,0.78
50.268005,10.75,0.04,-2.98
50.33902,12.4,1.26,6.47
50.410004,9.45,-3.77,4.39
50.481018,8.43,-0.55,1.77
50.552002,6.9,-1.8,-0.35
50.623016,8.36,0.27,-0.39
50.694,8.12,-1.06,-1.33
50.765015,9.85,-0.82,-1.77
50.836,9.81,-0.12,-2.9
50.907013,12.79,1.45,-0.9
50.977997,14.71,-10.59,5.49
51.04901,9.57,-0.43,0.16
51.119995,8.08,-1.14,2.39
51.19101,8.24,-1.02,1.02
51.261993,7.77,-1.1,-0.24
51.333008,8.9,0.9,-0.04
51.404022,8.94,-0.12,-0.43
51.475006,9.57,-1.29,-0.94
51.54602,9.85,1.22,0.86
51.617004,12.83,-2.35,1.06
51.68802,11.57,-0.31,3.77
51.759003,10.24,-3.57,-1.06
51.830017,9.45,1.73,0.2
51.901,6.86,-1.06,-1.33
51.972015,7.61,-0.43,0.75
52.043,8.16,-0.39,-0.9
52.114014,9.57,0.47,-1.84
52.184998,11.73,-2.12,-2.86
52.256012,13.53,-0.71,-0.35
52.326996,10.87,-4.43,3.65
52.39801,9.45,-1.65,2.98
52.468994,6.9,-1.8,0.55
52.54001,8.04,0.24,1.65
52.610992,7.61,-2.98,-1.06
52.682007,8.39,-0.12,-0.35
52.75302,9.89,0.08,-0.63
52.824005,8.87,-0.04,-0.2
52.89502,11.18,-0.16,-1.26
52.966003,12.08,0.27,8.12
53.037018,11.61,-9.41,2.75
53.108,9.61,3.88,2.47
53.179016,6.83,-1.8,-0.24
53.25,7.85,-0.43,-1.26
53.321014,8.71,-0.35,-0.78
53.392,8.67,0,-2
53.463013,10.28,0.24,-0.71
53.533997,11.61,2.47,-2.75
53.60501,14.55,-7.22,5.57
53.675995,4,1.77,0.24
53.74701,10.9,-4.59,3.02
53.817993,7.14,0.78,1.14
53.889008,8.16,-2.08,-0.16
53.960022,9.38,0.63,0.04
54.031006,8.67,-0.08,-1.53
54.10202,10.32,0.24,-1.41
54.173004,10.12,0.9,0.78
54.24402,10.16,-1.45,-0.75
54.315002,13.18,-1.77,3.45
54.386017,9.96,0.31,4.24
