"NAME:","run_5_1"
"EXPERIMENT TIME:","2023-06-09 17:00:29"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","140"
"",""
"Time [sec]","ACC X","ACC Y","ACC Z"
"8.314","2.9","-1.96","13.85"
"8.365","-2.63","0.82","11.14"
"8.416","0.98","-4.28","6.08"
"8.467","-1.65","-2.16","4.67"
"8.518","-3.49","0.47","0.08"
"8.569","-4.43","-10.51","20.01"
"8.62","-8.0","5.1","10.12"
"8.671","3.3","-4.12","13.34"
"8.722","-2.43","3.37","6.43"
"8.773","0.9","3.45","5.96"
"8.824","1.18","4.04","6.63"
"8.875","4.2","0.71","11.45"
"8.926","-2.63","3.88","17.46"
"8.977","-4.67","0.0","20.01"
"9.028","-4.63","2.2","13.57"
"9.079","-3.37","-0.67","9.45"
"9.13","-1.18","-1.92","2.63"
"10.048","-3.18","-0.86","-1.33"
"10.099","-4.39","-3.45","4.47"
"10.15","-9.45","-1.88","19.89"
"10.201","-1.88","0.98","2.79"
"10.252","-6.9","6.47","13.34"
"10.303","2.75","-4.0","12.04"
"10.354","1.77","1.53","7.14"
"10.405","3.61","4.67","1.53"
"10.456","3.92","-2.16","12.87"
"10.507","-3.18","2.98","12.67"
"10.558","-2.63","-1.41","20.01"
"10.609","-4.47","1.61","15.77"
"10.66","0.55","-1.84","4.47"
"10.711","-2.2","0.98","1.14"
"10.762","-3.57","-0.2","1.69"
"10.813","-3.18","-6.47","13.45"
"10.864","-7.1","2.28","12.67"
"10.915","-5.73","0.67","17.65"
"10.966","-1.96","3.33","8.43"
"11.017","4.47","1.45","2.08"
"11.068","5.26","4.43","3.77"
"11.119","3.14","0.94","13.61"
"11.17","-2.47","2.08","19.73"
"11.221","-2.98","4.9","15.42"
"11.272","-1.65","1.45","8.39"
"11.323","-2.39","-0.31","9.02"
"11.374","-2.04","-1.77","9.85"
"11.527","-4.0","1.18","3.02"
"11.578","-1.14","-3.77","6.83"
"11.629","-7.88","2.16","15.02"
"11.68","-5.02","1.73","15.73"
"11.731","-2.67","2.24","12.83"
"11.782","-1.49","3.84","7.02"
"11.833","4.51","3.18","4.75"
"11.884","8.67","3.45","6.83"
"11.935","1.29","-1.61","17.61"
"11.986","-5.3","10.24","8.98"
"12.037","2.59","-0.2","15.65"
"12.19","-1.73","1.77","11.26"
"12.241","-2.9","-0.98","7.34"
"12.292","-1.88","-2.35","4.35"
"12.343","-1.84","-3.26","3.33"
"12.394","0.12","-5.65","9.85"
"12.445","-4.59","3.22","11.89"
"12.496","-3.18","3.96","12.16"
"12.547","-3.92","4.39","13.1"
"12.598","3.14","1.18","6.79"
"12.649","3.1","5.14","4.16"
"12.7","4.67","2.28","9.1"
"12.751","-0.75","3.8","14.32"
"12.802","0.94","6.32","13.34"
"12.853","-1.22","0.27","17.73"
"12.904","-4.67","1.49","11.73"
"12.955","-2.43","-1.53","5.3"
"13.006","-4.63","0.08","2.35"
"13.057","-4.16","-1.61","0.9"
"13.108","-5.18","-1.1","10.71"
"13.159","-6.47","4.08","13.85"
"13.21","-2.9","2.9","11.92"
"13.261","-2.63","1.84","11.57"
"13.312","2.79","-0.04","6.75"
"13.363","1.92","4.63","4.2"
"13.414","4.55","-1.96","10.47"
"13.465","-0.67","4.04","10.71"
"13.516","-0.12","-0.08","19.89"
"13.67","-5.69","1.96","15.06"
"13.721","-3.14","-1.77","7.1"
"13.772","-4.39","-2.35","7.61"
"13.823","-8.39","3.33","10.32"
"13.874","-4.28","-2.04","13.85"
"13.925","-4.31","3.18","9.06"
"13.976","0.35","-1.33","13.45"
"14.027","1.06","6.12","10.71"
"14.078","-4.94","-3.69","19.69"
"14.129","-3.61","0.04","18.48"
"14.18","-2.71","2.51","13.65"
"14.231","0.47","0.82","9.85"
"14.384","-0.63","3.22","3.92"
"14.435","5.69","1.88","5.57"
"14.486","4.51","2.63","6.12"
"14.537","2.35","1.92","14.55"
"14.588","4.94","-0.27","19.97"
"14.639","-3.14","2.12","12.63"
"14.69","-1.96","-4.28","9.34"
"14.741","-3.02","-1.84","5.88"
"14.792","-4.9","1.14","2.71"
"14.843","-3.18","-4.43","11.85"
"14.894","-4.04","-0.51","9.53"
"14.945","3.45","-1.88","14.71"
"14.996","-3.06","3.02","8.83"
"15.047","-0.04","2.04","5.53"
"15.098","5.3","1.92","5.81"
"16.067","5.77","4.63","6.67"
"16.118","5.57","-2.9","19.22"
"16.169","-3.06","5.65","14.08"
"16.22","3.73","-0.82","13.18"
"16.271","-0.35","-0.71","9.77"
"16.322","-2.98","-0.63","7.81"
"16.373","-4.63","-0.71","7.18"
"16.424","-1.92","-1.41","1.41"
"16.475","-2.79","-2.79","11.92"
"16.526","-5.92","7.69","12.0"
"16.577","0.55","2.79","16.04"
"16.628","-0.35","4.82","9.61"
"16.679","-0.04","5.14","8.04"
"16.73","2.16","6.94","5.57"
"16.781","7.96","2.0","6.0"
"16.832","4.2","-1.96","17.34"
"16.883","-2.28","7.69","11.26"
"16.934","0.39","0.31","17.26"
"16.985","-2.08","0.27","12.16"
"17.036","-1.77","-1.8","5.49"
"17.087","-4.08","0.04","1.92"
"17.138","-2.31","-3.69","3.1"
"17.291","-4.2","-0.75","15.18"
"17.342","1.53","3.69","12.2"
"17.393","2.39","-1.65","14.59"
"17.444","-4.16","3.69","7.88"
"17.495","6.86","-0.98","9.38"
"17.546","1.18","7.92","5.1"
"17.597","5.26","0.04","13.53"
"17.648","-0.47","6.0","10.75"
"17.699","4.55","-1.26","17.06"
"17.75","-2.79","1.14","14.91"
"17.801","-2.35","-1.26","7.69"
"17.852","-1.53","-2.39","5.49"
"17.903","-4.55","-1.33","2.82"
"17.954","-1.49","-8.51","10.98"
"18.005","-7.53","1.49","10.98"
"18.056","-0.78","-0.16","11.57"
"18.107","-4.94","-1.88","12.36"
"18.158","-2.04","4.98","9.73"
"18.209","9.34","0.78","5.3"
"18.26","4.9","5.18","8.94"
"18.311","0.24","-0.98","19.93"
"18.362","-4.0","5.26","11.69"
"18.413","-4.75","-1.14","20.01"
"18.464","-2.43","-1.84","11.53"
"18.515","-4.31","-0.82","7.14"
"18.566","-5.49","1.1","0.12"
"18.617","-1.65","-4.86","2.24"
"18.77","-1.88","-0.86","8.67"
"18.821","1.69","0.12","11.57"
"18.872","-1.53","4.55","11.41"
"18.923","-0.16","2.24","14.16"
"18.974","3.96","3.14","5.77"
"19.025","4.16","7.57","3.57"
"19.076","6.24","1.1","10.67"
"19.127","1.92","4.71","13.81"
"19.178","4.16","-0.86","18.95"
"19.229","0.31","-3.37","14.98"
"19.28","-4.43","0.0","7.92"
"19.331","-2.39","0.2","4.31"
"19.382","-1.84","-0.35","2.86"
"19.433","-2.51","-4.47","13.69"
"19.484","-8.43","5.69","7.92"
"19.535","-0.78","-1.65","14.91"
"19.586","-3.69","4.79","12.51"
"19.637","1.96","3.06","9.45"
"19.688","5.77","3.37","5.41"
"19.739","4.71","6.83","3.14"
"19.79","6.67","-0.47","13.34"
"19.841","-2.2","4.31","15.46"
"19.892","-1.53","1.77","13.45"
"19.943","-2.67","0.16","13.49"
"19.994","-0.39","-1.73","5.45"
"20.045","-2.16","0.63","1.06"
"20.096","-3.14","-4.08","7.3"
"20.147","-4.86","-5.45","14.28"
"20.198","-1.96","-1.73","15.26"
"20.249","0.59","0.0","13.85"
"20.3","-0.04","2.39","10.16"
"20.351","4.79","3.18","4.28"
"20.402","0.12","-4.59","16.55"
"20.453","-0.71","-3.73","12.98"
"20.504","-4.55","-1.29","7.81"
"20.555","-4.04","1.61","0.12"
"20.606","-1.02","-4.16","2.16"
"20.657","-6.47","-4.71","11.77"
"20.708","-6.51","2.43","8.63"
"20.759","1.61","-1.49","13.06"
"20.81","-3.65","2.47","10.55"
"20.861","0.31","2.75","6.12"
"20.912","4.35","2.86","8.67"
"20.963","7.81","0.71","10.36"
"21.014","3.22","0.75","18.12"
"21.065","-5.57","6.16","20.01"
"22.04","-3.96","-0.67","5.02"
"22.091","-3.88","0.98","-3.02"
"22.142","-2.55","-2.86","2.31"
"22.193","-7.3","-0.08","14.44"
"22.244","-1.8","1.33","12.32"
"22.295","-2.12","3.65","10.98"
"22.346","-0.75","0.43","11.38"
"22.397","3.57","2.04","7.18"
"22.448","2.82","6.08","5.88"
"22.499","6.24","1.53","12.63"
"22.55","-0.04","5.65","13.14"
"22.601","1.37","4.94","12.28"
"22.652","-0.75","-0.39","14.04"
"22.703","-0.63","-4.04","8.98"
"22.754","-3.02","-1.69","6.47"
"22.805","-2.35","-1.14","2.28"
"22.856","-3.3","-3.26","8.83"
"22.907","-8.9","5.06","6.9"
"22.958","0.47","-0.31","14.83"
"23.009","-2.39","0.98","11.53"
"23.06","4.04","-0.51","11.34"
"23.111","3.14","5.02","8.36"
"23.162","5.45","6.08","5.26"
"23.213","5.61","-1.37","15.42"
"23.264","-0.78","3.61","13.81"
"23.315","-1.88","-0.51","14.95"
"23.366","-4.75","-2.59","14.95"
"23.417","-4.55","-0.39","-0.51"
"23.468","-5.53","-1.33","10.16"
"23.519","-6.16","3.02","13.69"
"23.724","-3.73","-0.08","19.57"
"23.775","-2.71","3.53","10.32"
"23.826","1.73","2.67","6.83"
"23.877","2.94","5.61","3.49"
"23.928","3.96","5.57","5.53"
"23.979","3.06","-1.33","17.5"
"24.03","-4.59","5.53","15.53"
"24.081","-1.73","3.06","13.53"
"24.132","-3.26","-0.08","14.98"
"24.285","-1.53","-2.08","5.53"
"24.336","-2.79","-0.94","-0.27"
"24.387","-5.45","-0.86","1.77"
"24.438","-2.9","-8.0","16.55"
"24.489","-9.38","5.88","8.24"
"24.54","-4.75","4.24","10.94"
"24.591","-1.73","3.02","12.28"
"24.642","6.75","1.02","7.57"
"24.693","4.86","6.32","5.18"
"24.744","4.47","3.41","6.04"
"24.795","0.98","0.43","15.42"
"24.846","-3.06","4.51","19.3"
"24.897","-6.2","5.33","14.87"
"24.948","-2.39","-2.43","12.36"
"24.999","-1.41","-1.53","2.43"
"25.05","-3.77","0.82","-0.51"
"25.101","-2.35","-7.57","4.86"
"25.152","-10.36","-1.26","9.53"
"25.203","0.2","-2.75","14.2"
"25.254","-2.04","-0.51","19.97"
"25.305","-0.71","4.16","11.61"
"25.356","6.32","2.08","9.41"
"25.407","6.75","6.12","2.86"
"25.458","5.61","-1.1","12.79"
"25.509","2.71","1.14","12.79"
"25.56","-3.69","3.61","16.0"
"25.611","-2.43","-3.41","16.59"
"25.662","-3.73","-2.63","6.98"
"25.713","-3.26","1.18","-0.59"
"25.764","-6.51","1.29","8.87"
"25.815","-6.43","2.43","11.1"
"25.866","-1.77","1.41","12.08"
"25.917","5.49","0.67","12.94"
"25.968","5.1","7.61","8.94"
"26.019","7.41","4.79","8.04"
"1713.9144","-0.78","0.0","14.75"
"26.172","0.08","1.22","16.83"
"26.223","-1.69","0.86","13.45"
"26.274","-3.69","-1.06","11.1"
"26.325","-1.77","-0.9","1.1"
"26.376","-3.77","-1.06","1.69"
"26.427","-3.3","4.55","16.95"
"26.478","3.45","6.16","7.96"
"26.529","2.67","7.18","4.39"
"26.58","3.61","7.69","6.0"
"26.631","0.82","1.77","14.36"
"26.682","0.82","6.47","5.61"
"26.733","-3.49","4.04","13.34"
"26.784","-7.96","2.79","12.63"
"26.835","-1.06","-4.28","6.79"
"26.886","-2.43","-3.69","4.0"
"26.937","-6.86","1.69","2.28"
"26.988","-3.41","-3.77","9.1"
"27.039","-6.67","5.02","11.49"
"28.008","-1.22","2.35","15.42"
"28.059","-3.41","1.1","16.99"
"28.11","5.06","3.84","5.49"
"28.161","6.98","6.32","5.33"
"28.212","8.43","1.33","9.73"
"28.263","2.31","1.33","15.38"
"28.314","1.06","-0.63","20.01"
"28.365","-5.37","3.84","13.61"
"28.416","-3.73","0.04","11.77"
"28.467","-1.18","-2.82","3.53"
"28.518","-3.61","0.27","-2.47"
"28.569","-4.16","-2.94","2.39"
"28.62","-8.71","1.37","15.69"
"28.671","-6.28","3.96","16.67"
"28.722","-2.75","4.67","10.71"
"28.773","3.92","0.59","9.1"
"28.824","1.49","6.12","9.96"
"1741.9633","3.65","6.32","7.65"
"28.977","5.69","2.75","11.22"
"29.028","0.94","3.06","13.69"
"29.079","-2.04","3.41","14.16"
"29.13","-3.84","1.22","13.93"
"29.181","-4.28","-0.43","6.9"
"29.232","-2.47","-1.41","-0.78"
"29.283","-4.2","0.24","-1.96"
"29.334","-6.35","-2.9","12.24"
"29.385","-4.55","3.92","9.14"
"29.436","-1.26","0.86","17.26"
"29.487","-4.51","6.79","10.43"
"29.538","3.14","-2.86","14.28"
"29.589","0.98","5.02","9.77"
"29.64","6.79","2.08","4.55"
"29.691","1.45","0.0","16.04"
"29.742","0.43","0.51","13.1"
"29.793","-3.22","0.0","15.81"
"29.844","-3.26","-3.3","16.04"
"29.895","-3.57","-1.65","2.2"
"29.946","-4.2","0.94","-1.53"
"29.997","-4.79","-0.71","5.1"
"30.048","-2.35","-2.0","11.1"
"30.099","-1.73","0.39","17.14"
"30.15","-4.08","8.12","10.94"
"30.201","1.02","-0.04","19.34"
"30.252","6.35","4.94","8.39"
"30.303","5.14","6.16","2.55"
"1756.7538","4.31","1.41","8.0"
"30.456","3.3","1.06","14.71"
"30.507","1.18","4.39","12.36"
"30.558","0.63","1.65","9.73"
"30.609","-2.0","-2.47","9.1"
"30.66","-1.92","-3.02","5.65"
"30.711","-4.31","-0.71","2.28"
"30.762","-5.26","-4.71","8.12"
"30.813","-7.88","-2.16","17.06"
"30.864","-0.98","-1.84","18.99"
"30.915","-2.04","1.53","16.48"
"30.966","-1.22","6.0","8.98"
"31.017","5.65","5.02","1.18"
"31.171","5.77","0.67","9.1"
"31.222","2.55","1.53","12.55"
"31.273","-3.57","4.12","18.16"
"31.324","-5.49","-0.75","19.93"
"31.375","-4.79","-0.59","8.83"
"31.426","-2.04","-2.16","4.0"
"31.477","-4.98","4.43","-1.14"
"31.528","-1.41","-5.73","9.14"
"31.579","-6.0","0.82","13.14"
"31.63","-0.75","0.63","11.41"
"31.681","-1.88","0.12","14.63"
"31.732","3.88","3.53","9.57"
"31.783","7.34","4.04","4.55"
"31.834","5.88","3.92","4.75"
"31.885","5.96","-1.14","13.42"
"31.936","0.9","5.41","16.12"
"31.987","-3.53","-0.78","20.01"
"32.038","0.59","-3.41","10.47"
"32.089","0.24","-4.08","4.67"
"32.14","-3.53","0.67","0.16"
"32.191","-5.06","-1.8","2.0"
"32.242","-6.86","-0.51","5.26"
"32.293","-1.84","-2.86","17.06"
"32.344","-3.96","-1.73","17.06"
"32.395","-5.02","4.75","10.32"
"32.446","8.16","-1.33","13.22"
"32.497","7.02","6.16","3.8"
"32.548","6.83","2.0","8.98"
"32.599","-3.1","-0.16","1.37"
"32.65","-4.79","0.0","-1.92"
"32.701","-4.31","-5.41","12.47"
"32.752","-6.71","3.73","9.85"
"32.803","-0.59","1.73","14.75"
"32.854","-4.67","4.94","15.93"
"32.905","1.96","4.28","9.14"
"32.956","4.04","5.77","5.22"
"33.007","5.18","4.31","5.18"
"33.058","4.98","-0.16","14.32"
"33.976","-2.79","6.16","11.57"
"34.027","-3.18","1.41","16.71"
"34.078","-3.41","-1.18","14.95"
"34.129","-1.18","-3.84","7.49"
"34.18","-2.71","-0.31","0.43"
"34.231","-2.9","-0.43","0.55"
"34.282","-5.06","-6.94","13.69"
"34.333","-6.04","2.59","9.85"
"34.384","-6.32","5.61","11.81"
"34.435","-2.16","1.8","14.63"
"34.486","4.71","3.14","6.12"
"34.537","8.94","2.9","4.86"
"34.588","7.02","3.41","8.0"
"34.639","0.78","3.22","19.26"
"34.69","-0.67","1.57","19.89"
"34.741","-1.65","0.82","13.61"
"34.792","-0.82","-1.49","9.77"
"34.843","-2.55","-3.14","5.26"
"34.894","-2.12","-1.8","-1.69"
"34.945","-4.75","-2.67","0.04"
"34.996","-6.83","-0.75","14.98"
"35.047","-7.49","3.73","16.48"
"35.098","-5.96","0.0","19.34"
"35.149","-1.92","1.22","8.9"
"35.2","5.26","0.63","7.49"
"35.251","4.98","6.83","4.82"
"35.302","4.86","0.82","13.61"
"35.353","-4.12","-3.18","18.91"
"35.404","-2.67","-1.88","7.22"
"35.455","-1.53","-2.0","2.79"
"35.506","-4.2","0.27","-2.75"
"35.557","-5.02","-4.59","2.51"
"35.608","-8.83","-1.29","10.79"
"35.659","-2.98","1.14","13.22"
"35.71","-6.9","3.02","20.01"
"35.761","1.26","3.37","14.47"
"35.812","5.14","5.02","6.35"
"35.863","8.55","3.8","2.94"
"35.914","1.77","0.71","11.22"
"35.965","1.96","0.51","14.4"
"36.016","-5.81","4.12","17.42"
"36.067","-0.43","-2.43","16.95"
"36.118","-2.0","-1.96","7.41"
"36.271","-4.0","-0.86","4.35"
"36.322","-8.51","3.92","-4.98"
"36.373","-2.59","-8.32","8.63"
"36.424","-5.18","4.43","6.86"
"36.475","-2.71","2.94","16.28"
"36.526","-2.39","4.16","13.42"
"36.577","-0.59","6.71","6.32"
"36.628","4.59","5.73","4.63"
"36.679","3.57","4.9","3.77"
"36.73","3.18","0.12","16.44"
"36.781","-2.55","4.43","17.97"
"36.832","-2.39","1.49","16.63"
"36.883","-3.73","-0.39","12.0"
"36.934","-2.12","-2.51","3.69"
"36.985","-3.77","0.08","-0.75"
"37.036","-5.45","-3.37","2.47"
"37.087","-5.49","-2.67","12.87"
"37.138","-0.24","-0.71","14.95"
"37.189","-1.45","1.14","15.61"
"37.24","-4.98","3.65","9.49"
"37.291","4.28","-0.47","7.73"
"37.342","3.18","5.37","5.06"
"37.393","7.49","1.53","9.3"
"37.444","2.0","3.61","13.18"
"37.495","2.04","2.0","15.61"
"37.546","-3.73","-2.71","7.88"
"37.597","-7.41","0.78","-0.55"
"37.75","-5.02","-1.22","4.43"
"37.801","-3.26","-4.63","11.53"
"37.852","0.2","-0.71","12.59"
"37.903","-3.02","-1.18","13.06"
"37.954","-2.55","1.37","7.73"
"38.005","5.3","1.06","1.96"
"38.056","0.0","6.71","4.08"
"38.107","10.16","-1.61","13.49"
"38.158","-0.71","3.14","18.95"
"38.209","1.1","0.04","19.38"
"38.26","-4.59","-1.88","4.39"
"38.311","-4.2","0.0","-2.31"
"38.464","-3.88","-4.51","5.18"
"38.515","4.98","5.88","3.69"
"38.566","6.59","4.2","4.04"
"38.617","3.49","2.75","14.16"
"38.668","0.75","3.02","14.36"
"38.719","-1.8","1.65","18.79"
"38.77","-6.0","2.67","15.14"
"38.821","-2.0","-2.2","6.55"
"38.872","-3.57","-0.51","4.31"
"38.923","-5.02","-0.94","0.82"
"38.974","-2.82","-3.77","7.81"
"39.025","-1.49","2.16","14.83"
"39.997","-0.63","4.98","15.34"
"40.048","-4.0","6.32","17.42"
"40.099","2.35","4.98","4.86"
"40.15","1.14","5.88","1.57"
"40.201","3.53","4.67","0.39"
"40.252","4.79","-0.04","9.85"
"40.303","0.27","6.04","12.24"
"40.354","-2.47","4.71","20.01"
"40.405","-3.37","1.37","16.08"
"40.456","-5.26","0.71","-2.71"
"40.507","-5.18","-4.2","12.47"
"40.558","-7.14","1.37","17.61"
"40.609","-4.08","4.51","14.91"
"40.66","-0.98","2.94","17.02"
"40.711","3.8","4.67","7.06"
"40.762","3.77","6.9","0.31"
"40.813","4.43","4.47","2.12"
"40.864","1.69","2.63","10.24"
"40.915","-0.16","4.0","15.49"
"40.966","-4.47","1.53","20.01"
"41.017","-6.79","0.9","16.2"
"41.068","-2.08","-3.02","1.37"
"41.119","-4.98","-0.16","-2.24"
"41.17","-4.55","-1.06","-0.55"
"41.221","-4.43","-3.61","6.28"
"41.272","-4.16","3.77","9.73"
"41.323","-6.63","3.77","20.01"
"41.374","-4.79","5.1","11.89"
"41.425","-0.82","5.26","4.39"
"41.476","3.37","5.14","3.41"
"41.527","4.47","4.16","5.92"
"41.578","2.16","0.04","15.73"
"41.629","-2.98","3.77","11.92"
"41.68","-0.75","1.77","14.24"
"41.731","-1.88","-0.47","15.02"
"41.782","-1.49","-2.94","8.28"
"41.833","-2.75","-1.57","3.77"
"41.884","-1.8","-1.69","-1.45"
"41.935","-4.98","-2.08","6.75"
"41.986","-10.0","1.41","17.65"
"42.037","-6.75","2.43","17.34"
"42.088","-1.61","3.96","11.53"
"42.139","3.8","4.94","5.1"
"42.19","4.24","5.41","3.1"
"42.241","4.24","4.0","3.88"
"42.292","0.51","3.3","14.71"
"42.343","-3.49","2.63","20.01"
"42.394","-4.75","2.08","17.73"
"42.445","-3.06","-0.24","9.89"
"42.496","-0.98","-0.08","0.55"
"42.547","-2.9","0.98","-3.8"
"42.598","-4.28","-4.51","6.16"
"42.649","-9.69","1.22","13.96"
"42.7","3.18","-1.49","19.85"
"42.751","-3.33","6.39","17.97"
"42.802","0.24","2.94","9.57"
"42.853","1.14","3.37","2.47"
"42.904","0.08","5.53","1.14"
"42.955","5.73","1.61","5.61"
"43.006","3.22","3.53","14.44"
"43.057","4.2","6.55","13.45"
"43.108","-3.96","6.04","16.55"
"43.159","-3.8","-1.73","10.75"
"43.21","0.51","-4.55","6.94"
"43.261","-3.65","1.41","0.0"
"43.312","-2.43","-5.61","7.1"
"43.363","-9.81","1.02","12.28"
"43.414","-2.28","-0.39","16.67"
"1887.8646","-3.57","3.3","16.04"
"43.567","0.98","4.86","11.02"
"43.618","4.0","4.82","4.35"
"43.669","2.75","5.69","2.04"
"43.72","2.55","-0.04","8.04"
"43.771","-1.29","2.71","14.98"
"43.822","-0.98","6.16","17.18"
"43.873","-3.73","0.59","19.57"
"43.924","-1.14","-1.14","8.9"
"43.975","-0.9","-1.57","4.86"
"44.026","-1.53","-0.63","-0.9"
"44.077","1.69","-2.67","20.01"
"44.128","-4.28","6.71","13.96"
"44.179","4.0","4.16","6.55"
"44.23","4.98","5.73","2.86"
"44.281","2.82","5.06","1.02"
"44.332","-2.04","-1.45","5.84"
"44.383","-2.86","0.0","-0.78"
"44.434","-4.71","-2.59","1.69"
"44.485","-3.14","1.41","13.06"
"44.536","-5.37","7.69","14.79"
"44.587","4.43","1.96","6.59"
"44.638","4.04","5.06","2.43"
"44.689","5.41","2.04","5.61"
"44.74","4.43","0.98","17.57"
"44.791","0.0","2.04","20.01"
