NAME:,walk_3_2,,
16.86,2.35,-2.22,-9.91
16.927,2.35,-2.22,-9.91
16.993,2.35,-2.22,-9.91
17.092,2.39,-1.94,-10.13
17.161,2.24,-1.65,-9.62
17.228,2.97,-1.65,-9.61
17.331,2.97,-1.65,-9.61
17.403,2.97,-1.65,-9.61
17.467,2.97,-1.65,-9.61
17.567,2.97,-1.65,-9.61
17.673,2.97,-1.65,-9.61
17.74,2.97,-1.65,-9.61
17.836,2.97,-1.65,-9.61
17.9,2.96,-1.29,-9.52
17.962,2.5,-1.24,-10.09
18.061,1.8,-1.28,-10.37
18.126,1.8,-1.28,-10.37
18.23,1.8,-1.28,-10.37
18.294,1.8,-1.28,-10.37
18.359,1.8,-1.28,-10.37
18.462,1.8,-1.28,-10.37
18.564,1.8,-1.28,-10.37
18.631,1.8,-1.28,-10.37
18.695,1.91,-1.27,-10.24
18.797,2.92,-1.65,-10.85
18.866,3.87,-1.92,-11.61
18.931,3.87,-1.92,-11.61
18.995,3.87,-1.92,-11.61
19.093,3.87,-1.92,-11.61
19.194,3.87,-1.92,-11.61
19.302,3.87,-1.92,-11.61
19.314,3.87,-1.92,-11.61
19.413,3.87,-1.92,-11.61
19.521,3.69,-1.75,-12.29
19.588,2.98,-2.31,-12.76
19.653,2.04,-3.91,-11.58
19.753,2.04,-3.91,-11.58
19.859,2.04,-3.91,-11.58
19.873,2.04,-3.91,-11.58
19.975,2.04,-3.91,-11.58
20.083,2.04,-3.91,-11.58
20.186,2.04,-3.91,-11.58
20.254,2.04,-3.91,-11.58
20.321,3.45,-5.05,-12.24
20.389,3.32,-5.22,-10.28
20.489,3.24,-3.79,-11.07
20.557,3.24,-3.79,-11.07
20.661,3.24,-3.79,-11.07
20.726,3.24,-3.79,-11.07
20.83,3.24,-3.79,-11.07
20.9,3.24,-3.79,-11.07
20.964,3.24,-3.79,-11.07
21.029,3.24,-3.79,-11.07
21.129,2.35,-3.7,-10.13
21.233,2.31,-3.54,-10.41
21.303,2.41,-3.31,-9.58
21.371,2.41,-3.31,-9.58
21.442,2.41,-3.31,-9.58
21.542,2.41,-3.31,-9.58
21.608,2.41,-3.31,-9.58
21.676,2.41,-3.31,-9.58
21.781,2.41,-3.31,-9.58
21.849,2.41,-3.31,-9.58
21.915,1.69,-2.51,-9.05
21.981,1.61,-1.8,-9.6
22.122,1.8,-1.58,-10.21
22.23,1.8,-1.58,-10.21
22.301,1.8,-1.58,-10.21
22.367,1.8,-1.58,-10.21
22.436,1.8,-1.58,-10.21
22.502,1.8,-1.58,-10.21
22.604,1.8,-1.58,-10.21
22.707,1.8,-1.58,-10.21
22.718,2.29,-1.15,-10.57
22.822,3.27,-0.85,-11.38
22.925,3.57,0.2,-11.62
23.033,3.57,0.2,-11.62
23.101,3.57,0.2,-11.62
23.17,3.57,0.2,-11.62
23.238,3.57,0.2,-11.62
23.343,3.57,0.2,-11.62
23.41,3.57,0.2,-11.62
23.479,3.57,0.2,-11.62
23.547,3.39,0.01,-12.28
23.614,2.94,-2.01,-12.54
23.726,2.89,-3.62,-11.45
23.833,2.89,-3.62,-11.45
23.903,2.89,-3.62,-11.45
23.972,2.89,-3.62,-11.45
24.036,2.89,-3.62,-11.45
24.141,2.89,-3.62,-11.45
24.211,2.89,-3.62,-11.45
24.282,2.89,-3.62,-11.45
24.388,4.18,-6.08,-10.06
24.398,3.9,-5.01,-8.45
24.538,4.16,-4.85,-9
24.609,4.16,-4.85,-9
24.712,4.16,-4.85,-9
24.785,4.16,-4.85,-9
24.852,4.16,-4.85,-9
24.958,4.16,-4.85,-9
25.028,4.16,-4.85,-9
25.139,4.16,-4.85,-9
25.208,3.6,-3.61,-9.81
25.276,3.41,-3.39,-9.9
25.349,3.11,-2.92,-9.6
25.42,3.11,-2.92,-9.6
25.491,3.11,-2.92,-9.6
25.596,3.11,-2.92,-9.6
25.669,3.11,-2.92,-9.6
25.736,3.11,-2.92,-9.6
25.806,3.11,-2.92,-9.6
25.913,3.11,-2.92,-9.6
25.98,2.26,-2.2,-9.35
26.097,2.08,-1.99,-9.78
26.167,1.82,-1.83,-10.19
26.239,1.82,-1.83,-10.19
26.309,1.82,-1.83,-10.19
26.378,1.82,-1.83,-10.19
26.483,1.82,-1.83,-10.19
26.553,1.82,-1.83,-10.19
26.661,1.82,-1.83,-10.19
26.742,1.82,-1.83,-10.19
26.81,2.48,-1.58,-9.87
26.878,3.28,-1.32,-10.08
26.983,3.6,-0.86,-10.83
27.055,3.6,-0.86,-10.83
27.126,3.6,-0.86,-10.83
27.234,3.6,-0.86,-10.83
27.34,3.6,-0.86,-10.83
27.35,3.6,-0.86,-10.83
27.459,3.6,-0.86,-10.83
27.534,3.6,-0.86,-10.83
27.64,3.06,-1.1,-11.86
27.708,2.75,-2.21,-12.53
27.778,2.46,-4.58,-11.45
27.847,2.46,-4.58,-11.45
27.952,2.46,-4.58,-11.45
28.018,2.46,-4.58,-11.45
28.123,2.46,-4.58,-11.45
28.193,2.46,-4.58,-11.45
28.3,2.46,-4.58,-11.45
28.37,2.46,-4.58,-11.45
28.478,3.75,-5.43,-10.81
28.49,3.52,-4.65,-9.19
28.603,3.77,-3.26,-9.73
28.728,3.77,-3.26,-9.73
28.816,3.77,-3.26,-9.73
28.827,3.77,-3.26,-9.73
28.933,3.77,-3.26,-9.73
29.004,3.77,-3.26,-9.73
29.074,3.77,-3.26,-9.73
29.184,3.77,-3.26,-9.73
29.254,2.89,-3.13,-9.96
29.325,2.84,-3.47,-10.38
29.394,2.81,-3.65,-9.99
29.502,2.81,-3.65,-9.99
29.611,2.81,-3.65,-9.99
29.684,2.81,-3.65,-9.99
29.694,2.81,-3.65,-9.99
29.804,2.81,-3.65,-9.99
29.913,2.81,-3.65,-9.99
29.924,2.81,-3.65,-9.99
30.034,2.51,-3.32,-9.98
30.146,2.71,-3.07,-9.58
30.262,2.01,-2.75,-9.74
30.348,2.01,-2.75,-9.74
30.356,2.01,-2.75,-9.74
30.607,2.01,-2.75,-9.74
30.697,2.01,-2.75,-9.74
30.766,2.01,-2.75,-9.74
30.879,2.01,-2.75,-9.74
31.96,2.01,-2.75,-9.74
32.133,1.84,-3.19,-9
32.208,2.31,-3.48,-9.13
32.275,3.24,-3.77,-8.63
32.399,2.28,-2.54,-10.04
32.412,2.28,-2.54,-10.04
32.486,2.28,-2.54,-10.04
32.493,2.28,-2.54,-10.04
32.499,2.28,-2.54,-10.04
32.508,3.28,-2.9,-9.77
32.695,3.74,-2.59,-9.73
32.768,4.07,-2.42,-10.03
33.002,4.07,-2.42,-10.03
33.014,4.07,-2.42,-10.03
33.023,4.07,-2.42,-10.03
33.091,4.07,-2.42,-10.03
33.103,4.07,-2.42,-10.03
33.176,4.07,-2.42,-10.03
33.25,4.07,-2.42,-10.03
33.324,3.48,-1.97,-10.57
33.394,3.16,-2.04,-11.14
33.5,2.29,-2.43,-11.92
33.512,2.29,-2.43,-11.92
33.623,2.29,-2.43,-11.92
33.739,2.29,-2.43,-11.92
33.751,2.29,-2.43,-11.92
33.864,2.29,-2.43,-11.92
33.943,2.29,-2.43,-11.92
34.014,2.29,-2.43,-11.92
34.084,2.67,-2.55,-12.43
34.156,3.03,-1.91,-12
34.273,5.19,-3.14,-12.04
34.344,5.19,-3.14,-12.04
34.415,5.19,-3.14,-12.04
34.486,5.19,-3.14,-12.04
34.597,5.19,-3.14,-12.04
34.675,5.19,-3.14,-12.04
34.748,5.19,-3.14,-12.04
34.819,5.19,-3.14,-12.04
34.931,4.77,-3.45,-12.51
34.942,4.73,-5.49,-12.81
35.053,3.82,-3.9,-11.47
35.123,3.82,-3.9,-11.47
35.233,3.82,-3.9,-11.47
35.307,3.82,-3.9,-11.47
35.383,3.82,-3.9,-11.47
35.462,3.82,-3.9,-11.47
35.58,3.82,-3.9,-11.47
35.693,3.82,-3.9,-11.47
35.704,4.13,-5.07,-9.49
35.776,4.12,-4.55,-9.09
35.89,3.82,-4.69,-9.06
35.967,3.82,-4.69,-9.06
36.041,3.82,-4.69,-9.06
36.117,3.82,-4.69,-9.06
36.189,3.82,-4.69,-9.06
36.302,3.82,-4.69,-9.06
36.377,3.82,-4.69,-9.06
36.448,3.82,-4.69,-9.06
36.521,4.11,-3.69,-10.24
36.594,3.83,-3.19,-9.66
36.712,3.66,-2.81,-9.49
36.787,3.66,-2.81,-9.49
36.86,3.66,-2.81,-9.49
36.93,3.66,-2.81,-9.49
37.038,3.66,-2.81,-9.49
37.114,3.66,-2.81,-9.49
37.187,3.66,-2.81,-9.49
37.261,3.66,-2.81,-9.49
37.332,3.06,-2.17,-8.67
37.407,2.59,-1.77,-9.24
37.522,2.3,-1.54,-9.99
37.636,2.3,-1.54,-9.99
37.647,2.3,-1.54,-9.99
37.727,2.3,-1.54,-9.99
37.842,2.3,-1.54,-9.99
37.855,2.3,-1.54,-9.99
37.973,2.3,-1.54,-9.99
38.088,2.3,-1.54,-9.99
38.167,2.96,-1.54,-9.68
38.239,3.84,-1.29,-10.02
38.314,4.34,-0.89,-10.47
38.39,4.34,-0.89,-10.47
38.461,4.34,-0.89,-10.47
38.578,4.34,-0.89,-10.47
38.651,4.34,-0.89,-10.47
38.724,4.34,-0.89,-10.47
38.796,4.34,-0.89,-10.47
38.91,4.34,-0.89,-10.47
38.987,3.88,-1.2,-11.7
39.062,3.14,-1.12,-11.96
39.135,2.86,-2.96,-12.12
39.211,2.86,-2.96,-12.12
39.286,2.86,-2.96,-12.12
39.359,2.86,-2.96,-12.12
39.471,2.86,-2.96,-12.12
39.542,2.86,-2.96,-12.12
39.619,2.86,-2.96,-12.12
39.693,2.86,-2.96,-12.12
39.766,3.44,-2.42,-12.26
39.841,4.73,-4.09,-11.34
39.918,4.07,-3.52,-10.12
39.991,4.07,-3.52,-10.12
40.107,4.07,-3.52,-10.12
40.187,4.07,-3.52,-10.12
40.261,4.07,-3.52,-10.12
40.337,4.07,-3.52,-10.12
40.416,4.07,-3.52,-10.12
40.493,4.07,-3.52,-10.12
40.566,3.36,-5.58,-9.65
40.687,2.93,-4.41,-9.98
40.766,3.31,-4.34,-10.07
40.846,3.31,-4.34,-10.07
40.925,3.31,-4.34,-10.07
41.002,3.31,-4.34,-10.07
41.076,3.31,-4.34,-10.07
41.15,3.31,-4.34,-10.07
41.271,3.31,-4.34,-10.07
41.348,3.31,-4.34,-10.07
41.422,3.02,-3.3,-10.09
41.496,2.68,-3.52,-9.87
41.571,2.22,-2.92,-9.72
41.648,2.22,-2.92,-9.72
41.721,2.22,-2.92,-9.72
41.793,2.22,-2.92,-9.72
41.87,2.22,-2.92,-9.72
41.946,2.22,-2.92,-9.72
42.064,2.22,-2.92,-9.72
42.142,2.22,-2.92,-9.72
42.214,2.09,-2.6,-9.3
42.289,2.28,-2.37,-8.92
42.368,2.98,-2.65,-8.93
42.443,2.98,-2.65,-8.93
42.521,2.98,-2.65,-8.93
42.641,2.98,-2.65,-8.93
42.718,2.98,-2.65,-8.93
42.793,2.98,-2.65,-8.93
42.869,2.98,-2.65,-8.93
42.947,2.98,-2.65,-8.93
43.024,2.75,-2.3,-9.57
43.103,2.17,-1.86,-10.19
43.176,1.99,-1.63,-10.75
43.255,1.99,-1.63,-10.75
43.33,1.99,-1.63,-10.75
43.448,1.99,-1.63,-10.75
43.526,1.99,-1.63,-10.75
43.603,1.99,-1.63,-10.75
43.676,1.99,-1.63,-10.75
43.755,1.99,-1.63,-10.75
43.831,2.52,-1.24,-10.53
43.908,3.33,-1.62,-11.23
43.985,3.73,-1.49,-11.72
44.062,3.73,-1.49,-11.72
44.144,3.73,-1.49,-11.72
44.267,3.73,-1.49,-11.72
44.28,3.73,-1.49,-11.72
44.4,3.73,-1.49,-11.72
44.517,3.73,-1.49,-11.72
44.529,3.73,-1.49,-11.72
44.649,3.49,-1.41,-12.43
44.723,2.5,-1.82,-12.75
44.8,1.74,-3.63,-12.02
44.878,1.74,-3.63,-12.02
45,1.74,-3.63,-12.02
45.084,1.74,-3.63,-12.02
45.163,1.74,-3.63,-12.02
45.242,1.74,-3.63,-12.02
45.32,1.74,-3.63,-12.02
45.4,1.74,-3.63,-12.02
45.478,2.77,-4.62,-11.92
45.557,3.92,-5.81,-10.63
45.634,3.32,-4.86,-10.37
45.713,3.32,-4.86,-10.37
45.792,3.32,-4.86,-10.37
45.872,3.32,-4.86,-10.37
45.953,3.32,-4.86,-10.37
45.963,3.32,-4.86,-10.37
46.09,3.32,-4.86,-10.37
46.168,3.32,-4.86,-10.37
46.246,2.54,-5.74,-9
46.331,1.82,-4.73,-9.53
46.408,2.31,-4.67,-9.32
46.529,2.31,-4.67,-9.32
46.612,2.31,-4.67,-9.32
46.688,2.31,-4.67,-9.32
46.768,2.31,-4.67,-9.32
46.844,2.31,-4.67,-9.32
46.923,2.31,-4.67,-9.32
47.001,2.31,-4.67,-9.32
47.083,2.58,-3.45,-10.23
47.163,2.13,-2.79,-9.36
47.291,1.86,-1.9,-10.2
47.303,1.86,-1.9,-10.2
47.385,1.86,-1.9,-10.2
47.509,1.86,-1.9,-10.2
47.519,1.86,-1.9,-10.2
47.642,1.86,-1.9,-10.2
47.721,1.86,-1.9,-10.2
47.801,1.86,-1.9,-10.2
47.92,2.03,-1.37,-9.81
48,2.64,-1.23,-9.6
48.08,3.5,-1.2,-9.89
48.156,3.5,-1.2,-9.89
48.234,3.5,-1.2,-9.89
48.311,3.5,-1.2,-9.89
48.39,3.5,-1.2,-9.89
48.466,3.5,-1.2,-9.89
48.542,3.5,-1.2,-9.89
48.619,3.5,-1.2,-9.89
48.694,2.88,-1.15,-10.23
48.775,2.59,-1.28,-11.57
48.855,2.34,-2.08,-12.3
48.933,2.34,-2.08,-12.3
49.013,2.34,-2.08,-12.3
49.09,2.34,-2.08,-12.3
49.168,2.34,-2.08,-12.3
49.25,2.34,-2.08,-12.3
49.373,2.34,-2.08,-12.3
49.45,2.34,-2.08,-12.3
49.527,3.09,-2.92,-12.81
49.607,4.05,-4.88,-11.24
49.689,3.79,-4.94,-9.53
49.764,3.79,-4.94,-9.53
49.847,3.79,-4.94,-9.53
49.93,3.79,-4.94,-9.53
50.008,3.79,-4.94,-9.53
50.086,3.79,-4.94,-9.53
50.166,3.79,-4.94,-9.53
50.245,3.79,-4.94,-9.53
50.321,2.97,-5.66,-8
50.4,2.21,-4.33,-9.21
50.477,2.28,-4.17,-9.55
50.556,2.28,-4.17,-9.55
50.633,2.28,-4.17,-9.55
50.709,2.28,-4.17,-9.55
50.793,2.28,-4.17,-9.55
50.873,2.28,-4.17,-9.55
50.954,2.28,-4.17,-9.55
51.032,2.28,-4.17,-9.55
51.152,2.65,-3.26,-10.58
51.23,2.21,-2.62,-10.02
51.308,1.92,-2.16,-10.24
51.388,1.92,-2.16,-10.24
51.47,1.92,-2.16,-10.24
51.547,1.92,-2.16,-10.24
51.628,1.92,-2.16,-10.24
51.712,1.92,-2.16,-10.24
51.79,1.92,-2.16,-10.24
51.87,1.92,-2.16,-10.24
51.948,2.09,-2.29,-10.06
52.032,2.54,-2.79,-9.68
52.111,3.02,-2.64,-9.6
52.192,3.02,-2.64,-9.6
52.282,3.02,-2.64,-9.6
52.359,3.02,-2.64,-9.6
52.443,3.02,-2.64,-9.6
52.523,3.02,-2.64,-9.6
52.605,3.02,-2.64,-9.6
52.686,3.02,-2.64,-9.6
52.766,2.68,-1.83,-9.99
52.843,2.43,-1.71,-10.98
52.925,1.99,-1.57,-11.51
53.006,1.99,-1.57,-11.51
53.085,1.99,-1.57,-11.51
53.163,1.99,-1.57,-11.51
53.247,1.99,-1.57,-11.51
53.331,1.99,-1.57,-11.51
53.412,1.99,-1.57,-11.51
53.492,1.99,-1.57,-11.51
53.568,2.05,-2.26,-11.3
53.65,2.62,-2.18,-11.6
53.729,3.35,-2.59,-11.34
53.811,3.35,-2.59,-11.34
53.889,3.35,-2.59,-11.34
53.969,3.35,-2.59,-11.34
54.051,3.35,-2.59,-11.34
54.129,3.35,-2.59,-11.34
54.209,3.35,-2.59,-11.34
54.293,3.35,-2.59,-11.34
54.374,3.11,-2.26,-11.36
54.457,2.33,-1.82,-11.3
54.537,1.36,-1.69,-12.03
54.621,1.36,-1.69,-12.03
54.631,1.36,-1.69,-12.03
54.753,1.36,-1.69,-12.03
54.881,1.36,-1.69,-12.03
54.968,1.36,-1.69,-12.03
55.044,1.36,-1.69,-12.03
55.127,1.36,-1.69,-12.03
55.206,2.09,-1.79,-12.62
55.288,2.99,-1.6,-12.62
55.371,4.65,-3.47,-12.08
55.454,4.65,-3.47,-12.08
55.538,4.65,-3.47,-12.08
55.618,4.65,-3.47,-12.08
55.701,4.65,-3.47,-12.08
55.78,4.65,-3.47,-12.08
55.866,4.65,-3.47,-12.08
55.948,4.65,-3.47,-12.08
56.026,4.13,-3.84,-12.85
56.106,2.99,-5.37,-12.81
56.19,2.24,-3.61,-11.96
56.271,2.24,-3.61,-11.96
56.353,2.24,-3.61,-11.96
56.432,2.24,-3.61,-11.96
56.515,2.24,-3.61,-11.96
56.597,2.24,-3.61,-11.96
56.679,2.24,-3.61,-11.96
56.761,2.24,-3.61,-11.96
56.847,2.84,-3.57,-11.1
56.933,4.03,-3.88,-10.74
57.014,3.14,-4.13,-10.62
57.026,3.14,-4.13,-10.62
57.156,3.14,-4.13,-10.62
57.243,3.14,-4.13,-10.62
57.32,3.14,-4.13,-10.62
57.401,3.14,-4.13,-10.62
57.479,3.14,-4.13,-10.62
57.567,3.14,-4.13,-10.62
57.644,2.18,-4.03,-11
57.726,1.28,-3.57,-11.73
57.807,2.21,-3.5,-11.69
57.89,2.21,-3.5,-11.69
57.975,2.21,-3.5,-11.69
58.053,2.21,-3.5,-11.69
58.133,2.21,-3.5,-11.69
58.214,2.21,-3.5,-11.69
58.298,2.21,-3.5,-11.69
58.381,2.21,-3.5,-11.69
58.461,3.13,-3.54,-11.38
58.547,4.26,-3.9,-10.87
58.632,3.2,-3.82,-10.59
58.639,3.2,-3.82,-10.59
58.718,3.2,-3.82,-10.59
58.846,3.2,-3.82,-10.59
58.932,3.2,-3.82,-10.59
59.009,3.2,-3.82,-10.59
59.093,3.2,-3.82,-10.59
59.178,3.2,-3.82,-10.59
59.257,2.62,-2.88,-10.17
59.341,1.7,-2.52,-11.4
59.422,2.38,-3.41,-11.89
59.502,2.38,-3.41,-11.89
59.582,2.38,-3.41,-11.89
59.665,2.38,-3.41,-11.89
59.748,2.38,-3.41,-11.89
59.83,2.38,-3.41,-11.89
59.912,2.38,-3.41,-11.89
59.997,2.38,-3.41,-11.89
60.076,2.52,-4.79,-11.41
60.162,2.38,-4.24,-10.08
60.244,2.41,-3.62,-10.46
60.328,2.41,-3.62,-10.46
60.409,2.41,-3.62,-10.46
60.492,2.41,-3.62,-10.46
60.572,2.41,-3.62,-10.46
60.654,2.41,-3.62,-10.46
60.664,2.41,-3.62,-10.46
60.747,2.41,-3.62,-10.46
60.83,2.31,-3.2,-10.72
60.964,2.46,-3.11,-10.63
60.974,2.55,-3.02,-10.71
61.105,2.55,-3.02,-10.71
61.189,2.55,-3.02,-10.71
61.268,2.55,-3.02,-10.71
61.399,2.55,-3.02,-10.71
61.415,2.55,-3.02,-10.71
