"NAME:","walk_1_1"
"EXPERIMENT TIME:","2023-06-09 16:41:40"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","70"
"",""
"Time [sec]","ACC X","ACC Y","ACC Z"
"5.304","5.65","-8.83","18.4"
"5.355","2.51","-4.35","7.69"
"5.406","0.0","-2.71","9.53"
"5.457","3.33","-3.73","8.83"
"5.508","2.0","-1.96","6.67"
"5.559","1.77","-1.14","5.41"
"5.61","1.37","-0.47","6.08"
"5.661","3.8","-2.94","10.51"
"5.712","5.14","-4.43","11.85"
"5.763","3.88","-4.35","11.41"
"5.814","6.63","-7.69","14.32"
"5.865","4.0","-3.45","6.32"
"525.8314","3.96","-3.88","9.73"
"6.018","2.51","-2.75","7.73"
"6.069","1.73","-1.49","5.77"
"6.12","1.1","-1.1","6.83"
"6.171","1.92","-2.79","10.12"
"6.222","2.79","-5.61","11.61"
"6.273","3.33","-5.02","10.9"
"6.324","4.12","-4.67","10.83"
"6.375","1.84","-5.49","10.98"
"6.426","2.94","-4.51","8.71"
"6.477","2.16","-3.02","6.35"
"6.528","2.71","-2.98","7.3"
"6.579","2.55","-1.84","5.49"
"532.9718","2.28","-1.22","6.04"
"6.732","4.28","-3.1","10.51"
"6.783","5.14","-4.63","12.67"
"6.834","5.1","-4.35","10.36"
"6.885","5.61","-3.73","9.53"
"6.936","4.2","-2.9","7.77"
"6.987","4.04","-4.59","10.36"
"7.038","2.16","-2.94","6.43"
"7.089","1.29","-1.88","7.34"
"7.14","3.33","-3.06","6.86"
"7.191","2.75","-3.18","6.47"
"7.242","2.47","-2.47","8.12"
"7.293","2.28","-2.82","10.0"
"7.344","2.12","-3.37","12.0"
"540.62244","2.43","-5.57","13.1"
"7.497","2.39","-4.86","8.47"
"7.548","2.28","-4.0","9.57"
"7.599","4.31","-3.8","8.36"
"7.65","2.67","-1.45","6.43"
"7.701","2.31","-0.63","5.3"
"7.752","3.92","-0.78","7.1"
"7.803","3.61","-1.57","7.57"
"7.854","4.47","-3.73","10.67"
"7.905","4.71","-5.33","12.2"
"7.956","5.73","-6.51","13.26"
"8.007","2.75","-3.77","8.0"
"8.058","3.65","-3.96","8.71"
"8.109","3.41","-3.65","5.26"
"8.16","2.0","-2.31","4.67"
"8.211","0.71","-1.45","4.86"
"8.262","0.78","-1.53","5.96"
"8.313","1.57","-2.67","9.92"
"8.364","1.61","-4.0","12.16"
"8.415","1.02","-4.04","11.61"
"8.466","3.06","-6.39","14.2"
"8.517","4.08","-6.71","11.45"
"8.568","0.9","-3.92","7.92"
"8.619","1.8","-5.14","10.75"
"8.67","3.1","-3.37","6.75"
"8.721","1.37","-0.86","4.0"
"8.772","1.92","-0.82","5.53"
"554.9009","2.31","-0.98","5.81"
"8.925","5.18","-5.81","13.14"
"8.976","4.31","-5.06","11.96"
"9.027","5.26","-5.14","11.53"
"9.078","3.06","-3.65","8.55"
"9.129","2.71","-4.75","11.49"
"9.18","2.98","-4.24","8.16"
"9.231","1.61","-2.35","5.37"
"9.282","1.06","-1.22","4.43"
"9.333","0.9","-1.02","5.26"
"560.50977","1.49","-2.47","8.28"
"10.251","3.1","-4.39","7.92"
"10.302","2.39","-3.69","7.65"
"10.353","1.57","-2.16","5.65"
"10.404","0.39","-0.59","5.53"
"10.455","-0.12","-1.22","5.22"
"10.506","1.77","-4.79","11.53"
"10.557","4.51","-8.08","14.36"
"10.608","1.06","-4.71","10.12"
"10.659","3.73","-6.75","11.85"
"10.71","1.96","-4.39","8.47"
"10.761","0.63","-3.77","9.06"
"10.812","1.57","-3.06","7.81"
"10.863","0.59","-0.63","5.3"
"10.914","1.57","-0.47","5.3"
"10.965","2.43","-0.82","5.88"
"11.016","5.33","-3.96","11.65"
"11.067","4.2","-4.39","12.36"
"11.118","3.37","-5.1","12.55"
"11.169","4.31","-6.39","13.57"
"11.22","3.41","-5.06","9.96"
"11.271","4.2","-5.57","11.06"
"11.322","4.71","-4.82","7.18"
"11.373","1.29","-1.45","4.82"
"11.424","-0.08","-0.55","3.96"
"11.475","0.94","-0.82","5.06"
"11.527","1.1","-2.98","7.73"
"11.578","2.39","-5.57","11.1"
"11.629","0.08","-5.14","10.28"
"11.68","2.86","-7.77","13.85"
"583.9789","5.69","-7.26","10.4"
"11.833","0.78","-3.3","10.67"
"11.884","2.51","-2.47","6.67"
"11.935","2.35","-1.18","4.71"
"11.986","1.49","-0.16","5.84"
"12.037","3.14","-1.33","6.12"
"12.088","2.12","-3.96","12.79"
"12.139","7.53","-8.0","14.44"
"12.19","3.57","-5.1","13.14"
"12.241","4.16","-5.84","10.63"
"12.292","3.06","-6.32","12.43"
"12.343","3.61","-5.65","7.96"
"12.394","1.37","-3.45","5.57"
"12.445","0.78","-2.0","3.77"
"591.62866","-0.55","-1.22","4.43"
"12.598","2.16","-5.1","11.22"
"12.649","0.94","-5.26","10.08"
"12.7","1.33","-5.53","12.04"
"12.751","4.86","-8.0","13.81"
"12.802","2.9","-5.69","9.77"
"12.853","0.35","-4.16","9.06"
"12.904","2.94","-4.28","9.34"
"12.955","1.96","-1.92","5.41"
"13.006","1.29","-0.39","5.3"
"13.057","2.24","-2.12","6.79"
"13.108","4.98","-4.59","12.0"
"13.159","3.53","-5.02","12.71"
"13.21","3.92","-5.73","11.65"
"13.261","3.3","-3.77","10.28"
"13.312","2.82","-4.75","10.0"
"13.363","3.45","-6.43","12.75"
"13.414","2.98","-4.08","7.41"
"13.465","1.26","-2.24","5.41"
"13.516","-0.78","-0.67","7.18"
"13.567","0.82","-1.37","5.02"
"13.618","5.06","-5.77","9.06"
"13.669","2.2","-5.41","9.69"
"13.72","1.92","-4.59","10.4"
"13.771","3.18","-4.9","13.02"
"13.822","4.24","-5.37","11.18"
"13.873","0.9","-3.49","9.26"
"605.91064","3.69","-3.69","9.57"
"14.026","2.39","-0.08","5.96"
"14.077","4.39","-1.1","6.28"
"14.128","4.51","-2.2","8.2"
"14.179","4.35","-4.31","10.51"
"14.23","4.24","-5.57","12.67"
"14.281","4.75","-6.2","12.04"
"14.332","4.31","-5.84","11.77"
"14.383","3.14","-4.04","8.04"
"14.434","3.26","-4.67","8.24"
"14.485","3.22","-3.57","5.14"
"14.536","1.73","-2.16","4.9"
"14.587","0.51","-1.65","4.75"
"14.638","2.79","-4.63","9.77"
"14.689","0.82","-4.28","9.53"
"14.74","0.31","-4.51","11.49"
"14.791","0.24","-4.9","13.38"
"14.842","0.08","-6.55","12.47"
"14.893","0.55","-5.84","11.53"
"14.944","0.78","-3.45","6.35"
"14.995","-0.04","-1.73","5.41"
"15.046","-0.43","-0.9","4.43"
"15.097","1.45","-2.28","7.22"
"15.148","2.39","-3.18","7.73"
"15.199","2.35","-5.41","15.77"
"15.25","0.59","-7.41","16.55"
"15.301","2.82","-6.2","11.53"
"620.191","3.73","-5.18","10.4"
"16.27","3.61","-4.71","10.71"
"16.321","2.79","-5.53","12.59"
"16.372","1.53","-4.28","11.69"
"16.423","3.77","-4.98","9.81"
"16.474","2.47","-4.75","10.71"
"16.525","4.08","-5.33","8.67"
"16.576","1.77","-3.49","7.22"
"16.627","0.94","-2.04","6.12"
"16.678","-0.2","-1.06","4.79"
"16.729","0.27","-3.3","8.28"
"16.78","0.12","-5.14","10.98"
"16.831","0.51","-5.14","9.89"
"16.882","1.96","-6.35","12.51"
"16.933","5.14","-7.02","12.59"
"16.984","1.06","-4.79","9.45"
"17.035","-0.35","-4.43","11.49"
"17.086","2.9","-4.28","8.79"
"17.137","2.59","-2.67","6.12"
"17.188","1.8","-0.86","5.26"
"17.239","1.06","-0.55","6.47"
"17.29","4.2","-2.31","9.96"
"17.341","3.73","-3.61","11.06"
"17.392","5.1","-5.06","12.91"
"17.443","4.79","-4.55","11.96"
"17.494","3.77","-5.57","10.47"
"17.545","3.02","-5.14","9.77"
"642.6292","1.84","-3.41","5.53"
"17.698","0.55","-1.29","5.26"
"17.749","0.63","-2.08","6.16"
"17.8","1.22","-3.33","9.49"
"17.851","3.22","-5.96","11.41"
"17.902","1.53","-5.77","12.0"
"17.953","3.37","-6.98","13.34"
"18.004","4.51","-6.12","9.45"
"18.055","0.24","-3.45","7.37"
"18.106","1.45","-3.49","9.34"
"18.157","2.2","-2.47","6.63"
"18.208","1.61","-1.1","5.96"
"18.259","0.59","-0.75","6.39"
"18.31","1.53","-2.86","11.26"
"18.361","5.02","-4.86","11.26"
"18.412","3.26","-4.35","11.57"
"18.463","5.49","-6.86","11.92"
"18.514","6.39","-7.37","9.85"
"18.565","3.88","-4.79","6.94"
"18.616","3.45","-4.0","7.22"
"18.667","0.55","-1.96","5.69"
"18.718","0.16","-0.78","4.82"
"18.769","1.45","-1.57","5.26"
"18.82","1.84","-3.84","7.92"
"18.871","2.82","-5.65","11.22"
"18.922","1.65","-5.33","11.57"
"18.973","2.55","-6.0","12.43"
"656.91064","4.28","-7.02","11.02"
"19.126","1.45","-4.28","8.0"
"19.177","2.59","-2.79","6.16"
"19.228","1.73","-1.65","5.73"
"19.279","2.2","-1.26","5.77"
"19.33","3.65","-3.3","7.92"
"19.381","5.45","-5.45","12.36"
"19.432","4.43","-5.14","11.26"
"19.483","4.24","-5.14","10.24"
"19.534","5.81","-6.12","10.0"
"19.585","4.2","-4.75","7.53"
"19.636","4.75","-5.77","9.73"
"19.687","4.31","-4.79","6.86"
"19.738","1.8","-2.12","4.12"
"19.789","-0.71","-0.31","4.08"
"19.84","1.96","-3.33","7.77"
"19.891","3.37","-4.47","10.16"
"19.942","1.77","-4.39","9.22"
"19.993","2.47","-5.22","9.14"
"20.044","4.28","-7.57","12.51"
"20.095","5.69","-7.53","9.22"
"20.146","2.08","-5.37","9.18"
"20.197","1.37","-4.39","7.77"
"20.248","3.26","-3.22","6.79"
"20.299","2.43","-1.61","6.43"
"20.35","1.84","-1.37","5.84"
"20.401","1.18","-3.1","10.51"
"20.452","4.75","-5.3","10.51"
"20.503","3.37","-4.86","10.36"
"20.554","5.22","-6.59","11.57"
"20.605","5.14","-5.69","9.41"
"20.656","3.53","-4.47","8.9"
"20.707","2.75","-4.39","7.14"
"20.758","2.79","-3.73","6.51"
"20.809","0.86","-1.69","3.65"
"20.86","0.0","-0.98","6.2"
"20.911","0.71","-3.45","8.2"
"20.962","1.8","-5.06","10.98"
"21.013","0.75","-4.82","10.63"
"21.064","2.28","-6.2","10.79"
"21.115","3.1","-6.94","12.04"
"21.166","4.0","-8.63","12.55"
"21.217","2.71","-6.04","9.22"
"21.268","2.47","-4.24","8.63"
"21.319","3.18","-2.82","7.73"
"680.36926","1.45","-0.47","4.35"
"22.329","3.73","-3.33","6.71"
"22.38","2.24","-1.41","4.63"
"22.431","2.16","-1.26","5.65"
"22.482","4.08","-4.31","8.75"
"22.533","1.65","-5.22","14.44"
"22.584","2.35","-5.22","12.16"
"22.635","5.53","-4.39","7.1"
"22.686","7.18","-6.43","9.3"
"22.737","5.61","-5.41","6.2"
"22.788","3.96","-5.84","9.06"
"22.839","5.14","-6.47","8.36"
"22.89","1.18","-3.18","4.79"
"22.941","0.16","-0.59","3.65"
"22.992","1.57","-1.26","5.06"
"23.043","4.79","-3.73","7.53"
"23.094","2.67","-5.14","8.47"
"23.145","3.69","-7.49","11.49"
"23.196","5.06","-9.3","12.98"
"23.247","5.49","-7.57","8.71"
"23.298","1.41","-4.59","7.65"
"23.349","3.53","-5.02","10.12"
"23.4","2.94","-3.22","6.59"
"23.451","1.45","-0.75","3.65"
"23.502","0.94","-0.86","4.31"
"23.553","4.71","-5.96","11.61"
"23.604","5.06","-7.45","10.63"
"23.655","4.24","-6.43","9.96"
"23.706","5.81","-6.55","10.24"
"23.757","6.32","-6.2","8.32"
"23.808","4.79","-5.37","8.79"
"23.859","4.51","-5.65","7.34"
"23.91","3.02","-4.2","5.53"
"23.961","1.77","-2.79","5.53"
"24.012","0.04","-1.65","3.33"
"24.063","2.71","-4.75","7.06"
"24.114","2.35","-6.59","9.26"
"24.165","2.63","-7.45","9.45"
"24.216","4.94","-8.28","10.98"
"24.267","4.63","-8.24","9.73"
"24.318","0.47","-6.28","8.87"
"24.369","2.86","-6.04","9.1"
"24.42","2.39","-3.61","6.43"
"24.471","1.26","-1.33","3.61"
"24.522","2.39","-1.33","4.51"
"24.573","3.88","-3.61","7.14"
"24.624","6.98","-6.71","11.85"
"24.675","4.12","-6.47","10.71"
"24.726","3.45","-6.12","11.1"
"24.777","4.94","-6.24","9.81"
"24.828","3.02","-5.69","8.04"
"24.879","4.59","-6.71","9.38"
"24.93","2.55","-4.9","6.24"
"24.981","2.43","-3.57","5.22"
"25.032","0.55","-1.92","4.2"
"25.083","0.12","-2.94","6.39"
"25.134","3.33","-6.0","8.43"
"25.185","2.08","-7.02","10.08"
"25.236","3.8","-7.41","9.89"
"25.287","3.69","-7.34","11.14"
"25.338","4.2","-7.92","9.96"
"25.389","2.63","-6.04","7.65"
"25.44","3.3","-4.9","7.65"
"25.491","2.75","-2.82","5.37"
"25.542","1.41","-1.02","4.82"
"25.593","1.8","-1.96","6.71"
"25.644","4.86","-4.75","9.96"
"25.695","5.14","-5.26","10.43"
"25.746","3.88","-5.22","11.57"
"25.797","4.51","-5.65","10.32"
"25.848","5.53","-4.9","8.08"
"25.899","4.31","-4.59","6.32"
"25.95","4.08","-5.3","8.55"
"26.001","2.43","-3.84","6.35"
"26.052","1.22","-2.12","6.83"
"26.103","0.08","-1.84","4.75"
"26.154","1.8","-3.57","7.22"
"26.205","2.47","-5.49","9.65"
"26.256","2.79","-7.61","10.24"
"729.7419","2.16","-7.96","11.1"
"26.409","1.96","-6.43","8.43"
"26.46","-0.35","-4.28","8.32"
"26.511","2.94","-4.63","7.77"
"26.562","2.75","-2.75","5.57"
"26.613","2.47","-1.77","5.26"
"26.664","1.73","-2.28","6.47"
"26.715","5.57","-6.71","11.96"
"26.766","3.8","-5.77","10.04"
"26.817","3.53","-6.08","10.51"
"26.868","5.61","-7.02","10.47"
"26.919","4.79","-7.02","8.2"
"26.97","4.67","-7.1","9.1"
"27.021","3.77","-5.53","7.1"
"737.3883","1.41","-3.49","5.02"
"27.174","-0.08","-2.51","3.45"
"27.225","2.28","-4.94","8.47"
"739.42914","1.57","-5.49","8.24"
"740.95886","3.53","-9.38","11.1"
"28.245","1.57","-3.57","7.06"
"28.296","2.39","-4.98","9.22"
"28.347","3.14","-6.0","9.53"
"28.398","3.88","-8.28","9.92"
"28.449","6.51","-8.67","9.1"
"28.5","2.08","-6.08","8.32"
"28.551","1.84","-3.57","8.39"
"28.602","3.96","-3.84","6.43"
"28.653","2.43","-2.0","6.75"
"28.704","2.55","-1.92","6.32"
"28.755","3.02","-3.26","8.51"
"28.806","7.18","-5.88","9.65"
"28.857","4.12","-4.24","9.73"
"28.908","5.96","-5.61","9.77"
"28.959","6.86","-6.51","9.96"
"29.01","4.75","-5.1","7.73"
"29.061","3.1","-4.2","5.92"
"29.112","3.41","-4.0","6.35"
"29.163","2.59","-3.18","5.49"
"29.214","0.43","-0.94","4.94"
"29.265","0.47","-3.14","7.65"
"29.316","4.9","-6.04","10.2"
"29.367","3.02","-6.55","11.69"
"29.418","4.43","-7.53","10.2"
"29.469","6.43","-8.47","10.59"
"29.52","4.39","-6.83","7.77"
"29.571","2.0","-5.49","8.87"
"29.622","3.57","-5.06","7.18"
"29.673","1.26","-1.73","4.12"
"29.724","2.0","-1.73","5.61"
"29.775","3.37","-2.98","8.24"
"29.826","5.96","-4.94","9.3"
"29.877","5.06","-4.35","8.47"
"29.928","5.53","-5.88","9.38"
"766.46436","5.84","-6.24","9.22"
"30.082","4.59","-5.96","8.79"
"30.133","3.1","-5.26","7.22"
"30.184","2.47","-3.77","5.92"
"30.235","1.1","-2.24","4.63"
"30.286","0.31","-1.65","5.49"
"30.337","2.79","-3.92","8.59"
"30.388","3.77","-5.77","9.85"
"30.439","2.71","-5.65","10.0"
"30.49","5.06","-7.14","10.75"
"30.541","6.0","-6.75","8.9"
"30.592","2.35","-5.1","8.0"
"30.643","2.31","-5.14","9.22"
"30.694","3.22","-4.08","7.1"
"30.745","2.79","-2.75","5.41"
"30.796","1.37","-1.96","6.71"
"30.847","2.35","-2.51","8.04"
"30.898","4.98","-4.04","8.94"
"30.949","4.31","-4.43","9.69"
"31.0","3.84","-5.69","10.98"
"31.051","6.35","-7.02","11.89"
"31.102","5.06","-5.84","7.61"
"31.153","4.28","-5.37","8.0"
"31.204","2.47","-3.69","5.33"
"31.255","2.2","-2.75","4.94"
"31.306","1.26","-1.8","5.18"
"31.357","1.53","-2.28","5.84"
"31.408","4.71","-6.0","12.04"
"781.2615","2.82","-5.41","10.04"
"31.561","5.77","-8.24","12.83"
"31.612","4.79","-6.35","9.73"
"31.663","0.08","-4.0","7.69"
"31.714","3.14","-4.94","7.81"
"31.765","2.86","-2.86","5.69"
"31.816","1.77","-1.77","5.26"
"31.867","3.41","-2.63","5.53"
"31.918","3.96","-3.37","8.75"
"31.969","4.82","-4.04","9.92"
"32.02","4.31","-5.26","12.08"
"32.071","5.81","-5.69","10.32"
"32.122","6.12","-4.94","8.9"
"788.4011","3.92","-4.67","7.69"
"32.275","0.98","-3.18","4.94"
"32.326","2.86","-3.33","7.02"
"32.377","0.82","-1.8","6.51"
"32.428","2.55","-2.9","6.9"
"32.479","2.94","-4.39","9.85"
"32.53","3.61","-7.02","11.49"
"32.581","3.57","-7.77","11.85"
"32.632","5.88","-7.34","9.65"
"32.683","1.14","-3.96","5.65"
"32.734","0.67","-4.79","9.45"
"32.785","3.92","-5.02","7.65"
"32.836","2.55","-2.43","5.81"
"32.887","2.51","-1.57","5.92"
"796.063","0.98","-0.98","6.35"
"33.042","5.14","-5.33","10.83"
"33.093","4.71","-5.41","11.49"
"33.144","5.37","-6.16","11.1"
"33.195","4.9","-5.49","8.79"
"33.246","2.9","-5.02","7.61"
"799.6388","2.47","-4.55","7.57"
"34.215","6.39","-6.51","10.04"
"34.266","4.59","-5.84","7.41"
"34.317","4.04","-5.57","7.73"
"810.3496","2.82","-4.2","6.04"
"34.47","1.41","-2.08","5.49"
"34.521","0.04","-1.92","6.32"
"34.572","4.24","-5.73","10.67"
"34.623","2.16","-6.35","11.57"
"34.674","3.61","-6.75","9.89"
"34.725","5.77","-8.51","11.81"
"34.776","4.82","-6.98","8.24"
"34.827","-0.24","-3.02","5.96"
"34.878","1.84","-3.84","8.28"
"34.929","3.88","-3.22","5.65"
"34.98","1.96","-1.41","4.82"
"35.031","1.92","-1.29","5.02"
"35.082","5.57","-5.73","10.55"
"35.133","5.53","-5.77","10.08"
"35.184","4.71","-5.96","11.1"
"35.235","5.57","-6.51","10.67"
"35.286","5.92","-6.04","8.98"
"35.337","3.57","-5.26","7.3"
"35.388","3.96","-4.94","6.83"
"35.439","1.77","-3.26","4.94"
"35.49","2.43","-3.14","5.81"
"35.541","1.29","-2.04","4.82"
"35.592","1.65","-3.22","7.06"
"35.643","3.06","-6.47","11.38"
"35.694","2.9","-7.73","10.87"
"35.745","3.41","-7.37","10.43"
"35.796","5.41","-7.26","10.2"
"35.847","2.75","-5.88","8.28"
"35.898","2.31","-6.28","9.06"
"35.949","3.26","-4.08","6.2"
"36.0","1.33","-1.61","5.18"
"36.051","1.26","-0.71","4.0"
"36.102","2.67","-2.51","7.1"
"36.153","5.96","-5.77","10.63"
"36.204","5.69","-6.0","10.55"
"36.255","4.98","-6.79","11.96"
"36.306","6.71","-7.26","10.24"
"36.357","5.49","-5.81","7.73"
"36.408","3.84","-5.81","8.83"
"36.459","2.51","-3.92","6.12"
"36.51","1.53","-2.67","5.84"
"832.2794","1.69","-2.47","5.45"
"36.663","3.02","-4.98","8.63"
"36.714","2.67","-6.51","9.73"
"36.765","2.86","-7.14","10.08"
"36.816","5.02","-8.63","11.14"
"36.867","5.22","-7.69","7.77"
"36.918","-0.27","-4.31","6.2"
"36.969","2.94","-5.3","8.43"
"37.02","3.02","-4.04","7.22"
"37.071","2.16","-2.35","4.94"
"37.122","2.0","-1.8","6.12"
"37.173","4.59","-4.0","8.39"
"37.224","5.06","-5.06","9.92"
"37.275","4.63","-5.73","11.49"
"37.326","5.73","-6.32","9.73"
"37.377","6.51","-5.92","8.39"
"37.428","4.2","-5.26","6.71"
"37.479","4.04","-5.26","7.14"
"37.53","3.33","-4.39","6.24"
"37.581","1.92","-2.75","5.65"
"37.632","2.2","-3.18","5.33"
"37.683","2.55","-4.86","7.14"
"37.734","2.86","-6.83","9.45"
"37.785","2.43","-7.3","9.61"
"37.836","3.8","-7.69","9.34"
"37.887","8.75","-9.92","10.4"
"37.938","5.14","-7.49","8.04"
"37.989","0.12","-4.94","8.51"
"38.04","5.06","-5.26","6.47"
"38.091","4.86","-3.1","4.79"
"38.142","2.94","-1.22","4.51"
"38.193","3.33","-0.78","5.18"
"38.244","5.02","-2.98","8.04"
"38.295","6.83","-5.69","10.16"
"38.346","5.61","-5.96","10.28"
"38.397","7.34","-7.02","9.45"
"38.448","6.04","-4.67","6.32"
"38.499","5.88","-5.33","7.18"
"38.55","5.45","-5.45","6.86"
"38.601","4.12","-4.0","6.24"
"38.652","1.49","-1.96","4.82"
"38.703","1.49","-0.78","4.67"
"854.21277","3.69","-3.61","7.65"
"38.856","4.04","-6.79","10.59"
"38.907","5.88","-7.81","10.67"
"38.958","6.71","-7.1","8.0"
"39.009","0.78","-3.8","6.59"
"39.06","2.67","-5.1","8.51"
"39.111","2.75","-4.12","5.69"
"39.162","5.02","-3.41","3.8"
"39.213","0.75","-0.71","5.33"
"859.3135","1.8","-2.2","7.65"
"39.672","3.14","-4.24","6.83"
"39.723","1.53","-2.43","6.63"
"39.774","1.88","-2.0","5.53"
"39.825","2.39","-4.67","9.73"
"39.876","3.22","-6.55","9.18"
"39.927","3.88","-6.79","9.65"
"39.978","5.53","-7.37","11.26"
"40.029","4.28","-5.96","8.16"
"40.08","1.37","-4.63","7.53"
"40.131","1.53","-4.35","6.94"
"40.182","2.2","-3.41","6.9"
"40.233","3.69","-2.79","5.73"
"40.284","3.18","-2.39","6.67"
"40.335","3.06","-3.22","8.08"
"40.386","5.26","-5.22","10.36"
"40.437","5.88","-8.0","12.67"
"40.488","6.35","-7.73","10.0"
"40.539","6.04","-6.12","7.92"
"40.59","3.53","-4.2","5.61"
"40.641","3.49","-4.9","8.51"
"40.692","2.55","-3.69","6.32"
"40.743","1.92","-3.1","7.1"
"40.794","2.43","-2.98","6.12"
"40.845","1.45","-2.94","6.9"
"40.896","4.35","-6.35","9.26"
"876.14026","1.92","-6.16","10.94"
"41.049","5.22","-9.53","11.61"
"41.1","3.73","-6.12","6.39"
"41.151","-1.22","-3.22","8.55"
"41.202","3.84","-4.86","8.08"
"41.253","3.02","-2.82","6.32"
"41.304","3.41","-2.35","5.18"
"41.355","2.98","-2.43","7.49"
"41.406","5.1","-4.63","10.36"
"41.457","5.88","-5.65","10.36"
"41.508","5.53","-5.88","9.81"
"41.559","6.55","-6.59","10.28"
"41.61","6.51","-5.57","7.14"
"883.28174","3.49","-4.51","6.86"
"41.763","1.53","-2.82","6.51"
"41.814","2.28","-3.22","5.49"
"41.865","0.39","-1.88","6.32"
"41.916","1.53","-5.3","8.94"
"41.967","2.2","-6.24","8.98"
"42.018","3.37","-6.94","10.08"
"42.069","4.39","-8.0","11.18"
"42.12","6.63","-8.87","9.49"
"42.171","0.98","-5.1","7.22"
"42.222","2.2","-4.24","8.0"
"42.273","2.43","-3.02","6.35"
"42.324","2.47","-2.31","5.14"
"42.375","4.39","-3.53","6.51"
"42.426","4.59","-4.16","6.86"
"42.477","3.77","-4.71","10.75"
"42.528","2.47","-4.86","10.71"
"42.579","3.45","-6.63","12.47"
"42.63","7.06","-7.1","10.75"
"42.681","5.1","-4.9","6.2"
"42.732","2.79","-4.67","8.04"
"42.783","3.49","-5.14","7.57"
"42.834","3.65","-4.35","6.16"
"42.885","0.63","-2.39","5.57"
"42.936","-0.04","-2.0","4.86"
"42.987","3.73","-6.08","9.49"
"43.038","2.43","-6.12","10.04"
"43.089","3.14","-6.47","10.63"
"43.14","6.71","-8.0","12.47"
"43.191","3.14","-5.61","8.39"
"43.242","1.14","-3.8","6.9"
"43.293","2.79","-4.0","7.81"
"43.344","2.67","-3.06","5.92"
"43.395","1.92","-1.37","4.55"
