NAME:,run_5_1,,
23.533,13.69,-6.35,0.78
23.634,7.65,-0.47,-4.98
23.735,0,0.35,-4.12
23.836,18.91,-3.33,-3.37
23.937,10.83,-9.73,-1.37
24.038,-7.65,6.55,1.45
24.139,20.01,-20.01,-11.3
24.24,11.26,-8.16,5.41
24.341,9.85,-1.8,-5.77
24.442,1.77,3.49,-7.49
24.543,20.01,-3.49,-4
24.644,10.2,-9.06,2.79
24.745,-12.2,7.53,-4.04
24.846,11.38,-17.46,-1.26
24.947,15.3,-5.3,4.31
25.048,5.14,0.51,-5.69
25.149,1.57,0.71,-9.34
25.25,14.63,-6.86,0.59
25.351,6.32,-4.82,-0.2
25.452,-5.73,3.26,-1.29
25.553,2,-16.59,0.47
25.654,15.73,-11.69,0.12
25.755,9.96,4.82,-3.8
25.856,5.37,-1.29,-8.08
25.957,16.83,-1.96,3.33
26.058,3.02,-7.37,4.39
26.159,-9.14,6.86,-5.06
26.26,5.26,-7.96,7.65
26.361,10.24,-6.2,1.92
26.462,10.24,5.3,-5.18
26.563,4.9,-2.08,-16.48
26.664,9.57,-1.45,4.86
26.765,2.35,-4.75,-0.24
26.866,-12.47,11.41,4.94
26.967,2.71,-18.95,4.28
27.068,11.89,-11.38,2.82
27.169,11.14,7.65,-6.16
27.27,6.16,-0.98,2.2
2256.5268,4.98,-4.43,3.73
27.573,-7.3,6.83,0.24
27.674,9.49,-15.22,-4.39
2260.5675,12.79,-5.1,4.79
28.179,7.96,-6.98,1.26
28.28,-8.04,9.1,-4.75
28.381,1.53,-7.41,-0.04
2267.6375,9.02,-7.57,4.2
28.684,0.75,1.92,-9.34
28.785,16.28,-6.04,3.18
28.886,6.94,-12.16,3.8
28.987,-5.81,7.1,-4.51
29.088,20.01,-20.01,-0.39
29.189,11.41,-5.73,3.8
29.29,4.67,-1.57,-6.39
29.391,-0.59,3.45,-1.14
29.492,19.3,-7.06,4.2
29.593,15.14,-6.83,4.79
29.694,-6.83,13.26,-2.16
29.795,20.01,-9.81,4.35
29.896,10.79,-4.82,6.35
29.997,7.69,-1.53,-5.1
2.48E+04,-2.63,1.1,2.35
30.3,15.73,-19.57,4.82
30.401,-3.14,6.35,-2.79
30.502,20.01,-2.55,1.1
30.603,12.4,-1.45,6.08
30.704,7.88,-7.53,-4
30.805,2.04,2.51,-2
30.906,19.77,-4.98,-2.31
31.007,10.51,-9.89,3.8
31.108,-7.53,7.41,-0.55
31.209,20.01,-10,8.28
31.31,15.89,-4.9,5.49
31.411,8.47,-5.37,-5.14
31.512,-5.06,1.69,3.45
31.613,20.01,-7.45,-7.34
31.714,8.08,-11.06,-0.94
31.815,-7.61,6.55,0.47
31.916,20.01,-20.01,-9.38
32.017,11.18,-6.35,5.92
32.118,14.95,4.67,-6.35
32.219,-1.14,-0.75,-0.24
32.32,17.3,2.31,-1.1
32.421,2.82,-2.67,2.9
32.522,4.43,6.59,-1.45
32.623,6.08,-12.75,1.18
32.724,7.88,-14.47,1.57
32.825,5.37,7.53,-1.84
32.926,20.01,-4.24,-9.96
33.027,12.4,-12.75,2.16
33.128,-4.31,4,-0.67
33.229,3.69,-0.55,1.88
33.33,1.61,-19.93,4.47
33.431,9.3,-14.79,1.29
33.532,2.86,6.71,-1.33
33.633,17.69,-9.02,-6
33.734,14.59,-9.02,3.06
33.835,-4.71,5.73,-4.67
33.936,20.01,-1.53,1.77
34.037,5.41,-5.96,7.22
34.138,7.1,-11.38,0.51
34.239,1.41,3.02,0.67
34.34,20.01,-9.02,5.92
34.441,12.43,-13.89,1.37
34.542,-2.98,9.1,-2.75
34.643,20.01,-10.87,1.41
34.744,2.47,0.59,4.79
34.845,3.37,-8.04,-2.43
34.946,-0.39,1.37,3.37
35.047,20.01,0.16,-0.94
35.148,9.85,-12.83,0.63
35.249,-4.98,12.28,-5.22
35.35,20.01,-20.01,4.08
35.451,12.36,-12.51,7.57
35.552,12.51,5.57,-7.3
35.653,-2.9,2.71,2
35.754,19.81,-3.06,-0.04
35.855,6.16,-11.77,0.31
35.956,-4.79,6.35,-2.63
36.057,2.39,-18.36,4.43
36.158,18.16,-14.44,2.28
36.259,3.57,0.9,-7.69
36.36,-1.33,-6.59,-2.2
36.461,17.89,-10.47,-6.24
36.562,6.67,-6.75,1.96
36.663,-3.02,4.9,-2.04
36.764,20.01,-19.46,-3.65
36.865,14.44,-14.04,1.18
36.966,7.96,-2.28,-6.2
37.067,2.79,3.41,-1.92
37.168,15.69,-9.1,-9.85
37.269,4.75,-3.3,-1.73
37.37,-6.28,0.78,-0.2
37.471,17.85,-13.02,-6.43
37.572,15.53,0.9,3.26
37.673,4.47,2.04,-5.61
37.774,5.77,0.08,-7.92
37.875,18.87,-0.71,-2.31
37.976,7.26,-6.67,3.88
38.077,-7.14,4.94,0.31
38.178,-1.37,-16.04,4.2
38.279,16.91,-7.1,2.04
38.38,7.57,5.88,-5.69
38.481,1.77,-7.92,-2.59
38.582,8.12,-7.49,5.3
38.683,2.12,2.67,1.02
38.784,0.31,2.94,1.02
38.885,1.73,-18.2,7.1
38.986,7.96,-12.67,-0.55
39.087,3.84,8.51,-3.3
39.188,20.01,0.82,-11.49
39.289,8.12,-7.65,3.53
39.39,-2.55,-0.31,-2.94
39.491,6.67,8.75,-3.26
39.592,2.28,-5.96,3.65
39.693,6.94,-11.1,1.33
39.794,0.94,2.39,-1.69
39.895,20.01,-9.22,-0.55
39.996,12.87,-12.98,3.77
40.097,-1.26,3.69,-8.63
40.198,1.77,12.4,-20.01
40.299,-1.02,-4.79,8.12
40.4,5.06,-9.53,-0.31
40.501,-0.04,2.2,0.51
40.602,20.01,-17.42,2.43
40.703,13.14,-13.38,6.98
40.804,-8.2,6.55,-6.28
40.905,20.01,-20.01,-5.37
41.006,14.59,-0.67,5.65
41.107,8.39,1.77,-7.18
41.208,-0.39,0.04,-5.84
41.309,17.73,-4.59,-2.35
41.41,4.86,-7.92,3.96
41.511,-9.96,9.92,-2.94
41.612,1.73,-13.81,4.28
41.713,11.92,-19.93,2.43
41.814,7.85,6.43,-6.83
41.915,3.49,-3.61,-1.22
42.016,6.47,-11.34,5.53
42.117,6.24,-0.67,-3.18
42.218,-2.94,7.49,-2.16
42.319,3.22,-19.5,16.04
42.42,19.97,-14.28,3.92
42.521,3.96,3.88,-4.79
42.622,1.8,-5.41,-15.02
42.723,11.1,-4.59,3.22
42.824,9.81,-5.53,-0.04
42.925,-4.98,7.3,3.65
43.026,-0.12,-15.18,6.63
43.127,9.45,-7.22,0.63
43.228,7.61,3.73,-6.51
43.329,5.65,0.04,-6.35
43.43,12.24,-2.94,-2
43.531,8.43,-8.75,2.04
43.632,-6.79,7.34,-1.8
43.733,0,-20.01,10.98
43.834,14.67,-14.24,3.02
43.935,4.94,0.86,-6.94
44.036,2.98,2.2,-8.9
44.137,17.89,-12.67,-3.41
44.238,6.79,-8.9,4.16
44.339,-8.67,8.08,0.47
44.44,8.9,-20.01,-2.55
44.541,12.75,-7.96,5.45
44.642,6.9,-2.59,-5.57
44.743,4.63,2.08,-3.92
44.844,19.85,-8.43,-4.9
44.945,6.04,-8.32,3.84
45.046,-5.53,5.81,-1.1
45.147,10.28,-10.43,-4.71
45.248,15.81,-7.14,5.53
45.349,9.92,2.55,-8.04
45.45,5.37,0.31,-3.06
45.551,14.67,-8.79,-4.08
45.652,7.26,-4.04,0.59
45.753,-9.26,3.73,-3.18
45.854,7.02,-17.73,3.26
45.955,12.59,-8.16,4.55
46.056,8.32,2.67,-6.16
46.157,6.32,-1.92,-14.98
46.258,9.34,4.39,4.16
46.359,0.67,-5.65,1.14
46.46,-6.12,6.71,-0.24
46.561,-0.47,-15.81,5.88
46.662,10.55,-4.9,3.69
46.763,5.26,1.65,-6.08
46.864,1.22,1.65,-5.37
46.965,17.69,-3.73,-0.94
47.066,5.81,-7.34,4.55
47.167,-8.04,3.8,-4.51
47.268,9.61,5.61,-4.86
47.369,13.93,-6.51,3.06
47.47,8.87,3.14,-9.18
47.571,-2.43,-1.53,-1.49
47.672,19.81,-5.18,-4.12
47.773,4.31,-9.34,5.18
47.874,-7.88,9.69,-2.2
47.975,-2.63,-15.77,9.14
48.076,13.22,-15.97,5.92
48.177,10.28,2.82,-9.45
48.278,6.2,-0.2,-8.87
48.379,9.85,-6.32,2.67
48.48,6.16,-3.06,-2.35
48.581,-6.35,9.26,-1.92
48.682,1.06,-20.01,8.83
48.783,7.77,-19.22,5.41
48.884,12.67,6,-6.59
48.985,-11.57,-20.01,2.63
49.086,12.24,-7.88,-2.86
49.187,5.92,-2.43,-0.82
49.288,-4.75,7.02,-0.16
49.389,3.22,-8.04,8.2
49.49,10,-17.85,3.41
49.591,4.43,2.55,-8.28
49.692,-2.31,-9.06,0.98
49.793,14.24,-19.97,3.22
49.894,8.08,-4.08,1.29
49.995,-4.86,8.67,1.1
2.68E+04,5.81,-20.01,0.31
50.803,20.01,-17.42,20.01
50.904,12.43,0,7.41
51.005,2.63,-12.67,-2.28
51.106,0.31,2.04,1.65
51.207,20.01,-19.73,3.53
51.308,15.22,-18.83,4.43
51.409,-8,9.77,-0.35
51.51,20.01,-11.81,-6.12
51.611,3.88,0.35,5.45
51.712,1.14,-11.65,-0.24
51.813,1.37,2.51,0.86
51.914,20.01,-20.01,7.69
52.015,10.47,-18.08,5.37
52.116,-4.47,8.63,-0.59
52.217,20.01,-16.44,-20.01
52.318,4.67,-1.92,6
52.419,3.3,-15.97,0.2
52.52,1.73,1.96,-0.16
52.621,20.01,-18.51,1.65
52.722,10.98,-16.16,6.71
52.823,-6.59,6.35,-2
52.924,16.71,11.26,-6.79
53.025,0.31,-6.08,10.47
53.126,4.04,-12.04,-1.45
53.227,4.75,8.36,-5.02
53.328,20.01,-20.01,-9.81
53.429,8.9,-12.04,2.55
53.53,-4.12,2.86,-1.65
53.631,7.96,5.14,0.55
53.732,0.51,-3.18,2.86
53.833,4.63,-15.49,2.47
53.934,-1.57,4.51,-2.12
54.035,20.01,-20.01,-3.26
54.136,5.45,-13.93,4.31
54.237,-2.86,6.86,-1.96
54.338,20.01,18.12,-20.01
54.439,-3.8,-9.14,19.81
54.54,5.18,-8.39,2.47
54.641,1.06,8.24,-8.79
54.742,5.88,20.01,-6.12
54.843,-12.47,-20.01,20.01
54.944,0.86,-20.01,17.22
55.045,-0.35,8.47,0.94
55.146,5.26,1.1,-15.85
55.247,-12.79,-5.69,6.43
55.348,-11.06,0.47,3.84
55.449,-20.01,-20.01,20.01
55.55,14.47,-8.12,12.08
55.651,-4.71,7.45,11.38
55.752,-5.92,3.84,-4.82
55.853,-8.24,20.01,-13.93
55.954,-8.36,-20.01,-3.1
56.055,-5.61,0.82,-5.77
56.156,-20.01,-20.01,20.01
56.257,1.73,-18.36,0.39
56.358,-12.67,-8.71,-16.48
56.459,-0.75,1.53,-0.63
56.56,-3.96,-1.18,1.77
56.661,13.18,-7.85,-19.5
56.762,-1.84,-0.2,-2.43
56.863,-0.59,-0.98,-3.02
56.964,5.1,-18.16,-0.43
57.065,8.59,-13.22,-1.33
57.166,-0.78,3.06,-1.02
57.267,-9.26,-20.01,14.4
57.368,17.61,-20.01,20.01
57.469,1.65,-10.67,5.88
57.57,5.3,3.49,-1.26
57.671,2.08,18.04,-20.01
57.772,20.01,-18.04,10.94
57.873,-7.61,-2.71,15.97
57.974,-0.47,3.57,-1.41
58.075,18.63,-15.61,-8.04
58.176,4.55,-0.2,-3.26
58.277,-6.51,-7.26,-1.02
58.378,17.97,20.01,15.26
58.479,4.67,-3.8,-3.18
58.58,-10,5.33,1.77
58.681,14.2,17.38,1.84
58.782,14.51,0.08,1.73
58.883,10.32,-6.28,-8.51
58.984,3.88,-5.73,0.55
59.085,9.77,-3.73,-10.75
59.186,12.59,-14.4,-12.08
59.287,-2.86,-9.49,-1.53
59.388,2.08,8.43,8.36
59.489,10.55,-1.65,-20.01
59.59,4.47,-5.69,7.26
59.691,1.37,4.04,-2.2
59.792,7.85,-2.28,-5.14
59.893,12.75,-7.41,-4.35
59.994,4.31,-12.04,-0.27
60.095,-5.53,5.02,0.04
60.196,5.02,-19.97,3.96
60.297,13.3,-6.94,-5.57
60.398,4.9,1.73,-3.88
60.499,3.88,0.2,-5.73
60.6,20.01,-16,-10.2
60.701,10.79,-9.41,-0.71
60.802,-1.29,0.55,-1.84
60.903,14,0.71,1.57
61.004,11.34,-11.53,-20.01
61.105,9.02,-2,-3.8
61.206,9.61,-5.96,-3.18
61.307,7.1,-4.55,0.71
61.408,14.98,-5.1,-5.92
61.509,12.55,-1.49,-1.84
61.61,3.57,-1.06,0.98
61.711,7.61,-0.78,3.1
61.812,10.79,1.02,1.14
61.913,9.53,-0.51,-5.3
62.014,9.85,1.92,-0.27
62.115,11.02,2.12,-2.59
62.216,9.1,-4.39,-0.86
62.317,13.1,-3.06,-1.06
62.418,12.59,2.2,-0.24
62.519,14.32,-3.18,0.82
62.62,3.96,-0.51,-1.53
62.721,7.65,0.71,2.2
62.822,12.43,-1.73,1.53
62.923,12.2,-3.69,1.53
63.024,5.45,2.86,1.06
63.125,15.3,-0.12,-0.04
63.226,7.81,0,-0.75
63.327,9.92,-2.98,-0.75
