"NAME:","walk_4_1.csv"
"EXPERIMENT TIME:","2023/06/18 17:39"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","75"

"Time [sec]","ACC X","ACC Y","ACC Z"
"13.837","-9.89","-1.65","-0.04"
"13.938","-12.36","-2.94","0.39"
"14.039","-13.61","-3.77","-0.82"
"14.14","-9.57","0.27","-2.55"
"14.241","-7.96","-2.08","-2.79"
"14.342","-8.90","1.29","-1.10"
"14.443","-7.69","-0.63","-0.16"
"14.544","-12.63","0.63","-1.26"
"14.645","-13.30","-0.94","-1.88"
"14.746","-8.36","-3.02","-4.71"
"14.847","-8.67","0.08","-2.28"
"14.948","-8.51","-1.84","-1.80"
"15.049","-9.10","-1.69","-0.08"
"15.15","-11.69","-2.90","0.75"
"15.251","-14.44","-4.31","-2.90"
"15.352","-8.75","-1.29","-2.98"
"15.453","-8.08","-0.75","-2.86"
"15.554","-8.12","0.98","-2.04"
"15.655","-9.10","-0.55","-0.27"
"15.756","-11.96","-0.47","-0.82"
"15.857","-14.59","0.86","-2.67"
"15.958","-6.71","-5.73","-4.51"
"16.059","-8.71","0.16","-2.16"
"16.16","-9.14","-2.31","-1.41"
"16.261","-9.30","-0.94","0.00"
"16.362","-12.20","-4.00","0.98"
"16.463","-15.49","-5.14","-5.06"
"16.564","-11.45","-0.75","-2.16"
"16.665","-7.92","-0.67","-2.51"
"16.766","-7.45","0.78","-1.33"
"16.867","-8.08","-0.12","0.20"
"16.968","-12.36","-1.29","0.47"
"17.069","-18.32","2.75","-1.61"
"17.17","-12.63","-3.92","0.00"
"17.271","-7.30","0.39","-2.35"
"17.372","-8.55","-2.16","-1.49"
"17.473","-9.61","-1.18","0.04"
"17.574","-12.63","-4.16","0.78"
"17.675","-14.32","-3.92","-6.12"
"17.776","-12.08","-2.20","-2.35"
"17.877","-7.30","-0.08","-1.73"
"17.978","-7.69","0.16","-1.37"
"18.079","-9.81","-0.24","0.55"
"18.18","-11.77","-0.24","0.71"
"18.281","-18.95","6.86","-3.88"
"18.382","-11.02","-0.94","-3.57"
"18.483","-7.69","0.08","-2.79"
"18.584","-9.53","-2.43","-1.61"
"18.685","-8.04","-0.94","-0.71"
"18.786","-12.59","-1.65","-0.27"
"18.887","-11.26","-2.00","-0.67"
"18.988","-8.87","0.82","-6.71"
"19.089","-10.79","-1.88","-2.55"
"19.19","-9.85","0.94","-2.00"
"19.291","-8.59","-0.27","-1.41"
"19.392","-9.49","-1.02","-0.47"
"19.493","-11.92","-0.04","0.31"
"19.594","-13.34","3.30","-2.82"
"19.695","-7.18","-2.71","-5.22"
"19.796","-9.02","1.80","-2.51"
"19.897","-8.12","-2.24","-2.00"
"19.998","-10.40","-0.47","-0.78"
"20.099","-10.51","-0.63","0.24"
"20.2","-11.81","-1.65","1.92"
"20.301","-16.08","-2.79","-5.22"
"20.402","-13.45","-1.80","-2.04"
"20.503","-7.53","-1.18","-2.24"
"20.604","-7.92","0.39","-1.65"
"20.705","-9.26","-0.98","-0.39"
"20.806","-11.65","-0.27","-0.51"
"20.907","-11.41","-1.61","-0.24"
"21.008","-8.00","-1.88","-5.10"
"21.109","-9.73","0.47","-2.20"
"21.21","-9.02","-1.73","-1.84"
"21.311","-9.34","-1.33","-0.67"
"21.412","-11.26","0.35","0.43"
"21.513","-11.14","-1.37","1.41"
"21.614","-13.30","1.02","-6.55"
"21.715","-12.47","-2.16","-3.18"
"21.816","-9.53","0.31","-1.65"
"21.917","-7.77","0.16","-1.29"
"22.018","-9.18","-1.57","-0.20"
"22.119","-12.55","1.10","1.26"
"22.22","-18.16","4.67","-2.98"
"22.321","-11.77","-1.80","-6.39"
"22.422","-8.59","0.08","-2.55"
"22.523","-9.14","-2.00","-1.69"
"22.624","-9.49","-0.94","-0.51"
"22.725","-12.36","-3.49","-0.39"
"22.826","-14.24","-5.37","-0.98"
"22.927","-9.14","0.43","-2.47"
"23.028","-8.28","-1.57","-2.75"
"23.129","-8.43","0.78","-1.69"
"23.23","-9.10","-0.98","-0.47"
"23.331","-11.18","-0.59","0.39"
"23.432","-13.34","-3.06","0.04"
"23.533","-8.43","-1.18","-4.47"
"23.634","-10.08","2.12","-2.31"
"23.735","-9.10","-1.41","-2.59"
"23.836","-10.12","0.00","-1.57"
"23.937","-11.49","-0.90","-2.20"
"24.038","-10.04","-2.71","-2.67"
"24.139","-13.06","3.49","-5.41"
"24.24","-10.28","1.92","-2.75"
"24.341","-9.14","0.86","-2.31"
"24.442","-10.36","1.45","-2.20"
"24.543","-10.59","0.71","-1.88"
"24.644","-9.96","1.65","-1.37"
"24.745","-9.77","0.78","-1.10"
"24.846","-11.10","2.12","-0.20"
"24.947","-10.63","3.22","0.08"
"25.048","-10.43","2.12","-3.57"
"25.149","-11.26","-1.77","-4.16"
"25.25","-9.14","-1.33","-3.53"
"25.351","-11.06","-2.31","-1.73"
"25.452","-8.87","-1.57","-1.26"
"25.553","-10.16","-2.59","-0.51"
"25.654","-11.69","-1.33","-1.14"
"25.755","-12.24","-2.47","-0.31"
"25.856","-9.06","1.33","-6.20"
"25.957","-10.98","-2.04","-3.22"
"26.058","-9.26","0.08","-2.43"
"26.159","-10.36","-0.16","-1.57"
"26.26","-9.10","-0.39","-0.31"
"26.361","-11.22","-0.67","-0.71"
"26.462","-11.26","-0.47","0.20"
"26.563","-8.04","-1.53","-4.94"
"26.664","-10.47","0.63","-2.31"
"26.765","-7.77","-1.22","-1.61"
"26.866","-10.16","-1.65","-0.51"
"26.967","-9.96","-0.98","-1.06"
"27.068","-11.92","-1.22","2.31"
"27.169","-14.51","-1.22","-5.37"
"27.27","-12.59","-1.84","-2.94"
"27.371","-8.43","0.16","-1.73"
"27.472","-9.02","-0.35","-0.94"
"27.573","-9.22","-0.82","0.27"
"27.674","-12.16","0.35","1.37"
"27.775","-16.28","2.16","-3.30"
"27.876","-9.92","-0.51","-4.35"
"27.977","-9.81","-1.06","-2.43"
"28.078","-9.06","-1.96","-0.98"
"28.179","-9.65","-0.98","-0.35"
"28.28","-13.10","-3.41","0.24"
"28.381","-14.55","-4.67","-3.37"
"28.482","-10.75","-0.04","-2.51"
"28.583","-8.28","-2.04","-2.55"
"28.684","-7.81","0.71","-1.69"
"28.785","-8.08","0.12","-0.04"
"28.886","-13.30","0.12","-0.67"
"28.987","-16.00","2.98","-3.10"
"29.088","-8.90","-3.10","-4.59"
"29.189","-8.51","0.55","-2.16"
"29.29","-8.20","-2.08","-1.57"
"29.391","-9.26","-2.12","-0.51"
"29.492","-11.77","-4.12","0.00"
"29.593","-12.04","-3.80","-3.22"
"29.694","-9.06","0.86","-3.53"
"29.795","-8.90","-1.33","-2.90"
"29.896","-8.39","1.73","-2.28"
"29.997","-9.57","-0.35","-0.35"
"30.098","-10.55","-1.45","0.94"
"30.199","-15.34","1.29","-3.22"
"30.3","-7.61","-2.94","-3.45"
"30.401","-7.92","-0.12","-2.55"
"30.502","-8.87","-2.12","-1.49"
"30.603","-9.65","-1.26","-0.16"
"30.704","-12.40","-4.20","1.18"
"30.805","-13.38","-3.96","-3.77"
"30.906","-13.65","-2.47","-3.02"
"31.007","-6.71","-0.75","-2.71"
"31.108","-8.08","1.18","-1.77"
"31.209","-9.41","-0.35","-0.04"
"31.31","-13.02","-0.35","0.20"
"31.411","-16.28","4.04","-2.98"
"31.512","-8.47","-1.61","-3.92"
"31.613","-9.49","-0.43","-2.59"
"31.714","-8.47","-2.43","-1.65"
"31.815","-9.53","-1.53","-0.75"
"31.916","-12.91","-3.77","-0.27"
"32.017","-14.91","-5.53","-3.14"
"32.118","-10.55","-0.90","-2.63"
"32.219","-7.96","-1.26","-2.20"
"32.32","-7.96","1.26","-1.92"
"32.421","-9.45","-0.12","-0.35"
"32.522","-12.12","0.04","-0.82"
"32.623","-14.67","0.35","-0.86"
"32.724","-8.00","-2.55","-4.51"
"32.825","-8.47","0.94","-2.43"
"32.926","-9.41","-2.43","-1.92"
"33.027","-9.10","-0.71","-0.39"
"33.128","-12.87","-2.75","-0.24"
"33.229","-13.14","-3.14","-1.57"
"33.33","-11.77","-1.26","-3.33"
"33.431","-6.94","0.00","-2.98"
"33.532","-8.71","0.27","-1.73"
"33.633","-8.94","-0.24","-0.24"
"33.734","-11.81","0.59","-1.37"
"33.835","-17.10","4.59","-2.71"
"33.936","-8.47","-3.49","-6.63"
"34.037","-7.49","0.08","-2.67"
"34.138","-8.90","-2.12","-1.88"
"34.239","-9.92","-0.82","-0.39"
"34.34","-12.71","-5.33","0.82"
"34.441","-16.24","-3.61","-4.20"
"34.542","-11.69","0.00","-2.08"
"34.643","-7.49","-0.94","-2.20"
"34.744","-7.77","0.67","-1.45"
"34.845","-9.45","-0.75","0.00"
"34.946","-12.75","-0.04","0.08"
"35.047","-15.30","2.71","-2.79"
"35.148","-8.36","-2.82","-4.63"
"35.249","-7.69","0.35","-2.75"
"35.35","-8.98","-1.14","-1.69"
"35.451","-9.18","-0.94","-0.47"
"35.552","-11.18","-3.30","0.59"
"35.653","-14.40","-5.18","-4.12"
"35.754","-10.32","-0.12","-2.86"
"35.855","-8.32","-1.22","-2.59"
"35.956","-7.53","1.41","-2.08"
"36.057","-9.06","-1.22","-0.47"
"36.158","-11.65","0.20","-0.39"
"36.259","-14.67","1.29","-2.90"
"36.36","-8.71","-4.31","-4.59"
"36.461","-8.79","0.86","-2.12"
"36.562","-7.85","-2.08","-2.08"
"36.663","-9.53","-1.61","-0.35"
"36.764","-11.69","-3.10","0.82"
"36.865","-14.71","-7.34","-6.00"
"36.966","-10.00","1.10","-3.65"
"37.067","-7.69","-1.57","-3.02"
"37.168","-8.16","1.14","-1.49"
"37.269","-9.49","-1.26","0.31"
"37.37","-12.43","-0.55","0.12"
"37.471","-15.30","3.33","-4.16"
"37.572","-10.08","-3.22","-4.75"
"37.673","-6.90","1.06","-2.47"
"37.774","-9.26","-2.94","-1.77"
"37.875","-9.96","-0.98","-0.31"
"37.976","-11.73","-3.61","0.16"
"38.077","-13.53","-4.39","-4.51"
"38.178","-11.18","-0.55","-3.37"
"38.279","-7.41","-1.22","-2.90"
"38.38","-8.43","1.84","-2.59"
"38.481","-9.45","-0.59","-1.10"
"38.582","-9.92","-1.02","0.20"
"38.683","-11.06","-1.02","1.45"
"38.784","-12.40","0.00","-4.59"
"38.885","-10.75","1.69","-2.82"
"38.986","-8.32","-1.18","-3.10"
"39.087","-11.34","-1.69","-1.02"
"39.188","-9.85","-0.86","-0.35"
"39.289","-12.51","-1.18","0.51"
"39.39","-12.79","-4.90","-2.35"
"39.491","-10.12","1.33","-4.55"
"39.592","-8.71","-2.00","-3.22"
"39.693","-8.83","1.92","-2.12"
"39.794","-9.38","-0.35","-0.71"
"39.895","-11.06","-3.10","0.04"
"39.996","-15.06","2.16","-2.47"
"40.097","-8.08","-3.37","-6.35"
"40.198","-8.59","0.47","-2.75"
"40.299","-8.94","-2.86","-1.53"
"40.4","-9.34","-1.88","-0.27"
"40.501","-10.20","-1.53","1.18"
"40.602","-11.81","-3.10","-1.49"
"40.703","-8.67","0.86","-3.45"
"40.804","-9.38","-0.55","-2.79"
"40.905","-8.55","0.82","-2.28"
"41.006","-9.53","-1.06","-0.78"
"41.107","-10.43","-1.69","0.27"
"41.208","-9.81","-1.53","1.84"
"41.309","-10.12","-2.94","-3.69"
"41.41","-10.40","1.92","-2.67"
"41.511","-9.85","-1.45","-2.71"
"41.612","-9.89","-1.49","-1.14"
"41.713","-8.75","-1.53","-0.86"
"41.814","-10.12","-1.45","-0.51"
"41.915","-11.73","-2.39","0.24"
"42.016","-11.89","-6.67","-1.18"
"42.117","-7.61","2.00","-5.26"
"42.218","-10.55","-3.26","-2.59"
"42.319","-8.24","1.37","-2.00"
"42.42","-8.63","-0.08","-1.41"
"42.521","-10.63","-1.84","-0.12"
"42.622","-11.81","-0.16","1.88"
"42.723","-17.10","2.00","-3.30"
"42.824","-11.02","-2.55","-3.96"
"42.925","-8.87","0.51","-2.98"
"43.026","-9.18","-2.24","-1.73"
"43.127","-8.98","-1.33","-1.02"
"43.228","-9.65","-1.73","-0.12"
"43.329","-13.96","-2.00","-2.98"
"43.43","-8.24","1.18","-6.08"
"43.531","-10.08","-0.67","-5.53"
"43.632","-9.41","-0.27","-4.98"
"43.733","-9.61","-0.31","-4.08"
"43.834","-11.69","-1.37","-3.92"
"43.935","-11.14","-0.47","-4.24"
"44.036","-10.32","-0.51","-3.92"
"44.137","-9.38","0.47","-4.28"
"44.238","-11.22","0.47","-3.77"
"44.339","-9.49","-0.47","-3.06"
"44.44","-10.79","-1.33","-2.43"
"44.541","-9.85","-0.78","-1.65"
"44.642","-9.73","0.08","-0.82"
"44.743","-10.24","-0.51","-0.55"
"44.844","-10.67","-0.67","0.47"
"44.945","-14.79","1.84","-1.26"
"45.046","-8.47","-0.35","-3.26"
"45.147","-11.14","-0.08","-2.67"
"45.248","-8.71","-1.92","-2.94"
"45.349","-9.92","-0.78","-1.61"
"45.45","-9.96","-1.37","-0.67"
"45.551","-11.34","-1.96","-0.47"
"45.652","-13.65","-5.84","-1.92"
"45.753","-8.12","-0.08","-3.49"
"45.854","-10.40","-1.02","-2.86"
"45.955","-8.98","0.59","-2.35"
"46.056","-9.53","-0.35","-1.29"
"46.157","-9.81","-0.78","-0.31"
"46.258","-11.65","-0.12","-0.39"
"46.359","-14.87","1.53","-4.94"
"46.46","-7.57","-2.51","-5.37"
"46.561","-8.98","-0.20","-2.59"
"46.662","-8.87","-1.69","-2.28"
"46.763","-10.12","-0.59","-2.12"
"46.864","-9.77","-1.88","-1.57"
"46.966","-9.92","-0.86","-1.02"
"47.067","-10.98","-2.00","-0.98"
"47.168","-10.16","-3.14","-0.20"
"47.269","-11.92","0.63","-6.24"
"47.37","-11.85","-1.73","-2.71"
"47.471","-9.77","0.59","-2.04"
"47.572","-10.63","-0.82","-2.31"
"47.673","-9.57","0.71","-1.29"
"47.774","-9.81","-1.06","-0.86"
"47.875","-11.14","-0.86","-0.31"
"47.976","-14.08","1.77","-3.14"
"48.077","-7.41","-2.39","-4.51"
"48.178","-11.65","0.55","-2.51"
"48.279","-8.28","-1.10","-3.30"
"48.38","-10.43","-0.94","-1.88"
"48.481","-10.24","-1.29","-1.33"
"48.582","-11.41","-1.77","-1.57"
"48.683","-11.14","-1.41","-0.35"
"48.784","-12.55","-0.55","-2.71"
"48.885","-10.08","-2.08","-3.57"
"48.986","-9.49","0.08","-2.20"
"49.087","-10.47","-0.47","-1.41"
"49.188","-10.04","-0.86","-0.71"
"49.289","-10.32","-0.51","0.39"
"49.39","-8.94","0.55","0.24"
"49.491","-14.20","-0.16","-2.86"
"49.592","-9.38","0.08","-2.86"
"49.693","-11.02","-2.20","-2.08"
"49.794","-10.67","-1.29","-2.12"
"49.895","-9.73","-1.26","-1.22"
"49.996","-10.51","-1.69","-1.33"
"50.097","-12.67","-2.39","-2.04"
"50.198","-9.49","-0.75","-2.20"
"50.299","-10.12","0.78","-3.53"
