"NAME:","run_4_1"
"EXPERIMENT TIME:","2023-06-09 16:59:08"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","130"
"",""
"Time [sec]","ACC X","ACC Y","ACC Z"
"18.158","-2.47","7.14","7.1"
"18.209","3.57","1.49","2.94"
"18.26","4.63","3.41","4.79"
"18.311","2.82","3.96","7.37"
"18.362","2.39","1.06","18.04"
"18.413","-3.14","6.55","19.18"
"18.464","-5.45","3.65","16.75"
"18.515","-3.61","-0.31","9.18"
"18.566","-0.71","-2.82","3.61"
"18.617","-3.8","0.43","2.86"
"18.77","-5.02","3.33","11.45"
"18.821","-1.26","2.71","13.42"
"18.872","-0.12","3.18","10.71"
"18.923","4.28","2.2","7.18"
"18.974","4.35","5.49","5.33"
"19.025","4.2","0.47","8.9"
"19.076","0.12","3.14","15.26"
"19.127","-3.26","0.12","18.79"
"19.178","-0.51","0.35","15.3"
"19.229","-1.33","-0.98","8.98"
"19.28","-1.77","-0.2","6.24"
"19.331","-2.12","0.86","0.98"
"19.382","-4.94","-5.65","9.41"
"19.433","-10.28","-0.98","16.91"
"19.484","-2.63","-0.12","14.83"
"19.535","0.86","2.31","11.38"
"19.586","1.18","2.31","7.49"
"19.637","5.02","-0.94","4.12"
"19.688","2.16","4.2","4.51"
"19.739","4.0","-0.94","9.77"
"19.79","3.41","0.67","15.49"
"19.841","-0.2","4.35","19.77"
"19.892","-4.55","3.69","14.24"
"19.943","-0.86","-3.06","5.33"
"19.994","-1.8","-1.96","3.18"
"20.045","-3.41","1.1","-0.9"
"20.096","-5.33","-2.43","14.08"
"20.147","-7.34","7.18","9.3"
"20.198","1.22","-3.26","18.16"
"20.249","-0.55","3.33","12.28"
"20.3","2.24","0.35","7.37"
"20.351","3.88","0.71","4.0"
"20.402","3.49","3.88","1.88"
"20.453","5.96","-3.77","11.22"
"20.504","1.92","3.26","13.02"
"20.555","1.61","3.69","17.02"
"20.606","-1.02","-0.51","17.5"
"20.657","-2.28","-3.33","8.08"
"20.708","-0.43","-3.26","2.31"
"20.759","-3.18","-0.39","2.2"
"20.81","-5.81","-0.16","11.3"
"20.861","-6.83","2.35","13.73"
"20.912","-1.77","-0.59","18.51"
"20.963","-2.04","5.22","11.3"
"21.014","-0.67","3.33","6.51"
"21.065","3.84","-1.06","1.96"
"22.04","-2.79","-2.67","10.9"
"22.091","-2.94","-0.24","4.43"
"22.142","-3.73","1.06","1.1"
"22.193","-4.43","-3.22","6.75"
"22.244","-5.26","-3.61","17.77"
"22.295","-3.33","0.67","14.71"
"22.346","-1.65","1.45","12.51"
"22.397","-0.71","3.18","9.34"
"22.448","1.96","2.98","3.61"
"22.499","4.0","5.14","2.94"
"22.55","4.04","1.92","11.3"
"22.601","1.1","1.37","16.4"
"22.652","0.04","1.69","20.01"
"22.703","-5.26","0.67","18.48"
"22.754","-4.28","-1.49","10.08"
"22.805","-2.75","-2.24","4.67"
"22.856","-4.9","0.0","-0.71"
"22.907","-6.28","-3.57","7.02"
"22.958","-6.51","-1.1","12.32"
"23.009","0.0","-1.57","12.91"
"23.06","-0.63","-0.43","14.79"
"23.111","-2.98","8.24","9.3"
"23.162","1.45","7.45","4.35"
"23.213","5.45","2.2","3.33"
"23.264","5.61","-4.67","13.22"
"23.315","-1.37","4.59","13.42"
"23.366","1.53","-0.75","17.89"
"23.417","-5.81","1.92","15.18"
"23.468","-4.16","-0.82","5.41"
"23.519","-2.04","-2.55","2.75"
"23.724","-3.06","3.49","14.36"
"23.775","-0.16","2.9","11.1"
"23.826","3.84","1.02","7.73"
"23.877","5.33","3.02","4.75"
"23.928","3.45","4.35","6.39"
"23.979","4.43","-1.65","18.2"
"24.03","-2.28","1.69","14.98"
"24.081","-4.63","0.08","19.3"
"24.132","-4.55","-0.82","14.0"
"24.285","-3.26","-1.45","4.35"
"24.336","-4.98","-0.9","6.12"
"24.387","-1.96","1.37","11.26"
"24.438","0.31","2.31","12.2"
"24.489","-0.71","5.57","10.98"
"24.54","4.86","3.18","5.1"
"24.591","6.32","5.57","3.77"
"24.642","4.08","1.1","10.04"
"24.693","0.27","2.75","19.14"
"24.744","-2.31","4.59","19.73"
"24.795","-2.98","0.86","17.53"
"24.846","-4.24","0.0","9.02"
"24.897","-4.75","-2.94","4.35"
"24.948","-4.04","-0.47","-1.45"
"24.999","-6.47","-0.71","4.75"
"25.05","-5.92","0.24","13.81"
"25.101","-2.0","-0.82","18.75"
"25.152","-1.53","3.69","13.34"
"25.203","-0.59","4.47","10.4"
"25.254","4.24","2.67","5.22"
"25.305","4.75","5.14","3.45"
"25.356","6.43","1.49","9.61"
"25.407","3.53","1.41","16.79"
"25.458","-1.45","2.47","19.97"
"25.509","-3.53","-0.75","16.16"
"25.56","-5.18","-0.82","8.47"
"25.611","-3.26","-2.94","3.84"
"25.662","-5.45","4.63","-2.08"
"25.713","-2.51","-4.9","10.4"
"25.764","-6.75","2.28","11.38"
"25.815","0.71","-0.63","14.28"
"25.866","-4.0","3.65","11.65"
"25.917","-0.78","2.79","10.75"
"25.968","6.12","1.41","6.04"
"26.019","4.51","6.32","3.33"
"1713.9144","5.77","-0.82","10.2"
"26.172","4.0","-2.35","19.97"
"26.223","-8.36","3.77","17.06"
"26.274","-4.28","-0.82","7.73"
"26.325","-3.33","-1.37","7.34"
"26.376","-3.77","2.35","0.63"
"26.427","-2.75","-4.04","8.39"
"26.478","-6.79","5.53","7.53"
"26.529","0.63","-3.73","19.53"
"26.58","0.04","0.71","14.4"
"26.631","1.92","4.47","6.75"
"26.682","6.04","2.31","3.14"
"26.733","3.84","5.77","3.57"
"26.784","4.59","0.67","14.36"
"26.835","2.47","3.1","13.53"
"26.886","-0.12","2.55","17.85"
"26.937","-4.08","1.33","17.53"
"26.988","-4.12","-0.82","7.85"
"27.039","-3.3","-1.18","3.06"
"28.008","-0.9","0.63","17.81"
"28.059","1.45","4.79","8.04"
"28.11","5.41","4.47","4.47"
"28.161","5.77","3.06","4.75"
"28.212","5.3","-2.16","14.28"
"28.263","1.02","4.31","14.2"
"28.314","0.0","2.2","15.57"
"28.365","-2.79","-1.14","12.94"
"28.416","-2.47","-1.96","5.61"
"28.467","-3.33","-0.24","-0.04"
"28.518","-4.43","-1.73","3.8"
"28.569","-1.96","-3.49","12.75"
"28.62","-2.71","4.16","15.73"
"28.671","-1.06","2.47","16.08"
"28.722","-0.08","4.67","12.59"
"28.773","6.28","3.73","7.41"
"28.824","8.83","5.22","6.28"
"1741.9633","5.65","-0.75","7.14"
"28.977","-0.04","4.24","15.06"
"29.028","-1.02","-1.69","15.81"
"29.079","-4.94","-1.88","6.9"
"29.13","-2.71","-1.18","2.55"
"29.181","-2.82","0.27","-0.63"
"29.232","-4.9","-0.43","6.35"
"29.283","-6.75","5.77","20.01"
"29.334","-1.8","5.37","19.1"
"29.385","-1.61","5.18","11.65"
"29.436","-1.49","1.61","5.77"
"29.487","4.35","-1.06","3.26"
"29.538","4.82","3.65","1.37"
"29.589","4.71","-1.88","14.67"
"29.64","7.81","2.47","10.43"
"29.691","6.32","0.27","16.44"
"29.742","-4.55","0.0","12.87"
"29.793","-2.71","-7.26","9.65"
"29.844","-5.61","2.43","6.32"
"29.895","-3.88","0.9","4.82"
"29.946","-2.63","-5.33","8.98"
"29.997","-4.08","2.39","8.36"
"30.048","0.43","0.08","14.83"
"30.099","-2.9","2.98","16.59"
"30.15","4.12","1.73","8.36"
"30.201","6.55","2.28","9.18"
"30.252","5.81","1.06","4.98"
"30.303","2.43","-1.33","12.24"
"1756.7538","1.57","5.33","9.73"
"30.456","-3.57","-0.39","15.65"
"30.507","-1.73","-2.35","5.77"
"30.558","-5.1","1.69","2.47"
"30.609","-3.88","0.51","1.1"
"30.66","-0.2","-10.71","15.53"
"30.711","-2.0","9.92","12.79"
"30.762","1.49","5.02","11.53"
"30.813","-0.39","4.67","11.34"
"30.864","3.65","2.35","4.47"
"30.915","3.73","4.86","2.79"
"30.966","4.75","4.16","8.0"
"31.017","5.26","1.69","18.2"
"31.171","-3.1","1.22","8.94"
"31.222","-3.02","-2.71","3.69"
"31.273","-5.1","0.82","-2.31"
"31.324","-6.51","-0.75","6.86"
"31.375","-4.24","1.06","8.71"
"31.426","1.61","1.53","15.77"
"31.477","-0.51","2.39","15.85"
"31.528","1.29","4.59","7.1"
"31.579","3.22","3.84","7.73"
"31.63","5.49","4.59","5.18"
"31.681","6.28","0.43","14.59"
"31.732","2.31","1.69","13.34"
"31.783","0.12","1.88","13.89"
"31.834","-1.92","-0.71","16.87"
"31.885","-3.02","-1.77","8.67"
"31.936","-2.35","-2.0","2.86"
"31.987","-4.39","-1.06","1.88"
"32.038","-5.02","-4.35","8.28"
"32.089","-4.75","2.43","11.65"
"32.14","-1.06","0.27","17.57"
"32.191","-1.88","-0.04","17.69"
"32.242","-0.82","4.28","8.59"
"32.293","5.77","2.12","3.14"
"32.344","6.75","5.26","0.63"
"32.395","9.96","-5.26","20.01"
"32.446","0.08","1.8","20.01"
"32.497","1.45","2.39","12.87"
"32.548","-3.22","2.9","3.06"
"32.599","2.98","-10.2","8.47"
"32.65","-4.55","1.45","3.22"
"32.701","-1.53","-5.33","3.53"
"32.752","-4.63","-3.45","9.26"
"32.803","-3.88","4.2","12.32"
"32.854","-1.92","3.02","17.85"
"32.905","-5.65","7.26","14.59"
"32.956","6.28","-0.51","6.12"
"33.007","6.71","1.61","4.31"
"33.058","7.45","3.14","3.96"
"33.976","-1.1","-3.02","13.69"
"34.027","-2.82","-1.26","5.3"
"34.078","-2.98","0.82","-0.08"
"34.129","-4.2","-2.16","5.88"
"34.18","-8.04","-0.27","15.22"
"34.231","-4.86","2.39","16.24"
"34.282","-3.65","3.3","11.02"
"34.333","-1.53","3.96","8.51"
"34.384","5.1","-0.24","9.81"
"34.435","1.61","5.3","6.32"
"34.486","4.82","1.41","6.75"
"34.537","2.28","2.86","11.26"
"34.588","-1.53","5.92","17.57"
"34.639","-2.71","1.26","15.93"
"34.69","-1.73","-4.16","9.06"
"34.741","-0.82","-2.16","1.29"
"34.792","-5.61","1.18","6.0"
"34.843","-6.47","-2.28","9.89"
"34.894","-5.88","3.02","8.98"
"34.945","-5.61","1.41","12.67"
"34.996","-3.77","0.27","13.57"
"35.047","5.61","0.39","6.83"
"35.098","3.77","4.04","8.47"
"35.149","3.41","2.63","8.2"
"35.2","4.43","-1.8","11.81"
"35.251","-1.14","4.39","12.87"
"35.302","-2.59","2.0","14.51"
"35.353","-6.75","-0.47","14.44"
"35.404","-2.35","-3.57","4.82"
"35.455","-2.59","1.57","-0.27"
"35.506","-2.39","-1.33","2.86"
"35.557","-3.69","-5.22","11.65"
"35.608","-1.69","-0.71","18.32"
"35.659","-1.49","0.0","20.01"
"35.71","-3.02","5.02","15.61"
"35.761","2.71","3.53","5.92"
"35.812","4.94","2.9","1.14"
"35.863","4.35","4.2","0.63"
"35.914","3.92","0.43","16.4"
"35.965","1.57","3.96","17.93"
"36.016","1.96","8.43","8.51"
"36.067","2.31","-1.77","4.63"
"36.118","-2.98","-2.31","9.96"
"36.271","-1.29","-5.18","12.0"
"36.322","0.0","-0.08","15.65"
"36.373","1.26","1.45","14.32"
"36.424","-3.33","3.65","14.71"
"36.475","0.75","3.77","5.1"
"36.526","4.28","4.71","4.08"
"36.577","6.16","4.28","7.26"
"36.628","6.83","-3.49","19.5"
"36.679","3.14","0.9","17.77"
"36.73","-1.41","0.94","12.0"
"36.781","-4.75","1.22","12.16"
"36.832","-0.94","-2.0","3.18"
"36.883","-2.35","-0.98","0.2"
"36.934","-3.41","-2.47","1.92"
"36.985","-8.71","-4.39","10.67"
"37.036","-6.71","-0.04","16.99"
"37.087","-0.71","-1.8","16.12"
"37.138","3.92","-2.94","17.57"
"37.189","5.26","1.49","10.59"
"37.24","5.81","4.16","3.3"
"37.291","4.94","0.47","8.43"
"37.342","0.04","1.06","12.51"
"37.393","-1.84","0.51","16.51"
"37.444","-5.02","3.53","13.06"
"37.495","-2.86","-2.82","9.49"
"37.546","-3.1","-3.41","6.24"
"37.597","-2.55","-1.53","-0.31"
"37.75","-0.51","0.35","19.53"
"37.801","-5.96","7.53","17.81"
"37.852","1.33","3.96","8.2"
"37.903","5.57","1.45","1.84"
"37.954","5.06","4.31","-1.33"
"38.005","5.57","0.71","6.04"
"38.056","1.49","7.45","13.69"
"38.107","1.65","3.33","20.01"
"38.158","-2.16","1.29","15.73"
"38.209","-3.22","-2.39","8.63"
"38.26","-5.45","-0.12","4.16"
"38.311","-4.67","2.75","-1.77"
"38.464","5.41","-3.41","12.79"
"38.515","-4.47","7.1","15.22"
"38.566","-2.39","8.04","6.86"
"38.617","1.26","5.57","4.47"
"38.668","5.37","3.37","1.92"
"38.719","6.04","-0.67","12.12"
"38.77","0.43","-0.59","16.99"
"38.821","-5.18","1.22","19.77"
"38.872","-4.43","0.59","15.1"
"38.923","-0.12","-4.31","8.71"
"38.974","-2.16","-1.33","2.28"
"39.025","-5.06","1.57","-1.8"
"39.997","1.61","0.63","7.88"
"40.048","5.02","0.2","5.96"
"40.099","3.02","-0.08","11.85"
"40.15","-0.24","-1.37","19.1"
"40.201","-4.47","10.55","2.51"
"40.252","5.88","-7.69","18.01"
"40.303","-0.67","-3.06","12.4"
"40.354","-1.73","-3.49","10.4"
"40.405","-4.67","1.18","3.37"
"40.456","-4.9","1.22","3.49"
"40.507","-4.75","-3.26","12.63"
"40.558","-5.77","1.88","19.14"
"40.609","-8.98","6.32","16.71"
"40.66","0.94","3.49","4.9"
"40.711","4.35","2.24","0.27"
"40.762","2.86","4.04","5.61"
"40.813","4.75","0.82","9.41"
"40.864","3.22","1.53","12.91"
"40.915","1.22","4.51","13.18"
"40.966","-2.51","3.06","9.92"
"41.017","-3.73","-3.8","8.67"
"41.068","-2.43","-2.51","3.53"
"41.119","-4.16","2.12","0.82"
"41.17","-2.24","-4.75","8.98"
"41.221","-2.98","-2.04","18.75"
"41.272","-4.51","4.35","18.16"
"41.323","-3.41","4.59","13.93"
"41.374","-0.39","3.14","6.79"
"41.425","2.55","1.65","3.65"
"41.476","2.55","4.71","1.02"
"41.527","4.2","0.43","7.77"
"41.578","0.9","3.69","18.67"
"41.629","-2.79","5.73","19.26"
"41.68","-1.69","1.61","15.65"
"41.731","-3.45","-0.47","6.39"
"41.782","-2.35","-1.26","1.06"
"41.833","-4.59","0.59","0.86"
"41.884","-1.92","-8.2","14.4"
"41.935","-6.59","9.3","13.1"
"41.986","-2.55","5.1","14.47"
"42.037","-2.0","3.14","12.16"
"42.088","3.61","2.47","5.33"
"42.139","4.79","3.57","3.96"
"42.19","2.47","3.49","7.14"
"42.241","0.16","2.63","16.28"
"42.292","-0.31","6.0","11.96"
"42.343","-1.96","7.65","11.61"
"42.394","-3.45","-0.78","15.14"
"42.445","-2.12","-2.12","5.45"
"42.496","-2.51","-1.53","1.22"
"42.547","-3.53","-0.94","0.55"
"42.598","-4.86","-3.33","12.87"
"42.649","-8.04","4.43","15.93"
"42.7","-2.55","2.94","15.69"
"42.751","-1.26","1.45","13.65"
"42.802","0.78","2.75","3.69"
"42.853","4.75","3.92","1.88"
"42.904","7.14","1.92","3.57"
"42.955","4.31","0.63","17.81"
"43.006","-1.8","3.45","16.24"
"43.057","-3.88","3.53","17.06"
"43.108","-2.98","-2.51","13.81"
"43.159","-2.0","-3.22","5.22"
"43.21","-1.69","0.2","-1.14"
"43.261","-5.26","-0.39","3.18"
"43.312","-7.81","0.08","8.39"
"43.363","-6.24","-0.63","19.93"
"43.414","-8.32","6.16","14.55"
"1887.8646","-0.67","1.73","14.08"
"43.567","2.86","6.2","1.65"
"43.618","3.33","2.24","3.8"
"43.669","2.98","2.39","17.89"
"43.72","-1.29","3.3","20.01"
"43.771","-5.69","3.96","14.36"
"43.822","-4.28","0.24","7.61"
"43.873","-1.77","-2.28","1.84"
"43.924","-2.67","-0.78","-0.35"
"43.975","-6.51","-2.63","6.2"
"44.026","-7.45","-2.94","15.46"
"44.077","-4.63","-1.22","16.79"
"44.128","-4.71","1.96","14.83"
"44.179","-1.61","6.83","7.57"
"44.23","4.75","3.61","6.51"
"44.281","3.8","3.65","5.22"
"44.332","-0.63","3.61","7.34"
"44.383","-0.43","-0.78","16.59"
"44.434","-8.36","7.18","12.12"
"44.485","-6.47","-0.08","12.16"
"44.536","-5.49","-2.43","11.49"
"44.587","-1.41","-2.55","5.06"
"44.638","-2.75","-0.51","1.61"
"44.689","-8.47","-2.2","4.82"
"44.74","-10.51","-2.47","15.42"
"44.791","-2.75","-0.51","15.06"
"44.842","1.77","1.06","11.61"
"44.893","3.84","1.29","10.51"
"44.944","2.98","3.41","4.67"
