"NAME:","walk_4_1"
"EXPERIMENT TIME:","2023-06-09 16:46:36"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","100"
"",""
"Time [sec]","ACC X","ACC Y","ACC Z"
"42.06","0.08","-2.71","5.3"
"42.111","0.55","-2.9","5.18"
"42.162","0.12","-4.12","7.53"
"42.213","2.63","-8.75","9.53"
"42.264","-0.04","-7.53","10.71"
"42.315","1.84","-9.1","10.67"
"42.366","3.06","-10.04","11.81"
"43.335","1.02","-8.0","10.28"
"43.386","1.18","-9.3","12.28"
"43.437","2.08","-7.45","7.06"
"43.488","-2.2","-3.73","6.16"
"43.539","1.49","-6.43","7.49"
"43.59","0.55","-3.73","4.55"
"43.641","-0.24","-2.28","5.69"
"43.692","-0.08","-1.88","5.37"
"43.743","2.24","-5.37","8.24"
"43.794","2.86","-7.53","12.0"
"43.845","1.57","-6.28","11.1"
"43.896","1.37","-7.61","11.69"
"43.947","2.98","-7.45","9.73"
"43.998","1.57","-5.3","6.67"
"44.049","1.41","-6.94","9.14"
"44.1","1.22","-4.9","5.45"
"44.151","-0.04","-2.59","4.43"
"44.202","0.67","-2.75","5.14"
"44.253","0.04","-2.98","7.18"
"44.304","1.57","-6.04","8.55"
"44.355","0.43","-7.02","10.63"
"44.406","0.47","-7.53","10.4"
"44.457","1.96","-8.51","11.26"
"44.508","2.47","-7.1","7.96"
"44.559","-0.51","-4.75","7.1"
"44.61","-0.12","-5.06","8.75"
"44.661","1.02","-3.92","5.81"
"44.712","0.08","-1.41","4.04"
"44.763","0.24","-2.51","5.61"
"44.814","1.92","-6.55","8.83"
"44.865","2.67","-7.85","10.36"
"44.916","0.2","-5.73","9.81"
"44.967","1.57","-7.88","10.9"
"45.018","2.47","-7.88","10.4"
"45.069","1.33","-5.33","7.1"
"45.12","1.06","-7.65","10.08"
"45.171","1.61","-5.37","6.28"
"45.222","0.31","-2.08","3.41"
"45.273","0.94","-2.71","5.65"
"45.324","1.02","-3.73","7.77"
"45.375","1.96","-6.51","8.9"
"45.426","0.51","-7.06","9.73"
"45.477","0.67","-7.49","8.98"
"45.528","1.33","-8.55","11.57"
"45.579","1.88","-8.04","8.47"
"45.63","-1.22","-5.14","7.41"
"45.681","-0.04","-5.18","7.85"
"45.732","0.86","-4.16","6.79"
"45.783","0.47","-2.2","4.51"
"45.834","1.33","-3.06","6.12"
"45.885","1.26","-4.39","8.9"
"45.936","3.06","-6.59","9.53"
"45.987","1.41","-6.35","10.67"
"46.038","1.57","-8.2","10.79"
"46.089","2.63","-6.94","8.67"
"46.14","1.37","-5.18","6.63"
"46.191","1.57","-6.9","8.94"
"46.242","1.57","-4.9","6.08"
"46.293","1.02","-3.37","5.41"
"46.344","0.67","-2.82","6.24"
"46.395","0.16","-3.18","7.14"
"46.446","1.73","-7.1","9.61"
"46.497","0.86","-7.81","9.92"
"46.548","0.94","-7.88","9.65"
"46.599","1.02","-8.16","11.38"
"46.65","2.39","-7.81","7.81"
"46.701","-0.59","-5.69","6.86"
"46.752","0.27","-5.45","7.65"
"46.803","0.82","-3.77","5.69"
"46.854","0.51","-2.39","5.02"
"46.905","0.2","-2.39","5.61"
"46.956","2.94","-6.67","8.39"
"47.007","2.47","-6.39","9.41"
"47.058","2.47","-7.3","10.98"
"47.109","1.49","-7.53","11.14"
"47.16","3.18","-8.39","9.92"
"47.211","1.45","-6.12","6.86"
"47.262","1.57","-6.9","8.12"
"47.313","2.43","-5.77","6.04"
"47.364","1.02","-2.9","4.2"
"47.415","0.63","-1.88","3.49"
"47.466","0.59","-2.67","5.26"
"47.619","0.12","-8.36","12.12"
"47.67","1.69","-9.14","12.51"
"47.721","2.39","-8.9","10.47"
"47.772","-0.43","-6.43","8.24"
"47.823","0.24","-5.33","7.85"
"47.874","1.02","-3.92","5.26"
"47.925","1.18","-2.51","3.73"
"47.976","0.0","-0.71","2.55"
"48.027","0.39","-2.47","4.98"
"48.078","2.71","-7.69","11.3"
"48.129","2.39","-9.26","10.24"
"48.18","0.9","-8.28","12.98"
"2256.1484","3.45","-8.43","9.61"
"48.333","2.55","-8.39","8.83"
"48.384","1.73","-5.81","5.96"
"2258.1877","1.37","-3.69","3.65"
"49.303","2.94","-8.43","10.55"
"49.354","2.16","-7.26","7.85"
"49.405","1.88","-7.34","7.92"
"49.456","1.22","-4.28","4.71"
"49.507","-0.08","-1.65","3.37"
"49.558","0.63","-1.84","3.92"
"49.609","-0.04","-4.59","7.81"
"49.66","1.02","-7.37","8.94"
"49.711","-1.8","-6.51","10.55"
"49.762","-0.51","-8.98","11.38"
"49.813","0.78","-9.3","11.18"
"49.864","0.9","-9.41","9.41"
"49.915","-2.31","-4.94","7.85"
"49.966","-0.31","-4.31","6.59"
"50.017","0.39","-2.94","4.82"
"50.068","0.27","-2.04","4.98"
"50.119","1.26","-3.02","5.65"
"50.17","0.0","-4.35","10.75"
"50.221","3.26","-7.53","9.06"
"50.272","0.51","-6.28","11.41"
"50.323","3.57","-9.34","11.57"
"50.374","1.77","-5.53","7.85"
"2278.0881","1.22","-7.06","9.14"
"50.527","0.59","-3.49","4.39"
"50.578","-0.51","-2.28","4.31"
"50.629","0.2","-3.45","5.61"
"50.68","0.71","-5.61","9.92"
"50.731","0.98","-6.79","9.06"
"50.782","0.78","-8.51","10.63"
"50.833","0.71","-8.79","11.65"
"50.884","1.41","-7.53","10.04"
"50.935","0.31","-5.84","6.43"
"50.986","-1.57","-4.63","7.26"
"51.037","1.49","-5.69","6.67"
"51.088","0.2","-2.59","4.86"
"51.139","0.75","-2.47","5.06"
"51.19","-0.08","-4.35","8.47"
"51.241","2.35","-7.37","10.98"
"51.292","1.45","-6.67","10.55"
"51.343","1.57","-7.65","11.14"
"51.394","3.49","-7.22","9.02"
"51.445","2.79","-5.53","6.35"
"51.496","2.94","-8.71","8.98"
"51.547","2.08","-6.12","6.28"
"51.598","0.51","-2.98","3.49"
"51.649","0.31","-2.24","4.08"
"51.7","0.35","-2.75","6.35"
"51.751","1.02","-5.69","9.81"
"51.802","0.75","-6.86","10.36"
"51.853","0.08","-6.86","10.36"
"2292.879","1.41","-8.32","10.59"
"52.006","-1.02","-5.61","7.49"
"52.057","-1.06","-5.41","8.08"
"52.108","1.22","-5.02","5.73"
"52.159","0.51","-2.51","4.16"
"52.21","0.47","-2.86","5.3"
"52.261","1.49","-5.26","7.49"
"52.312","2.28","-6.51","10.4"
"52.363","1.77","-7.02","11.41"
"52.414","1.65","-7.81","11.34"
"52.465","3.33","-8.28","10.04"
"52.516","1.8","-6.51","7.41"
"52.567","1.53","-7.02","8.28"
"52.618","1.29","-5.18","5.96"
"52.669","0.39","-3.1","4.59"
"52.72","-0.47","-1.96","5.65"
"52.771","0.59","-3.65","6.43"
"52.822","1.1","-6.08","9.96"
"52.873","0.63","-7.1","9.69"
"52.924","0.08","-7.88","10.28"
"52.975","1.88","-9.38","11.41"
"53.026","1.29","-7.1","7.1"
"53.077","-2.24","-4.98","7.53"
"53.128","1.02","-6.98","7.45"
"53.179","0.27","-3.22","5.1"
"53.23","0.31","-2.0","4.51"
"53.281","0.27","-2.12","5.45"
"53.332","1.96","-5.53","8.75"
"2307.6692","1.73","-5.53","9.89"
"53.485","2.2","-7.92","11.77"
"53.536","4.28","-8.55","9.45"
"53.587","2.67","-6.04","6.39"
"53.638","1.65","-6.24","7.22"
"53.689","0.27","-4.16","5.26"
"53.74","1.1","-3.96","5.33"
"53.791","0.27","-2.71","5.41"
"53.842","0.47","-3.84","6.79"
"53.893","1.29","-5.96","8.67"
"53.944","0.71","-7.37","9.38"
"53.995","-0.39","-8.36","11.1"
"54.046","0.59","-9.38","11.45"
"54.199","0.16","-6.67","8.04"
"54.25","0.31","-4.47","6.35"
"54.301","0.12","-2.75","4.82"
"54.352","0.35","-2.63","4.67"
"54.403","1.77","-4.67","7.37"
"54.454","1.33","-4.71","8.43"
"2318.889","1.53","-6.0","10.47"
"55.27","0.04","-4.31","7.18"
"55.321","-1.88","-4.86","8.39"
"2327.5571","0.59","-7.14","9.26"
"56.303","1.73","-4.98","8.24"
