"NAME:","walk_5_1"
"EXPERIMENT TIME:","2023-06-09 16:48:54"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","110"
"",""
"Time [sec]","ACC X","ACC Y","ACC Z"
"9.894","0.55","-3.02","5.61"
"9.945","0.16","-2.35","5.81"
"9.996","1.33","-5.57","10.2"
"10.047","1.65","-6.43","10.2"
"10.098","0.71","-5.73","11.02"
"251.85413","0.82","-7.57","11.69"
"10.251","0.12","-4.28","6.35"
"10.302","0.0","-5.77","7.88"
"10.353","-0.12","-4.43","7.18"
"10.404","0.59","-3.49","6.43"
"10.455","0.0","-2.79","6.47"
"10.506","0.12","-4.63","10.71"
"10.557","-0.75","-5.1","9.92"
"10.608","-0.94","-5.02","11.02"
"10.659","-0.35","-6.43","12.24"
"10.71","-0.35","-7.65","10.04"
"10.761","-1.1","-5.84","9.38"
"10.812","-1.14","-3.69","7.3"
"10.863","-0.04","-2.55","5.92"
"10.914","0.43","-1.84","5.77"
"10.965","0.51","-3.14","7.37"
"11.016","0.9","-5.22","11.14"
"11.067","0.71","-5.06","10.2"
"11.118","0.51","-6.67","12.94"
"11.169","0.16","-6.16","11.3"
"11.22","1.49","-6.28","8.9"
"11.271","-0.47","-4.43","7.81"
"11.322","-0.51","-4.86","8.28"
"11.373","-1.41","-3.1","5.69"
"11.424","0.59","-4.67","7.49"
"11.475","0.16","-2.39","6.0"
"11.526","-0.59","-3.88","9.26"
"266.1341","0.08","-6.12","9.77"
"11.679","0.0","-6.04","10.4"
"11.73","1.37","-7.45","10.12"
"11.781","-2.43","-2.35","6.63"
"11.832","-1.26","-4.51","9.57"
"11.883","0.0","-4.28","6.98"
"11.934","0.67","-2.24","4.79"
"11.985","1.73","-2.39","4.79"
"12.036","0.71","-3.1","8.0"
"12.087","2.55","-8.04","12.16"
"12.138","1.22","-7.02","11.53"
"12.189","0.82","-7.1","10.63"
"12.24","1.69","-6.63","9.06"
"12.291","0.94","-5.41","7.77"
"12.444","-0.35","-3.69","6.43"
"12.495","-0.43","-2.51","6.16"
"12.546","0.0","-3.73","6.79"
"12.597","-0.35","-5.02","9.02"
"12.648","-0.71","-7.37","11.92"
"12.699","-0.86","-6.47","10.9"
"12.75","0.9","-8.59","11.73"
"12.801","-0.71","-5.77","8.75"
"12.852","-1.77","-2.55","5.84"
"12.903","0.0","-4.08","8.51"
"12.954","0.63","-2.67","5.96"
"13.005","0.75","-2.04","5.18"
"13.056","0.24","-3.26","7.69"
"13.107","1.84","-6.83","10.94"
"13.158","1.1","-6.43","11.57"
"13.209","1.02","-7.14","11.34"
"13.26","1.69","-7.45","11.1"
"13.311","0.16","-5.33","7.3"
"13.362","0.04","-6.04","8.75"
"13.413","0.39","-5.26","7.34"
"13.464","-0.67","-2.35","5.26"
"13.515","-1.02","-3.77","9.65"
"13.566","0.2","-4.55","7.14"
"13.617","-0.82","-2.31","7.45"
"13.668","-0.78","-4.2","10.4"
"13.719","-1.14","-3.84","9.57"
"13.77","0.9","-9.3","12.75"
"13.821","-0.78","-5.14","8.12"
"13.872","-2.75","-4.12","9.3"
"13.923","0.51","-7.41","9.06"
"13.974","0.82","-4.04","6.63"
"14.025","0.31","-1.8","4.9"
"14.076","1.02","-3.22","7.1"
"14.127","0.59","-4.16","10.75"
"14.178","0.0","-5.22","12.4"
"14.229","-0.27","-5.96","11.1"
"14.28","2.39","-8.9","10.55"
"15.198","0.2","-5.14","10.67"
"15.249","0.75","-5.02","10.32"
"15.3","2.39","-6.63","10.55"
"15.351","2.04","-5.3","7.92"
"15.402","0.78","-5.73","8.83"
"15.453","-0.67","-3.69","5.88"
"15.504","0.51","-4.98","7.88"
"15.555","0.31","-3.33","6.35"
"15.606","0.78","-2.9","5.81"
"15.657","-0.24","-3.92","10.08"
"15.708","-1.8","-4.9","11.1"
"15.759","-0.9","-5.53","10.83"
"15.81","-0.43","-6.39","11.92"
"15.861","-1.77","-8.12","12.36"
"15.912","-2.24","-5.3","9.89"
"15.963","0.0","-4.98","8.08"
"16.014","0.0","-2.39","5.45"
"16.065","1.22","-2.71","7.1"
"16.116","0.78","-1.29","6.2"
"16.167","1.61","-4.16","10.43"
"16.218","1.8","-5.18","9.81"
"16.269","0.51","-4.82","11.02"
"16.32","1.41","-6.79","11.45"
"16.371","1.77","-6.51","9.22"
"16.422","0.12","-5.02","8.71"
"16.473","-0.24","-4.75","6.94"
"16.524","0.51","-3.53","7.85"
"16.575","-0.08","-2.24","6.51"
"16.626","0.24","-3.3","6.28"
"16.677","-1.37","-3.22","9.02"
"16.728","-1.26","-5.81","9.92"
"16.779","-1.92","-5.22","11.1"
"16.83","-0.43","-7.92","12.79"
"16.881","0.59","-7.81","10.87"
"16.932","-2.28","-2.79","7.61"
"16.983","-0.67","-4.39","9.14"
"17.034","0.31","-3.14","6.59"
"17.085","0.55","-1.84","6.0"
"17.136","0.12","-1.22","6.86"
"17.187","1.29","-4.75","9.85"
"17.238","1.41","-5.92","12.24"
"17.289","0.75","-6.12","12.24"
"17.34","0.59","-6.08","10.83"
"17.391","1.73","-7.26","10.08"
"17.544","-0.75","-2.82","4.71"
"17.595","-0.94","-2.16","5.81"
"17.646","0.43","-3.3","6.24"
"17.697","-0.2","-3.3","8.83"
"17.748","-0.51","-5.61","10.51"
"17.799","-1.77","-5.61","12.2"
"17.85","-1.14","-6.43","11.65"
"17.901","0.59","-9.14","11.22"
"17.952","-0.63","-5.33","7.92"
"18.003","-0.04","-4.0","6.39"
"18.054","0.47","-3.18","7.14"
"18.105","0.27","-2.43","5.96"
"18.156","0.0","-2.08","6.59"
"332.43436","0.08","-3.88","9.49"
"18.309","1.06","-6.24","11.69"
"18.36","1.1","-6.51","11.3"
"18.411","2.24","-7.96","10.67"
"18.462","1.57","-5.61","7.26"
"18.513","0.24","-5.1","8.12"
"18.564","-0.2","-3.84","6.16"
"18.615","0.43","-3.49","5.22"
"18.666","0.04","-2.79","5.96"
"18.717","-0.75","-3.3","8.9"
"18.768","-0.67","-5.96","10.67"
"18.819","-1.92","-5.81","12.28"
"18.87","-2.0","-6.75","12.94"
"18.921","1.18","-9.73","11.92"
"18.972","-1.61","-3.69","7.34"
"19.023","-1.1","-3.73","8.16"
"19.074","0.86","-4.55","7.73"
"19.125","1.14","-3.3","6.63"
"19.176","1.02","-1.45","4.63"
"19.227","0.16","-1.26","6.59"
"19.278","1.73","-6.08","10.79"
"19.329","1.65","-7.1","11.81"
"19.38","0.94","-6.94","12.43"
"19.431","1.84","-7.45","11.14"
"19.482","-0.16","-4.04","8.32"
"19.533","0.12","-5.41","8.08"
"19.584","0.12","-5.02","7.69"
"346.713","0.47","-4.63","7.37"
"19.737","-0.51","-1.14","6.08"
"19.788","-1.49","-0.82","8.28"
"19.839","-2.0","-3.84","11.02"
"19.89","-1.96","-6.12","13.85"
"19.941","0.2","-9.81","15.81"
"19.992","-1.45","-5.53","9.41"
"20.043","-2.9","-1.77","6.2"
"20.094","-0.04","-4.59","9.02"
"20.145","0.08","-1.88","5.02"
"20.196","0.43","-1.41","5.73"
"20.247","0.55","-2.9","8.39"
"20.298","1.84","-5.69","10.04"
"353.85403","1.1","-4.82","11.02"
"21.217","0.63","-1.8","5.73"
"21.268","1.18","-4.28","9.26"
"21.319","0.86","-4.28","10.36"
"21.37","0.82","-6.32","11.81"
"21.421","0.43","-4.98","10.59"
"21.472","1.65","-6.75","11.57"
"21.523","0.24","-4.59","9.22"
"21.574","0.08","-4.9","8.9"
"21.625","-0.39","-3.33","6.39"
"21.676","-0.24","-2.47","5.81"
"21.727","1.02","-3.53","6.98"
"21.778","-0.16","-1.77","5.84"
"21.931","-1.1","-5.81","11.57"
"21.982","-0.47","-6.12","12.55"
"22.033","-1.14","-4.39","9.14"
"22.084","-2.47","-2.86","7.37"
"22.135","0.55","-5.61","8.04"
"22.186","0.47","-2.47","5.84"
"22.237","0.75","-2.0","6.75"
"22.288","1.02","-2.98","8.2"
"22.339","1.1","-4.28","9.81"
"22.39","2.55","-8.08","12.43"
"22.441","0.47","-5.61","13.02"
"22.492","0.9","-5.84","10.9"
"22.543","0.86","-4.59","8.24"
"22.594","-0.75","-5.33","10.04"
"22.645","-1.29","-4.39","7.41"
"22.696","-0.47","-3.61","5.84"
"22.747","-0.27","-3.06","6.67"
"22.798","-0.71","-1.92","6.2"
"22.849","-0.47","-4.47","10.67"
"22.9","-1.33","-4.59","10.43"
"22.951","-0.98","-5.84","11.38"
"23.002","0.16","-7.18","12.98"
"23.053","1.53","-8.12","9.92"
"23.104","-0.98","-3.57","7.06"
"23.155","-1.02","-2.51","7.06"
"23.206","0.31","-2.71","6.12"
"23.257","0.78","-2.04","5.84"
"383.44543","0.67","-1.8","6.28"
"23.41","2.31","-6.67","13.3"
"23.461","0.98","-6.12","13.14"
"23.512","1.33","-6.12","11.61"
"23.563","2.2","-5.22","7.81"
"23.614","0.63","-4.12","5.77"
"23.665","-0.51","-4.31","8.0"
"23.716","1.53","-7.02","10.51"
"23.767","1.06","-4.16","7.77"
"23.818","0.16","-1.73","4.63"
"23.869","-1.45","-3.1","7.81"
"23.92","-2.08","-4.94","9.53"
"23.971","-2.24","-4.82","9.92"
"390.58472","0.51","-9.02","12.87"
"24.124","-0.98","-3.06","7.22"
"24.175","-0.2","-3.65","8.2"
"24.226","0.35","-3.8","6.63"
"24.277","1.88","-4.47","7.06"
"24.328","0.12","-1.69","6.32"
"24.379","1.65","-5.41","9.61"
"24.43","1.33","-5.1","10.04"
"24.481","1.45","-7.37","12.28"
"24.532","1.41","-7.3","10.59"
"24.583","1.88","-6.24","8.94"
"24.634","-0.04","-6.04","10.0"
"24.685","-1.61","-3.84","7.22"
"24.838","-0.12","-3.57","5.96"
"24.889","-0.51","-4.47","8.59"
"24.94","-1.14","-4.75","9.14"
"24.991","-2.0","-4.98","11.22"
"25.042","-1.14","-7.49","12.87"
"25.093","1.77","-9.06","9.77"
"25.144","-1.77","-3.45","7.45"
"25.195","-0.82","-3.92","8.08"
"25.246","-0.43","-3.06","7.14"
"25.297","0.51","-2.86","5.49"
"25.348","0.51","-2.08","7.18"
"25.399","1.18","-4.63","9.53"
"25.45","0.47","-4.79","11.81"
"25.501","0.67","-6.28","12.87"
"25.552","0.71","-6.24","11.18"
"25.603","2.12","-5.53","7.88"
"25.654","0.63","-5.1","7.18"
"25.705","-0.04","-5.14","7.73"
"25.756","-0.27","-3.96","6.35"
"25.807","0.0","-3.3","5.69"
"25.858","0.55","-4.04","6.55"
"25.909","-0.78","-3.57","8.24"
"25.96","-1.53","-5.88","12.0"
"26.011","-2.47","-5.41","11.77"
"26.062","-2.08","-5.41","12.36"
"26.113","-1.29","-6.71","10.16"
"26.164","-2.08","-5.69","9.73"
"26.215","-0.35","-5.57","9.38"
"26.266","0.39","-3.37","7.1"
"26.317","1.33","-2.24","5.22"
"414.04364","0.98","-1.49","4.63"
"27.2","-0.71","-6.83","8.9"
"27.251","-2.55","-4.43","9.65"
"27.302","-0.08","-4.71","6.35"
"27.353","0.16","-3.1","6.32"
"27.404","0.71","-2.2","4.79"
"27.455","1.37","-3.41","5.81"
"27.506","1.69","-6.67","10.2"
"27.557","2.08","-8.47","10.63"
"27.608","1.18","-6.94","11.38"
"426.9565","2.35","-7.18","10.16"
"27.761","1.06","-6.32","7.22"
"27.812","0.04","-5.88","7.3"
"27.863","0.16","-5.02","6.98"
"27.914","0.0","-3.69","5.06"
"27.965","-0.55","-2.31","4.63"
"28.016","-1.8","-3.06","7.88"
"28.067","-0.31","-6.59","9.14"
"28.118","-1.29","-5.53","9.92"
"28.169","-0.35","-8.24","12.47"
"28.22","1.77","-10.28","12.55"
"28.271","-1.88","-3.69","8.71"
"28.322","-1.22","-4.75","8.71"
"28.373","0.75","-5.22","6.9"
"434.60394","0.63","-2.98","4.86"
"28.526","0.43","-3.84","10.28"
"28.577","4.12","-8.79","9.26"
"28.628","2.51","-7.73","12.71"
"28.679","2.12","-7.18","10.04"
"28.73","2.04","-6.0","9.3"
"28.781","0.98","-4.04","5.96"
"28.832","-0.75","-3.45","8.71"
"28.883","1.57","-6.86","8.51"
"28.934","3.18","-7.02","7.53"
"28.985","0.59","-1.73","4.94"
"29.036","-0.67","-1.1","4.51"
"29.087","0.78","-6.04","9.85"
"29.138","-1.26","-5.49","9.69"
"29.189","-1.57","-6.51","11.41"
"29.24","1.33","-10.47","13.73"
"29.291","-0.75","-5.49","8.75"
"29.342","-2.2","-2.63","8.16"
"29.393","0.51","-3.41","6.47"
"29.444","0.0","-0.67","4.16"
"29.495","0.75","-2.75","6.75"
"29.546","1.18","-4.63","7.81"
"29.597","2.04","-7.22","12.75"
"29.648","1.06","-6.47","11.89"
"29.699","0.35","-6.75","12.36"
"29.75","1.29","-7.41","10.94"
"29.801","1.22","-5.88","7.34"
"29.852","-0.04","-6.08","9.06"
"29.903","-0.82","-3.88","8.28"
"29.954","0.08","-2.94","6.16"
"30.005","-0.82","-0.67","2.98"
"30.056","0.78","-4.86","5.92"
"30.107","-0.08","-5.69","9.38"
"30.158","-0.94","-5.53","8.63"
"30.209","-1.06","-6.24","11.53"
"30.26","-0.12","-6.98","13.14"
"30.311","1.22","-6.83","9.81"
"30.362","-1.96","-3.37","8.32"
"30.413","-1.22","-4.67","8.63"
"30.464","-0.12","-3.3","6.32"
"30.515","0.0","-1.73","4.67"
"30.566","0.16","-3.18","5.14"
"30.617","1.69","-7.1","11.38"
"30.668","0.94","-6.39","9.3"
"30.719","0.39","-7.45","12.4"
"30.77","0.43","-6.94","10.75"
"30.821","1.73","-6.94","9.26"
"30.872","0.0","-6.04","7.69"
"30.923","0.2","-6.32","7.61"
"30.974","0.2","-4.79","5.57"
"31.025","-0.08","-3.61","5.57"
"31.076","-0.78","-2.59","5.26"
"31.127","0.24","-6.08","8.71"
"31.178","-1.61","-5.18","9.34"
"31.229","-1.69","-6.28","10.0"
"31.28","-1.29","-7.73","12.04"
"31.331","1.69","-9.14","9.85"
"31.382","-2.67","-2.59","7.61"
"31.433","-1.1","-4.71","9.06"
"31.484","0.51","-5.53","7.69"
"31.535","1.06","-3.84","5.26"
"31.586","0.31","-2.0","4.98"
"31.637","0.27","-4.16","7.81"
"31.688","1.29","-7.49","10.67"
"31.739","0.08","-6.98","11.89"
"31.79","-0.12","-6.86","11.26"
"31.841","1.57","-7.57","9.92"
"31.892","1.33","-6.71","7.45"
"31.943","0.08","-6.08","9.1"
"31.994","-0.04","-4.24","7.49"
"32.045","0.04","-2.98","6.16"
"32.096","0.04","-2.47","4.63"
"32.147","0.51","-4.71","5.92"
"32.198","0.12","-6.71","10.0"
"33.167","-0.16","-3.1","6.35"
"33.218","-1.1","-3.8","8.94"
"33.269","-2.24","-5.02","10.43"
"33.32","-1.96","-6.75","12.0"
"33.371","-1.92","-5.96","12.51"
"33.422","-2.2","-5.41","10.36"
"33.473","-2.79","-4.67","8.75"
"485.6038","-1.61","-4.63","7.69"
"33.626","0.71","-2.55","5.3"
"33.677","2.0","-4.12","5.22"
"33.728","0.39","-4.75","8.9"
"33.779","1.37","-7.57","11.1"
"33.83","-0.04","-7.14","12.71"
"33.881","0.04","-6.94","10.87"
"33.932","1.45","-6.2","8.12"
"33.983","-1.06","-5.22","8.28"
"34.034","-0.51","-6.2","9.61"
"34.085","0.04","-4.75","7.02"
"34.136","-0.27","-2.55","5.57"
"34.187","-1.1","-1.45","5.96"
"34.34","-1.37","-5.96","9.38"
"34.391","-0.24","-6.79","9.65"
"34.442","-0.08","-6.2","10.94"
"34.493","-1.33","-6.86","10.32"
"34.544","-2.55","-4.94","8.32"
"34.595","-0.59","-5.41","8.32"
"34.646","0.08","-2.63","5.53"
"34.697","0.71","-2.43","5.88"
"34.748","0.98","-3.77","7.49"
"34.799","1.29","-5.33","9.85"
"34.85","1.02","-6.24","11.02"
"34.901","0.63","-7.34","12.59"
"34.952","1.73","-7.96","10.98"
"35.003","1.33","-5.77","7.65"
"35.054","-0.63","-5.41","9.77"
"35.105","0.08","-5.92","7.02"
"35.156","-0.16","-3.49","6.0"
"35.207","-0.31","-2.16","5.49"
"35.258","-1.14","-2.08","6.2"
"35.309","0.86","-6.55","9.96"
"35.36","-1.41","-5.88","9.18"
"35.411","-1.33","-7.14","11.81"
"35.462","-0.75","-7.26","12.55"
"35.513","-2.16","-5.26","9.02"
"35.564","-2.59","-4.35","7.88"
"35.615","-0.59","-5.18","6.83"
"35.666","0.43","-4.08","6.28"
"35.717","0.2","-2.04","5.14"
"35.768","0.16","-2.67","6.79"
"35.819","0.67","-4.86","9.65"
"35.87","0.82","-6.43","10.47"
"35.921","-0.04","-8.04","12.83"
"35.972","0.16","-8.98","12.43"
"36.023","0.39","-7.3","9.61"
"36.074","-0.9","-5.92","8.24"
"36.125","0.0","-5.88","7.65"
"36.176","0.31","-4.16","5.61"
"36.227","0.0","-2.16","5.02"
"36.278","0.0","-2.51","5.96"
"36.329","-0.71","-4.12","7.92"
"36.38","-0.35","-6.04","8.67"
"36.533","-0.47","-8.75","10.59"
"36.584","-2.82","-5.57","10.24"
"36.635","-1.8","-4.79","8.71"
"36.686","0.0","-3.65","6.32"
"36.737","-0.24","-1.29","4.9"
"36.788","0.08","-1.53","5.22"
"36.839","0.31","-3.92","8.43"
"36.89","1.57","-5.96","10.47"
"36.941","1.29","-7.53","12.71"
"36.992","0.55","-7.61","12.12"
"37.043","2.43","-8.43","10.9"
"37.094","1.06","-5.18","5.88"
"37.145","-0.2","-5.33","8.83"
"37.196","0.0","-4.31","6.39"
"37.247","0.0","-2.67","5.41"
"37.298","-0.51","-1.88","5.61"
"37.451","-2.08","-5.61","9.89"
"37.502","-1.84","-6.51","10.36"
"37.553","0.27","-9.26","12.75"
"37.604","-0.16","-7.85","8.9"
"37.655","-3.26","-3.3","7.77"
"37.706","0.24","-5.88","8.47"
"37.757","0.12","-2.86","5.26"
"37.808","-0.27","-1.45","5.73"
"37.859","0.75","-3.18","5.81"
"37.91","1.18","-5.57","10.04"
"37.961","1.1","-6.35","11.14"
"530.48444","0.55","-6.79","11.18"
"38.165","0.75","-7.02","8.94"
"38.216","0.24","-5.69","7.22"
"38.267","-0.27","-3.45","5.77"
"539.6644","555862.25","-7.69","9.77"
"39.134","2.55","-6.59","8.39"
"39.39","-1.22","-1.73","4.82"
"39.441","-1.41","-4.28","8.47"
"39.492","-0.94","-5.3","8.67"
"39.543","-2.12","-6.16","10.71"
"39.594","-2.16","-6.16","11.45"
"39.645","0.24","-8.2","12.2"
"39.696","-0.27","-5.69","8.08"
"39.747","-2.12","-4.16","9.89"
"39.798","0.24","-4.79","7.45"
"39.849","-0.16","-2.16","5.26"
"39.9","0.16","-2.39","5.61"
"39.951","0.0","-3.69","8.39"
"40.002","1.29","-6.35","10.83"
"40.053","-0.43","-5.45","11.45"
"551.4038","-0.35","-7.45","10.94"
"40.206","0.16","-6.39","7.85"
"40.257","-0.67","-5.77","8.67"
"40.308","0.24","-5.49","6.83"
"40.359","0.24","-3.26","4.75"
"40.41","-0.39","-2.0","5.1"
"40.461","-0.51","-2.39","6.59"
"40.512","0.08","-5.65","10.28"
"40.563","-1.1","-5.81","10.67"
"40.614","-1.41","-7.26","11.02"
"40.665","-0.27","-8.08","12.08"
"40.716","-1.02","-5.77","8.59"
"40.767","-2.31","-4.35","9.14"
"40.92","0.0","-1.77","5.18"
"40.971","0.04","-2.59","6.16"
"41.022","1.41","-5.77","9.89"
"41.073","0.35","-5.57","10.36"
"41.124","0.0","-6.67","12.47"
"41.175","-0.04","-6.47","11.69"
"41.226","1.06","-6.28","9.02"
"41.277","0.51","-7.1","8.2"
"41.328","0.12","-6.86","7.69"
"41.379","0.0","-4.2","5.88"
"41.43","-0.51","-1.96","5.06"
"41.481","-0.12","-2.35","5.84"
"41.634","-0.94","-5.92","10.0"
"41.685","-1.29","-6.79","11.18"
"41.736","0.0","-8.55","12.47"
"41.787","-1.14","-5.73","9.26"
"41.838","-2.24","-3.69","8.24"
"41.889","-0.55","-4.94","7.26"
"41.94","-0.47","-2.47","4.71"
"41.991","-0.35","-1.57","4.51"
"42.042","0.24","-2.67","6.67"
"42.093","2.04","-6.04","10.28"
"42.144","0.47","-6.04","10.98"
"42.195","0.39","-7.69","12.43"
"572.82404","0.27","-6.86","11.45"
"42.348","-0.27","-6.59","10.04"
"42.399","0.04","-5.65","7.65"
"42.45","-0.04","-3.53","4.51"
"42.501","-0.04","-2.47","4.24"
"42.552","-0.43","-3.14","6.12"
"42.603","-0.59","-5.53","8.75"
"42.654","-1.84","-6.12","8.83"
"42.705","-2.67","-6.12","10.67"
"42.756","-1.18","-7.92","12.63"
"42.807","-0.51","-6.86","10.87"
"42.858","-2.24","-4.67","9.34"
"42.909","-2.08","-5.02","9.41"
"43.062","0.0","-2.47","5.26"
"43.113","1.02","-5.96","7.96"
"43.164","0.31","-5.92","9.41"
"43.215","0.35","-7.45","11.81"
"43.266","0.24","-7.41","11.85"
"43.317","1.57","-7.41","9.22"
"43.368","-0.9","-5.57","7.92"
"43.419","-0.43","-6.0","8.43"
"43.47","-0.08","-5.73","6.94"
"43.521","1.84","-7.45","6.39"
"43.572","-0.35","-3.33","3.45"
"43.623","-1.29","-2.75","6.12"
"43.674","-1.1","-5.02","8.94"
"43.827","-0.24","-9.49","12.16"
"43.878","-0.63","-6.79","8.12"
"43.929","-3.84","-1.92","7.85"
"43.98","-0.27","-6.24","10.12"
"44.031","0.39","-4.43","6.55"
"44.082","-0.12","-1.37","5.33"
"44.133","0.0","-2.04","5.73"
"44.184","0.43","-5.18","10.2"
"44.235","1.29","-7.41","11.1"
"593.2237","-0.31","-5.81","12.16"
