NAME:,walk_3_1,,
20.604,10.98,-4.59,2.24
20.705,9.65,-1.1,-2.9
20.806,14.79,-3.77,-0.2
20.907,3.69,-1.26,1.22
21.008,5.81,-0.24,2.08
21.109,11.96,-6.47,5.53
21.21,8.12,0.16,0.55
21.311,13.57,-0.04,-1.41
21.412,3.88,-3.02,-1.41
21.513,10.08,-6.2,0.98
21.614,8.9,-4.94,2.86
21.715,13.26,-1.06,-1.73
21.816,11.77,-7.1,0.39
21.917,4.79,-1.22,2.04
22.018,5.65,0,2.08
22.119,12.83,-6.12,3.49
22.22,20.01,0.35,-2.75
22.321,7.34,-5.3,0.31
22.422,8.63,0.04,0.43
22.523,6.59,-3.61,-0.51
22.624,9.26,-4.67,-0.63
22.725,11.65,-5.02,0.47
22.826,10.16,-3.69,-3.22
22.927,11.57,-4.35,0.12
23.028,6.79,-0.78,0.75
23.129,4.71,0.24,1.26
23.23,12.59,-5.33,1.96
23.331,20.01,1.02,-4.47
23.432,9.26,-3.57,0.2
23.533,4.98,-0.08,0.04
23.634,8.55,-5.84,0.08
23.735,8.63,-2.86,0.67
23.836,18.12,-4.16,-5.33
23.937,10.47,-2.16,-0.39
24.038,9.45,0.04,-1.33
24.139,4.35,-2.47,1.37
24.24,6.2,-2.2,2.94
24.341,11.65,-7.26,2.82
24.442,20.01,0.67,-0.67
24.543,12.28,-3.61,-0.63
24.644,5.02,-0.86,-0.59
24.745,8.47,-6.63,-0.43
24.846,8.24,-4.75,2.08
24.947,11.57,-4,1.22
25.048,11.53,-0.9,-2.2
25.149,9.06,-2.94,-0.51
25.25,4.04,-3.06,2.08
25.351,9.77,-3.49,3.49
25.452,8.43,-6.59,5.88
25.553,8.28,1.88,-0.04
25.654,11.49,-2.16,-1.45
25.755,7.45,-3.1,-1.65
25.856,8.04,-7.18,1.14
25.957,10.63,-3.22,1.73
26.058,14.12,-4.47,-3.53
26.159,12.87,-2.86,-0.27
26.26,4.71,-0.59,0.9
26.361,6.28,-1.69,2.12
26.462,13.93,-4.82,2.39
26.563,20.01,-3.22,-1.92
26.664,9.14,-6.98,-0.75
26.765,6.39,0.9,0.47
26.866,8.75,-3.92,-0.35
26.967,11.26,-5.1,-0.16
27.068,13.61,-4.04,-4.86
27.169,12.91,-1.53,1.65
27.27,6.51,-3.49,1.22
27.371,6.9,-1.65,-1.49
27.472,7.85,-2,1.73
27.573,13.81,-6.86,1.61
27.674,4.9,-0.35,-0.39
27.775,8.12,2.94,0.82
27.876,8.71,-2.35,-1.69
27.977,9.49,-4.63,-0.86
28.078,10.4,-5.37,0.55
28.179,10.79,-1.96,-3.84
28.28,14.63,-4.43,-0.12
28.381,5.02,-0.9,0.98
28.482,6.67,-0.94,1.77
28.583,14.36,-5.41,2.75
28.684,19.53,-3.06,1.14
28.785,9.53,-3.1,-1.14
28.886,6.55,-1.37,-0.47
28.987,7.77,-5.57,-0.39
29.088,10.51,-2.63,0.39
29.189,16.91,-2.28,-3.26
29.29,12.2,-2.24,-0.67
29.391,7.41,-5.3,0.27
29.492,2.94,-0.16,1.57
29.593,11.89,-3.61,-0.08
29.694,11.53,-4.43,1.41
29.795,4.75,0.82,0.24
29.896,9.45,1.22,-0.43
29.997,6.79,-3.1,-1.96
30.098,10,-4.24,-0.08
30.199,11.38,-4.12,0.94
30.3,10,-2.47,-2.16
2766.72,11.41,-4.9,0.24
30.603,6.98,-1.41,1.53
30.704,12.67,-6.51,5.53
30.805,16.04,2.08,-1.84
30.906,12.08,-4.71,-0.94
31.007,5.45,-2.67,-1.18
31.108,8.87,-6.63,0.08
31.209,8.43,-4.71,-0.04
31.31,16.63,-4.63,-3.84
31.411,14.32,-0.47,-2.08
31.512,5.96,-1.84,0.86
31.613,3.53,-2.55,1.49
31.714,15.1,-4.31,1.57
31.815,20.01,-3.61,0.47
31.916,8.79,-4.12,-0.67
32.017,6.75,0.12,-0.51
32.118,7.81,-4.55,-0.67
32.219,9.49,-3.49,-0.31
32.32,11.34,-2.98,0.16
32.421,12.4,-1.29,-2.08
32.522,10.43,-5.81,0.86
32.623,4.55,-0.75,1.45
32.724,8.16,-0.75,1.77
32.825,10.71,-6.79,4.39
32.926,20.01,-0.71,0.67
33.027,11.14,-6.2,-1.49
33.128,6,-1.53,-0.39
33.229,8.55,-4.71,-0.12
33.33,10.36,-2.94,0.63
33.431,14.71,-3.84,-1.61
33.532,11.96,-0.43,0.12
33.633,7.06,-3.8,0.31
33.734,4.16,-1.73,2.31
33.835,9.14,-2.79,0.94
33.936,17.02,-1.69,-2.67
34.037,2.79,-0.67,1.61
34.138,9.65,2.16,0.67
34.239,6.28,-2.67,-1.1
34.34,8.39,-6,0.98
34.441,11.92,-3.1,0
34.542,12.79,-2.35,-1.88
34.643,9.14,-5.92,1.33
34.744,3.49,-0.55,2.04
34.845,9.57,-3.65,1.41
34.946,11.53,-2.98,0.2
35.047,6.47,-0.75,0.98
35.148,9.06,1.53,0.51
35.249,6.86,-3.65,-0.59
35.35,7.81,-4.59,-0.47
35.451,13.45,-1.41,0.47
35.552,12.94,-1.8,-1.53
35.653,8.39,-6.35,0.47
35.754,3.92,0.04,2.08
35.855,6.28,-1.14,1.33
35.956,9.92,-4.75,3.69
36.057,4.43,-0.04,0.9
36.158,10.98,2.51,-0.47
36.259,5.84,-3.33,-1.41
36.36,8.83,-6.39,0.31
36.461,9.65,-5.06,1.1
36.562,11.18,-2.71,-3.3
36.663,13.73,-6.55,-0.2
36.764,3.57,1.26,1.49
36.865,7.06,-2.12,1.69
36.966,12.36,-5.06,5.26
37.067,7.37,1.57,0.51
37.168,13.3,-3.1,-0.98
37.269,3.69,-1.33,-1.8
37.37,9.77,-5.88,0.78
37.471,9.34,-5.1,1.14
37.572,11.69,-3.49,-4.63
37.673,15.38,-3.1,-0.27
37.774,4.24,-0.55,0.71
37.875,5.69,-0.27,2
37.976,14.75,-4.82,2.63
38.077,20.01,-1.33,-2.51
38.178,9.96,-4.94,-0.16
38.279,5.57,-1.37,-1.96
38.38,7.06,-6.55,1.41
38.481,8.9,-4.79,2.16
38.582,17.26,-1.92,-4.51
38.683,15.1,-2.47,0.08
38.784,3.92,-1.37,0.75
38.885,5.22,-1.41,2.82
38.986,16.51,-4.35,2.12
39.087,16.55,-1.29,-1.37
39.188,10.98,-3.69,-0.04
39.289,6.24,-1.53,-0.31
39.39,6.32,-4.94,0.82
39.491,9.73,-5.84,1.18
39.592,15.06,-2.2,-4.79
39.693,14.59,-0.75,0
39.794,5.69,-2.98,0.63
39.895,4.51,-1.88,2.63
39.996,14.28,-4.63,0.47
40.097,20.01,-1.53,-0.31
40.198,7.92,-3.69,0
40.299,6.55,0.75,0.67
40.4,7.61,-4.31,-0.55
40.501,9.3,-3.41,0.59
40.602,16.24,-1.49,-1.8
40.703,11.41,-1.53,-1.22
40.804,7.85,-4.82,-0.27
40.905,2.82,-0.75,1.69
41.006,12.71,-2.51,1.77
41.107,16.91,-4.28,-3.92
41.208,6.2,-1.77,0.04
41.309,7.26,1.65,0.2
41.41,6.35,-3.77,-0.55
41.511,10.04,-3.65,0.59
41.612,13.02,-4.31,-0.16
41.713,11.18,-1.49,-0.2
41.814,7.41,-5.88,0.08
41.915,2.86,-0.55,1.8
42.016,9.92,-3.26,1.45
42.117,12.98,-4.28,-1.14
42.218,6.94,0.04,-0.63
42.319,8.28,1.84,0.59
42.42,6.04,-3.69,-0.27
42.521,10.04,-4.12,-0.31
42.622,12.63,-3.45,-0.16
42.723,9.61,-1.92,-1.33
42.824,11.06,-5.33,0.12
42.925,3.73,0.08,1.37
43.026,9.92,-1.92,1.45
43.127,10.94,-6.86,3.45
43.228,6.79,1.65,-0.04
43.329,10.87,2.12,-0.39
43.43,6.71,-3.88,-1.8
43.531,8.39,-5.33,1.41
43.632,12.12,-3.8,0.43
43.733,9.3,-2.24,-1.92
43.834,11.41,-5.84,0.31
43.935,3.37,-0.24,1.65
44.036,7.88,-2.12,1.8
44.137,11.89,-4.31,5.53
44.238,7.81,1.84,0.98
44.339,10.04,0,-0.08
44.44,6.28,-3.18,-1.14
44.541,8.83,-5.61,-0.04
44.642,11.92,-3.77,0.75
44.743,11.81,-2.63,-4.31
44.844,15.1,-3.3,-1.92
44.945,5.77,-1.92,0.82
45.046,4.39,-1.26,1.96
45.147,15.1,-6.08,2.24
45.248,15.65,-0.24,0.82
45.349,10.79,-4.98,-0.63
45.45,6.04,-1.45,0.08
45.551,9.26,-6.63,0.04
45.652,10,-2.28,1.14
45.753,15.61,-4.94,-3.77
45.854,11.22,0,-0.08
45.955,6.47,-3.06,0.39
46.056,4.12,-0.86,2.04
46.157,13.85,-3.41,0.9
46.258,20.01,-5.14,0.31
46.359,9.06,-4.55,-0.59
46.46,4.86,-0.35,-0.24
46.561,10.24,-4.2,-0.71
46.662,10.43,-3.14,0.27
46.763,15.42,-3.02,-2.59
46.864,13.61,-1.84,-0.9
46.965,6.04,-2.39,0.39
47.066,4.31,-1.14,2.28
47.167,13.65,-3.96,1.53
47.268,20.01,-2.9,-1.41
47.369,6.98,-2.47,-0.35
47.47,7.18,-0.86,-0.47
47.571,8.24,-5.53,1.22
47.672,10.59,-1.88,-0.51
47.773,15.06,-4.55,-3.65
47.874,11.3,0.39,-0.2
47.975,7.73,-3.84,0.08
48.076,3.69,-1.06,1.49
48.177,15.06,-3.18,-0.51
48.278,20.01,-2.28,-2.47
48.379,5.45,-2.55,-0.47
48.48,7.06,2.86,0.51
48.581,7.88,-3.77,-1.22
48.682,8.87,-3.26,1.1
48.783,16.2,-3.33,-3.22
48.884,11.53,-0.47,-0.86
48.985,6.71,-2.86,-0.24
49.086,3.84,-0.94,1.02
49.187,11.3,-3.57,0.51
49.288,16.87,-3.73,-0.9
49.389,6.63,-2.94,0.04
49.49,7.14,2.16,-0.16
49.591,8.16,-3.14,-1.14
49.692,8.98,-4.24,1.33
49.793,16.12,-3.06,-1.8
49.894,10.83,-1.22,-1.06
49.995,8.47,-4.28,-0.08
50.096,3.61,-0.27,1.26
50.197,11.53,-1.77,1.33
50.298,15.38,-4.71,-1.84
50.399,3.41,0.94,0.04
50.5,7.85,2.2,0.67
50.601,7.53,-2.94,-1.8
50.702,9.1,-4,1.26
50.803,16.28,-1.37,-2.12
50.904,12.24,-1.14,-1.45
51.005,8.75,-6.83,-0.67
51.106,2.67,-0.71,1.92
51.207,10.98,-3.92,0.94
51.308,16.2,-4.12,-0.98
51.409,3.65,-0.39,0.12
51.51,8.55,1.77,1.1
51.611,6,-3.53,-0.31
51.712,10.16,-2.79,-0.35
51.813,13.14,-4.04,0.43
51.914,9.89,-1.29,-0.9
52.015,11.41,-6.08,-0.71
52.116,3.49,-0.47,1.22
52.217,7.88,-0.9,1.02
52.318,9.85,-6.12,4.98
52.419,5.22,1.65,-0.08
52.52,10.63,1.84,0.12
52.621,6.43,-3.3,-0.94
52.722,8.63,-5.18,0.2
52.823,13.26,-5.3,0.31
52.924,9.92,0,-2.86
53.025,14.75,-5.14,-1.41
53.126,4.24,-1.33,1.33
53.227,7.41,-1.92,2.39
53.328,15.61,-4.08,5.33
53.429,7.81,0.63,1.33
53.53,16.2,-5.3,-1.49
53.631,5.41,-1.61,1.29
53.732,9.85,-4.67,-0.35
53.833,8.63,-6.71,0.67
53.934,13.22,-4.16,-3.8
54.035,15.14,-3.37,-0.39
54.136,4.98,-0.55,0.75
54.237,4.47,-1.45,1.65
54.338,15.06,-5.14,1.49
54.439,18.04,-2.43,-0.35
54.54,13.06,-4.67,-1.18
54.641,5.22,-1.73,-0.24
54.742,9.06,-5.26,-0.63
54.843,9.61,-3.77,0.08
54.944,14.83,-4.94,-2.82
55.045,12.2,0.47,0.35
55.146,7.14,-3.41,0.31
55.247,4.16,-1.33,2.24
55.348,11.81,-3.84,0.12
55.449,20.01,-4.9,1.14
55.55,5.65,-3.41,-0.51
55.651,6.98,0.71,-0.24
55.752,7.85,-2.51,-1.14
55.853,10.08,-2.79,0.12
55.954,14.63,-2.63,-0.67
56.055,10.55,0.04,-0.82
56.156,10.12,-5.45,-0.59
56.257,4.08,-0.82,1.73
56.358,10,-1.73,1.26
56.459,11.41,-5.49,2.39
56.56,4.63,1.69,-0.39
56.661,10,2.71,0
56.762,6.43,-4.24,-0.86
56.863,10.08,-4.12,-0.94
56.964,10.67,-5.06,0.94
57.065,11.81,-3.22,-3.73
57.166,13.96,-4,-0.43
57.267,6.28,-1.1,0.78
57.368,5.53,-2.67,1.53
57.469,13.57,-4.82,1.06
57.57,13.26,0.08,0.04
57.671,12.43,-4.08,-1.57
57.772,6.94,-1.57,-0.27
57.873,8,-5.88,0.75
57.974,9.77,-3.84,0.16
58.075,14.91,-3.45,-2.08
58.176,10.12,0.47,-1.33
58.277,10.98,-6.28,0.35
58.378,4.28,-2,2.16
58.479,9.77,-1.69,0.51
58.58,10.71,-4.98,2.79
58.681,6.04,0.12,-0.55
58.782,11.81,0.63,-0.51
58.883,7.45,-3.49,-0.67
58.984,9.22,-4.08,-0.04
59.085,9.69,-4.39,0.86
59.186,11.81,-4.24,-3.22
59.287,14.2,-3.33,-2.16
59.388,6.67,-1.06,0.78
59.489,5.37,-3.22,2
59.59,12.67,-4.59,0.39
59.691,19.5,-3.49,1.22
