NAME:,run_4_3.csv,,
EXPERIMENT TIME:,06/06/2023 12:11,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS:,70,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
35.828,-9.649744,2.000557,-2.039783
35.909,-10.198917,2.628182,-1.765197
36.557,-9.885103,0.627626,-2.785089
36.638,-8.825986,1.059118,-2.863542
36.719,-12.160246,0.823759,-1.412158
36.8,-12.12102,2.628182,-3.098902
36.881,-12.199473,1.412158,-2.588956
36.962,-11.571848,-0.431493,-3.373488
37.043,-10.591183,0.588399,-4.511059
37.124,-10.904996,7.217695,-4.746419
37.205,-11.218808,2.118237,-4.393379
37.286,-9.100572,-1.255251,-0.549172
37.367,-14.945335,-1.098345,-2.510503
37.448,-6.903882,1.490611,0.353039
37.529,-4.314926,6.550843,-5.177911
37.61,-7.453054,10.944222,-1.412158
37.691,-20.005568,-4.628739,2.392823
37.772,-18.397276,2.863542,-4.118793
37.853,3.844207,2.31437,-4.511059
37.934,-2.941995,2.471276,-3.80498
38.015,-20.005568,1.725971,1.216025
38.096,-16.435947,1.098345,1.84365
38.177,7.256921,4.197247,-5.491724
38.258,-3.177355,2.000557,0.353039
38.339,-11.140355,4.981779,-1.529837
38.42,-20.005568,-3.726527,-1.137571
38.501,-15.69064,2.07901,-2.628182
38.582,3.726527,4.707192,-4.981779
38.663,-1.84365,7.884547,-5.138685
38.744,-20.005568,-14.082351,-5.962444
38.825,-9.924331,4.903325,1.647517
38.906,3.844207,0.784532,-6.23703
38.987,-5.177911,-4.589512,1.725971
39.068,-17.76965,6.903882,-3.177355
39.149,-19.6133,17.298931,-11.493395
39.23,0.902212,6.11935,-7.217695
39.311,2.549729,2.628182,-2.628182
39.392,-10.355823,-4.118793,-3.098902
39.473,-20.005568,7.139242,-20.005568
39.554,-7.060789,-0.666852,-2.588956
39.635,8.825986,4.589512,-4.942552
39.716,-15.533735,16.475172,-13.690084
39.797,-10.904996,-8.66908,5.923217
39.878,-20.005568,-3.491168,-3.961887
39.959,-1.412158,2.706636,-2.118237
40.04,3.412714,5.530951,-2.667409
40.121,-18.750317,5.648631,1.098345
40.202,-20.005568,-9.218252,0.666852
40.283,-2.157463,0.353039,-4.393379
40.364,6.903882,4.2757,-3.530394
40.445,-20.005568,2.745862,11.964113
40.526,-20.005568,-12.35638,5.021005
40.607,-19.103355,-0.549172,-2.745862
40.688,0.666852,2.941995,-2.706636
40.769,4.197247,1.255251,-2.549729
40.85,-20.005568,-12.47406,9.218252
40.931,-14.866882,-7.806094,7.884547
41.012,5.334818,2.353596,-2.118237
41.093,-3.961887,0.666852,-2.07901
41.174,-20.005568,7.335374,2.981222
41.255,-15.259149,-15.533735,1.137571
41.336,-13.140911,-1.647517,-6.158576
41.417,4.001113,1.294478,-1.059118
41.498,3.530394,3.334261,-1.451384
41.579,-20.005568,-15.965227,-1.84365
41.66,-11.88566,-4.746419,13.807764
41.741,7.727641,3.883434,-3.765754
41.822,-7.178468,-1.176798,-0.823759
42.47,9.492838,7.139242,-7.021562
42.551,-6.472389,-4.589512,-1.059118
42.632,-12.199473,-17.298931,-17.730425
42.713,-15.572961,7.217695,-4.550286
42.794,-1.098345,15.769094,15.337602
42.875,3.92266,0.078453,-2.31437
42.956,-15.023788,10.27737,-5.217138
43.037,-20.005568,-15.141468,-5.687858
43.118,-2.392823,-2.471276,-10.238143
43.199,3.883434,1.412158,-0.274586
43.28,-18.436504,3.608848,8.355267
43.361,-12.434833,-17.926558,0
43.442,-20.005568,0.078453,-13.807764
43.523,0.745305,8.159133,-0.588399
43.604,3.059675,1.882877,-1.647517
43.685,-20.005568,5.844764,1.882877
43.766,-20.005568,-16.828213,-4.314926
43.847,2.07901,0.039227,-8.865212
43.928,0.666852,1.294478,0.862985
44.009,-20.005568,8.590626,0.902212
44.09,-10.27737,-18.318823,19.6133
44.171,-16.985119,-8.904439,-14.396163
44.252,3.334261,-2.19669,-4.314926
44.333,1.84365,2.863542,-4.118793
44.414,-20.005568,-20.005568,-6.080123
44.495,-14.592296,-20.005568,-2.471276
44.576,5.491724,7.453054,-8.472946
44.657,-4.628739,-3.608848,1.137571
44.738,-6.590069,4.04034,-16.435947
44.819,-16.906666,-9.649744,-1.255251
44.9,-7.570734,-2.118237,-7.649188
44.981,1.647517,-1.294478,-3.726527
45.062,-10.39505,4.314926,-6.629296
45.143,-11.493395,-20.005568,-13.61163
45.224,-6.354709,-10.551956,-7.413828
45.305,0.784532,8.982892,-5.491724
45.386,-16.906666,-1.725971,4.197247
45.467,-2.31437,-14.082351,1.412158
45.548,-10.473503,-10.787315,-7.139242
45.629,-2.19669,1.922104,1.059118
45.71,3.255808,10.63041,-1.059118
45.791,-20.005568,-4.432606,6.11935
45.872,-14.003898,-20.005568,-12.2387
45.953,-1.608291,9.80665,-7.649188
46.034,2.275143,7.178468,-2.19669
46.115,-20.005568,-20.005568,2.902768
46.196,-5.491724,-16.5144,-4.079566
46.277,-9.453611,-16.122133,-18.044237
46.358,-1.96133,10.434276,-4.118793
46.439,-2.19669,0.313813,-4.667965
46.52,-19.927114,-20.005568,-13.376271
46.601,-3.451941,-20.005568,4.942552
46.682,-2.392823,7.178468,-2.31437
46.763,-4.707192,-5.844764,1.137571
46.844,-13.140911,-20.005568,-0.313813
46.925,-4.118793,-15.102242,2.000557
47.006,-4.707192,-4.550286,-4.15802
47.087,-3.412714,5.452498,-0.666852
47.168,-12.827099,-7.256921,-4.589512
47.249,-17.33816,-20.005568,-0.862985
47.33,-3.491168,-3.883434,-4.824872
47.411,2.353596,5.295591,-0.078453
47.492,-8.66908,-7.413828,4.197247
47.573,-10.04201,-19.770206,1.333704
47.654,-9.649744,-12.12102,-3.608848
47.735,-2.863542,4.314926,-5.060232
47.782,-6.864655,-17.926558,0.156906
47.905,-4.785645,-4.667965,-2.941995
47.953,-3.098902,8.237586,-3.451941
48.056,-0.313813,2.353596,-2.549729
48.118,-11.218808,-19.652529,2.235916
48.173,-4.589512,-16.200586,-1.725971
48.202,-0.23536,9.649744,-1.412158
48.219,-2.31437,-6.982335,1.765197
48.266,-9.492838,-15.455281,1.647517
48.297,-5.217138,-14.474616,-2.745862
48.302,-6.864655,-17.926558,0.156906
48.383,-4.785645,-4.667965,-2.941995
48.464,-3.098902,8.237586,-3.451941
48.545,-0.313813,2.353596,-2.549729
48.626,-11.218808,-19.652529,2.235916
48.707,-4.589512,-16.200586,-1.725971
48.788,-0.23536,9.649744,-1.412158
48.869,-2.31437,-6.982335,1.765197
48.95,-9.492838,-15.455281,1.647517
49.031,-5.217138,-14.474616,-2.745862
49.112,-6.472389,-1.216025,-4.864099
49.193,-2.31437,4.589512,-3.295035
49.274,-14.749203,-8.08068,-11.571848
49.355,-11.493395,-20.005568,-3.098902
49.436,1.882877,-2.039783,-2.588956
49.517,1.294478,6.629296,0.274586
49.598,-5.923217,-9.453611,3.92266
49.679,-7.570734,-19.809433,0.784532
49.76,-7.531507,-8.747532,-4.981779
49.841,-4.707192,5.099459,-3.92266
49.922,-3.765754,2.981222,-3.255808
50.003,-14.592296,-20.005568,-8.159133
50.084,-6.472389,-20.005568,-2.981222
