NAME:,walk_4_1,,
29.896,12.83,-4.82,2.08
29.997,20.01,-2.04,-2.2
30.098,6.75,-3.65,-0.43
30.199,7.61,0.04,-0.04
30.3,8.16,-4.63,-0.59
30.401,10.08,-2.55,1.06
30.502,16.51,-2.24,-2.39
30.603,12.36,-0.27,-0.55
30.704,8.12,-6.2,-0.75
30.805,3.14,-0.63,2.24
30.906,11.77,-3.8,1.33
31.007,16.36,-3.41,-2.55
31.108,5.69,-0.98,-0.24
31.209,7.61,2.67,0.75
31.31,7.37,-3.53,-1.1
31.411,9.1,-2.39,0.12
31.512,12.55,-3.77,0.24
31.613,10.98,-0.43,-0.9
31.714,10.16,-6.94,0.59
31.815,3.61,-0.16,1.18
31.916,7.57,-1.69,2.12
32.017,12.12,-5.92,5.77
32.118,5.53,2.59,0.78
32.219,11.92,-0.35,-0.59
32.32,5.69,-3.33,-1.33
32.421,8.87,-5.22,0.63
32.522,9.73,-6.16,1.41
32.623,11.65,-1.8,-5.1
32.724,14.87,-3.88,-0.82
32.825,5.02,-0.47,0.94
32.926,6.2,-1.96,2.16
33.027,15.42,-4.51,3.02
33.128,11.89,1.29,-0.08
33.229,10.67,-4.31,-1.33
33.33,6.86,-2.43,-0.67
33.431,8.83,-6.67,0.47
33.532,10.2,-2.94,0.43
33.633,15.14,-3.14,-3.45
33.734,13.61,-0.75,0.98
33.835,5.77,-2.39,0.67
33.936,5.18,-1.84,1.88
34.037,12.79,-4.98,1.1
34.138,20.01,-1.02,-1.45
34.239,6.79,-5.77,0.12
34.34,6.83,1.65,0.24
34.441,7.69,-4.71,-0.47
34.542,9.85,-1.96,0.67
34.643,14.67,-4.75,-1.22
34.744,12.83,-0.43,-1.26
34.845,8.24,-5.53,-0.08
34.946,3.37,-0.16,1.77
35.047,9.18,-3.06,1.65
35.148,12,-5.73,1.45
35.249,4.08,1.8,0.47
35.35,9.65,2.31,0.31
35.451,5.1,-4.47,-0.71
35.552,10.16,-3.26,-0.2
35.653,13.22,-4.04,-0.51
35.754,10.63,-0.12,-0.2
35.855,11.49,-6.04,0.08
35.956,3.22,-1.45,1.22
36.057,8.47,-2.24,2.94
36.158,13.49,-5.81,7.3
36.259,6.35,0,0.63
36.36,11.02,0.12,-0.55
36.461,6.16,-2.75,-1.29
36.562,7.88,-5.45,1.06
36.663,10.04,-5.18,1.45
36.764,11.14,-1.96,-3.84
36.865,13.61,-5.1,-0.63
36.966,4.08,0.39,1.18
37.067,6.9,-1.96,2.16
37.168,15.22,-5.02,4.86
37.269,9.34,1.53,0.39
37.37,14.4,-5.26,-2.04
37.471,4.98,-1.73,0.16
37.572,8.16,-5.45,-0.04
37.673,9.49,-4.08,0.9
37.774,15.14,-4.67,-3.65
37.875,14.12,-0.04,0.78
37.976,5.96,-3.41,0.59
38.077,5.02,-1.33,2.67
38.178,12.67,-4.24,-0.43
38.279,20.01,-1.1,-1.1
38.38,7.02,-2.67,0.04
38.481,7.18,1.1,-0.2
38.582,7.65,-4.16,-0.31
38.683,10.24,-2.31,0.31
38.784,14.91,-3.06,-0.39
38.885,12.67,-0.2,-0.71
38.986,7.49,-4.75,-0.2
39.087,3.73,-0.24,1.73
39.188,8.75,-2.51,2.2
39.289,11.81,-5.02,2.79
39.39,5.73,0.71,0.71
39.491,8.59,3.22,0
39.592,7.18,-4.31,-1.41
39.693,9.65,-4,-0.12
39.794,14.44,-1.84,-0.16
39.895,13.26,-0.82,-1.8
39.996,8.63,-6.83,0.27
40.097,4.12,0.43,1.96
40.198,7.77,-3.33,1.57
40.299,7.02,-6.51,7.3
40.4,5.02,3.14,0.67
40.501,14.12,-3.1,-1.06
40.602,4.9,-3.14,-1.06
40.703,8.43,-5.06,1.26
40.804,10.12,-5.53,0.2
40.905,11.81,-4.16,-2.79
41.006,15.85,-2,0.04
41.107,4.59,-0.27,0.71
41.208,5.45,-2.39,1.84
41.309,13.85,-4.04,2.31
41.41,20.01,-2.71,-1.8
41.511,13.89,-7.3,-0.75
41.612,4.98,0,-0.2
41.713,9.73,-4.86,-0.98
41.814,9.02,-4.04,1.1
41.915,15.65,-4,-4.2
42.016,13.42,0.47,0.59
42.117,6.63,-4.12,0.39
42.218,3.65,-0.51,2.51
42.319,12.83,-3.8,0
42.42,20.01,-0.9,-1.65
42.521,7.14,-3.41,0.31
42.622,7.88,2.59,0.67
42.723,7.14,-5.41,-1.1
42.824,9.77,-4.2,0.86
42.925,15.57,-2.2,-0.39
43.026,13.06,-0.67,-0.94
43.127,8.32,-6.08,-0.35
43.228,4.31,-0.67,1.73
43.329,7.81,-1.77,2.12
43.43,10.67,-6.47,3.77
43.531,3.8,1.53,0.86
43.632,10.16,2.79,0.31
43.733,5.45,-2.51,-1.33
43.834,8.9,-5.06,-0.04
43.935,11.22,-4.39,1.57
44.036,11.81,-0.55,-3.77
44.137,11.73,-5.49,0
44.238,4.71,0.27,1.18
44.339,6.59,-1.92,1.92
44.44,15.34,-4.2,3.49
44.541,10.75,0.31,0.08
44.642,14.47,-5.1,-1.57
44.743,4.39,-1.53,0.16
44.844,9.06,-6.24,0.75
44.945,9.73,-2.35,0.12
45.046,15.93,-5.65,-4
45.147,12.94,-0.24,0.82
45.248,7.49,-3.8,0.39
45.349,4.12,-0.67,1.92
45.45,8.75,-2.39,0.67
45.551,14.08,-3.1,-2.31
45.652,0.9,0,1.29
45.753,8.47,2.79,-0.08
45.854,6.55,-3.22,-1.06
45.955,8.79,-5.92,-0.24
46.056,9.22,-4.08,2.24
46.157,14,-3.92,-4.12
46.258,13.61,-4.47,0.51
46.359,5.33,-0.63,0.67
46.46,5.02,-1.69,2.79
46.561,13.89,-3.1,0.43
46.662,19.65,-3.8,-0.39
46.763,13.22,-5.33,-0.67
46.864,5.57,-1.1,-0.43
46.965,8.36,-4.86,-0.12
47.066,9.73,-3.26,0.47
47.167,16.67,-4,-4.16
47.268,13.69,0.98,0.43
47.369,7.81,-4.28,0.51
47.47,4.12,-0.86,1.77
47.571,11.06,-3.18,0.31
47.672,16.04,-3.61,-1.8
47.773,5.45,-0.82,0.04
47.874,9.49,2.47,0.98
47.975,6.79,-3.41,-0.67
48.076,9.45,-3.26,-0.12
48.177,11.26,-3.1,1.77
48.278,11.38,-0.82,-1.73
48.379,11.02,-6.51,-0.43
48.48,3.69,-0.04,1.92
48.581,7.61,-2.04,2
48.682,11.77,-6.47,5.96
48.783,4.94,1.22,-0.9
48.884,13.61,2.12,-1.73
48.985,3.77,-3.84,-1.14
49.086,7.81,-4.71,1.22
49.187,10.24,-5.84,1.41
49.288,9.73,-1.53,-2
49.389,13.93,-5.88,0.04
49.49,4.47,0.35,1.37
49.591,5.33,-2.12,1.29
49.692,14.08,-4.31,5.22
49.793,20.01,-3.77,1.33
49.894,14.24,-4.79,-0.78
49.995,6.43,-1.45,-0.04
50.096,7.37,-4.63,0.43
50.197,10.36,-3.1,0.43
50.298,15.85,-4.2,-1.22
50.399,12.63,0.78,-1.18
50.5,7.61,-3.02,-0.08
50.601,3.65,-0.43,2.12
50.702,10.67,-1.57,0.24
50.803,7.65,-6.63,1.84
50.904,3.61,0.12,1.57
51.005,9.81,3.61,0.71
51.106,6.59,-3.06,-1.65
51.207,9.06,-4.82,0.82
51.308,10.12,-4.2,1.26
51.409,9.69,-3.41,-2.59
51.51,14.24,-4.67,0
51.611,4.55,-0.16,1.22
51.712,5.53,-1.18,1.49
51.813,11.41,-6,3.92
51.914,12.04,0.94,0.47
52.015,15.02,-6.51,-1.84
52.116,5.26,-1.88,-0.16
52.217,8.87,-5.69,0.27
52.318,9.65,-3.18,1.37
52.419,16.2,-4.08,-3.8
52.52,13.38,0.98,0.27
52.621,6.63,-2.82,0.39
52.722,4.24,-0.67,2.9
52.823,12.16,-4.94,-0.55
52.924,19.97,-2.71,-4.59
53.025,8.08,-5.06,0.35
53.126,7.41,1.84,0
53.227,7.65,-5.84,-0.39
53.328,9.41,-1.69,0.24
53.429,13.57,-2.86,0.04
53.53,12.87,0,-0.31
53.631,9.1,-6.32,-0.04
53.732,3.73,-0.31,1.65
53.833,7.65,-1.8,2.35
53.934,8.2,-7.85,4.55
54.035,6.71,2.04,0.63
54.136,11.3,0.59,-0.51
54.237,6.2,-3.49,-1.02
54.338,8.47,-4.35,1.18
54.439,9.81,-5.81,0.9
54.54,11.96,-2.71,-5.49
54.641,14.79,-3.61,-0.51
54.742,4.71,-0.16,0.94
54.843,6.24,-1.22,2.43
54.944,13.96,-4.47,2.86
55.045,20.01,-3.33,-2.04
55.146,12.63,-6.39,-0.2
55.247,4.39,-1.49,0.08
55.348,8.63,-6.51,0.63
55.449,9.73,-3.18,1.06
55.55,14.4,-3.02,-0.82
55.651,13.53,-0.98,1.29
55.752,7.73,-5.49,1.06
55.853,4.86,-0.86,1.92
55.954,8.16,-1.06,2.12
56.055,10.24,-4.9,0.71
56.156,6.08,0.47,0.63
56.257,10.24,1.45,0.39
56.358,6.94,-4.31,-0.51
56.459,8.32,-3.92,0.47
56.56,10.32,-4.59,1.18
56.661,11.18,-2.24,-3.06
56.762,14,-6.63,0.51
56.863,5.45,-0.98,1.8
56.964,4.98,-1.33,1.88
57.065,14.12,-5.73,3.88
57.166,14.51,-1.22,-0.31
57.267,14.08,-6.94,-1.06
57.368,4.75,-1.73,-0.31
57.469,8.55,-5.1,0.08
57.57,9.41,-3.18,0.67
57.671,15.1,-5.69,-2
57.772,15.06,-3.18,0.39
57.873,7.14,-1.57,0.27
57.974,4.04,-1.96,2.55
58.075,12.71,-4.35,-1.53
58.176,19.42,-3.84,-1.61
58.277,6.63,-7.06,0.16
58.378,7.37,1.92,0.59
58.479,7.1,-3.02,-0.27
58.58,8.08,-2.67,0.9
58.681,15.69,-1.53,-2.2
58.782,14.83,0.51,1.37
58.883,7.41,-4.98,0.9
58.984,3.73,-1.02,1.88
59.085,12.67,-4.55,-0.67
59.186,16.32,-5.77,-1.96
59.287,5.92,-3.61,0.47
59.388,9.92,3.02,1.02
59.489,6.2,-4.28,-0.39
59.59,8.08,-3.3,0.63
59.691,10.36,-4.51,1.06
59.792,12.55,-1.8,-1.49
59.893,10.08,-6.35,1.1
59.994,3.69,-0.39,2.35
60.095,8.55,-2.75,2.08
60.196,7.96,-6.47,3.92
60.297,7.26,0.47,1.41
60.398,12.2,2.39,0.43
60.499,5.57,-3.14,-0.71
60.6,8.08,-5.3,0.63
60.701,9.14,-5.37,1.73
