"NAME:","9_walk_1_2.csv"
"EXPERIMENT TIME:","18/06/2023 17:44"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","120"

"Time [sec]","ACC X","ACC Y","ACC Z"
"14.240997","3.92","-7.96","-0.82"
"14.34198","0.43","-7.34","-2.86"
"14.442993","-1.61","-3.61","-2.82"
"14.544006","1.65","-6.75","-5.06"
"14.644989","-0.63","-14.32","-5.73"
"14.746002","1.18","-9.49","-2.51"
"14.846985","0.04","-8.51","-1.26"
"14.947998","-1.57","-9.14","-1.45"
"15.048981","0.04","-13.3","-0.78"
"15.149994","3.69","-13.42","1.18"
"15.251007","2.71","-9.77","-4.75"
"15.35199","-2.59","-6.55","-2.04"
"15.453003","-1.49","-5.26","-8.51"
"15.553986","-1.33","-16.12","-10.47"
"15.654999","1.61","-14.98","-0.35"
"15.755981","0.24","-6.43","-3.53"
"15.856995","-0.27","-5.33","-2.47"
"15.958008","-2.31","-9.22","-1.45"
"16.05899","-1.02","-13.69","-2.98"
"16.160004","3.8","-8.83","-0.16"
"16.260986","0.94","-7.85","-2.63"
"16.362","-1.1","-3.92","-2.39"
"16.462982","-0.31","-7.92","-6.04"
"16.563995","-4.08","-16.99","-13.26"
"16.665009","1.41","-12.16","-3.02"
"16.765991","1.96","-5.96","-1.45"
"16.867004","-1.02","-7.14","-1.8"
"16.967987","-1.22","-11.61","-0.31"
"17.069","2.86","-14.47","-0.31"
"17.169983","3.88","-13.06","-1.57"
"17.270996","-0.98","-7.77","-1.14"
"17.371979","-0.98","-3.02","-4.12"
"17.472992","2.63","-9.77","-3.26"
"17.574005","4.43","-8.51","1.88"
"17.674988","1.29","-7.45","-0.43"
"17.776001","-0.12","-8.67","-1.18"
"17.876984","-1.22","-9.14","-0.67"
"17.977997","0.04","-13.3","-0.55"
"18.07898","2.55","-12.79","0.55"
"18.179993","2.75","-12.94","-3.77"
"18.281006","-2.63","-6.43","-1.8"
"18.381989","0.04","-4.71","-7.45"
"18.483002","1.41","-15.93","-4.08"
"18.583984","5.14","-12.55","2.2"
"18.684998","0.35","-6.63","0.78"
"18.78598","0.39","-5.77","-2.59"
"18.886993","-1.37","-10.08","-1.14"
"18.988007","-0.35","-12.98","-1.69"
"19.08899","3.69","-11.14","3.26"
"19.190002","2.51","-9.38","-4.0"
"19.290985","-3.18","-6.55","-1.96"
"19.391998","-1.02","-6.63","-8.47"
"19.492981","-2.43","-17.65","-9.96"
"19.593994","-0.2","-14.47","-3.41"
"19.695007","0.0","-4.82","-2.12"
"19.79599","-0.31","-6.43","-2.0"
"19.897003","-1.37","-10.32","-1.1"
"19.997986","0.31","-14.24","-2.16"
"20.098999","4.43","-9.26","0.35"
"20.199982","1.8","-5.57","-1.88"
"20.300995","-0.9","-3.77","-3.18"
"20.402008","1.02","-8.43","-5.22"
"20.50299","-3.26","-12.63","-10.55"
"20.604004","1.26","-10.94","-3.65"
"20.704987","2.2","-6.63","-1.37"
"20.806","-0.63","-8.32","-0.94"
"20.906982","-0.16","-10.75","-0.31"
"21.007996","1.45","-14.16","-0.82"
"21.109009","4.28","-11.1","-2.82"
"21.209991","-0.08","-6.67","-1.73"
"21.311005","-1.53","-3.41","-3.92"
"21.411987","2.31","-9.57","-4.12"
"21.513","-2.31","-11.34","-9.45"
"21.613983","0.35","-12.36","-2.39"
"21.714996","2.31","-6.2","-2.31"
"21.815979","-0.12","-7.45","-0.86"
"21.916992","0.08","-12.04","-0.12"
"22.018005","4.28","-15.89","2.67"
"22.118988","3.57","-10.12","-2.79"
"22.220001","-3.53","-7.06","-1.49"
"22.320984","-0.35","-6.12","-8.83"
"22.421997","-0.08","-15.97","-4.79"
"22.52298","2.86","-12.67","2.86"
"22.623993","1.57","-6.12","1.1"
"22.725006","0.27","-5.49","-2.59"
"22.825989","-1.92","-10.08","-0.67"
"22.927002","-0.9","-12.79","-1.37"
"23.027985","2.2","-10.94","2.98"
"23.128998","2.43","-8.24","-3.69"
"23.22998","-2.31","-5.77","-1.8"
"23.330994","-1.41","-5.81","-6.71"
"23.432007","-5.88","-17.73","-12.91"
"23.53299","-0.86","-15.73","-2.82"
"23.634003","1.02","-5.61","-2.51"
"23.734985","0.04","-5.45","-2.31"
"23.835999","-2.35","-9.65","-1.18"
"23.936981","-0.78","-13.42","-3.14"
"24.037994","4.08","-10.24","0.86"
"24.139008","1.69","-6.75","-2.59"
"24.23999","-1.61","-4.04","-1.53"
"24.341003","0.94","-7.85","-4.0"
"24.441986","-4.51","-15.61","-11.1"
"24.543","2.0","-10.55","-3.92"
"24.643982","0.82","-7.49","-1.37"
"24.744995","-0.67","-6.39","-0.98"
"24.846008","-1.8","-10.9","-1.14"
"24.946991","0.0","-14.0","-1.41"
"25.048004","4.16","-9.57","-1.26"
"25.148987","1.77","-5.33","-2.35"
"25.25","-1.29","-3.57","-2.16"
"25.350983","1.45","-9.18","-4.08"
"25.451996","-3.73","-15.93","-10.67"
"25.552979","1.61","-9.92","-3.3"
"25.653992","1.65","-7.45","-2.04"
"25.755005","-0.98","-7.57","-0.51"
"25.855988","-1.14","-11.57","-0.63"
"25.957","2.47","-14.95","-0.47"
"26.057983","3.61","-13.06","-1.18"
"26.158997","-0.75","-5.84","-2.16"
"26.25998","-0.71","-3.41","-4.98"
"26.360992","2.04","-12.83","-3.02"
"26.462006","5.65","-9.1","4.71"
"26.562988","1.88","-6.75","0.39"
"26.664001","0.47","-5.81","-1.57"
"26.764984","-1.84","-9.1","-0.39"
"26.865997","0.08","-13.57","-0.63"
"26.96698","1.84","-13.73","0.35"
"27.067993","2.98","-12.59","-2.98"
"27.169006","-2.2","-7.06","-1.92"
"27.269989","-0.94","-4.98","-6.75"
"27.371002","-0.67","-17.5","-4.79"
"27.471985","3.84","-14.4","1.65"
"27.572998","0.86","-5.96","0.59"
"27.67398","0.27","-5.61","-2.59"
"27.774994","-2.08","-11.14","-0.98"
"27.876007","-0.43","-13.77","-1.33"
"27.97699","2.63","-10.75","2.79"
"28.078003","1.96","-7.69","-2.12"
"28.178986","-2.16","-7.02","-0.59"
"28.279999","-2.08","-8.51","-8.71"
"28.380981","-5.61","-17.73","-12.55"
"28.481995","0.31","-13.81","-2.35"
"28.583008","0.9","-7.41","-2.55"
"28.68399","0.12","-5.69","-1.77"
"28.785004","-2.04","-10.83","-0.71"
"28.885986","1.37","-14.32","0.12"
"28.987","4.24","-12.36","-2.24"
"29.087982","1.18","-6.55","-1.69"
"29.188995","-1.45","-3.61","-1.84"
"29.290009","1.73","-7.22","-3.57"
"29.390991","-1.96","-13.81","-6.98"
"29.492004","1.26","-9.57","-2.35"
"29.592987","0.67","-7.81","-1.06"
"29.694","-1.53","-7.61","-1.14"
"29.794983","-1.45","-12.87","0.78"
"29.895996","0.75","-13.34","1.41"
"29.996979","3.49","-12.36","-1.69"
"30.097992","1.41","-4.79","-1.61"
"30.199005","-0.94","-2.9","-1.49"
"30.299988","1.88","-10.79","-3.26"
"30.401001","7.45","-11.61","5.06"
"30.501984","0.67","-7.37","1.96"
"30.602997","2.31","-5.65","-2.12"
"30.70398","-1.49","-9.61","0.35"
"30.804993","0.39","-13.49","-0.24"
"30.906006","3.53","-10.79","2.86"
"31.006989","3.53","-8.36","-3.84"
"31.108002","-2.28","-6.24","-0.9"
"31.208984","0.35","-6.39","-4.71"
"31.309998","-3.92","-17.73","-10.0"
"31.41098","-0.08","-14.63","-1.88"
"31.511993","0.24","-4.98","-2.0"
"31.613007","-0.59","-5.88","-1.65"
"31.71399","-1.41","-10.4","0.27"
"31.815002","0.27","-14.98","-1.61"
"31.915985","4.0","-10.04","-2.24"
"32.017","0.12","-6.08","-2.2"
"32.11798","-2.2","-4.94","-3.57"
"32.218994","0.86","-8.08","-4.51"
"32.320007","0.67","-11.57","-1.14"
"32.42099","1.84","-8.87","-0.51"
"32.522003","0.55","-7.26","-1.61"
"32.622986","-1.61","-8.79","-1.18"
"32.724","-0.59","-13.3","-0.31"
"32.82498","2.63","-12.0","1.22"
"32.925995","2.12","-11.26","-5.22"
"33.027008","-2.9","-6.32","-2.16"
"33.12799","0.0","-6.12","-8.75"
"33.229004","-3.14","-18.75","-9.57"
"33.329987","-1.18","-16.83","-2.71"
"33.431","-0.71","-7.57","-1.41"
"33.531982","0.0","-4.98","-2.08"
"33.632996","-2.55","-10.98","-0.78"
"33.73401","-1.18","-13.73","-1.8"
"33.83499","4.0","-8.63","0.75"
"33.936005","2.24","-6.98","-2.08"
"34.036987","-2.04","-3.65","-1.57"
"34.138","0.59","-7.14","-4.04"
"34.238983","-3.77","-14.98","-8.67"
"34.339996","0.55","-10.59","-3.77"
"34.44098","1.18","-5.69","-2.35"
"34.541992","-0.86","-6.75","-2.12"
"34.643005","-0.59","-11.3","0.12"
"34.743988","3.61","-15.53","-0.55"
"34.845","4.43","-12.16","-2.75"
"34.945984","-1.06","-7.1","-1.06"
"35.046997","-1.37","-3.65","-6.24"
"35.14798","3.33","-12.55","-1.92"
"35.248993","7.61","-13.93","4.31"
"35.350006","0.94","-5.88","0.31"
"35.45099","-0.12","-6.0","-2.24"
"35.552002","-0.98","-9.61","-1.37"
"35.652985","-0.94","-13.81","-1.65"
"35.753998","3.88","-10.94","2.47"
"35.85498","2.94","-8.43","-4.43"
"35.955994","-1.65","-5.57","-2.12"
"36.057007","-0.31","-6.04","-7.96"
"36.15799","-3.92","-16.12","-12.55"
"36.259003","0.04","-14.98","-2.82"
"36.359985","0.94","-6.94","-3.06"
"36.461","-0.78","-6.67","-1.69"
"36.56198","-1.84","-10.55","-0.9"
"36.662994","-1.53","-13.73","-2.43"
"36.764008","3.06","-8.43","0.59"
"36.86499","2.04","-7.69","-2.59"
"36.966003","-2.28","-4.35","-2.35"
"37.066986","-0.31","-7.81","-6.12"
"37.168","-4.9","-13.96","-12.08"
"37.268982","1.14","-11.34","-3.88"
"37.369995","2.9","-5.88","-2.47"
"37.47101","-1.61","-7.65","-1.37"
"37.57199","-2.2","-11.14","-0.24"
"37.673004","3.96","-14.91","-0.63"
"37.773987","5.02","-12.83","-3.3"
"37.875","-1.49","-7.57","-1.57"
"37.975983","-1.57","-3.14","-4.55"
"38.076996","1.61","-11.3","-4.08"
"38.17798","6.71","-6.79","2.98"
"38.27899","2.24","-9.73","1.33"
"38.380005","0.98","-5.88","-2.39"
"38.480988","-2.28","-9.18","-1.22"
"38.582","0.39","-13.53","-1.29"
"38.682983","4.9","-12.12","-0.16"
"38.783997","3.45","-12.43","-5.37"
"38.88498","-1.77","-7.02","-1.73"
"38.985992","-1.8","-3.41","-8.16"
"39.087006","1.96","-14.55","-4.55"
"39.18799","3.84","-15.06","0.75"
"39.289","1.41","-6.94","-0.51"
"39.389984","0.55","-5.26","-1.96"
"39.490997","-1.41","-10.24","-1.92"
"39.59198","-0.2","-14.0","-3.61"
"39.692993","4.9","-9.18","2.59"
"39.794006","2.94","-8.12","-4.63"
"39.89499","-1.96","-5.49","-1.18"
"39.996002","0.47","-5.61","-7.22"
"40.096985","-3.37","-20.01","-12.36"
"40.197998","3.1","-13.06","0.55"
"40.29898","1.33","-5.57","-3.1"
"40.399994","-1.26","-5.73","-1.45"
"40.501007","-2.04","-10.12","-1.29"
"40.60199","-0.86","-14.32","-2.43"
"40.703003","3.14","-10.32","-3.61"
"40.803986","-0.47","-7.81","-2.12"
"40.905","-1.53","-3.77","-4.28"
"41.00598","0.04","-7.73","-3.84"
"41.106995","-4.16","-13.65","-9.38"
"41.208008","1.26","-12.16","-3.92"
"41.30899","0.24","-6.43","-1.18"
"41.410004","-1.88","-8.39","-1.45"
"41.510986","-2.04","-10.98","-0.82"
"41.612","-0.27","-14.12","-0.82"
"41.712982","2.47","-16.95","-3.69"
"41.813995","-2.94","-5.61","-1.41"
"41.91501","0.39","-1.88","-5.33"
"42.01599","1.57","-14.32","-3.61"
"42.117004","5.61","-10.59","2.94"
"42.217987","1.1","-8.39","-0.75"
"42.319","0.67","-7.26","-0.71"
"42.419983","-1.65","-7.85","-1.14"
"42.520996","-0.71","-12.71","-0.75"
"42.62198","2.43","-14.63","1.49"
"42.722992","2.31","-10.32","-4.67"
"42.824005","-2.43","-6.0","-1.41"
"42.924988","0.0","-4.51","-6.9"
"43.026","0.78","-15.34","-3.26"
