"NAME:","walk_2_3.csv"
"EXPERIMENT TIME:","05/06/2023 12:26 "
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","98"

"Time [sec]","ACC X","ACC Y","ACC Z"
"14.780003","16.04","16.12","9.26"
"14.850002","2.94","12.16","-2.79"
"14.920002","-2.35","15.46","-9.96"
"14.990002","-5.37","-1.22","-0.47"
"15.060001","-6.83","10.08","-2.04"
"15.140003","-2.79","10.75","-1.10"
"15.210003","9.57","6.59","-17.89"
"15.280003","-5.81","9.10","2.71"
"15.350002","-1.18","9.10","-1.37"
"15.420002","-3.49","11.02","-0.35"
"15.490002","3.30","14.20","-2.16"
"15.560001","-0.71","19.46","7.30"
"15.630001","-5.10","16.99","-7.49"
"15.700001","-7.26","4.79","-4.82"
"15.77","-1.84","8.08","2.86"
"15.84","-4.67","5.14","-1.06"
"15.920002","-6.90","-0.08","-3.88"
"15.990002","0.98","14.28","-2.79"
"16.060001","7.57","12.08","2.39"
"16.130001","-17.30","18.87","4.47"
"16.2","-2.82","2.39","-5.61"
"16.27","-6.86","10.79","-0.04"
"16.34","-2.75","10.63","0.86"
"16.41","0.63","10.43","1.57"
"16.48","-6.67","10.04","0.75"
"17.27","6.08","13.26","2.55"
"17.34","-10.67","17.53","-3.06"
"17.41","-5.45","2.90","-0.67"
"18.760002","-4.82","11.65","1.49"
"19.760002","2.16","17.34","1.61"
"19.830002","-3.69","5.14","-0.51"
"19.900002","-16.08","6.16","10.16"
"19.970001","-8.43","10.55","2.35"
"20.04","11.02","7.69","-1.77"
"20.11","-0.35","10.71","1.88"
"20.18","-2.55","9.30","-1.57"
"20.25","-1.22","10.51","0.55"
"20.32","-1.80","11.02","0.55"
"20.400002","-0.04","12.08","-0.90"
"20.470001","-2.51","17.89","1.10"
"20.54","-6.67","16.00","-8.36"
"20.61","-10.12","13.93","-3.80"
"20.68","-4.71","7.26","1.96"
"20.75","-2.20","6.47","0.35"
"20.82","-5.02","3.49","-3.33"
"20.890003","-1.10","7.92","-6.35"
"20.960003","3.65","18.12","12.32"
"21.030003","-17.85","14.71","4.86"
"21.11","-7.96","6.67","0.27"
"21.18","-8.28","10.67","1.57"
