NAME:,walk_4_2,,
9.661,2.26,-0.17,-9.53
9.733,2.26,0.29,-9.9
9.807,1.92,0.04,-10.23
9.925,1.05,-0.08,-11.91
10.004,1.05,-0.08,-11.91
10.013,1.05,-0.08,-11.91
10.133,1.05,-0.08,-11.91
10.142,1.05,-0.08,-11.91
10.262,1.05,-0.08,-11.91
10.382,1.05,-0.08,-11.91
10.461,1.05,-0.08,-11.91
10.535,1.53,0.43,-11.94
10.613,3.11,-1.74,-12.38
10.732,3.11,-2.26,-10.94
10.805,3.11,-2.26,-10.94
10.879,3.11,-2.26,-10.94
11,3.11,-2.26,-10.94
11.189,3.11,-2.26,-10.94
11.2,3.11,-2.26,-10.94
11.21,3.11,-2.26,-10.94
11.287,3.11,-2.26,-10.94
11.403,3.1,-3.57,-10.49
11.541,1.79,-2.29,-9.95
11.674,2.31,-2.18,-9.91
11.684,2.31,-2.18,-9.91
11.762,2.31,-2.18,-9.91
11.836,2.31,-2.18,-9.91
11.963,2.31,-2.18,-9.91
11.974,2.31,-2.18,-9.91
11.983,2.31,-2.18,-9.91
12.101,2.31,-2.18,-9.91
12.183,2.05,-1.86,-9.75
12.257,1.28,-0.71,-9.9
12.333,0.95,0.24,-10.3
12.342,0.95,0.24,-10.3
12.46,0.95,0.24,-10.3
12.537,0.95,0.24,-10.3
12.62,0.95,0.24,-10.3
12.741,0.95,0.24,-10.3
12.819,0.95,0.24,-10.3
12.894,0.95,0.24,-10.3
13.015,1.27,0.39,-10.28
13.027,1.84,0.1,-10.92
13.15,2.5,0.05,-11.83
13.229,2.5,0.05,-11.83
13.308,2.5,0.05,-11.83
13.378,2.5,0.05,-11.83
13.581,2.5,0.05,-11.83
13.665,2.5,0.05,-11.83
13.674,2.5,0.05,-11.83
13.796,2.5,0.05,-11.83
13.805,1.71,0.13,-12.72
13.884,1.82,-0.21,-13.31
13.963,2.13,-2.05,-12.88
14.041,2.13,-2.05,-12.88
14.119,2.13,-2.05,-12.88
14.197,2.13,-2.05,-12.88
14.271,2.13,-2.05,-12.88
14.349,2.13,-2.05,-12.88
14.425,2.13,-2.05,-12.88
14.503,2.13,-2.05,-12.88
14.63,4.22,-2.98,-13.08
14.641,4.92,-4.14,-10.87
14.769,4.22,-3.7,-10.58
14.844,4.22,-3.7,-10.58
14.969,4.22,-3.7,-10.58
14.981,4.22,-3.7,-10.58
15.06,4.22,-3.7,-10.58
15.138,4.22,-3.7,-10.58
15.213,4.22,-3.7,-10.58
15.291,4.22,-3.7,-10.58
15.37,2.84,-3.3,-9.11
15.451,2.31,-2.21,-10.38
15.576,2.33,-2.12,-9.66
15.653,2.33,-2.12,-9.66
15.73,2.33,-2.12,-9.66
15.81,2.33,-2.12,-9.66
15.887,2.33,-2.12,-9.66
15.962,2.33,-2.12,-9.66
16.045,2.33,-2.12,-9.66
16.124,2.33,-2.12,-9.66
16.205,2.62,-1.78,-10.21
16.285,1.63,-0.86,-9.62
16.364,0.99,0.41,-10.4
16.444,0.99,0.41,-10.4
16.569,0.99,0.41,-10.4
16.65,0.99,0.41,-10.4
16.659,0.99,0.41,-10.4
16.782,0.99,0.41,-10.4
16.865,0.99,0.41,-10.4
16.94,0.99,0.41,-10.4
17.017,0.98,0.54,-10.37
17.097,1.94,0.22,-10.3
17.175,2.45,0.22,-10.68
17.293,2.45,0.22,-10.68
17.368,2.45,0.22,-10.68
17.455,2.45,0.22,-10.68
17.535,2.45,0.22,-10.68
17.618,2.45,0.22,-10.68
17.698,2.45,0.22,-10.68
17.778,2.45,0.22,-10.68
17.863,1.74,0.34,-10.88
17.936,1.11,0.3,-11.74
18.013,1.33,-1.18,-12.66
18.092,1.33,-1.18,-12.66
18.169,1.33,-1.18,-12.66
18.25,1.33,-1.18,-12.66
18.328,1.33,-1.18,-12.66
18.405,1.33,-1.18,-12.66
18.481,1.33,-1.18,-12.66
18.557,1.33,-1.18,-12.66
18.635,2.63,-2.47,-13.64
18.712,2.79,-3.86,-12.32
18.795,2.64,-3.23,-10.93
18.921,2.64,-3.23,-10.93
18.934,2.64,-3.23,-10.93
19.059,2.64,-3.23,-10.93
19.14,2.64,-3.23,-10.93
19.222,2.64,-3.23,-10.93
19.302,2.64,-3.23,-10.93
19.387,2.64,-3.23,-10.93
19.467,1.33,-2.56,-10.07
19.548,1.44,-1.87,-10.45
19.627,2.03,-1.79,-9.82
19.703,2.03,-1.79,-9.82
19.782,2.03,-1.79,-9.82
19.86,2.03,-1.79,-9.82
19.937,2.03,-1.79,-9.82
20.022,2.03,-1.79,-9.82
20.104,2.03,-1.79,-9.82
20.183,2.03,-1.79,-9.82
20.265,1.79,-1.23,-9.69
20.349,2.07,-0.56,-10.54
20.428,0.88,0,-11.68
20.506,0.88,0,-11.68
20.589,0.88,0,-11.68
20.599,0.88,0,-11.68
20.733,0.88,0,-11.68
20.818,0.88,0,-11.68
20.899,0.88,0,-11.68
20.982,0.88,0,-11.68
21.064,2.11,-0.38,-12.33
21.143,3.05,-2.24,-11.58
21.222,3.23,-3.11,-10.55
21.304,3.23,-3.11,-10.55
21.385,3.23,-3.11,-10.55
21.51,3.23,-3.11,-10.55
21.591,3.23,-3.11,-10.55
21.672,3.23,-3.11,-10.55
21.753,3.23,-3.11,-10.55
21.836,3.23,-3.11,-10.55
21.92,2.51,-3.26,-10.26
22,1.37,-2,-10.26
22.081,2.01,-1.73,-10.36
22.165,2.01,-1.73,-10.36
22.241,2.01,-1.73,-10.36
22.32,2.01,-1.73,-10.36
22.403,2.01,-1.73,-10.36
22.483,2.01,-1.73,-10.36
22.561,2.01,-1.73,-10.36
22.645,2.01,-1.73,-10.36
22.723,1.56,-1.14,-9.85
22.803,1.24,-0.14,-10.23
22.884,0.92,-0.07,-10.87
22.966,0.92,-0.07,-10.87
23.049,0.92,-0.07,-10.87
23.131,0.92,-0.07,-10.87
23.211,0.92,-0.07,-10.87
23.294,0.92,-0.07,-10.87
23.374,0.92,-0.07,-10.87
23.458,0.92,-0.07,-10.87
23.54,1.87,-0.26,-11.66
23.623,2.37,0.07,-12.11
23.704,3.95,-1.29,-13.05
23.786,3.95,-1.29,-13.05
23.867,3.95,-1.29,-13.05
23.951,3.95,-1.29,-13.05
24.036,3.95,-1.29,-13.05
24.046,3.95,-1.29,-13.05
24.129,3.95,-1.29,-13.05
24.208,3.95,-1.29,-13.05
24.289,3.15,-2.73,-13.09
24.374,3.37,-3.75,-12.36
24.509,1.53,-2.33,-11.27
24.588,1.53,-2.33,-11.27
24.672,1.53,-2.33,-11.27
24.751,1.53,-2.33,-11.27
24.834,1.53,-2.33,-11.27
24.919,1.53,-2.33,-11.27
25.003,1.53,-2.33,-11.27
25.085,1.53,-2.33,-11.27
25.168,1.92,-0.93,-10.54
25.253,1.27,-0.63,-10.3
25.338,1.23,-0.16,-10.11
25.421,1.23,-0.16,-10.11
25.506,1.23,-0.16,-10.11
25.517,1.23,-0.16,-10.11
25.606,1.23,-0.16,-10.11
25.688,1.23,-0.16,-10.11
25.768,1.23,-0.16,-10.11
25.854,1.23,-0.16,-10.11
25.936,1.69,-0.39,-9.92
26.02,2.14,-0.58,-10.13
26.101,2.84,-0.94,-10.67
26.184,2.84,-0.94,-10.67
26.267,2.84,-0.94,-10.67
26.348,2.84,-0.94,-10.67
26.435,2.84,-0.94,-10.67
26.519,2.84,-0.94,-10.67
26.606,2.84,-0.94,-10.67
26.693,2.84,-0.94,-10.67
26.773,2.26,-0.71,-11.4
26.858,1.6,-0.24,-12.06
26.939,1.49,-2.12,-13.08
27.024,1.49,-2.12,-13.08
27.106,1.49,-2.12,-13.08
27.191,1.49,-2.12,-13.08
27.276,1.49,-2.12,-13.08
27.36,1.49,-2.12,-13.08
27.442,1.49,-2.12,-13.08
27.454,1.49,-2.12,-13.08
27.546,2.92,-3.7,-13.83
27.63,3.01,-4.79,-11.95
27.715,2.93,-3.37,-11.11
27.798,2.93,-3.37,-11.11
27.885,2.93,-3.37,-11.11
27.967,2.93,-3.37,-11.11
28.051,2.93,-3.37,-11.11
28.14,2.93,-3.37,-11.11
28.227,2.93,-3.37,-11.11
28.308,2.93,-3.37,-11.11
28.393,1.52,-2.16,-10.26
28.48,1.67,-2.04,-11.52
28.563,1.71,-1.71,-10.59
28.65,1.71,-1.71,-10.59
28.732,1.71,-1.71,-10.59
28.816,1.71,-1.71,-10.59
28.899,1.71,-1.71,-10.59
28.986,1.71,-1.71,-10.59
29.071,1.71,-1.71,-10.59
29.081,1.71,-1.71,-10.59
29.167,1.19,-0.89,-10.07
29.251,1.1,0.16,-10.45
29.337,0.81,-0.13,-10.93
29.422,0.81,-0.13,-10.93
29.504,0.81,-0.13,-10.93
29.587,0.81,-0.13,-10.93
29.722,0.81,-0.13,-10.93
29.735,0.81,-0.13,-10.93
29.819,0.81,-0.13,-10.93
29.904,0.81,-0.13,-10.93
29.988,1.7,-0.38,-11.32
30.071,2.28,-0.26,-11.89
30.154,3.61,-0.64,-13.23
30.237,3.61,-0.64,-13.23
30.322,3.61,-0.64,-13.23
30.407,3.61,-0.64,-13.23
30.493,3.61,-0.64,-13.23
30.58,3.61,-0.64,-13.23
30.667,3.61,-0.64,-13.23
30.751,3.61,-0.64,-13.23
30.838,2.79,-0.33,-13.35
30.924,2.63,-1.84,-13.76
31.01,1.33,-2.6,-12.02
31.102,1.33,-2.6,-12.02
31.184,1.33,-2.6,-12.02
31.195,1.33,-2.6,-12.02
31.282,1.33,-2.6,-12.02
31.368,1.33,-2.6,-12.02
31.452,1.33,-2.6,-12.02
31.539,1.33,-2.6,-12.02
31.621,2.09,-2.71,-12.11
31.707,3.3,-3.91,-12.26
31.797,2.9,-2.85,-11.35
31.884,2.9,-2.85,-11.35
31.97,2.9,-2.85,-11.35
32.061,2.9,-2.85,-11.35
32.149,2.9,-2.85,-11.35
32.16,2.9,-2.85,-11.35
32.246,2.9,-2.85,-11.35
32.335,2.9,-2.85,-11.35
32.423,2.26,-3.41,-12.03
32.512,0.8,-2.68,-11.7
32.602,1.77,-2.5,-12.21
32.687,1.77,-2.5,-12.21
32.774,1.77,-2.5,-12.21
32.858,1.77,-2.5,-12.21
32.948,1.77,-2.5,-12.21
33.034,1.77,-2.5,-12.21
33.124,1.77,-2.5,-12.21
33.136,1.77,-2.5,-12.21
33.219,3.88,-3.79,-12.25
33.304,3.73,-3.02,-10.63
33.394,3.54,-3.23,-11.61
33.485,3.54,-3.23,-11.61
33.573,3.54,-3.23,-11.61
33.661,3.54,-3.23,-11.61
33.747,3.54,-3.23,-11.61
33.835,3.54,-3.23,-11.61
33.918,3.54,-3.23,-11.61
34.003,3.54,-3.23,-11.61
34.091,1.8,-2.34,-9.94
34.18,2.63,-1.75,-11.11
34.19,2.25,-1.41,-10.77
34.271,2.25,-1.41,-10.77
34.359,2.25,-1.41,-10.77
34.447,2.25,-1.41,-10.77
34.539,2.25,-1.41,-10.77
34.626,2.25,-1.41,-10.77
34.715,2.25,-1.41,-10.77
34.8,2.25,-1.41,-10.77
34.888,2.29,-1.91,-11.18
34.973,1.79,-2.39,-10.68
34.985,1.84,-2.42,-10.38
35.126,1.84,-2.42,-10.38
35.137,1.84,-2.42,-10.38
35.276,1.84,-2.42,-10.38
35.365,1.84,-2.42,-10.38
35.461,1.84,-2.42,-10.38
35.544,1.84,-2.42,-10.38
35.637,1.84,-2.42,-10.38
35.73,1.58,-2.03,-10.07
35.74,1.82,-1.75,-9.69
35.824,2.05,-1.53,-9.35
35.906,2.05,-1.53,-9.35
35.993,2.05,-1.53,-9.35
36.084,2.05,-1.53,-9.35
36.163,2.05,-1.53,-9.35
36.239,2.05,-1.53,-9.35
36.317,2.05,-1.53,-9.35
36.395,2.05,-1.53,-9.35
36.472,1.97,-1.46,-9.4
36.555,1.62,-1.75,-9.83
36.643,1.18,-2.22,-10.38
36.738,1.18,-2.22,-10.38
36.819,1.18,-2.22,-10.38
36.902,1.18,-2.22,-10.38
36.992,1.18,-2.22,-10.38
37.078,1.18,-2.22,-10.38
37.17,1.18,-2.22,-10.38
37.266,1.18,-2.22,-10.38
37.277,1.56,-1.58,-10.24
37.36,2.12,-1.4,-10.88
37.449,2.76,-0.51,-11.35
37.538,2.76,-0.51,-11.35
37.624,2.76,-0.51,-11.35
37.715,2.76,-0.51,-11.35
37.802,2.76,-0.51,-11.35
37.89,2.76,-0.51,-11.35
37.983,2.76,-0.51,-11.35
38.071,2.76,-0.51,-11.35
38.163,2.41,-0.46,-12.08
38.174,1.66,0.54,-11.57
38.266,1.23,-0.88,-12.55
38.355,1.23,-0.88,-12.55
38.443,1.23,-0.88,-12.55
38.527,1.23,-0.88,-12.55
38.617,1.23,-0.88,-12.55
38.707,1.23,-0.88,-12.55
38.795,1.23,-0.88,-12.55
38.885,1.23,-0.88,-12.55
38.972,1.8,-0.84,-12.98
38.983,3.23,-3.13,-13.91
39.074,3.05,-3.27,-11.75
39.169,3.05,-3.27,-11.75
39.179,3.05,-3.27,-11.75
39.32,3.05,-3.27,-11.75
39.41,3.05,-3.27,-11.75
39.505,3.05,-3.27,-11.75
39.599,3.05,-3.27,-11.75
39.688,3.05,-3.27,-11.75
39.699,2.39,-4.54,-12.13
39.79,1.39,-4.59,-11.28
39.875,2.03,-4.56,-12.41
39.97,2.03,-4.56,-12.41
40.061,2.03,-4.56,-12.41
40.152,2.03,-4.56,-12.41
40.244,2.03,-4.56,-12.41
40.255,2.03,-4.56,-12.41
40.347,2.03,-4.56,-12.41
40.434,2.03,-4.56,-12.41
40.524,3.5,-5.2,-12.08
40.535,2.8,-3.95,-10.93
40.681,2.43,-3.41,-10.87
40.784,2.43,-3.41,-10.87
40.875,2.43,-3.41,-10.87
40.971,2.43,-3.41,-10.87
41.062,2.43,-3.41,-10.87
41.069,2.43,-3.41,-10.87
41.16,2.43,-3.41,-10.87
41.255,2.43,-3.41,-10.87
41.395,0.82,-3.05,-10.2
41.486,1.83,-2.9,-11.23
41.496,1.6,-2.76,-11.02
41.507,1.6,-2.76,-11.02
41.653,1.6,-2.76,-11.02
41.743,1.6,-2.76,-11.02
41.829,1.6,-2.76,-11.02
41.923,1.6,-2.76,-11.02
42.014,1.6,-2.76,-11.02
42.109,1.6,-2.76,-11.02
42.203,1.53,-1.6,-10.54
42.215,1.5,-1.77,-10.62
42.309,1.83,-1.6,-10.19
42.404,1.83,-1.6,-10.19
42.497,1.83,-1.6,-10.19
42.589,1.83,-1.6,-10.19
42.679,1.83,-1.6,-10.19
42.773,1.83,-1.6,-10.19
42.783,1.83,-1.6,-10.19
42.922,1.83,-1.6,-10.19
42.932,2.3,-1.74,-10.83
43.025,1.94,-1.45,-10.29
43.119,2.24,-1.45,-10.11
43.21,2.24,-1.45,-10.11
43.307,2.24,-1.45,-10.11
43.399,2.24,-1.45,-10.11
43.492,2.24,-1.45,-10.11
43.585,2.24,-1.45,-10.11
43.597,2.24,-1.45,-10.11
43.687,2.24,-1.45,-10.11
43.781,2.43,-1.66,-9.87
43.876,2.2,-1.75,-9.83
43.969,1.45,-1.49,-10.68
44.064,1.45,-1.49,-10.68
44.155,1.45,-1.49,-10.68
44.162,1.45,-1.49,-10.68
44.258,1.45,-1.49,-10.68
44.351,1.45,-1.49,-10.68
44.449,1.45,-1.49,-10.68
44.46,1.45,-1.49,-10.68
44.601,1.44,-1.11,-10.55
44.614,2.12,-1.07,-10.36
44.763,2.69,-1.27,-9.56
44.773,2.69,-1.27,-9.56
44.92,2.69,-1.27,-9.56
45.012,2.69,-1.27,-9.56
45.104,2.69,-1.27,-9.56
45.203,2.69,-1.27,-9.56
45.215,2.69,-1.27,-9.56
45.309,2.69,-1.27,-9.56
45.401,2.26,-1.07,-9.62
45.501,1.48,-0.67,-10.19
45.511,1.05,-0.04,-10.64
45.661,1.05,-0.04,-10.64
45.755,1.05,-0.04,-10.64
45.851,1.05,-0.04,-10.64
45.939,1.05,-0.04,-10.64
45.949,1.05,-0.04,-10.64
46.04,1.05,-0.04,-10.64
46.133,1.05,-0.04,-10.64
46.225,1.52,0.14,-10.63
46.323,1.91,0.16,-10.63
46.416,2.05,0.09,-10.88
46.426,2.05,0.09,-10.88
46.524,2.05,0.09,-10.88
46.622,2.05,0.09,-10.88
46.716,2.05,0.09,-10.88
46.805,2.05,0.09,-10.88
46.902,2.05,0.09,-10.88
46.914,2.05,0.09,-10.88
47.011,1.43,0.46,-10.97
47.107,1.19,0.85,-11.07
47.205,1.02,0.67,-11.18
47.3,1.02,0.67,-11.18
47.395,1.02,0.67,-11.18
47.489,1.02,0.67,-11.18
47.5,1.02,0.67,-11.18
47.598,1.02,0.67,-11.18
47.692,1.02,0.67,-11.18
47.791,1.02,0.67,-11.18
47.887,1.41,0.93,-11.09
47.897,2.37,0.99,-11.85
47.991,3.7,0.84,-12.17
48.088,3.7,0.84,-12.17
48.175,3.7,0.84,-12.17
48.271,3.7,0.84,-12.17
48.283,3.7,0.84,-12.17
48.375,3.7,0.84,-12.17
48.466,3.7,0.84,-12.17
48.554,3.7,0.84,-12.17
48.649,3.16,0.34,-13.26
48.741,2.26,-0.88,-13.45
48.753,1.31,-1.95,-12.24
48.845,1.31,-1.95,-12.24
48.944,1.31,-1.95,-12.24
49.037,1.31,-1.95,-12.24
49.128,1.31,-1.95,-12.24
49.222,1.31,-1.95,-12.24
49.319,1.31,-1.95,-12.24
49.33,1.31,-1.95,-12.24
49.423,3.02,-3.06,-11.61
49.525,2.86,-3.18,-9.57
49.625,2.85,-2.46,-10.24
49.725,2.85,-2.46,-10.24
49.821,2.85,-2.46,-10.24
49.917,2.85,-2.46,-10.24
49.928,2.85,-2.46,-10.24
50.023,2.85,-2.46,-10.24
50.124,2.85,-2.46,-10.24
50.225,2.85,-2.46,-10.24
50.235,2.13,-1.75,-9.79
50.331,2.39,-1.63,-10.76
50.432,2.31,-1.53,-10.66
50.53,2.31,-1.53,-10.66
50.627,2.31,-1.53,-10.66
50.726,2.31,-1.53,-10.66
50.733,2.31,-1.53,-10.66
50.827,2.31,-1.53,-10.66
50.924,2.31,-1.53,-10.66
51.017,2.31,-1.53,-10.66
51.112,2.09,-1.6,-10.81
51.123,2.08,-1.24,-10.47
51.218,1.39,-0.75,-10.53
51.317,1.39,-0.75,-10.53
51.413,1.39,-0.75,-10.53
51.503,1.39,-0.75,-10.53
51.601,1.39,-0.75,-10.53
51.611,1.39,-0.75,-10.53
51.708,1.39,-0.75,-10.53
51.801,1.39,-0.75,-10.53
51.896,1.11,-0.41,-10.29
51.995,1.62,-0.21,-9.99
52.091,2.42,-0.12,-9.81
52.188,2.42,-0.12,-9.81
52.198,2.42,-0.12,-9.81
52.292,2.42,-0.12,-9.81
52.389,2.42,-0.12,-9.81
52.489,2.42,-0.12,-9.81
52.499,2.42,-0.12,-9.81
52.593,2.42,-0.12,-9.81
52.689,2.28,-0.3,-9.95
52.786,1.45,-0.3,-10.74
52.881,1.29,-0.38,-10.9
52.977,1.29,-0.38,-10.9
53.075,1.29,-0.38,-10.9
53.085,1.29,-0.38,-10.9
53.184,1.29,-0.38,-10.9
53.279,1.29,-0.38,-10.9
53.374,1.29,-0.38,-10.9
53.472,1.29,-0.38,-10.9
53.568,1.96,-0.69,-10.4
53.579,2.59,-1.19,-10.2
53.67,2.55,-1.54,-10.26
53.769,2.55,-1.54,-10.26
53.868,2.55,-1.54,-10.26
53.963,2.55,-1.54,-10.26
54.059,2.55,-1.54,-10.26
54.069,2.55,-1.54,-10.26
54.168,2.55,-1.54,-10.26
54.261,2.55,-1.54,-10.26
54.351,1.58,-1.19,-10.81
54.446,1.15,-0.67,-11.13
54.457,0.9,-0.64,-10.85
54.55,0.9,-0.64,-10.85
54.65,0.9,-0.64,-10.85
54.747,0.9,-0.64,-10.85
54.847,0.9,-0.64,-10.85
54.943,0.9,-0.64,-10.85
54.952,0.9,-0.64,-10.85
55.044,0.9,-0.64,-10.85
55.138,1.91,-1.1,-10.4
55.238,2.43,-1.62,-9.79
55.332,2.62,-1.66,-10.15
55.342,2.62,-1.66,-10.15
55.443,2.62,-1.66,-10.15
55.547,2.62,-1.66,-10.15
55.646,2.62,-1.66,-10.15
55.747,2.62,-1.66,-10.15
55.848,2.62,-1.66,-10.15
55.858,2.62,-1.66,-10.15
55.954,1.84,-1.28,-10.8
56.051,1.46,-1.01,-11
56.157,1.43,-0.97,-11.15
56.167,1.43,-0.97,-11.15
56.271,1.43,-0.97,-11.15
56.371,1.43,-0.97,-11.15
56.479,1.43,-0.97,-11.15
56.488,1.43,-0.97,-11.15
56.582,1.43,-0.97,-11.15
56.689,1.43,-0.97,-11.15
56.791,1.83,-1.03,-10.75
56.801,2.13,-1.03,-11.01
56.907,2.75,-0.94,-11.1
57.003,2.75,-0.94,-11.1
57.104,2.75,-0.94,-11.1
57.114,2.75,-0.94,-11.1
57.212,2.75,-0.94,-11.1
57.311,2.75,-0.94,-11.1
57.413,2.75,-0.94,-11.1
57.513,2.75,-0.94,-11.1
57.609,2.42,-1.03,-11.18
57.62,2,-0.69,-11.78
57.718,1.07,-0.9,-12.46
57.816,1.07,-0.9,-12.46
57.918,1.07,-0.9,-12.46
57.929,1.07,-0.9,-12.46
58.029,1.07,-0.9,-12.46
58.125,1.07,-0.9,-12.46
58.223,1.07,-0.9,-12.46
58.329,1.07,-0.9,-12.46
58.427,1.61,-1.09,-12.62
58.437,2.25,-1.48,-12.19
58.534,3.92,-3.16,-12.45
58.632,3.92,-3.16,-12.45
58.725,3.92,-3.16,-12.45
58.734,3.92,-3.16,-12.45
58.834,3.92,-3.16,-12.45
58.93,3.92,-3.16,-12.45
59.03,3.92,-3.16,-12.45
59.125,3.92,-3.16,-12.45
59.226,3.14,-2.72,-12.84
59.238,2.18,-3.1,-12.66
59.345,1.01,-2.21,-12.28
59.448,1.01,-2.21,-12.28
59.546,1.01,-2.21,-12.28
59.556,1.01,-2.21,-12.28
59.653,1.01,-2.21,-12.28
59.756,1.01,-2.21,-12.28
59.86,1.01,-2.21,-12.28
59.962,1.01,-2.21,-12.28
59.968,1.97,-3.02,-12.2
60.067,2.75,-3.44,-11.73
60.172,2.85,-3.49,-10.49
60.277,2.85,-3.49,-10.49
60.287,2.85,-3.49,-10.49
60.387,2.85,-3.49,-10.49
60.484,2.85,-3.49,-10.49
60.59,2.85,-3.49,-10.49
60.6,2.85,-3.49,-10.49
60.705,2.85,-3.49,-10.49
60.806,2.64,-3.22,-10.32
60.909,2.39,-2.56,-10.71
61.012,2.25,-1.8,-11.26
61.023,2.25,-1.8,-11.26
61.124,2.25,-1.8,-11.26
61.224,2.25,-1.8,-11.26
61.331,2.25,-1.8,-11.26
61.338,2.25,-1.8,-11.26
61.444,2.25,-1.8,-11.26
61.548,2.25,-1.8,-11.26
