"NAME:","run_1_1"
"EXPERIMENT TIME:","2023-06-09 16:55:15"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","100"
"",""
"Time [sec]","ACC X","ACC Y","ACC Z"
"29.393","2.47","-0.75","16.08"
"29.444","-2.2","-1.18","8.47"
"29.495","-2.86","-0.86","3.77"
"29.546","-4.71","0.98","0.78"
"29.597","-4.28","-1.33","7.22"
"29.648","-1.49","-0.67","15.81"
"29.699","3.26","-2.31","18.01"
"29.75","4.43","0.39","12.59"
"1312.2278","2.75","6.08","4.82"
"29.904","7.73","4.71","2.04"
"29.955","9.69","-2.31","9.06"
"30.006","7.85","1.18","12.98"
"30.057","6.2","1.37","19.97"
"30.108","0.35","-0.82","18.28"
"30.159","-1.41","-3.73","8.98"
"30.21","-3.06","-1.26","2.79"
"30.261","-4.71","1.53","-2.31"
"30.312","-5.18","-0.78","8.71"
"30.363","-0.24","2.9","13.22"
"30.414","5.3","-2.63","19.1"
"30.465","3.06","2.39","12.2"
"30.516","3.14","7.45","4.24"
"30.567","4.12","6.0","2.94"
"30.618","8.79","-0.47","-0.31"
"30.669","9.53","-3.57","11.89"
"30.72","6.75","6.83","9.3"
"30.771","6.83","1.49","20.01"
"30.822","2.47","-0.78","11.49"
"30.873","-0.35","-1.96","5.69"
"30.924","-2.94","1.65","2.55"
"30.975","-3.88","-0.08","0.75"
"31.026","-3.06","-5.02","10.4"
"31.077","-2.04","3.26","13.85"
"31.128","4.43","-0.43","14.55"
"31.179","2.24","0.51","13.49"
"1326.5154","3.06","2.79","6.83"
"32.149","2.86","9.06","11.34"
"32.2","3.65","10.43","13.89"
"32.251","2.24","1.73","11.96"
"32.302","2.47","-3.84","4.43"
"32.353","-1.8","-0.94","0.78"
"32.404","-4.71","-0.63","3.69"
"32.455","-1.1","-2.31","18.36"
"32.506","1.57","4.79","16.99"
"32.557","4.12","5.73","12.28"
"32.608","2.28","2.67","7.34"
"32.659","4.86","1.29","3.45"
"32.71","6.71","4.2","4.47"
"32.761","8.32","1.92","9.81"
"32.812","7.49","3.41","13.22"
"32.863","5.02","5.49","20.01"
"32.914","1.06","4.86","19.06"
"32.965","-0.08","-0.16","12.2"
"33.016","-0.67","-3.69","3.37"
"33.067","-5.84","0.08","2.82"
"33.118","-5.1","0.94","-1.92"
"33.169","-2.79","-3.33","9.69"
"33.22","0.82","8.98","9.49"
"33.271","3.53","-0.71","20.01"
"33.322","-2.35","5.22","14.91"
"33.373","0.27","4.55","4.86"
"33.424","5.49","0.27","6.43"
"33.475","7.3","4.31","1.88"
"33.526","11.77","-1.57","10.08"
"33.577","8.75","3.96","15.53"
"33.628","-0.31","-0.9","20.01"
"33.679","2.51","-1.77","11.1"
"33.73","-0.31","0.16","8.0"
"33.781","-1.84","-0.86","8.2"
"33.832","-4.12","0.59","3.3"
"33.883","-6.35","-0.04","6.51"
"33.934","-5.57","-3.33","12.91"
"33.985","-3.61","0.63","9.1"
"34.036","-1.61","-3.41","15.81"
"34.087","0.51","0.12","11.53"
"34.138","2.16","-0.16","7.41"
"1356.104","0.24","6.28","5.41"
"34.291","5.61","4.35","9.69"
"34.342","4.9","3.8","13.1"
"34.393","3.18","1.61","17.3"
"34.444","2.08","2.12","13.06"
"34.495","1.77","0.75","12.67"
"34.546","0.39","0.71","11.22"
