NAME:,run_4_1,,
6.887047168,-17.34,4.35,-13.73
6.970933248,-20.01,-1.14,-8.43
7.04643072,-10.9,1.37,-6.94
7.1303168,2.55,-2.47,0.08
7.205814272,-0.55,2.63,-3.18
7.314866176,-3.69,2.94,-2.82
7.390363648,-20.01,1.29,-8.24
7.474249728,-20.01,3.88,-8.75
7.541358592,-2.28,-1.06,-4.08
7.616856064,-0.08,3.22,0.16
7.700742144,-1.37,-2.63,-1.37
8.212447232,-20.01,4.94,1.14
8.254390272,-20.01,-3.14,-10.94
8.271167488,-12.4,2.59,-7.69
8.279556096,2.82,-4.63,2.47
8.296333312,-2.35,1.96,-2.31
8.321499136,-20.01,-6,-7.96
8.380219392,-20.01,4.16,-9.1
8.438939648,-6.71,3.02,-4.12
8.51443712,3.8,-1.02,0.24
8.589934592,-2.59,-0.78,-3.41
8.673820672,-7.61,4.86,-6.04
8.749318144,-20.01,2.98,-9.14
8.833204224,-17.77,3.06,-7.14
8.917090304,1.02,-1.57,0
8.992587776,-0.35,1.37,-1.02
9.076473856,-1.77,2.51,-2.35
9.168748544,-20.01,-1.29,-9.22
9.252634624,-20.01,5.3,-8.9
9.336520704,-9.3,0.78,-3.88
9.403629568,3.37,1.77,0.75
9.487515648,0,-1.41,-1.29
9.56301312,-8.94,-2.55,-8.39
9.638510592,-20.01,5.06,-11.14
9.722396672,-20.01,0.63,-9.34
9.823059968,-3.69,-0.31,-2.59
9.890168832,-0.75,1.26,-0.47
9.98244352,-1.53,1.26,-2.67
10.05794099,-18.67,2.28,-8.87
10.14182707,-18.83,4.39,-9.02
10.22571315,-15.42,0.08,-6.32
10.30959923,-0.35,2.28,-0.2
10.3767081,-0.9,1.29,-1.96
10.49414861,-2.63,-4.67,-2.82
10.55286886,-20.01,11.53,-11.18
10.61997773,-20.01,4.82,-7.96
10.70386381,-8.32,0.9,-2.86
10.7961385,-1.41,-1.33,1.22
10.87163597,0.35,1.65,-2.31
10.95552205,-8.55,0.82,-10
11.03101952,-20.01,5.45,-10.47
11.1149056,-16.87,-0.08,-7.18
11.20718029,0.82,2.55,-2.67
11.27428915,-1.14,-0.24,-0.04
11.34978662,0.51,-2.16,-4.63
11.4252841,-20.01,5.73,-16.44
11.50917018,-20.01,-2.79,-10.4
11.60144486,-9.06,0.75,-5.37
11.69371955,2.12,-2,1.02
11.77760563,-3.49,3.26,-2.67
11.8531031,-4.79,-1.33,-5.37
11.92021197,-20.01,4.2,-7.18
11.99570944,-20.01,3.61,-7.14
12.07959552,-2.82,-0.24,-1.61
12.17187021,1.84,4.31,0.27
12.24736768,-0.35,-8.79,-3.69
12.32286515,-13.81,5.45,-7.92
12.40675123,-20.01,-2.82,-9.34
12.4822487,-14,1.84,-7.61
12.56613478,1.14,-1.45,-0.43
12.64163226,0.31,4.51,-0.55
12.72551834,-2.51,3.53,-3.77
12.80101581,-20.01,1.26,-3.84
12.87651328,-20.01,9.89,-9.41
13.01911962,-8.51,-0.86,-4.28
13.1030057,4.43,1.88,0.75
13.15333734,-2.28,-1.37,-2.04
13.22044621,-15.38,2.51,-7.3
13.72376269,-20.01,-1.1,-10.79
13.7405399,-17.3,1.45,-9.41
13.74892851,-1.88,-0.27,0.47
13.79087155,-0.98,0.47,0.43
13.81603738,-20.01,2.79,-10.24
13.88314624,-13.89,3.96,-6.35
13.9502551,5.18,0.27,0.94
14.01736397,-0.82,0.08,-2.59
14.10963866,-3.73,-6.12,-6.71
14.18513613,-20.01,12.63,-7.53
14.2606336,-20.01,2.16,-8.63
14.3612969,-4.82,1.26,-4.04
14.43679437,-3.06,2.75,0.86
14.50390323,-0.16,0.59,-3.26
14.60456653,-8.94,1.1,-8
14.680064,-19.46,1.92,-10.32
14.75556147,-17.85,3.53,-7.02
14.83105894,1.53,1.33,-1.65
14.91494502,-0.55,2.35,-1.41
15.00721971,1.02,-5.92,-6.24
15.07432858,-20.01,9.38,-13.14
15.14982605,-20.01,0.9,-8
15.23371213,-5.02,2.94,-5.18
15.32598682,-4.08,-2.43,1.77
15.4098729,-0.94,2.39,-2.67
15.48537037,-9.57,0.51,-7.49
15.55247923,-20.01,3.77,-9.57
15.63636531,-19.73,2.31,-6.51
15.73702861,-1.92,-1.06,-0.98
15.82091469,0.63,0.75,-0.86
15.87963494,-1.49,0.55,-3.37
15.96352102,-18.63,5.22,-8.94
16.0474071,-20.01,-0.43,-7.81
16.12290458,-11.38,0.39,-5.49
16.22356787,3.37,-2.39,0.94
16.31584256,0.82,5.3,-2.63
16.38295142,-4.86,-0.16,-6.32
16.4668375,-20.01,-0.43,-11.45
16.55072358,-20.01,3.26,-8.71
16.63460966,-6.79,1.65,-2.47
16.70171853,1.22,1.02,1.92
16.78560461,-2.79,-0.35,-1.77
16.86110208,-14.24,0.04,-9.45
16.93659955,-20.01,-0.24,-8.51
17.02048563,-15.57,1.06,-7.34
17.11276032,0.94,-0.47,-0.39
17.18825779,-0.82,4.98,0.98
17.25536666,-1.53,0.2,-3.18
17.35602995,-20.01,-1.77,-10.32
17.43991603,-20.01,8.63,-7.92
17.5154135,-8.75,-1.37,-2.86
17.58252237,3.73,4.2,0.71
17.66640845,-2.16,-4.94,-2.28
17.75868314,-11.81,1.8,-6.32
17.84256922,-20.01,0.27,-11.45
17.9264553,-20.01,2.63,-11.18
17.99356416,-1.92,0.71,-2.55
18.08583885,-2.31,-0.67,0.43
18.16972493,-0.35,2.16,-2.51
18.2452224,-16.08,-1.77,-11.45
18.3542743,-20.01,3.8,-12.4
18.42138317,-14.91,0.51,-4.79
18.48849203,6.63,2.71,-1.8
18.58915533,-0.75,-2.79,-1.57
18.67304141,-0.71,-2.79,-4.24
18.74853888,-20.01,6.28,-6.2
19.22668954,-20.01,4,-11.34
19.24346675,-10.16,-1.65,-3.26
19.25185536,1.41,-0.9,2.82
19.2937984,-0.55,6.12,-2.71
19.31057562,-2.55,0.35,-5.84
19.32735283,-20.01,3.1,-6.32
19.36090726,-20.01,3.33,-5.45
19.4028503,-0.2,-2.9,-2.9
19.45318195,-2.86,1.1,-0.71
19.52867942,-1.33,1.06,-0.55
19.67967437,-20.01,4,-13.06
19.70484019,-20.01,-3.65,-8.28
19.78872627,-9.85,-0.2,-5.18
19.87261235,2,-1.02,-2.31
19.94810982,0.67,1.49,-2.67
20.0319959,-2.86,3.41,-3.77
20.11588198,-20.01,2.08,-11.06
20.19976806,-20.01,3.41,-8.24
20.28365414,-4.51,-0.27,-1.53
20.35915162,0.75,1.96,0.94
20.43464909,-1.26,-3.26,-2.79
20.51014656,-16.36,1.88,-13.96
20.59403264,-20.01,-0.63,-8.87
20.69469594,-14.44,0.39,-6.55
20.77019341,1.26,-0.08,-0.31
20.85407949,-0.98,1.88,0.16
20.93796557,-4.24,3.14,-1.88
21.03024026,-20.01,-3.02,-11.02
21.10573773,-20.01,4.12,-8.51
21.19801242,-4.08,-1.06,-2.28
21.2818985,-3.37,2.31,1.22
21.34900736,-0.39,0,-1.84
21.41611622,-20.01,5.65,-7.53
21.50839091,-20.01,-2.94,-6.67
21.59227699,-13.93,1.92,-6.43
21.67616307,2.71,-2.28,-1.29
21.76004915,0.67,4.67,-0.08
21.85232384,-2.08,3.57,-3.92
21.9110441,-20.01,-1.57,-11.22
21.98654157,-20.01,3.02,-9.96
22.07042765,-7.37,-1.53,-2.39
22.15431373,0.78,4.75,0.59
22.24658842,-3.41,-2.35,-2.47
22.3388631,-13.96,5.26,-10.16
22.40597197,-20.01,-1.45,-11.89
22.47308083,-17.69,4.31,-11.73
22.55696691,2.51,-0.12,0.27
22.6492416,-0.9,-2.12,-0.39
22.74151629,-1.53,0.51,0.75
22.80862515,-20.01,-1.18,-8.83
22.89251123,-20.01,4.51,-12.55
22.98478592,-10.2,-1.41,-4.9
23.05189478,4.98,2,-0.86
23.11900365,-2.98,0.04,-4.86
23.19450112,-11.81,-5.1,-6.16
23.28677581,-20.01,2.82,-10.98
23.3790505,-17.61,1.57,-8.9
23.45454797,2.47,0.82,0.86
23.54682266,-0.55,1.22,-1.22
23.61393152,0.51,0.24,-4.47
23.67265178,-20.01,-0.08,-8.79
23.75653786,-20.01,0.78,-9.14
23.83203533,-10.28,1.18,-4.47
23.91592141,4.71,4.08,-0.67
24.0081961,-2,-5.3,-1.88
24.10885939,-8.63,-1.14,-2.71
24.17596826,-20.01,4.59,-10
24.27663155,-18.44,2.98,-9.53
24.72122778,0.71,1.77,0.12
25.22454426,-0.98,-2.39,0.39
25.29165312,-0.43,0.24,-0.2
25.30843034,-20.01,2.59,-29.93
25.32520755,-13.38,1.45,-5.69
25.33359616,4.63,-0.04,0.9
25.35037338,-2.9,-4.98,-6.83
25.35876198,-20.01,9.73,-10.12
25.3755392,-20.01,5.22,-9.53
25.39231642,-2.08,1.06,0.24
25.43425946,-3.65,0.35,0.35
25.45103667,-1.02,0.94,-3.49
25.4845911,-11.49,-2.43,-7.73
25.54331136,-20.01,3.57,-10.83
25.61880883,-15.89,-0.71,-7.02
25.71108352,1.33,0.39,-0.31
25.7949696,-1.29,1.41,-1.29
25.8956329,-0.43,-2.51,-2.39
25.99629619,-20.01,5.61,-13.06
26.07179366,-20.01,-0.82,-7.3
26.1137367,-6.35,3.77,-5.1
26.18084557,-2.82,-2.94,1.96
26.26473165,0.39,3.77,-3.02
26.35700634,-6.9,-0.35,-4.63
26.45766963,-20.01,2.94,-8.12
26.55833293,-20.01,2.51,-6.75
26.61705318,-2.12,1.26,-1.84
26.69255066,-0.86,0,1.06
26.77643674,-1.57,-3.37,-4.79
26.87710003,-15.22,7.06,-11.61
26.9442089,-20.01,0.08,-9.26
27.02809498,-9.61,2.75,-5.26
27.10359245,0.78,-4,1.8
27.1623127,-1.8,1.92,-1.73
27.24619878,-4.9,3.06,-5.53
27.33008486,-20.01,0.39,-10.04
27.42235955,-19.89,1.45,-7.3
27.51463424,-5.61,-0.39,-2.51
27.59852032,1.84,-0.16,2.98
27.69079501,-2.79,-2.24,-3.1
27.77468109,-17.5,4.16,-8.87
27.82501274,-20.01,1.73,-11.65
27.88373299,-11.38,-0.24,-6.04
27.96761907,5.22,-4.08,-0.75
28.05989376,-0.98,3.57,-1.65
28.15216845,-3.06,1.8,-2.82
28.24444314,-20.01,-1.18,-9.92
28.32832922,-20.01,-0.67,-7.14
28.36188365,-7.3,1.73,-3.41
28.44576973,1.88,1.41,0.39
28.53804442,-2.63,0.51,-1.37
28.6303191,-9.61,-1.69,-12.24
28.7309824,-20.01,0.71,-6.2
28.82325709,-14.08,2.55,-8.9
28.89036595,1.65,-3.18,0.51
28.98264064,-0.12,6.28,-2.04
29.07491533,-1.8,-0.59,-4.82
29.1504128,-20.01,-1.29,-11.26
29.19235584,-20.01,3.92,-8.63
29.2510761,-8.98,0.08,-4.71
29.32657357,2.9,2.98,0.9
29.41884826,-2.86,-2.59,-3.14
29.49434573,-13.3,2.28,-8.71
29.59500902,-20.01,2.75,-9.45
29.69567232,-14.75,2.79,-7.73
29.77116979,1.77,-1.26,1.45
29.85505587,-1.18,5.49,-2.47
29.94733056,-2.2,0.24,-3.77
30.03960525,-20.01,-0.9,-12.24
30.12349133,-20.01,2.55,-9.61
30.17382298,-7.61,0.31,-3.22
30.24093184,5.14,2.47,-1.26
30.7274711,-3.57,-1.92,-3.26
30.75263693,-15.1,4.51,-4.51
30.76941414,-20.01,-0.55,-10.9
30.77780275,-16.16,0.35,-8.16
30.83652301,1.29,-1.96,-1.18
30.85330022,-0.04,4.31,-0.24
30.87007744,-0.43,0.86,-3.33
30.92040909,-18.59,-2.94,-11.02
30.99590656,-20.01,3.69,-8.36
31.08818125,-12.71,2,-5.14
31.17206733,4.79,3.18,-1.65
31.23078758,-1.49,-2.35,-0.75
31.28950784,-11.53,-4.51,-5.61
31.38178253,-20.01,0.78,-12.43
31.47405722,-20.01,1.65,-10.36
31.57472051,-2.04,1.33,-2.24
31.67538381,-2.24,0.31,4.43
31.70054963,-3.14,1.65,-2
31.79282432,-18.01,-2.16,-10.43
31.90187622,-20.01,4.71,-10.36
31.9857623,-15.53,0.71,-7.06
32.03609395,0.63,3.41,-1.18
32.10320282,-1.37,-1.49,-0.94
32.17870029,-4.16,-2.24,-4.24
32.26258637,-20.01,5.92,-11.41
32.35486106,-20.01,-0.86,-11.02
32.45552435,-5.84,0.71,-3.84
32.53102182,-1.8,1.69,2.71
32.59813069,-0.39,0.31,-2.55
32.68201677,-6.39,1.1,-10.4
32.74912563,-20.01,1.96,-9.85
32.84140032,-20.01,3.69,-8.43
32.94206362,-4.04,-2.04,-0.94
33.0259497,-1.65,3.84,-0.04
33.06789274,-2.47,-0.86,-0.78
33.1350016,-15.3,7.45,-12.2
33.21888768,-20.01,-1.06,-9.81
33.30277376,-11.61,0.59,-5.92
33.40343706,2.94,-3.26,0.63
33.51248896,-0.39,2.47,-1.26
33.57959782,-0.71,-1.29,-7.34
33.6550953,-20.01,4.67,-15.73
33.73898138,-20.01,0.67,-8.32
33.83125606,-1.61,-0.59,-0.59
33.89836493,-1.69,0.24,-0.78
33.9738624,-0.47,-1.84,0.59
34.05774848,-18.48,1.02,-13.69
34.15841178,-20.01,3.26,-10.36
34.24229786,-12.24,-0.24,-7.45
34.30940672,4.75,-1.14,0.82
34.3932928,0.16,6.32,-2.67
34.48556749,-1.61,1.57,-4.16
34.56106496,-20.01,0.31,-15.18
34.64495104,-20.01,3.18,-9.45
34.73722573,-2.35,-1.69,-0.27
34.80433459,-2.55,-0.39,1.96
34.89660928,-2.47,-2.39,-2.9
34.97210675,-18.75,3.45,-12.12
35.0224384,-20.01,1.37,-11.49
35.08954726,-10.4,-0.27,-6.79
35.17343334,2.59,-2.04,0.94
35.26570803,0.31,4.28,-2.04
35.36637133,-6.51,0.75,-1.84
35.42509158,-20.01,1.84,-8.51
35.50058906,-20.01,-0.08,-8.55
35.59286374,-3.3,0.59,-3.18
35.68513843,-2.43,1.18,2.12
35.78580173,-0.47,1.02,-2.71
36.22200934,-15.73,6.63,-9.41
36.74210304,-20.01,-4.24,-9.14
36.75888026,-11.81,2.55,-8.47
36.77565747,-1.06,3.92,-1.73
36.79243469,-2.63,-1.22,-1.29
36.84276634,-19.02,1.65,-30.05
36.85115494,-9.34,1.88,-4.24
36.86793216,6.75,2.47,0.2
36.87632077,-2.47,-3.18,-3.26
36.88470938,-13.53,-2.9,-8.24
36.89309798,-19.53,-2.12,-13.96
36.99376128,-18.2,1.41,-10.16
37.0189271,-0.08,1.41,-0.24
37.07764736,-2.24,0.39,2.24
37.14475622,-0.63,3.1,-2.82
37.2286423,-20.01,-0.31,-13.61
37.29575117,-20.01,9.49,-10.04
37.40480307,-11.14,-0.59,-6.86
37.48868915,1.14,3.53,0.12
37.57257523,-1.02,0.82,-1.06
37.6396841,-11.92,0.71,-5.65
37.72357018,-20.01,4.31,-7.88
37.84101069,-19.93,1.26,-9.61
37.87456512,-1.61,-0.59,-1.73
37.97522842,-2.08,2.82,-0.86
38.05072589,0,-0.71,-1.65
38.13461197,-14.47,-0.08,-10.98
38.20172083,-20.01,5.84,-11.45
38.2688297,-14.36,0.78,-7.81
38.36110438,4.04,1.65,0.71
38.45337907,-2.16,-1.69,-1.96
38.52887654,-0.86,-4.86,-3.8
38.62115123,-20.01,3.84,-5.88
38.6966487,-20.01,3.77,-9.57
38.78053478,-8.24,0.43,-4.2
38.88119808,1.26,-0.82,1.69
38.95669555,-0.63,4.63,-1.41
39.01541581,-5.02,1.02,-8.28
39.05735885,-20.01,0.75,-11.3
39.13285632,-20.01,1.41,-8.04
39.23351962,-4.9,-0.59,-2
39.34257152,0.39,2.63,2.2
39.45162342,-1.73,0.12,-2.04
39.5271209,-18.4,4.47,-9.57
39.57745254,-20.01,-4.98,-9.85
39.65295002,-14.04,0.9,-7.61
39.72844749,1.84,0.12,0.75
39.82072218,0.82,4.28,-1.49
39.89621965,0.75,-0.2,-5.14
39.97171712,-20.01,-2,-17.77
40.0556032,-20.01,5.26,-12.16
40.1562665,-8.67,2.2,-4.47
40.23176397,4.24,-0.27,3.96
40.29048422,-2.9,-3.3,-3.3
40.3659817,-14.95,-4.98,-11.26
40.45825638,-20.01,-0.04,-14.4
40.5756969,-19.34,4.2,-10.63
40.65958298,-2.43,0.31,0.78
40.71830323,-0.98,2.63,-0.16
40.7938007,-1.88,-1.22,-3.77
40.90285261,-20.01,-2.28,-9.34
40.97835008,-20.01,4.12,-13.06
41.03707034,-8,0.08,-6.39
41.11256781,4.04,1.1,2.39
41.19645389,-2.47,-1.53,-3.06
41.28033997,-10.98,-2.47,-8.04
41.36422605,-20.01,1.88,-11.61
41.45650074,-19.53,5.96,-10.4
41.5236096,-2.71,0.86,-1.18
41.59910707,-4.12,-0.78,0.51
41.65782733,-2.63,1.53,-0.16
41.72493619,-19.22,-0.98,-13.81
42.21147546,-20.01,0.98,-11.41
42.22825267,-14.87,2.98,-9.14
42.28697293,0.43,-2.04,1.77
42.30375014,-1.06,0.47,-1.8
42.31213875,-4.43,-5.41,-4.59
42.32052736,-20.01,5.02,-13.45
42.37085901,-20.01,-0.27,-10.2
42.42119066,0.04,-3.88,-6
42.47991091,-6.55,1.02,6.2
42.55540838,-3.73,3.37,1.06
42.63090586,-11.61,-4.43,-9.89
42.69801472,-20.01,2.71,-10.08
42.77351219,-16.59,0.55,-8.75
42.87417549,2,0.59,-0.59
42.98322739,-2.67,-2,-1.69
43.07550208,-2.31,-2.28,-2.98
43.15938816,-20.01,7.81,-8.32
43.22649702,-20.01,2.12,-10.83
43.3019945,-7.49,1.33,-6.12
43.39426918,-1.49,-0.82,2.24
43.46976666,-0.27,1.8,-2.28
43.55365274,-2.71,0.08,-7.69
43.62915021,-20.01,0,-10.75
43.7214249,-20.01,0.08,-10.87
43.78853376,-6.2,2.43,-3.96
43.87241984,3.26,2.43,0.51
43.94791731,-2.08,-0.27,-2.12
44.02341478,-18.16,-0.35,-8.59
44.12407808,-20.01,0.35,-9.45
44.22474138,-16,1.88,-8.59
44.30862746,-4.31,1.1,-0.08
44.3589591,-1.88,0.94,1.57
44.42606797,-2.43,0.71,-4.31
44.49317683,-18.91,-2.43,-7.85
44.5686743,-20.01,6.86,-12.12
44.66094899,-10.83,2.12,-7.06
44.75322368,6.79,2.31,-1.84
44.84549837,-3.45,-4.28,-2.86
44.92938445,-6.43,-3.65,-3.96
45.01327053,-20.01,2.59,-10.87
45.09715661,-20.01,2.04,-9.69
45.1978199,-3.96,-0.55,-2.71
45.27331738,-1.8,1.33,-0.51
45.32364902,-0.04,3.14,-1.57
45.4075351,-20.01,-0.82,-10.4
45.5081984,-20.01,4.35,-10.83
45.58369587,-17.5,-0.82,-4.9
45.63402752,1.18,-0.31,-0.35
45.70952499,-1.65,-0.35,-2.67
45.8185769,-5.18,-0.9,-2.51
45.91924019,-17.81,6.9,-9.34
45.94440602,-20.01,3.37,-9.34
46.05345792,-10.94,0.08,-5.33
46.16250982,1.57,-4.08,1.02
46.2463959,1.69,4.55,-2.28
46.29672755,-2.86,3.02,-4.47
46.36383642,-20.01,-2.86,-9.69
46.4561111,-20.01,2.79,-8.75
46.53999718,-5.3,0.16,-1.49
46.64066048,-2.55,0.27,2.98
46.71615795,-2.12,1.77,-0.51
46.79165542,-18.24,-0.43,-8.83
46.83359846,-20.01,-1.61,-13.38
46.90909594,-17.1,2.55,-8.47
47.00975923,0,-0.51,0.55
47.11042253,-0.43,3.53,0.39
47.21947443,-2.67,2.04,-2.82
47.7144023,-20.01,-2.35,-6.32
48.22610739,-20.01,8.51,-7.53
48.24288461,-10.24,1.41,-4.04
48.25966182,3.18,0.47,0.27
48.26805043,-2.47,-3.02,-3.14
48.28482765,-10.87,2.63,-3.65
48.3351593,-20.01,0.9,-31.93
48.35193651,-4.47,1.92,-0.31
48.36032512,-2.79,-1.96,0.86
48.36871373,-1.26,3.92,-1.65
48.38549094,-17.38,-1.57,-10.16
48.39387955,-20.01,6.47,-10.28
48.40226816,-14.12,1.26,-6.2
48.45259981,3.45,0.94,-0.59
48.50293146,-2.55,-4.47,-0.86
48.5532631,-6.28,0.24,-6.67
48.62876058,-20.01,2.12,-10.55
48.72103526,-20.01,4.08,-10.79
48.81330995,-4.82,-0.24,-2.98
48.90558464,-5.3,-0.43,4.12
49.02302515,-1.26,1.65,-3.69
49.09852262,-9.38,-4.04,-8.83
49.14885427,-20.01,5.41,-11.06
49.22435174,-17.3,0.27,-8.28
49.29146061,0.08,0.08,-0.98
49.36695808,-0.75,0.86,-2.2
49.45923277,-1.84,-0.35,-2.16
49.55150746,-20.01,9.38,-10.43
49.63539354,-20.01,3.49,-9.89
49.69411379,-7.06,-0.47,-6.04
49.76961126,-6.12,1.57,2.79
49.87027456,-0.86,1.33,-1.49
49.94577203,-4.79,-0.78,-10.47
50.0212695,-20.01,3.88,-14.79
50.13032141,-17.73,2.86,-8.98
50.19743027,2.55,-0.35,-0.31
50.27292774,-2.08,0.24,-1.37
50.34842522,-1.37,-1.77,-3.06
50.42392269,-17.97,8.55,-11.34
50.49103155,-20.01,0.82,-9.81
50.54975181,-8.2,-0.9,-4.75
50.62524928,2.39,0.47,-0.43
50.73430118,0.59,5.1,-1.73
50.83496448,-4.43,0.9,-7.92
50.92723917,-17.93,1.57,-10.32
51.03629107,-20.01,2.39,-8.39
51.14534298,-5.22,-1.96,-1.22
51.1705088,-1.61,2.86,-0.55
51.22084045,-2.55,2.59,-1.37
51.29633792,-12.83,2.12,-11.57
51.37183539,-20.01,-1.61,-7.14
51.45572147,-16.2,2.39,-7.81
51.53960755,2.47,-3.33,0.04
51.62349363,0.08,5.37,-0.75
51.6989911,-0.47,1.69,-2.2
51.78287718,-20.01,-3.41,-9.06
51.87515187,-20.01,9.61,-9.53
51.95903795,-5.65,-2.94,-5.69
52.05131264,1.37,4.9,3.69
52.16875315,-2.63,-2.08,-1.41
52.25263923,-9.57,4.16,-10.28
52.3197481,-20.01,2.2,-10.04
52.37846835,-15.93,1.02,-8.32
52.45396582,3.1,-3.06,-1.14
52.5378519,0.08,3.96,-1.8
52.62173798,-1.77,2.08,-2.67
52.71401267,-20.01,-2.79,-8.08
52.78951014,-20.01,5.61,-7.61
52.87339622,-6.94,1.49,-3.77
52.9488937,3.92,-0.24,-0.16
53.02439117,-1.61,-0.63,-3.14
53.09988864,-12.63,0.78,-10
53.18377472,-20.01,1.96,-9.41
53.25088358,-18.28,3.65,-10.4
53.72064563,-1.92,-1.8,-0.59
53.73742285,-2.39,0.12,1.73
53.76258867,-0.43,1.73,-2.2
53.82969754,-17.1,-4.47,-14.04
53.84647475,-20.01,8.87,-6.24
53.85486336,-17.57,-1.22,-7.02
53.91358362,1.45,2.86,0.82
53.97230387,-1.1,-0.12,-2.04
54.02263552,-0.47,-2.71,-3.53
54.07296717,-19.85,3.18,-6.86
54.15685325,-20.01,-0.12,-8.08
54.22396211,-12.83,1.53,-7.06
54.29107098,5.49,-3.37,-0.2
54.38334566,0.16,5.88,-1.26
54.46723174,-1.33,0.98,-6.83
54.54272922,-20.01,-4.59,-7.45
54.6266153,-20.01,3.77,-10.51
54.71888998,-8.28,-0.82,-3.3
54.80277606,4.31,5.18,2
54.88666214,-1.37,-0.04,-0.67
54.97054822,-19.81,-2.12,-11.89
55.0460457,-20.01,-2.24,-13.34
55.10476595,-17.26,7.26,-10.79
55.18026342,-1.73,-2.12,2.63
55.2641495,-1.37,2.08,0.47
55.34803558,-1.73,2.31,-1.37
55.43192166,-18.01,-1.33,-10.87
55.51580774,-20.01,1.84,-10.08
55.59969382,-11.96,1.77,-6
55.6751913,3.73,0.24,1.37
55.75068877,-1.26,-1.57,-2.59
55.81779763,-4.08,-3.37,-4.08
55.91007232,-20.01,6,-6.35
56.01912422,-20.01,2.9,-10.98
56.11978752,-6.71,-1.49,-2.55
56.22883942,-0.94,1.22,1.45
56.27917107,-1.06,4.51,-2.82
56.34627994,-11.53,-1.45,-12.28
56.4133888,-20.01,3.88,-8.51
56.47210906,-20.01,-0.9,-5.73
56.58116096,-4.12,2,0.27
56.67343565,1.45,0.43,-0.82
56.74054451,-3.1,0.08,-3.57
56.79926477,-18.36,-0.31,-6.32
56.88315085,-20.01,-1.1,-7.37
56.95864832,-17.97,2.86,-7.61
57.06770022,-0.71,0.39,-1.41
57.18514074,-1.14,3.14,0.51
57.26063821,-2.82,0.24,-1.96
57.31935846,-20.01,-4,-9.96
57.39485594,-20.01,8.24,-10.94
57.47035341,-15.06,-1.22,-7.77
57.54585088,3.53,0.9,1.1
57.62973696,-1.29,-0.24,-2.55
57.71362304,-2.55,-2.9,-1.96
