NAME:,run_1_2,,
9.494,-8,-14.2,0.43
9.595,20.01,-0.67,10.32
9.696,20.01,20.01,0.04
9.797,2.82,3.53,7.81
9.898,0.31,-9.92,-4.12
9.999,20.01,17.93,-3.53
10.1,10.94,0.59,-1.53
10.201,-6.51,-3.61,-5.45
10.302,20.01,-20.01,10.55
10.403,7.14,14.36,6.83
10.504,14.24,-1.88,-7.3
10.605,-6.86,-3.88,-3.3
10.706,20.01,17.26,-0.2
10.807,5.96,5.33,5.1
10.908,-6.35,-6.16,-5.84
11.009,20.01,20.01,-6.83
11.11,7.57,17.46,3.33
11.211,12.67,-4.9,-10.2
11.312,-3.26,2.16,-1.45
11.413,20.01,20.01,-10.24
11.514,6,4.79,1.53
11.615,-7.96,-8.39,-0.71
11.716,16.75,-7.53,0.86
11.817,10.59,15.02,5.1
11.918,8.51,-4.55,-3.53
12.019,-2.94,-4.75,-0.78
12.12,20.01,20.01,-4.04
12.221,8,5.41,5.96
12.322,-7.88,-7.37,-7.61
12.423,20.01,13.77,-9.02
12.524,11.34,5.14,5.41
12.625,7.26,-2.47,-2.71
12.726,-6.2,-3.18,0.75
12.827,8.43,-8.28,5.45
12.928,8.43,5.14,0.75
13.029,-11.45,-10.71,-6.98
13.13,20.01,20.01,-20.01
13.231,6.28,5.53,10.55
13.332,8.16,2,-4.55
13.433,-7.06,-2.82,-2.63
13.534,20.01,-0.98,0.75
13.635,10.83,6.2,-1.1
13.736,0.27,-8.55,-2.94
13.837,4.51,7.65,9.81
13.938,20.01,20.01,6.75
14.039,3.1,8.79,1.84
14.14,2.79,-3.1,-6.98
14.241,4.9,-3.84,3.53
14.342,11.49,20.01,5.41
14.443,8.87,6.08,1.18
14.544,-4.08,-6.04,-5.14
14.645,-16.36,18.95,13.18
14.746,5.61,20.01,9.14
14.847,10,2.98,-6.28
14.948,-8.28,-0.82,-1.02
15.049,0.55,-3.45,6
15.15,7.81,3.84,3.33
15.251,-10.04,-9.3,-6.35
15.352,20.01,13.45,-16.63
15.453,9.38,5.14,10.2
15.554,10.12,1.22,-2.04
15.655,-3.77,-5.69,-0.39
15.756,20.01,19.46,0.12
15.857,11.92,6.94,5.77
15.958,-3.14,-8.67,-2.59
16.059,12.2,2.24,-0.43
16.16,20.01,20.01,4.39
16.261,-0.47,5.81,0.98
16.362,1.69,-0.63,-6.08
16.463,7.49,-3.92,12.32
16.564,13.22,20.01,6.04
16.665,0.35,1.1,-3.18
16.766,2.28,-1.41,-1.41
16.867,-14.32,7.22,5.14
16.968,8,6.63,2.47
17.069,2.98,0.63,-0.67
17.17,-1.88,-3.53,0.12
17.271,-6.63,-9.57,11.57
17.372,6.24,1.96,3.33
17.473,-4.2,-1.18,1.65
17.574,5.53,-6.47,12.28
17.675,17.18,13.49,8.83
17.776,8.28,16.32,4.12
17.877,1.69,4.59,1.14
17.978,0.71,0.63,-3.45
18.079,20.01,20.01,-3.3
18.18,18.95,11.34,3.06
18.281,-5.65,-1.02,2.35
18.382,7.57,0.16,0.43
18.483,5.69,8.79,8.16
18.584,5.65,13.3,1.41
18.685,1.77,8.59,4
18.786,-0.16,-4.43,-6.98
18.887,8.28,4.9,3.41
18.988,11.02,1.53,2.59
19.089,-11.3,-5.61,-2.04
19.19,20.01,18.87,-18.55
19.291,14.36,5.61,4.2
19.392,10.79,4.94,-0.16
19.493,-1.02,-5.14,-2.35
19.594,20.01,16.08,1.22
19.695,19.89,11.92,5.61
19.796,1.49,-2.04,-1.53
19.897,12.12,0.31,0.08
19.998,8.98,10.9,19.93
20.099,6.28,10.59,0.82
20.2,6.63,0.82,-11.14
20.301,-5.61,-1.53,15.02
20.402,20.01,20.01,4.75
20.503,-1.18,-3.33,-5.26
20.604,6.98,-4,-0.43
20.705,-14.83,7.49,13.61
20.806,7.18,8.94,4
20.907,3.14,-1.06,-8.75
21.008,3.02,1.14,-1.1
21.109,9.41,20.01,4.86
21.21,6.55,3.84,-3.49
21.311,-2.35,-0.75,-1.92
21.412,8.71,-2.47,2.47
21.513,7.53,11.41,8.87
21.614,7.3,3.57,-4.51
21.715,-2.35,1.14,-2.55
21.816,19.1,1.65,5.18
21.917,19.61,9.77,0.51
22.018,-2.75,-10.94,-2.08
22.119,-2.71,-5.26,7.34
22.22,20.01,20.01,-7.92
22.321,12.47,5.57,-6.75
22.422,-10.75,-1.37,-0.67
22.523,20.01,20.01,-10.55
22.624,20.01,11.53,1.1
22.725,-5.88,-3.41,4.59
22.826,6.98,0.59,-1.02
22.927,12.2,4.86,1.45
23.028,9.81,19.34,1.92
23.129,10.87,2.51,-5.84
23.23,2.71,-3.57,0.24
23.331,2.04,16.04,3.84
23.432,3.77,-1.06,1.29
23.533,0.12,-5.77,-1.45
23.634,4.08,8.94,-0.71
23.735,13.85,17.14,9.26
23.836,5.06,8.59,0.24
23.937,0.63,0.04,-1.8
24.038,6.16,-2.35,6.9
24.139,20.01,20.01,2.82
24.24,5.81,-0.55,-0.63
24.341,-7.88,3.61,-3.49
24.442,-13.45,6.55,11.18
24.543,11.02,13.96,4.08
24.644,9.1,1.37,0.59
24.745,-5.73,-1.41,-2.86
24.846,20.01,5.14,4.86
24.947,11.89,6.39,4.31
25.048,-6.71,-10.04,1.49
25.149,20.01,-0.71,13.61
25.25,18.55,2.98,-0.75
25.351,2.24,6.47,2.24
25.452,-1.29,-5.77,0.67
25.553,20.01,20.01,-13.34
25.654,20.01,9.96,1.53
25.755,-17.02,-6.43,-1.49
25.856,20.01,13.45,-20.01
25.957,20.01,17.77,0.78
26.058,12.98,-1.84,-2.55
26.159,-7.65,-1.33,-0.67
26.26,20.01,10.08,9.73
26.361,20.01,17.22,9.14
26.462,-11.02,-1.49,1.77
26.563,10.94,1.14,1.84
26.664,-9.38,14.51,12.55
26.765,2.67,20.01,4.79
26.866,5.45,3.49,-2.35
26.967,0.43,-3.49,-4.04
27.068,20.01,17.81,-0.98
27.169,17.14,10.04,5.37
27.27,-8.43,-7.45,-0.16
27.371,12.83,1.49,6.98
27.472,17.06,11.89,7.61
27.573,3.22,8.9,1.77
27.674,-0.2,-6.94,-3.26
27.775,20.01,18.79,1.53
27.876,20.01,11.77,7.22
27.977,-7.3,-2.55,1.53
28.078,15.65,-10.47,14
28.179,20.01,0.24,-0.39
28.28,4.28,3.61,1.92
28.381,-0.94,-5.14,-1.49
28.482,20.01,4.28,3.57
28.583,16.95,9.96,5.26
28.684,-10.47,-10.98,-0.71
28.785,12.43,3.88,17.73
28.886,20.01,20.01,-1.8
28.987,14.12,-0.35,-0.08
29.088,-8.24,1.49,-3.3
29.189,5.81,3.61,1.29
29.29,10.63,2.12,-1.33
29.391,-5.02,0,-0.75
29.492,20.01,0.82,-6.59
29.593,20.01,20.01,0.55
29.694,14.08,3.22,-6.63
29.795,-10.9,-0.67,-0.51
29.896,11.69,11.73,2.12
29.997,10.51,1.33,-0.16
30.098,-3.41,-5.45,-1.02
30.199,8.08,4.82,-1.69
30.3,1.14,14.87,8.59
30.401,1.88,16.08,3.73
30.502,5.81,1.88,-2.35
30.603,-7.18,0.39,-3.1
30.704,13.65,3.8,6.12
30.805,11.02,3.26,2.82
30.906,-10.2,-7.37,-2.12
31.007,20.01,-5.3,8.87
31.108,14.2,8.67,5.96
31.209,7.96,3.22,-0.35
31.31,0.55,-9.22,-3.96
31.411,7.96,-2.55,8.16
31.512,20.01,20.01,4.79
31.613,0.27,-2.9,-6.39
31.714,7.06,-2.16,-2.75
31.815,-7.65,8.98,16.83
31.916,5.77,15.06,5.1
32.017,4.04,-0.08,-6.04
32.118,-5.14,3.84,2.47
32.219,6.83,-0.16,3.45
32.32,4.86,2.39,3.49
32.421,-13.34,-5.26,-3.26
32.522,1.65,14.87,-5.02
32.623,9.89,5.88,4.16
32.724,7.18,1.96,-2.39
32.825,-0.78,-3.65,-0.94
32.926,20.01,20.01,-18.44
33.027,20.01,17.53,6.71
33.128,-5.49,-4.31,2.75
33.229,9.61,0,-3.06
33.33,11.96,2.94,3.69
33.431,10.28,13.45,3.41
33.532,7.53,2.9,0.43
33.633,-2.2,0.86,-1.41
33.734,20.01,18.28,10.98
33.835,12.08,3.8,5.57
33.936,-10.51,-8,1.65
34.037,20.01,-13.26,10.24
34.138,20.01,6.75,4.51
34.239,3.92,4.12,-0.67
34.34,-0.67,-8.55,-4.2
34.441,20.01,9.18,16.12
34.542,15.65,10.51,6.39
34.643,-5.22,-8.98,-1.84
34.744,15.38,-2.98,14.24
34.845,20.01,3.33,2.98
34.946,4.43,3.69,0.47
35.047,2.16,-3.8,-2.28
35.148,14.24,-5.73,0.67
35.249,20.01,19.69,4.67
35.35,-1.1,1.26,-3.8
35.451,4.59,-4.47,-1.69
35.552,-20.01,6.79,18.24
35.653,7.65,16.24,3.73
35.754,10.87,2.94,-4.55
35.855,-6.98,3.53,-0.9
35.956,5.81,-1.29,5.69
36.057,11.77,5.22,1.1
36.158,-4.08,-7.92,-1.26
36.259,19.22,2.31,16.12
36.36,20.01,11.3,1.57
36.461,-0.78,6.47,3.49
36.562,1.84,-5.1,-3.02
36.663,20.01,20.01,-16.67
36.764,19.5,12.94,4.94
36.865,-9.65,-1.14,0.82
36.966,10.47,-3.1,-1.73
37.067,5.73,17.81,10.08
37.168,7.65,6.55,1.37
37.269,-0.67,-2.86,-4.98
37.37,-3.3,1.77,2.82
37.471,20.01,13.34,15.57
37.572,9.49,4.35,8.12
37.673,20.01,-20.01,12.71
37.774,20.01,-2.51,5.06
37.875,7.85,0.51,0.75
37.976,-3.53,-4.24,-3.45
38.077,20.01,-1.53,7.14
38.178,20.01,16.71,5.02
38.279,-4.59,-7.69,-3.92
38.38,18.2,2.35,-5.33
38.481,-4.63,1.92,16.44
38.582,7.85,11.49,-0.12
38.683,5.18,-1.1,-6.63
38.784,4.55,-3.65,-5.18
38.885,15.65,20.01,8.75
38.986,7.02,-3.1,1.22
39.087,-5.18,1.02,-1.88
9180.169,20.01,-4.16,-20.01
39.693,12.55,6.2,5.57
39.794,-12.98,-7.81,-1.65
39.895,9.57,1.57,12.24
39.996,20.01,6.12,1.1
40.097,0.63,6.28,-0.63
40.198,4.24,-1.88,-2.59
40.299,-1.33,-11.89,12.32
40.4,20.01,18.04,5.49
40.501,-0.04,-0.63,-3.92
40.602,5.06,-2.47,-0.98
40.703,-5.1,8.28,8.79
40.804,12.87,12.87,2.75
40.905,4.82,1.41,0.24
41.006,-1.96,-0.55,-0.75
41.107,20.01,0.39,2.94
41.208,13.61,1.77,2.98
41.309,-9.89,-1.96,0.31
41.41,20.01,-18.83,-20.01
41.511,18.24,-3.14,2.79
41.612,8.43,3.69,0.75
41.713,0.12,-5.22,-2.43
41.814,4.55,-2.39,1.49
41.915,20.01,20.01,2.08
42.016,1.37,-2,-1.06
42.117,-4.35,-0.12,-0.78
42.218,-5.02,2.82,7.65
42.319,9.61,8.51,-0.24
42.42,7.14,4.47,2.51
42.521,-1.84,-1.37,-4.39
42.622,6.9,6.28,5.06
42.723,8.98,2.43,2.24
42.824,-16.28,-6.63,-4.16
42.925,20.01,-17.3,-20.01
43.026,18.55,-1.57,3.1
43.127,8.79,-0.16,2.9
43.228,-2.9,-3.14,-5.96
43.329,20.01,14.55,-9.38
43.43,18.4,7.1,5.77
43.531,-3.84,-0.2,2.2
43.632,16.24,-1.96,-0.67
43.733,20.01,3.14,11.81
43.834,7.34,6.9,0.31
43.935,2.51,-0.24,-1.53
44.036,3.65,-6.35,7.88
44.137,20.01,17.61,8.24
44.238,6.04,-0.31,-3.02
44.339,-6.24,1.96,-2.31
44.44,-10.98,12.75,8.75
44.541,11.22,9.06,3.1
44.642,9.06,3.3,1.06
44.743,-4.67,0,-4.04
44.844,10.94,3.02,9.34
44.945,10.71,1.22,4.08
45.046,-11.38,-4.51,0.35
45.147,12.67,-1.61,20.01
45.248,20.01,12.36,0.16
45.349,6.79,3.14,0.08
45.45,2.79,-1.49,-0.9
45.551,13.53,-8.9,-3.18
45.652,20.01,5.81,3.02
45.753,-1.37,-0.86,-4.24
45.854,2.43,-5.02,-0.43
45.955,-13.96,10.9,13.18
46.056,10.71,7.73,2.28
46.157,4.67,0.86,-0.47
46.258,-3.77,0.08,-2.24
46.359,5.1,7.06,4.71
46.46,9.22,2.08,2.16
46.561,-11.3,-1.29,-2.31
46.662,20.01,-17.81,-20.01
46.763,16.51,-5.14,3.92
46.864,9.06,2.35,1.02
46.965,1.77,-4.16,-2.67
47.066,2.55,0.86,11.14
47.167,13.1,14.32,6.79
47.268,9.61,1.8,1.49
47.369,-13.3,-3.37,-5.33
47.47,20.01,-20.01,-20.01
47.571,20.01,3.61,8.94
47.672,13.42,2.12,-1.8
47.773,-13.42,5.45,-4.67
47.874,20.01,4.2,-1.57
47.975,20.01,6.67,3.88
48.076,1.88,3.22,2.59
48.177,2.67,0.55,0.24
48.278,20.01,-2.63,-6.67
48.379,20.01,2.04,3.06
48.48,13.65,7.14,2.98
48.581,4.94,-0.2,-0.86
48.682,-4.59,-2.12,-6
48.783,18.12,2.08,2.71
48.884,19.3,3.53,3.73
48.985,5.33,2.31,-3.41
49.086,2.67,-8.94,2.71
49.187,16.79,-0.98,7.57
49.288,13.69,7.22,1.84
49.389,3.06,4.35,0.94
49.49,-4,-2.04,-3.3
49.591,3.3,-2.63,4.86
49.692,11.69,0.9,4.31
49.793,-1.61,1.92,-1.49
49.894,8.75,-7.3,11.53
49.995,20.01,1.61,7.3
50.096,8.71,7.65,1.02
50.197,4.2,7.92,-0.27
50.298,-0.08,-5.3,-1.84
50.399,1.88,7.41,4.59
50.5,11.3,0.94,3.14
50.601,-4.75,-2.63,1.92
50.702,20.01,-2.75,-1.8
50.803,20.01,0.71,3.88
50.904,6.67,4.51,0.35
51.005,1.84,0.04,1.26
51.106,-2.43,-1.22,10.04
51.207,20.01,16.83,5.88
51.308,7.73,-0.08,-4.12
51.409,-13.69,-2.16,-4.24
51.51,1.57,6.12,2.94
51.611,13.14,13.06,5.18
51.712,9.49,-1.06,0.47
51.813,-2.04,-2.63,-3.06
51.914,20.01,-7.92,-12.24
52.015,14.4,1.33,6.63
52.116,-4.28,-2.94,-1.26
52.217,12.51,-2.47,-0.55
52.318,17.3,10,12.12
52.419,5.26,6.08,0.35
52.52,1.77,-1.65,-2.79
52.621,0.2,0.24,0.82
52.722,15.38,16.87,0.43
52.823,7.26,-0.24,0.12
52.924,-12.55,-1.92,-6.9
53.025,17.18,5.92,6.59
53.126,17.34,8.51,6.9
53.227,6.9,-2.67,0.31
53.328,-3.06,-2.94,-3.65
53.429,20.01,-12.79,13.06
53.53,20.01,6.71,2.82
53.631,-2.9,-5.22,-1.37
53.732,8.75,-8.16,0.24
53.833,-9.22,9.85,13.81
53.934,11.14,10.9,-0.98
54.035,7.61,0.59,-3.18
54.136,-5.14,4.55,-1.96
54.237,6.28,1.22,9.34
54.338,8.39,-1.61,3.61
54.439,-10.4,0.82,-1.53
54.54,20.01,5.3,-14.24
54.641,18.24,-1.65,3.96
54.742,4.31,2.08,0.08
54.843,-0.86,-5.37,-1.41
54.944,20.01,-6.86,-7.1
55.045,18.83,4.75,4.35
55.146,-6.67,-3.77,-0.78
55.247,7.22,-4.04,1.45
1031.7875,19.93,-1.26,1.06
55.55,3.37,-5.33,-2.63
55.651,11.65,-2.59,6.24
55.752,20.01,15.77,4.12
55.853,-0.51,-2.63,-0.16
55.954,-1.37,1.14,-3.84
56.055,6.24,6.59,6.35
56.156,15.26,17.5,2.9
56.257,2.47,-1.96,-2.67
56.358,3.57,4.39,5.41
56.459,20.01,10.79,8.79
56.56,17.5,16.2,2.67
56.661,6.59,1.02,0.78
56.762,0.31,-3.41,-0.04
56.863,20.01,20.01,-0.55
56.964,15.06,2.47,6
57.065,5.73,-6.43,-4.94
57.166,1.65,-0.08,0.08
57.267,14.71,1.49,19.42
57.368,4.59,17.77,7.14
57.469,2.86,-3.88,-2.16
57.57,20.01,-20.01,-20.01
57.671,19.26,-10.24,-3.96
57.772,4.63,4.04,2.24
57.873,2.28,-3.88,-4.24
57.974,5.14,2.98,4.12
58.075,11.41,20.01,7.69
58.176,7.02,2.9,1.96
58.277,-6.55,-8.75,-8.9
58.378,11.22,20.01,-6.86
58.479,11.1,11.14,4.24
58.58,5.53,7.18,3.1
58.681,2.86,-2.67,-3.33
58.782,18.04,-12.12,-3.69
58.883,11.96,11.61,5.14
58.984,-2.08,0.75,-3.45
59.085,3.88,0.39,10.63
59.186,20.01,17.18,-13.45
59.287,7.18,2.2,4.47
59.388,2,0.16,-0.08
59.489,20.01,9.38,20.01
59.59,10.16,19.46,9.14
59.691,2.63,-2.55,-15.14
59.792,20.01,-0.27,9.89
59.893,19.18,2.04,-6
59.994,3.92,5.41,-0.39
60.095,-1.96,-0.2,-4.31
60.196,2.51,11.34,6.94
60.297,-2.16,11.45,2.75
60.398,3.41,-3.57,-0.12
60.499,-2.35,14.28,-4.43
60.802,5.84,-3.8,-4.28
60.903,5.49,-2.94,1.41
61.004,4.63,19.22,-6.12
61.105,4.12,1.33,-1.92
61.206,3.41,-11.26,4.04
61.307,12.12,9.89,-11.45
61.408,11.18,3.88,0.55
61.509,1.06,4,-2.71
61.61,-4.39,-0.04,-6.86
61.711,5.1,20.01,-2.75
61.812,7.06,0.31,-1.84
61.913,-4.67,-2.82,-3.41
62.014,19.97,17.57,-1.92
62.115,2.39,9.96,-5.57
62.216,0,4.28,2.86
62.317,6.51,-3.33,-2.43
62.418,20.01,8.98,-20.01
