NAME:,run_3_1.csv,,
13.179998,20.01,-20.01,-20.01
13.249998,-18.08,-15.06,5.81
13.320002,-3.02,3.1,-2.71
13.390001,7.65,-10.47,-19.38
13.460001,14.24,10.04,-4.35
13.530001,-8.71,5.73,-12.55
13.6,-12.36,-20.01,-20.01
13.67,4.71,-7.88,20.01
13.74,-14.4,-12.24,9.02
13.809999,-0.94,-2.59,2.47
13.890001,-7.22,-20.01,-20.01
13.960001,12.51,-18.2,-6.04
14.030001,-12.98,4.71,-16.55
14.1,-17.57,-2.24,-2
14.17,-2.47,8.59,-5.02
14.24,-18.04,-17.38,1.88
14.309999,-6.79,-15.18,-2.2
14.379999,20.01,-20.01,-20.01
14.449999,6.71,9.73,1.69
15.300001,-9.73,-20.01,-9.02
15.379999,-5.26,6,-0.59
15.449999,-3.3,14.36,-1.18
15.519999,1.26,3.49,-5.33
15.589998,0.98,-4.67,-13.26
15.800001,0.63,-9.69,-3.49
15.870001,5.33,-4.51,1.18
15.940001,-1.26,-19.46,-12.67
16.019999,-1.53,-18.91,-7.77
16.089998,-10.43,2.9,-5.61
16.160002,-7.61,1.02,-2.12
16.230001,4,9.85,-3.26
16.300001,4.43,3.06,-3.18
16.37,-5.06,-19.97,-18.95
16.44,9.69,-20.01,-0.24
16.51,-1.49,-7.81,-4.2
16.58,-9.65,15.22,1.02
16.660002,-11.06,-20.01,-11.22
16.730001,-9.34,-7.45,-3.06
16.800001,-10.12,7.26,-2.47
16.87,-7.22,1.61,-0.98
16.94,-0.27,1.77,1.37
17.01,-10.67,-2.28,-0.39
17.08,-4.04,-12.75,-2.79
17.15,16.24,-20.01,-14.12
17.22,-8.39,-11.69,5.73
17.289999,-5.88,-10.08,6.55
17.359999,-8.67,-20.01,-19.85
17.44,-8.71,3.02,-6.59
17.51,-3.02,5.3,-2.9
17.58,-6.9,1.84,1.41
17.65,-7.57,1.65,-2.94
17.72,-20.01,-19.93,6.79
17.789999,-2.51,1.22,-11.53
17.859999,-8.47,-2.28,-20.01
17.929998,-4.98,-11.61,19.3
17.999998,-12.47,-7.85,2.63
18.070002,-10.08,-20.01,-19.97
18.15,1.33,0.24,-17.97
18.22,-0.55,0.59,-4.24
18.289999,-14.51,3.65,3.73
18.359999,0.24,1.84,-4.9
18.429998,-20.01,-20.01,-6.39
18.499998,3.14,-11.77,-3.65
18.570002,9.77,-7.61,-8.79
18.640001,-10.08,2.59,3.1
18.710001,0.63,-6.32,3.96
18.789999,-12.04,-20.01,4.9
18.859999,-5.69,-7.88,-2.98
18.929998,-6.59,8.04,-3.65
18.999998,-10,2.08,-1.37
19.070002,5.73,3.77,-5.84
19.140001,-5.65,-1.61,0.78
19.210001,-11.22,-14.79,-0.94
19.28,19.85,-20.01,-20.01
19.35,-0.51,6.86,-5.92
19.42,-8.28,0.63,2.75
19.499998,-11.77,-5.06,-9.53
19.570002,-17.81,-20.01,-18.04
19.640001,-7.1,4.16,3.69
19.710001,-6.71,5.96,-2.16
19.78,-0.86,6.55,-3.69
19.85,-10.51,-3.77,1.61
19.92,-12.67,-20.01,-10.9
19.99,10.94,-20.01,-8.71
20.06,-16.2,-6.71,-3.02
20.13,7.34,-1.1,9.73
20.210001,-4.63,-20.01,-19.89
20.28,-6.35,-11.77,0.51
20.35,0.12,2.63,0.2
20.42,-4.71,2.86,-1.22
21.339998,-20.01,-20.01,-18.24
21.410002,0.27,-20.01,-5.84
21.480001,8.79,-7.22,0.71
21.550001,-4.35,-1.22,0.63
21.62,16.12,-20.01,-16.48
21.699999,-7.1,-20.01,-11.92
21.769999,-6.51,-6.12,-12.24
21.839998,-8.08,2.43,1.1
21.910002,-1.26,0.78,-2.98
21.980001,10.9,-11.73,-6.55
22.050001,-20.01,-20.01,-20.01
22.12,-11.81,-2.9,7.96
22.19,16.28,-9.41,-0.35
22.26,-1.45,4.59,6.04
22.339998,4.04,-20.01,-18.67
22.410002,-7.02,-20.01,-20.01
22.480001,-3.37,1.73,-6
22.550001,1.96,0.43,0.51
22.62,-5.1,2.63,-2.86
22.69,-1.8,1.49,-0.12
22.76,-20.01,-20.01,-20.01
22.83,-3.57,-11.73,0.51
22.9,3.69,-11.73,-12.79
22.97,14.32,-9.96,-2.28
23.050001,-5.33,-4.59,-1.84
23.12,4,-20.01,-15.22
23.19,-10.43,-11.89,-2.24
23.26,-1.69,3.53,-2.98
23.33,-10.51,6.79,-0.51
23.4,-14.75,18.36,6.86
23.47,1.77,14.59,-12.79
23.539999,-15.06,-15.81,-3.18
23.609999,19.34,-6.67,2
23.679998,-4.59,-6.43,16.28
23.749998,-11.26,-8.39,4.71
23.83,0.39,-20.01,-15.73
23.9,-4.86,-17.73,-1.41
23.97,-7.22,2.59,0.43
24.039999,-9.26,3.73,-2.63
24.109999,5.18,0.71,-8.08
24.179998,-16.28,-12.63,13.65
24.249998,-14.32,-20.01,-19.53
24.320002,-4.39,-13.89,3.02
24.390001,9.65,-11.69,-4.2
24.460001,-5.06,0.98,13.93
24.539999,-6.55,0,5.65
24.609999,-10.94,-20.01,-13.57
24.679998,-10.2,-11.57,8.67
24.749998,-3.57,-1.77,-2.67
24.820002,-2.59,-0.47,-0.63
24.890001,-3.41,4.04,-3.92
24.960001,-14.16,-20.01,-8.47
25.03,-9.89,-14.08,-0.04
25.1,0.31,-4.75,-9.92
25.179998,4.43,-12.91,-8.32
25.249998,1.41,-4.86,-3.37
25.320002,-7.57,-5.77,2.51
25.390001,-5.45,-20.01,-0.86
25.460001,-6.94,-4.08,-12.4
25.53,-8.83,-6.86,-5.96
25.6,-8.04,1.02,1.88
25.67,-13.93,2.94,1.14
25.74,-0.27,3.57,-4.55
25.81,-6.2,5.53,-15.69
25.890001,3.45,-10.43,-14.16
25.960001,-4.9,-17.65,-1.96
26.03,4.82,-10.08,-11.61
26.1,3.06,-3.77,-4.04
26.17,9.57,-13.61,-5.3
26.24,-17.42,14.91,-12.63
26.31,0.27,-20.01,-0.12
26.38,-10.32,-5.41,-7.73
26.449999,-15.49,1.41,3.37
27.300001,-0.59,4.2,-0.55
27.38,-18.04,11.92,8.63
27.449999,-20.01,-20.01,-14.87
27.519999,-3.84,20.01,1.88
27.589998,7.26,-13.42,12.47
27.660002,-1.45,20.01,9.69
27.730001,-15.18,-1.1,3.57
27.800001,-13.57,-20.01,-20.01
27.87,-6.55,-4.9,-8.47
27.94,-7.65,6.16,-2.75
28.019999,-6.55,2.9,-9.22
28.089998,-20.01,20.01,2.31
28.160002,-20.01,-19.14,20.01
28.230001,-8.67,-6.08,2.51
28.300001,12.04,-20.01,-19.14
28.37,-3.96,15.61,16.48
28.44,1.1,-5.53,-8.2
28.51,12.32,-20.01,-18.87
28.58,-3.57,-13.02,-20.01
28.65,-0.39,-6.71,-5.1
28.730001,-14.51,9.38,-9.77
28.800001,2.98,-1.61,-0.59
28.87,-17.1,-20.01,-20.01
28.94,-1.61,-6.28,2.86
29.01,11.1,-4.2,-3.45
29.08,-2.79,2.51,-2.63
29.15,19.26,-20.01,-11.89
29.22,2.2,-20.01,-1.14
29.289999,-8.04,-5.33,3.88
29.359999,-6.24,7.26,3.06
29.429998,-5.84,3.92,-4.75
29.51,2.98,1.29,-5.69
29.58,-0.39,-20.01,11.41
29.65,-4.12,-5.53,-1.49
29.72,-1.49,-0.39,-13.85
29.789999,-0.71,-4.67,-0.31
29.859999,-8.59,-0.43,7.57
29.929998,-6.32,-20.01,13.61
29.999998,-9.69,-7.49,2.98
30.070002,-2.35,0.9,-2.47
30.140001,-6.67,6.63,-5.77
30.22,12.98,10.98,-11.22
30.289999,-20.01,-20.01,6.39
30.359999,-6.43,-6.67,1.14
30.429998,-3.57,-20.01,-11.73
30.499998,0.2,-5.92,4
30.570002,-10.12,-0.47,11.96
30.640001,-0.94,-20.01,-15.34
30.710001,-12.16,-9.61,12.94
30.78,-2.86,1.77,-2.43
30.859999,-8.79,2.04,-2.08
30.929998,0.71,2.2,-0.67
30.999998,-16.59,-20.01,13.85
31.070002,-2.71,-3.02,-1.45
31.140001,-12,-20.01,-8.12
31.210001,10.4,-6.08,-7.41
31.28,-20.01,0.98,10.63
31.35,-2.82,-16.12,-7.92
31.42,-0.94,-20.01,-5.06
31.49,-13.14,3.45,6.04
31.570002,-11.81,2.12,-0.55
31.640001,2.94,0.9,-0.98
31.710001,-2.9,4,-1.69
31.78,-5.26,-20.01,-20.01
31.85,-1.69,20.01,20.01
31.92,-12.08,4.79,9.34
31.99,-7.65,5.69,-17.06
32.059998,-8.63,-20.01,0
32.129997,-7.14,-14.24,-10.83
32.199997,-17.5,4.79,-5.57
32.269997,-9.26,0.51,-1.06
32.35,-0.31,4.47,1.41
32.42,-16.79,13.18,12
33.269997,20.01,20.01,-20.01
33.339996,-18.01,-5.77,6.2
33.410004,2.67,0.35,4.86
33.480003,-11.41,-19.22,1.06
33.550003,20.01,-20.01,16.04
33.620003,-0.12,5.53,-11.53
33.699997,-4.47,2.67,2.98
33.769997,-2.28,4.75,-4.9
33.839996,-0.27,-3.18,-3.33
33.910004,-20.01,-20.01,-15.85
33.980003,2.59,10.51,19.26
34.050003,16.91,0.08,0.35
34.120003,6.08,-8.2,8.83
34.190002,-6.2,-15.3,0.51
34.260002,-15.57,-15.34,-16.16
34.33,-8.39,-5.88,-2.63
34.410004,-4.12,6,0.86
34.480003,-3.45,3.18,-3.65
34.550003,0.55,9.57,-9.73
34.620003,-18.32,-20.01,-20.01
34.690002,-4.55,-7.3,-2.08
34.760002,18.63,-20.01,-7.1
34.83,0.67,2.39,5.88
34.9,-2.63,-8.9,0.94
34.97,14.95,-20.01,-17.3
35.04,20.01,-20.01,-15.61
35.11,-5.22,6.43,-4.35
35.190002,-3.26,3.3,-3.8
35.260002,-0.75,1.06,-5.45
35.33,-20.01,-20.01,15.22
35.4,20.01,0.67,-3.61
35.47,6.28,-8.28,-3.18
35.54,-2.39,-5.14,-6.35
35.61,0.47,-13.69,3.65
35.68,5.49,1.88,-20.01
35.75,-9.81,-9.14,-3.69
35.82,-7.53,2.94,0.94
35.9,-10.67,-1.92,1.69
35.97,-2,7.77,-14.51
36.04,-20.01,-8.87,8.83
36.11,-20.01,-20.01,7.45
36.18,-19.85,-12.79,19.85
36.25,-4.79,-6.67,3.3
36.32,-4.94,-0.39,6.94
36.39,-9.1,-11.57,-2.98
36.46,0.55,-15.85,-12.67
36.54,-0.2,-5.73,1.14
36.61,-8.2,0.2,-2.12
36.68,-1.96,7.41,-1.96
36.75,-2.67,-0.75,-2.12
36.82,-5.81,-19.65,-4.55
36.89,8.94,-17.85,-5.33
36.96,13.34,-17.81,-10.28
37.03,-0.35,-2.12,-7.85
37.1,7.26,-20.01,-9.18
37.17,-3.92,-18.24,2.59
37.25,-4.04,2.9,-13.02
37.32,-13.02,20.01,-10.32
37.39,-0.47,-16.12,-1.92
37.46,-4.82,9.34,-4.59
37.53,-2.43,-20.01,-14.2
37.6,-1.1,-10.83,2.98
37.67,20.01,-11.38,-4.35
37.739998,-1.02,1.14,4.24
37.809998,-3.02,-4.82,2.51
37.879997,9.06,-20.01,-14.04
37.96,-6.86,-12.75,-9.26
38.03,-0.9,-2.63,1.69
38.1,-7.45,3.49,-1.73
38.17,-2.98,-2.43,-0.47
38.239998,5.49,-12.4,-4.55
38.309998,11.73,-15.06,-1.45
38.379997,3.96,-9.73,-20.01
39.300003,-4.9,-15.69,-0.67
39.370003,20.01,-20.01,8.83
39.449997,-5.41,-11.22,-6.24
39.519997,-8.04,-2.39,1.49
39.589996,-3.73,0.27,-5.88
39.660004,-1.96,-3.92,-3.33
39.730003,-0.24,-20.01,-20.01
39.800003,-2.51,-17.61,4
39.870003,20.01,-6.2,-19.02
39.940002,-2.08,-1.37,10.59
40.010002,-18.08,-14.36,3.69
40.089996,18.95,-20.01,-17.81
40.160004,-2.43,-10.75,-0.43
40.230003,-5.84,-2.2,-10.55
40.300003,-7.37,-2.94,-8.43
40.370003,-6.9,-1.26,-4
40.440002,-20.01,-13.65,-0.9
40.510002,11.85,-20.01,-20.01
40.58,6.47,-14.63,-12.98
40.65,18.01,0.08,-15.85
40.72,-6.63,-11.26,8
40.800003,-5.06,-20.01,-19.57
40.870003,0.55,-16.71,-6.47
40.940002,-10.2,-3.33,-2.98
41.010002,-6.35,3.14,-2.31
41.08,-11.81,-1.22,2.59
41.15,-19.65,-10.59,7.45
41.22,1.53,-20.01,-11.57
41.29,20.01,-18.12,-20.01
41.36,-10.87,-9.45,5.73
41.43,-6.28,-3.45,2.94
41.510002,20.01,-19.18,-20.01
41.58,-2.43,10.24,-4.39
41.65,-7.77,-5.18,-4.79
41.72,-6.71,2.28,-3.02
41.79,-15.02,-20.01,-0.31
41.86,-4.47,-6,-0.39
41.93,-8.04,-20.01,-2.08
42,7.02,-6.71,15.81
42.07,-0.59,-1.22,0.78
42.14,-1.96,-10.43,-2.35
42.22,13.1,-20.01,-12.94
42.29,-1.84,-4.35,-11.96
42.36,-2.82,0.35,-2.86
42.43,-3.84,-0.98,-2.59
42.5,4.43,-1.49,2.24
42.57,7.57,-20.01,-20.01
42.64,19.57,6.79,-2.63
42.71,13.18,1.49,-10.04
42.78,-6.59,-4.55,3.22
42.85,12.83,-10.83,-10.55
42.93,4.43,-20.01,2.9
43,-12.16,-2.08,1.1
43.07,-9.65,-2.31,-1.26
43.14,-0.82,4.9,-1.61
43.21,-20.01,3.33,17.77
43.28,14.83,-20.01,-20.01
43.35,-1.02,-15.02,6.43
43.42,20.01,-17.61,12.43
43.490005,-3.37,-7.88,3.61
43.560005,-1.77,-15.1,-1.53
43.64,19.57,-20.01,5.18
43.71,-15.02,-19.3,-5.41
43.78,-11.77,-7.1,-9.34
43.85,-18.36,2.08,1.41
43.92,-20.01,-19.3,14.28
43.990005,-11.85,-3.61,-20.01
44.060005,-0.51,-20.01,-10.67
44.130005,2.71,-15.61,-20.01
44.200005,-2.2,-5.18,1.37
44.270004,-4.82,-4,0.24
44.340004,16.04,3.92,-18.51
45.270004,-9.81,4.39,5.02
45.340004,11.53,19.22,-18.79
45.410004,-18.2,4.55,12.47
45.480003,-5.41,-20.01,-8.98
45.550003,16.71,-17.38,-2.28
45.620003,14.2,5.88,7.57
45.690002,-0.35,0.94,2.2
45.760002,13.89,-20.01,-4.75
45.840004,-1.26,-10.4,-0.71
45.910004,-7.77,-3.3,5.18
45.980003,-11.61,0.98,-3.69
46.050003,7.96,14.91,-3.53
46.120003,-20.01,-10.75,-4.28
46.190002,-8.04,-20.01,-12.12
46.260002,18.95,-19.85,-19.65
46.33,-3.3,-3.1,9.81
46.4,4.31,-7.22,3.57
46.47,-11.1,1.33,-14.36
46.550003,4.98,-20.01,-19.97
46.620003,-6.08,-3.06,-1.26
46.690002,-10.9,-1.49,1.22
46.760002,-1.73,4.12,-1.26
46.83,6.28,13.65,-9.85
46.9,-5.02,-19.02,-20.01
46.97,-4.08,-8.12,1.77
47.04,14.47,-10.04,18.24
47.11,0.98,-10.4,0.16
47.190002,-3.37,-11.3,2.47
47.260002,16.04,-20.01,-19.77
47.33,-6.28,-5.81,-6.28
47.4,-7.22,-0.78,-1.29
47.47,-3.57,5.73,-6.16
47.54,20.01,20.01,-2.63
47.61,-16.2,-15.42,6.79
47.68,-3.88,-16.28,2.24
47.75,7.37,-15.85,-12.4
47.82,6.59,-4.59,19.73
47.9,-6.83,-14.16,-0.51
47.97,11.69,-20.01,-10.83
48.04,-4.86,-8.28,-6.39
48.11,0.86,-4.31,-8.75
48.18,-2.79,5.14,-7.49
48.25,-1.92,5.61,-6.83
48.32,-13.89,-20.01,9.3
48.39,-2.28,-16,-2.16
48.46,16.04,-12.16,1.8
48.53,1.33,-3.57,7.73
48.61,-7.1,-16.83,1.84
48.68,-13.61,12.55,-20.01
48.75,-3.33,-6.28,-2.98
48.82,-5.02,1.06,1.77
48.89,-6.43,5.45,0.39
48.96,-2.24,12.36,6.86
49.03,-1.02,-12.63,3.26
49.1,1.14,-19.89,-7.73
49.17,5.1,-16.28,-10.36
49.240005,8.59,8.24,3.65
49.32,10.79,1.1,-0.2
49.39,17.85,-15.81,-18.01
49.46,10.12,-20.01,-15.61
49.53,-17.1,-1.69,-1.65
49.6,-7.53,-1.77,-7.49
49.67,-0.47,4.28,-4.31
49.740005,-1.84,3.02,-2.35
49.810005,-13.45,-16.55,-18.04
49.880005,-0.98,-9.77,-0.47
49.950005,9.77,-14.16,8.2
50.020004,2.35,-3.18,-4.86
50.1,12.16,-20.01,-11.14
50.17,12.67,-20.01,-8.83
50.240005,-2.28,13.49,-5.02
50.310005,-7.45,-1.96,-2.71
51.230003,3.06,-20.01,4.59
51.300003,0.71,-10.08,-5.1
51.370003,-0.71,-17.57,-6.63
51.440002,-11.96,-2.94,7.26
51.520004,-13.89,-8.55,3.84
51.590004,-9.18,-19.38,-16.28
51.660004,0.71,-17.5,-1.57
51.730003,-5.22,-2.43,-2.47
51.800003,-12.08,-0.08,-5.06
51.870003,-1.33,4.55,-0.82
51.940002,2.67,-17.26,6.32
52.010002,0.63,-15.65,-4.94
52.08,-1.1,-16.55,17.93
52.15,1.96,-7.06,-0.2
52.230003,0.08,-6.16,4.39
52.300003,-0.31,-11.89,-4.86
52.370003,3.26,-13.02,-16.99
52.440002,-6.71,0.35,-1.77
52.510002,-11.14,-1.1,-0.75
52.58,-5.22,6.24,-1.77
52.65,16.67,-9.92,-16.83
52.72,16.55,-4.79,-20.01
52.79,-1.18,-1.1,5.33
52.870003,19.89,1.29,2.39
52.940002,-0.43,2.82,12.04
53.010002,0.08,-3.33,0.39
53.08,20.01,-7.85,-20.01
53.15,-3.3,-9.92,-4.04
53.22,-4.86,1.33,-6.51
53.29,-6.75,-0.43,0.43
53.36,7.57,20.01,13.96
53.43,20.01,13.34,-19.38
53.5,0.86,-5.22,-0.71
53.58,0.59,-19.26,-8.94
53.65,7.92,6.43,-4.24
53.72,-4.24,-3.02,6.83
53.79,13.73,-18.2,-3.1
53.86,15.73,-20.01,-6.67
53.93,-10.67,3.65,-4.31
54,-8.55,1.29,-2.12
54.07,-2.75,2.43,0.27
54.14,-5.33,-0.39,-6.59
54.21,1.49,-20.01,-0.75
54.29,20.01,-19.65,-8.51
54.36,6.63,0.51,-0.63
54.43,9.3,-5.49,-4.04
54.5,-2.55,-7.37,-4.47
54.57,20.01,-20.01,-20.01
54.64,0.24,-6.94,-4.75
54.71,-5.3,4.08,2.47
54.78,-4.67,-0.43,-4.98
54.85,-1.37,-0.86,-5.02
54.92,1.92,-20.01,-20.01
55,3.49,-18.95,2.67
55.07,9.61,8.43,-7.14
55.14,1.65,-6.16,-4.04
55.21,-0.82,-11.73,-2.24
55.28,19.97,-20.01,-14.59
55.35,-1.96,-13.81,-6.12
55.42,-7.49,-0.86,0.35
55.490005,-7.53,0.43,-8.98
55.560005,-4.59,-1.92,2.47
55.630005,-13.65,-20.01,3.22
55.700005,0.94,-20.01,0.67
55.78,8.43,-20.01,-5.77
55.85,10.75,-0.47,-2.79
55.92,-2.08,-2.59,1.26
55.990005,12.79,-20.01,-9.92
56.060005,3.41,-20.01,-8.59
56.130005,-6.79,-5.1,-0.98
56.200005,-6.55,-2.39,-3.3
56.270004,-8,-0.27,-2.12
56.340004,-5.45,14.98,-2.04
56.410004,20.01,-20.01,-20.01
56.770004,20.01,-15.46,-20.01
56.840004,-6.28,-13.77,6.12
56.910004,-5.41,3.88,0.78
56.980003,-9.45,1.49,-3.73
57.050003,10.04,5.02,-20.01
57.120003,5.37,-20.01,-19.93
57.200005,-0.82,-2.98,13.73
57.270004,6.32,-6.08,-17.02
57.340004,4.47,-3.33,-1.14
57.410004,-11.3,-4.59,9.14
57.480003,2.47,-20.01,-6.39
57.550003,19.69,-20.01,0.16
57.620003,-6.04,-5.69,-3.88
57.690002,-7.18,-1.14,-1.92
57.760002,-4.86,2.67,-5.84
57.83,-20.01,20.01,-15.57
57.910004,15.02,-20.01,-17.57
57.980003,-0.9,-11.38,-2.94
58.050003,8.51,-12.91,-18.83
58.120003,-0.47,-7.34,-2.08
58.190002,8.67,-8.08,-0.94
58.260002,-1.88,-14.32,-0.75
58.33,5.73,-20.01,-5.41
58.4,-1.02,-16.71,-7.61
58.47,-4.98,-5.45,-3.77
58.54,-5.92,-0.86,0.59
58.620003,-0.39,-1.33,-1.33
58.690002,-5.65,-5.53,-9.26
58.760002,1.18,-13.85,20.01
58.83,5.61,-18.71,-3.57
58.9,8.2,-0.94,-6.08
58.97,9.85,-1.96,3.1
59.04,-4.2,-6.47,-2.08
59.11,20.01,5.92,-19.77
59.18,5.14,-15.46,2.75
59.260002,-10.67,-10,0.63
59.33,-8.24,1.02,6.86
59.4,-2.28,2.24,0.71
59.47,1.73,3.92,-5.84
59.54,-9.85,-19.57,-4.63
59.61,9.3,0.98,2.35
59.68,12.79,-19.61,-11.69
59.75,-10.36,-19.26,-5.02
59.82,-11.18,-17.5,4.35
59.89,1.29,-20.01,-0.24
59.97,8.16,-20.01,-5.84
60.04,-15.34,-1.69,-1.49
60.11,-4.04,3.33,3.92
60.18,-5.14,1.73,5.69
60.25,-16.36,17.3,11.49
60.32,-20.01,-11.18,4
60.39,-3.77,-16.44,1.29
60.46,7.41,-19.14,-5.1
60.53,-0.47,0.82,0.43
60.6,-3.26,-5.77,7.53
60.68,8.94,-20.01,-16.4
60.75,8.43,-17.57,-0.98
60.82,-0.71,1.61,-5.1
60.89,-2.35,3.3,0.35
60.96,1.73,0.98,-0.78
61.03,0.2,-20.04,-20.01
61.1,5.84,-20.01,-7.65
61.17,0.16,-6.04,-1.53
