NAME:,run_3_2,,
7.373,-7.88,5.3,-2.75
7.474,19.3,-16.71,10.12
7.575,8.9,-2.79,2.98
7.676,-1.06,-4.55,4.28
7.777,-8.24,16.12,5.96
7.878,20.01,-20.01,6.35
7.979,18.48,-8.79,-18.24
8.08,-17.22,-2.59,5.65
8.181,3.69,-10.9,-5.77
8.282,13.69,20.01,20.01
8.383,9.3,5.88,-6.86
8.484,-6.63,-15.81,-4.51
8.585,0.86,2.75,0.71
8.686,11.26,-0.86,-20.01
8.787,5.45,-7.37,4.9
8.888,-4,6.63,-3.18
8.989,20.01,-20.01,-4.94
9.09,13.61,6.12,17.42
9.191,0.31,-0.31,0.31
9.292,-5.33,4.86,6.28
9.393,1.22,-15.77,20.01
9.494,20.01,0.12,-20.01
9.595,-12.79,-5.02,5.73
9.696,5.49,-17.26,4.47
9.797,-7.22,14.51,-20.01
9.898,13.42,3.02,-13.34
9.999,-3.88,-18.01,0.9
10.1,-3.3,2.9,2.82
10.201,9.73,0.63,-8.71
10.302,4,-6.08,5.33
10.403,-3.77,8.39,-0.08
10.504,20.01,-20.01,20.01
10.605,2.79,-1.88,13.1
10.706,0.39,-1.53,-0.31
10.807,-5.26,7.37,8.16
10.908,19.53,-20.01,5.73
11.009,20.01,-20.01,-20.01
11.11,-9.81,-1.29,2.2
11.211,5.65,-10.47,-0.94
11.312,20.01,20.01,1.02
11.413,12.71,3.18,-5.26
11.514,4.39,-10.55,-7.14
11.615,-3.3,2.31,1.1
11.716,14.98,-20.01,20.01
11.817,6.24,-8.9,3.33
11.918,-4.75,1.53,3.92
12.019,20.01,-20.01,20.01
12.12,4.94,-17.5,20.01
12.221,4.47,2.75,1.73
12.322,-5.26,-12.08,-0.2
12.423,2.75,0.43,11.89
12.524,20.01,-7.18,-20.01
12.625,-2.12,1.29,1.77
12.726,-0.9,2.94,-6.12
12.827,-17.26,-20.01,-20.01
12.928,20.01,-7.34,3.06
13.029,3.45,-8.04,0.47
13.13,-5.3,0.35,2.59
13.231,18.59,-18.83,-3.69
13.332,15.61,-4.12,-16.67
13.433,-8.24,-0.35,1.1
13.534,3.37,-12,5.18
13.635,20.01,20.01,10.16
13.736,15.06,2.63,-2.9
13.837,2.86,-12.75,-6.12
13.938,-4.12,6.71,0.94
14.039,11.65,-18.55,19.93
14.14,6.59,-6.59,-1.37
6.40E+04,-6.16,7.73,2.04
14.443,11.89,-7.85,6.35
14.544,3.88,2.24,-1.96
14.645,-5.1,4.28,5.02
14.746,20.01,-20.01,-10.04
14.847,20.01,-9.89,-20.01
14.948,-5.77,-0.31,0.59
15.049,1.22,-8.47,1.29
15.15,11.34,20.01,12.91
15.251,14.83,-1.37,-4.67
15.352,-0.31,-11.26,-0.51
15.453,-5.06,9.38,0.71
15.554,3.22,-20.01,20.01
15.655,5.22,-7.06,2.82
15.756,-11.38,6.39,5.69
15.857,20.01,-20.01,7.34
15.958,11.38,-0.51,11.14
16.059,4.71,-0.35,-1.77
16.16,-7.65,-6.47,4.31
16.261,1.57,-2.31,19.57
16.362,20.01,-14.2,-20.01
16.463,-8.83,-0.24,-1.84
16.564,3.69,-9.22,0.08
16.665,20.01,19.89,7.53
16.766,12.59,4.2,-0.59
16.867,-0.47,-10.94,-5.41
16.968,-4.71,5.02,1.14
17.069,12.16,1.65,19.18
17.17,6.83,-6.71,-1.61
17.271,-6.04,8.75,2.63
17.372,20.01,-20.01,19.26
17.473,11.69,-0.86,12.43
17.574,3.88,-1.26,-1.37
17.675,-6.94,-3.53,-3.84
17.776,20.01,-20.01,-20.01
17.877,17.1,-10.36,-12.12
17.978,-11.85,0.39,3.8
18.079,1.8,-10.08,-0.55
18.18,16.32,-20.01,-20.01
18.281,5.18,2.82,-2.16
18.382,-3.33,-15.26,-8.43
18.483,-1.45,2.16,4.9
18.584,20.01,-5.69,-18.28
18.685,-0.51,0.12,0.35
18.786,-0.35,3.06,-0.86
18.887,0.43,-20.01,-20.01
18.988,20.01,-6.71,4.63
19.089,-1.57,-7.77,3.33
19.19,-4.55,10.12,6.86
19.291,20.01,-20.01,-14.47
19.392,9.14,-11.89,-6.79
19.493,-17.22,6.43,11.02
19.594,8.12,-5.65,-9.41
19.695,20.01,-20.01,-20.01
19.796,5.49,7.22,-1.69
19.897,-2.24,-14.91,-7.37
19.998,2.51,2.98,14.36
20.099,20.01,-5.18,-20.01
20.2,-1.22,-0.55,-1.73
20.301,2.75,-1.96,-4.16
20.402,13.42,18.99,4.59
20.503,12.79,1.73,-5.06
20.604,-2.55,-9.38,-0.08
20.705,-0.71,6.28,1.53
20.806,5.65,3.84,20.01
20.907,8.2,-5.22,0.82
21.008,-12.83,3.3,9.49
21.109,20.01,2.35,-10.16
21.21,20.01,-20.01,-20.01
21.311,11.1,8.36,-4.82
21.412,-8.28,-9.14,-8.24
21.513,6.12,-2.86,-1.45
21.614,7.06,7.85,10.59
21.715,4.24,-3.06,0.67
21.816,-8.04,8.98,6.75
21.917,2.63,-5.96,-20.01
22.018,-0.31,-12.91,14.24
22.119,5.65,-0.75,0.08
22.22,-4.75,-5.96,3.73
22.321,20.01,-12.16,-2.43
22.422,20.01,-20.01,-20.01
22.523,1.22,2.75,0.51
22.624,0.2,-6.67,1.18
22.725,0.51,9.92,7.14
22.826,12.75,-3.57,-1.84
22.927,2.51,-12.94,6.04
23.028,-8.55,-2.12,1.02
23.129,-3.18,-0.47,20.01
23.23,7.92,-7.85,5.18
23.331,-8,2.43,5.45
23.432,20.01,-19.22,-2.04
23.533,18.32,-19.81,-7.06
23.634,9.65,3.14,-3.88
23.735,3.14,-8.08,-3.61
23.836,-4.9,-7.49,8.16
23.937,20.01,-5.53,-2.71
24.038,4.12,-6.24,-0.86
24.139,-6.63,8.59,1.84
24.24,17.61,-20.01,-15.81
24.341,20.01,-6.9,2.9
24.442,3.77,-9.22,3.3
24.543,-7.81,-0.16,4.55
24.644,20.01,-20.01,-15.65
24.745,14.75,-14.59,1.29
24.846,-7.53,-4.16,1.22
24.947,1.84,-13.69,-0.51
25.048,20.01,-13.34,-12.94
25.149,7.45,2.43,-5.33
25.25,-0.94,-9.57,-2.47
25.351,-4.08,-1.26,0.2
25.452,11.06,2.43,19.97
25.553,2.63,-4.12,1.57
25.654,-4.82,8.94,4.24
25.755,20.01,-20.01,-1.88
25.856,20.01,-5.77,8.32
25.957,5.37,-3.33,0
26.058,-6.12,2.2,2.16
26.159,12.75,-17.34,4
26.26,20.01,-20.01,-20.01
26.361,-5.3,1.37,2.28
26.462,1.29,-12.71,1.53
26.563,11.22,-0.04,18.91
26.664,17.02,0.82,-3.02
26.765,1.88,-10.63,3.02
26.866,-4.08,5.61,2.55
26.967,3.18,-2.82,12.75
27.068,6.59,-6.9,1.37
27.169,-9.77,-0.08,3.33
27.27,13.61,-11.26,-0.27
27.371,7.02,-4.75,11.49
27.472,4.39,-2,-1.57
27.573,-1.84,-7.06,-3.41
27.674,-1.14,7.14,17.46
27.775,20.01,-14.83,-20.01
27.876,-7.77,-1.37,0.82
27.977,3.18,-9.81,1.33
28.078,7.69,16.91,14.59
28.179,15.93,0.82,-4.39
28.28,3.06,-10.98,-7.57
28.381,-4.59,4.24,1.65
28.482,5.57,-13.3,1.33
28.583,7.77,-6.86,-0.39
28.684,-11.45,9.85,4.12
28.785,20.01,-20.01,17.1
28.886,6.16,-6.86,11.34
28.987,5.18,0.55,1.61
29.088,-4.79,-2.12,1.1
29.189,2.63,-8.12,13.81
29.29,20.01,-20.01,-20.01
29.391,-0.67,0.27,-0.31
29.492,0.47,-8.12,-1.88
29.593,13.65,17.97,12.94
29.694,15.02,1.37,-2.31
29.795,2.16,-7.34,-8.94
29.896,-6.98,8.9,3.57
29.997,3.41,13.26,20.01
30.098,5.33,-4.59,-1.61
30.199,-3.45,9.45,-0.9
30.3,20.01,-20.01,2.2
30.401,19.42,-5.41,6.24
30.502,1.14,-5.3,2
30.603,-8.16,0.27,6.47
30.704,20.01,-20.01,-10.79
30.805,11.57,-13.34,6.83
30.906,-10.16,0.63,3.84
31.007,2.39,-8.12,4.82
31.108,20.01,-10.59,-11.69
31.209,12.51,1.65,-2.04
31.31,-1.06,-8.94,-7.1
31.411,-2.9,2.82,0.27
31.512,20.01,-1.1,13.42
31.613,4.08,-2.82,1.77
31.714,-8.16,18.01,-1.69
31.815,-10,9.02,-12.94
31.916,16.83,-8.43,5.65
32.017,3.45,3.06,-9.45
32.118,-7.88,1.53,3.77
6010.0535,20.01,-20.01,-20.01
32.421,-10.51,3.88,7.14
32.522,5.06,-11.73,-1.1
32.623,13.96,-15.69,-4.31
6.59E+04,4.35,7.1,18.99
33.128,-6.04,-5.02,-0.04
6.59E+04,6.63,-7.1,-2.31
33.431,12.55,-0.47,-0.35
33.532,4.59,-5.61,-4
33.633,-4.63,4.08,-0.86
33.734,7.53,1.96,20.01
33.835,5.22,-2.63,2.24
33.936,-5.22,6.79,4.28
34.037,5.61,-20.01,-15.3
34.138,13.18,-10.36,6.98
34.239,4,-5.65,0.55
34.34,-7.18,0.75,3.14
34.441,20.01,-13.89,-8.67
34.542,20.01,-13.26,-18.04
34.643,-8.51,2.28,-0.94
34.744,2.86,-15.02,4.24
34.845,20.01,1.53,-0.71
34.946,12.67,3.22,-6.71
35.047,2.43,-9.69,-2.39
35.148,-5.41,-2.86,0.16
35.249,20.01,11.61,6.35
35.35,1.84,-3.3,-0.27
35.451,-4.59,7.06,3.18
35.552,20.01,-20.01,-7.53
35.653,18.67,-5.61,-1.73
35.754,4.75,-7.26,1.61
35.855,-7.96,3.02,7.18
35.956,13.77,-3.84,5.73
36.057,20.01,-19.89,-20.01
36.158,-7.61,-0.86,4.12
36.259,5.37,-8.67,-3.3
36.36,4.71,19.77,7.85
36.461,17.26,3.26,-8.12
36.562,-2.39,-12.43,-2.12
36.663,-2.75,3.96,-1.45
36.764,4.82,-10.12,16.2
36.865,4.35,-8.2,1.02
36.966,-9.18,7.61,-2.55
37.067,9.26,-10.2,6.51
37.168,5.96,-9.61,7.34
37.269,5.53,2.9,-7.26
37.37,-1.77,-4.79,-3.53
37.471,-3.45,-8.24,-1.61
37.572,20.01,5.96,-3.69
37.673,-0.63,0.47,0.2
37.774,-1.96,7.22,0.04
37.875,20.01,-20.01,-2.55
37.976,15.1,-0.78,10.24
38.077,3.02,-5.49,-0.31
38.178,-4.98,-4.04,3.14
38.279,-1.33,-12.24,11.81
38.38,20.01,-11.85,-20.01
38.481,-3.77,2.24,0.27
38.582,-1.84,-18.91,5.45
38.683,-3.18,6.79,20.01
38.784,19.57,2.2,-3.84
38.885,2.08,-10.94,-0.86
38.986,-4.75,9.3,-3.84
39.087,10.71,-20.01,-20.01
39.188,6.2,-5.37,8.59
39.289,-11.85,6.51,2.51
39.39,8.12,-5.53,-9.53
39.491,20.01,-17.73,-16.32
39.592,9.49,5.84,-3.92
39.693,-0.43,-8.79,0.08
39.794,-3.02,1.57,2.67
39.895,10.4,6.04,15.3
39.996,2.71,-4.12,4.12
40.097,-4.43,12.47,5.37
40.198,-1.33,-20.01,-12.98
40.299,18.32,-8.08,3.33
40.4,0.82,-3.84,-16.75
40.501,-7.34,6.16,4.67
40.602,20.01,-20.01,3.3
40.703,20.01,-20.01,-20.01
40.804,-5.96,-0.24,-0.16
40.905,7.02,-3.69,-1.65
41.006,20.01,16.4,2.24
41.107,10.98,3.61,-4.55
41.208,1.8,-9.92,-3.49
41.309,-4.51,3.45,-0.04
41.41,5.37,2.94,15.18
41.511,4.82,-9.06,5.02
41.612,-7.85,10.2,1.1
41.713,8.71,-10.04,1.77
41.814,8.39,-4.82,14.63
41.915,3.96,-7.57,7.18
42.016,-8.08,-3.84,1.33
42.117,6.04,-5.77,20.01
42.218,20.01,-13.42,-19.26
42.319,-3.88,-1.26,-1.33
42.42,3.1,-9.45,-0.35
42.521,15.06,20.01,7.34
42.622,14.87,2.04,-5.1
42.723,-0.24,-20.01,-5.77
42.824,-5.41,8.79,5.45
42.925,12.32,6.63,20.01
43.026,2.04,-2.63,4.63
43.127,-4.63,11.3,-0.71
43.228,3.88,14.32,16.87
43.329,17.85,-7.02,-2.79
43.43,5.22,-10.47,-4.31
43.531,-12.71,4.24,11.02
43.632,-8.51,1.53,-20.01
43.733,5.73,-5.69,8.94
43.834,-9.96,5.37,5.73
43.935,7.34,-10.71,-2.59
44.036,5.49,-19.1,-19.3
44.137,5.77,6.47,-2.82
44.238,-2,-9.3,-6.86
44.339,-0.08,-0.04,19.14
44.44,20.01,-20.01,-20.01
44.541,-1.53,1.73,0.04
44.642,2.98,-7.06,-4.2
44.743,3.45,19.69,19.06
44.844,16.95,-2.24,-2
44.945,3.77,-10.32,-5.45
45.046,-7.81,12.08,-0.55
45.147,1.22,-1.26,-20.01
45.248,7.26,-4.9,8.2
45.349,-13.06,12.94,8.04
45.45,17.57,-20.01,1.73
45.551,6.9,-8.08,5.57
45.652,3.53,-0.59,0.24
45.753,-5.06,-8.59,-1.69
45.854,3.65,-8.08,11.1
45.955,20.01,-19.1,-20.01
46.056,1.29,1.84,-1.37
46.157,2.2,-5.88,-10.4
46.258,20.01,20.01,0.82
46.359,12.59,2.43,-5.53
46.46,5.88,-9.18,-6.35
46.561,-7.57,7.26,-0.24
46.662,7.96,4.63,20.01
46.763,3.02,-7.14,8.04
46.864,-7.88,10.87,2.24
46.965,19.34,-20.01,4.12
47.066,20.01,-2.28,9.06
47.167,1.45,0.2,5.53
47.268,-7.3,3.33,10.75
47.369,20.01,-20.01,-13.22
47.47,20.01,-16.4,4.63
47.571,-11.02,0,-0.12
47.672,3.06,-20.01,3.61
47.773,20.01,-11.1,-10.94
47.874,6,5.1,-0.9
47.975,-3.3,-11.53,-6.35
48.076,1.22,-1.49,-0.82
48.177,19.14,-0.78,6.59
48.278,2.71,-0.24,-3.18
48.379,1.29,9.69,-3.22
48.48,-3.92,15.46,3.1
48.581,15.1,-5.88,3.69
48.682,6.51,-4.67,-7.26
48.783,-10.04,1.26,0.9
48.884,13.22,-20.01,-20.01
48.985,11.3,-9.73,3.49
6178.7215,-10.16,8,7.69
49.288,20.01,-20.01,-18.2
49.389,10.2,5.61,-5.81
49.49,-0.98,-8.55,-5.81
49.591,-1.41,0.2,3.57
49.692,20.01,-3.65,-3.53
49.793,3.14,-1.41,-1.8
49.894,-4.98,10.16,-0.04
49.995,7.57,14.59,-20.01
50.096,8.39,-3.61,3.92
50.197,4.9,-4.47,-2.39
50.298,-7.34,-3.88,3.37
50.399,17.38,0.04,8.51
50.5,20.01,-6.24,-17.18
50.601,3.49,-8.12,-1.69
50.702,-2.98,4.59,2.28
50.803,7.49,-9.61,1.77
50.904,12.2,-4.82,-6.28
51.005,15.77,5.1,-2.98
51.106,4.86,-4.43,1.57
51.207,-4.94,-4.39,-0.51
51.308,20.01,-20.01,-10.94
51.409,13.81,-13.96,2.24
51.51,-3.06,1.14,8.12
51.611,0.2,-1.49,-2.2
51.712,10.43,12.43,4.94
51.813,20.01,-2.43,-6.04
51.914,-0.67,-13.73,-0.2
52.015,-4.55,6.63,1.06
52.116,7.37,-5.49,-2.59
52.217,6.83,-8.24,0.94
52.318,-5.06,3.88,0.71
52.419,11.96,-20.01,1.22
52.52,8.67,-9.81,4.51
52.621,3.41,-0.98,1.65
52.722,-0.98,-2.12,2.86
52.823,0.55,-9.26,19.46
52.924,20.01,-20.01,-20.01
53.025,-2.31,4.43,1.8
53.126,-3.41,-5.37,0.31
53.227,16.24,12.36,20.01
53.328,19.61,-1.1,-8.67
53.429,4.43,-5.45,-6.12
53.53,-7.49,3.45,0.35
53.631,7.77,8.87,16.83
53.732,6.63,-3.57,-2.16
53.833,-9.41,6.43,0.39
53.934,12.08,-7.73,12.16
54.035,11.18,-7.06,9.26
54.136,6.35,-2.98,-1.26
54.237,-5.65,-7.1,-1.92
54.338,2.04,0.9,10.87
54.439,20.01,-20.04,-20.01
54.54,2.35,-3.14,0.24
54.641,-6,6.51,-0.55
54.742,20.01,-20.01,-0.12
54.843,12,-13.1,10.98
54.944,0.98,4.2,-1.14
55.045,-8.55,-1.92,5.45
55.146,20.01,-20.01,-3.33
55.247,16.2,-15.14,-2.12
55.348,-4.75,2.9,1.22
55.449,-2.04,-10.12,4.43
55.55,-17.85,-2.24,-20.01
55.651,18.04,-9.53,11.65
55.752,2.71,-13.34,-1.73
55.853,-6.08,8.55,4.55
55.954,15.97,-20.01,-8.16
56.055,7.34,-10.79,13.34
56.156,-7.73,1.69,0.16
56.257,5.06,-8.71,4.08
56.358,20.01,-20.01,-16.75
56.459,5.18,7.45,-1.1
56.56,-1.69,-9.92,-3.3
56.661,1.49,-1.22,2.98
56.762,8.36,0.82,18.24
56.863,4.79,-3.3,-3.84
56.964,-6.9,9.3,2.67
57.065,20.04,-20.01,-4.47
57.166,5.3,-13.1,11.85
57.267,8.08,-1.41,-5.26
57.368,-4.55,-4.79,0.82
57.469,-0.51,-6.47,19.97
57.57,20.01,-1.41,-11.49
57.671,1.53,-3.73,1.29
57.772,-4.39,6.79,-1.06
57.873,4.12,-13.42,-20.01
57.974,15.34,-9.85,6.9
58.075,6.67,-7.06,-6.63
58.176,-4.86,0.71,1.02
58.277,20.01,-20.01,-20.01
58.378,10.2,-10.87,2.63
58.479,-2.2,4.31,1.37
58.58,3.53,-10.87,2.47
58.681,20.01,-1.1,6.67
58.782,13.02,2.12,-1.69
58.883,3.45,2.82,-2.59
58.984,-8.08,-7.92,4.75
59.085,16.28,-0.35,13.34
59.186,6.94,-4.12,-0.94
59.287,-8.67,13.53,1.33
59.388,11.38,-3.1,13.89
59.489,19.06,-12.36,-7.3
59.59,8.36,-3.61,-6.08
59.691,-5.49,-3.69,1.02
59.792,0.35,1.61,13.96
59.893,20.01,-20.01,-20.01
59.994,1.06,-3.3,-0.16
60.095,-2.71,3.14,0.12
60.196,-1.37,-10.16,-8.79
60.297,19.93,-4.82,-1.77
60.398,3.69,-13.69,3.96
60.499,-11.85,11.22,8.67
60.6,1.65,-11.38,-12.4
60.701,9.1,-6.04,2.04
60.802,-12.94,2.98,11.22
60.903,20.01,-18.44,0.35
61.004,8.47,-5.69,11.14
61.105,3.73,-2.55,-5.37
61.206,-1.18,-4.75,-4.79
61.307,-2.59,-0.82,6.35
61.408,20.01,-0.16,-20.04
61.509,-0.2,1.77,2.9
61.61,1.18,-0.75,-6.43
61.711,9.45,-20.01,-9.57
61.812,20.01,-1.26,-3.18
61.913,-1.06,2.75,-15.73
62.014,-10.51,5.77,7.49
62.115,8.2,-8.08,19.38
62.216,20.01,-18.95,-20.01
62.317,-0.24,1.8,-1.18
62.418,-5.02,0.35,1.53
62.519,20.01,20.01,-14.44
62.62,19.46,-1.49,-6.28
62.721,0.55,-19.93,-2.98
62.822,-3.65,6.67,1.26
62.923,20.01,15.65,18.24
63.024,20.01,2.75,-20.01
63.125,0.86,5.73,5.26
63.226,3.41,-2.82,-1.69
63.327,20.01,20.01,-8.79
63.428,13.57,1.06,-4.43
63.529,4.28,-6.43,-1.14
63.63,7.18,-6.39,-2.2
63.731,7.41,-5.02,1.69
63.832,12.24,-20.01,-3.53
