"NAME:","run_2_1"
"EXPERIMENT TIME:","2023-06-09 16:56:42"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","110"
"",""
"Time [sec]","ACC X","ACC Y","ACC Z"
"32.092","3.84","3.69","7.14"
"32.143","2.59","-0.71","19.5"
"32.194","-4.04","6.47","17.14"
"32.245","-1.61","0.98","11.02"
"32.296","-4.59","-1.06","13.14"
"32.347","-2.67","-1.69","2.79"
"32.398","-3.18","-1.45","0.63"
"32.449","-6.24","-3.33","6.0"
"32.5","-4.94","0.04","12.4"
"32.653","-0.08","5.61","9.1"
"32.704","4.47","1.84","3.18"
"32.755","4.47","3.88","-0.27"
"32.806","4.31","-1.65","10.55"
"32.857","-8.55","9.89","16.59"
"32.908","-1.41","1.06","15.14"
"32.959","-4.94","5.18","6.79"
"33.01","-0.16","-6.35","9.49"
"33.061","-2.04","0.04","5.84"
"33.112","-1.92","-1.02","1.22"
"33.163","-3.84","-4.2","5.84"
"33.214","-5.14","-2.31","16.04"
"33.265","-4.86","3.22","18.95"
"33.316","-2.86","3.06","13.3"
"33.367","1.1","2.55","9.57"
"33.418","5.77","1.92","2.98"
"33.469","6.75","-0.67","5.06"
"33.52","1.65","0.67","10.16"
"33.571","-2.39","2.51","20.01"
"33.622","1.1","3.3","14.59"
"33.673","0.2","5.18","4.12"
"33.724","-0.86","-1.96","8.2"
"33.775","0.24","-3.73","5.49"
"33.826","-2.63","-1.57","5.02"
"33.877","-4.75","-2.55","9.22"
"33.928","-1.41","1.06","19.85"
"479.177","-0.31","3.1","16.87"
"34.081","4.08","2.86","1.61"
"34.132","3.88","2.51","3.57"
"34.183","3.84","3.02","3.96"
"34.234","5.96","-1.96","9.85"
"34.285","3.02","4.24","14.67"
"34.336","0.04","3.88","15.02"
"34.387","-1.88","2.75","14.47"
"34.438","-1.77","0.2","4.55"
"34.489","-0.16","-2.24","5.61"
"34.54","-0.71","-0.16","2.9"
"34.591","-1.77","-2.43","9.96"
"34.642","-1.1","2.51","17.73"
"34.693","0.51","5.57","10.94"
"34.744","1.65","-0.82","13.57"
"34.795","2.82","2.55","8.59"
"34.846","2.55","3.77","2.98"
"34.897","3.8","1.45","3.49"
"34.948","2.39","2.47","13.38"
"34.999","1.29","3.8","19.22"
"35.05","1.22","7.1","12.16"
"35.101","-2.47","-0.24","11.81"
"35.152","-2.35","-0.39","4.39"
"35.203","-2.47","-0.94","0.67"
"35.254","-4.39","-2.35","6.59"
"35.305","-2.71","-1.45","15.49"
"35.356","-0.9","4.86","15.69"
"35.407","-0.98","6.28","14.0"
"35.458","1.41","3.61","9.02"
"35.509","3.88","1.69","2.86"
"35.56","2.67","4.59","1.96"
"35.611","4.75","-0.75","15.61"
"35.662","-0.31","8.51","20.01"
"35.713","0.43","6.16","11.96"
"35.764","1.33","2.2","8.0"
"35.815","1.61","-5.84","5.06"
"35.866","-2.08","-2.51","5.61"
"35.917","-3.53","1.41","3.49"
"35.968","-2.43","-4.59","7.26"
"36.019","-5.41","-0.08","15.46"
"36.07","-0.2","5.73","15.38"
"36.121","-0.98","7.14","13.38"
"36.172","0.0","1.33","12.08"
"36.223","-0.94","6.83","4.04"
"36.274","4.75","1.26","4.43"
"36.325","4.98","2.98","7.1"
"36.376","5.49","-0.47","17.02"
"37.347","-3.61","0.35","0.9"
"37.398","-4.31","-4.16","11.06"
"37.449","-6.83","6.9","14.51"
"37.5","-1.53","1.69","15.02"
"37.551","-0.12","3.49","12.63"
"37.602","2.63","3.96","5.53"
"515.9157","2.75","3.18","4.51"
"37.755","2.98","0.12","17.97"
"37.806","-0.75","5.22","12.28"
"37.857","-0.94","5.61","11.26"
