NAME:,run_5_1,,
47.465,-1.26,-4.82,1.37
47.582,-1.26,-4.82,1.37
47.695,-1.26,-4.82,1.37
47.802,-1.26,-4.82,1.37
47.812,-1.26,-4.82,1.37
47.923,-0.67,-3.13,0.21
48.039,-0.61,-2.45,0.13
48.049,-0.42,-4.17,-1.15
48.153,-0.42,-4.17,-1.15
48.259,-0.42,-4.17,-1.15
48.27,-0.42,-4.17,-1.15
48.384,-0.42,-4.17,-1.15
48.501,-0.42,-4.17,-1.15
48.509,-0.42,-4.17,-1.15
48.623,-0.42,-4.17,-1.15
48.735,-0.73,-3.45,-0.93
48.848,-0.41,-1.78,-1.18
48.86,-1.27,-6.81,-0.35
48.972,-1.27,-6.81,-0.35
49.083,-1.27,-6.81,-0.35
49.099,-1.27,-6.81,-0.35
49.209,-1.27,-6.81,-0.35
49.325,-1.27,-6.81,-0.35
49.332,-1.27,-6.81,-0.35
49.448,-1.27,-6.81,-0.35
49.563,-1.16,-5.07,0.18
49.681,1.24,-6.9,1.53
49.693,2.73,-7.02,3.79
49.805,2.73,-7.02,3.79
49.816,2.73,-7.02,3.79
49.923,2.73,-7.02,3.79
50.042,2.73,-7.02,3.79
50.053,2.73,-7.02,3.79
50.162,2.73,-7.02,3.79
50.278,2.73,-7.02,3.79
50.392,2.25,-5.43,4.12
50.403,-1.84,-11.47,5.19
50.524,-2.71,-11.47,4.88
50.637,-2.71,-11.47,4.88
50.645,-2.71,-11.47,4.88
50.761,-2.71,-11.47,4.88
50.874,-2.71,-11.47,4.88
50.886,-2.71,-11.47,4.88
50.998,-2.71,-11.47,4.88
51.113,-2.71,-11.47,4.88
51.124,-2.97,-13.95,2.35
51.239,-1.7,-13.98,1.9
51.356,-1.41,-13.76,0.35
51.363,-1.41,-13.76,0.35
51.483,-1.41,-13.76,0.35
51.599,-1.41,-13.76,0.35
51.712,-1.41,-13.76,0.35
51.722,-1.41,-13.76,0.35
51.834,-1.41,-13.76,0.35
51.847,-1.41,-13.76,0.35
51.962,0.51,-17.6,-0.84
52.078,0.64,-17.81,-0.51
52.089,0.61,-17.23,0.12
52.203,0.61,-17.23,0.12
52.32,0.61,-17.23,0.12
52.436,0.61,-17.23,0.12
52.447,0.61,-17.23,0.12
52.564,0.61,-17.23,0.12
52.572,0.61,-17.23,0.12
52.688,0.61,-17.23,0.12
52.806,-0.76,-12.47,2.05
52.916,-3.06,-11.39,3.16
52.927,-0.6,-12.19,3.14
53.046,-0.6,-12.19,3.14
53.161,-0.6,-12.19,3.14
53.172,-0.6,-12.19,3.14
53.289,-0.6,-12.19,3.14
53.408,-0.6,-12.19,3.14
53.415,-0.6,-12.19,3.14
53.533,-0.6,-12.19,3.14
53.543,-0.16,-12.2,4.88
53.658,1.95,-7.82,2.34
53.773,0.56,-7.51,5.19
53.884,0.56,-7.51,5.19
53.896,0.56,-7.51,5.19
54.012,0.56,-7.51,5.19
54.128,0.56,-7.51,5.19
54.139,0.56,-7.51,5.19
54.252,0.56,-7.51,5.19
54.263,0.56,-7.51,5.19
54.375,0.65,-8.24,4.59
54.495,0.77,-6.17,4.67
54.615,-1.07,0.52,1.24
54.623,-1.07,0.52,1.24
54.745,-1.07,0.52,1.24
54.757,-1.07,0.52,1.24
54.872,-1.07,0.52,1.24
54.985,-1.07,0.52,1.24
55.1,-1.07,0.52,1.24
55.111,-1.07,0.52,1.24
55.227,-2.94,-4.69,3.18
55.345,-4.51,-11.61,3.99
55.356,-2.94,-13.42,3.28
55.469,-2.94,-13.42,3.28
55.48,-2.94,-13.42,3.28
55.588,-2.94,-13.42,3.28
55.705,-2.94,-13.42,3.28
55.822,-2.94,-13.42,3.28
55.83,-2.94,-13.42,3.28
55.948,-2.94,-13.42,3.28
56.061,-2.51,-7.32,0.68
56.071,-0.94,-1.96,-0.77
56.188,-1.73,-0.51,-0.17
56.306,-1.73,-0.51,-0.17
56.313,-1.73,-0.51,-0.17
56.433,-1.73,-0.51,-0.17
56.55,-1.73,-0.51,-0.17
56.561,-1.73,-0.51,-0.17
56.678,-1.73,-0.51,-0.17
56.795,-1.73,-0.51,-0.17
56.805,-1.12,-3.09,1.78
56.923,-0.82,-4.67,2.75
57.043,-1.06,-6.55,3.88
57.05,-1.06,-6.55,3.88
57.169,-1.06,-6.55,3.88
57.181,-1.06,-6.55,3.88
57.304,-1.06,-6.55,3.88
57.424,-1.06,-6.55,3.88
57.432,-1.06,-6.55,3.88
57.554,-1.06,-6.55,3.88
57.672,-1.62,-7.22,3.13
57.682,-2.72,-8.02,2.62
57.801,-3.9,-8.62,1.96
57.917,-3.9,-8.62,1.96
57.928,-3.9,-8.62,1.96
58.044,-3.9,-8.62,1.96
58.164,-3.9,-8.62,1.96
58.175,-3.9,-8.62,1.96
58.289,-3.9,-8.62,1.96
58.408,-3.9,-8.62,1.96
58.419,-3.32,-8.67,2.96
58.534,-2.63,-8.38,3.8
58.652,-1.77,-8.49,4.89
58.66,-1.77,-8.49,4.89
58.781,-1.77,-8.49,4.89
58.897,-1.77,-8.49,4.89
58.909,-1.77,-8.49,4.89
59.028,-1.77,-8.49,4.89
59.143,-1.77,-8.49,4.89
59.154,-1.77,-8.49,4.89
59.269,-2.98,-7.62,4.72
59.388,-4.99,-8.02,3.65
59.399,-5.49,-8.51,2.92
59.522,-5.49,-8.51,2.92
59.645,-5.49,-8.51,2.92
59.657,-5.49,-8.51,2.92
59.782,-5.49,-8.51,2.92
59.792,-5.49,-8.51,2.92
59.908,-5.49,-8.51,2.92
60.029,-5.49,-8.51,2.92
60.04,-4.97,-9.04,2.65
60.162,-3.67,-8.67,3.28
60.283,-4,-8.28,3.73
60.29,-4,-8.28,3.73
60.423,-4,-8.28,3.73
60.438,-4,-8.28,3.73
60.564,-4,-8.28,3.73
