NAME:,run_5_2.csv,,
4.380005,9.3,13.42,7.69
4.4700317,7.88,0.51,6.16
4.549988,20.01,8.63,1.02
4.6400146,18.99,7.53,-9.96
4.7299805,-11.53,5.88,4.75
4.8099976,1.02,1.73,3.65
4.9000244,8.9,-0.24,-7.41
4.9799805,20.01,17.02,18.91
5.0700073,6.43,1.53,8.63
5.160034,20.01,10.94,1.88
5.23999,13.34,-2.12,-4.08
5.330017,0.24,7.73,6.08
5.410034,9.81,16.87,0.24
5.5,6.08,-7.02,-6.47
5.590027,1.49,3.92,14.2
5.669983,-2.51,2.31,2.79
5.76001,8.75,14.04,6.16
5.8499756,-2.35,-5.57,-0.67
5.9299927,8.0,6.71,6.08
6.0200195,16.63,0.82,11.57
6.0999756,20.01,4.2,10.04
6.1900024,-9.22,-9.22,5.22
6.2800293,-14.75,12.55,20.01
6.3599854,17.34,9.69,10.12
6.450012,-3.02,-2.16,6.12
6.5300293,6.28,2.63,7.22
6.619995,6.71,-7.06,0.82
6.710022,18.71,9.45,19.97
6.789978,1.69,0.9,10.08
6.880005,4.16,-9.38,15.97
6.960022,12.67,7.81,-16.55
7.049988,-8.47,8.59,3.57
7.1400146,-10.98,19.93,20.01
7.2200317,13.57,-1.41,-6.2
7.3099976,10.47,14.04,9.65
7.3900146,5.3,0.94,6.35
7.4799805,11.53,13.1,11.57
7.5599976,15.85,13.69,-17.53
7.6500244,-2.86,8.43,2.9
7.73999,10.32,19.18,-7.26
7.8200073,11.18,-2.28,-9.73
7.910034,-4.04,13.38,10.36
7.98999,4.12,2.35,10.79
8.080017,2.82,20.01,8.63
8.169983,19.5,11.45,-1.73
8.25,-2.16,5.37,-1.61
8.340027,-6.71,0.67,20.01
8.419983,20.01,-19.57,-20.01
8.51001,-2.79,-0.59,4.39
8.599976,-3.92,-8.63,14.67
8.679993,-1.77,20.01,14.47
8.77002,11.45,17.3,-0.12
8.849976,-0.75,-1.88,3.84
8.940002,-9.77,-4.12,2.2
9.030029,8.08,0.78,-2.43
9.109985,1.06,1.06,0.35
9.200012,1.69,5.96,10.32
9.289978,7.06,15.77,10.83
9.369995,7.81,13.3,4.35
9.460022,-2.0,1.06,4.31
9.539978,-4.39,18.83,10.4
9.630005,20.01,20.01,-4.75
9.720032,-0.04,-7.06,11.1
9.799988,1.96,6.16,9.81
9.890015,11.85,17.5,10.59
9.970032,3.06,7.49,3.14
10.059998,1.77,-0.08,4.16
10.150024,5.1,2.75,15.02
10.22998,11.34,19.61,12.91
10.320007,-2.55,-12.36,4.12
10.400024,-6.35,-8.04,17.1
10.48999,6.98,9.77,4.0
10.580017,2.35,-3.33,2.82
10.660034,9.02,0.63,5.33
10.75,5.73,5.1,8.55
10.830017,10.0,2.82,2.12
10.919983,0.39,-8.12,2.08
11.01001,0.27,-1.84,17.22
11.090027,3.8,20.01,-6.0
11.179993,-10.0,-10.36,6.32
11.26001,-5.33,3.57,15.97
11.349976,-2.2,8.39,11.92
11.429993,2.31,10.71,19.5
11.52002,-1.37,3.57,3.84
11.609985,2.67,10.94,13.93
11.690002,-5.37,19.61,-4.12
11.780029,-3.26,-1.84,2.9
11.859985,-11.41,7.37,20.01
11.950012,-2.35,14.59,-4.35
12.039978,7.92,10.32,14.47
12.119995,-0.39,4.59,9.06
12.210022,-1.8,20.01,-1.61
12.289978,-1.06,13.65,-3.69
12.380005,2.79,2.86,3.18
12.470032,-18.67,14.44,2.75
12.549988,-3.53,20.01,-0.98
12.640015,3.18,-5.37,11.77
12.720032,-0.82,4.63,12.98
12.809998,-9.45,19.89,13.57
12.900024,1.49,-8.98,3.53
12.97998,1.53,3.65,-2.9
13.070007,6.12,1.84,20.01
13.160034,8.47,20.01,9.73
13.23999,1.96,-9.06,4.31
13.330017,-7.65,-7.81,16.67
13.410034,20.01,-5.1,10.79
13.5,0.08,-6.63,12.67
13.590027,6.2,16.63,14.98
13.669983,11.45,-4.79,18.32
13.76001,-4.9,0.71,19.69
13.840027,4.86,-4.0,5.18
13.929993,-1.06,-9.06,20.01
14.02002,-6.75,20.01,5.96
14.099976,-5.53,-8.0,6.39
14.190002,2.39,8.55,11.77
14.27002,-2.31,14.4,10.98
14.359985,20.01,12.12,18.36
14.450012,1.1,11.57,-0.47
14.530029,3.18,13.61,11.22
14.619995,0.51,16.2,0.16
14.700012,-7.26,-2.86,8.55
14.789978,9.69,10.32,19.5
14.869995,9.57,20.01,0.75
14.960022,3.14,-15.73,6.35
15.049988,1.57,-7.14,8.0
15.130005,-0.94,20.01,11.89
15.220032,2.12,-4.63,7.14
15.299988,0.55,5.69,4.82
15.390015,12.24,-0.39,6.79
15.47998,19.81,17.1,-6.59
15.559998,-0.98,-4.16,4.39
15.650024,-4.63,-4.55,16.0
15.72998,2.08,20.01,3.57
15.820007,-8.47,-7.49,2.75
15.910034,4.63,8.08,6.59
15.98999,9.69,-6.63,12.79
16.080017,2.94,-1.53,20.01
16.160034,4.24,2.55,2.63
16.25,13.93,7.34,18.44
16.340027,-5.37,20.01,5.41
16.419983,-7.88,-8.98,4.75
16.51001,5.22,10.0,6.67
16.599976,6.16,11.81,11.18
16.679993,11.02,15.38,19.97
16.77002,3.37,8.63,3.65
16.849976,9.61,20.01,2.16
16.940002,6.55,-0.78,0.31
17.03003,-2.28,-3.69,1.69
17.109985,-20.01,14.2,20.01
17.200012,-20.01,-0.67,-2.47
17.28003,4.12,-5.14,4.16
17.369995,3.57,0.35,7.37
17.460022,1.45,20.01,18.12
17.539978,0.78,-2.16,9.1
17.630005,-6.75,-2.0,2.12
17.710022,-16.04,20.01,-20.01
17.799988,0.9,20.01,2.71
17.890015,2.59,-7.85,-2.28
17.970032,-2.08,-3.41,9.14
18.059998,5.1,6.39,19.14
18.140015,-2.59,0.67,-2.79
18.22998,0.39,20.01,20.01
18.309998,5.96,13.85,2.75
18.400024,3.69,2.04,15.46
18.48999,-1.06,-2.16,-1.77
18.570007,2.39,5.33,9.3
18.660034,-4.24,1.84,12.16
18.73999,2.67,5.18,8.28
