NAME:,run_1_1.csv,,
7.8099976,-4.86,-3.77,-6.16
7.8899994,-9.34,-9.1,0.2
7.9600067,-3.57,20.01,-6.9
8.029999,-20.01,-15.02,3.96
8.100006,7.73,20.01,-20.01
8.169998,-5.96,-12.32,-1.45
8.2400055,-0.24,-6.28,-10.4
8.309998,3.49,-10.83,-6.2
8.380005,-12.94,0.67,-11.85
8.449997,5.96,-3.06,-12.79
8.520004,-9.92,-2.86,5.65
8.589996,-5.77,-4.12,-7.85
8.669998,2,4.04,-19.34
8.7400055,20.01,-20.01,11.02
8.809998,20.01,-0.47,20.01
8.880005,10,11.26,-6.9
8.949997,2.47,1.41,3.65
9.020004,-4.47,-4.12,-20.01
9.089996,20.01,1.65,-1.57
9.160004,3.06,-0.12,-6.47
9.229996,-11.18,-10.12,5.37
9.309998,-10.9,6.75,-4.98
9.380005,-20.01,-12.32,-2.79
9.449997,16.4,20.01,-20.01
9.520004,-3.57,0.98,-15.1
9.589996,10.28,6.35,-8.79
9.660004,2.35,-5.53,1.29
9.729996,16.99,12.91,-20.01
9.800003,20.01,-16.95,17.57
9.87001,2,5.73,-10.75
9.940002,-5.96,-9.61,-17.34
10.01001,2.12,19.26,9.26
10.089996,-20.01,-20.01,-15.1
10.160004,5.88,20.01,-20.01
10.229996,16.08,8,-4.47
10.300003,7.57,3.45,6.43
10.37001,5.73,-7.18,-0.59
10.440002,-14.08,-20.01,-20.01
10.51001,9.22,-16.16,-16.59
10.580002,8.36,-4.98,-17.3
10.650009,-17.81,-9.34,-5.61
10.729996,-12.51,1.84,17.02
10.800003,20.01,-20.01,-2.28
10.87001,11.81,-14.32,-9.69
10.940002,20.01,20.01,-17.14
11.01001,13.57,18.12,18.4
11.080002,5.1,4.71,-17.22
11.150009,-20.01,2.67,-3.65
11.220001,10.32,-14.08,-9.61
11.290009,-14.16,-19.14,-6.32
11.360001,6.24,9.61,-8.63
11.430008,20.01,-4.98,-20.01
11.51001,9.49,5.06,-19.5
11.580002,3.88,-20.01,-1.96
11.650009,-1.26,20.01,-20.01
11.720001,16.87,0.04,5.22
11.790009,-20.01,1.57,-18.87
11.860001,20.01,-5.37,-9.85
11.930008,-11.96,-11.77,8.71
12,-20.01,-10.51,-13.69
12.070007,18.44,-11.89,-1.22
12.150009,-13.93,-10.47,-13.22
12.220001,-4.86,-3.77,-19.81
12.290009,20.01,20.01,20.01
12.360001,3.22,17.18,-15.81
13.210007,-7.85,11.02,-20.01
13.279999,4.86,-1.26,-20.01
13.350006,-7.45,1.26,-3.65
13.419998,-10.36,-2.67,4.04
13.4900055,-10.51,16.36,-8.47
13.559998,4.43,-20.01,-13.14
13.639999,11.34,-9.02,-16.51
13.710007,2.08,20.01,-15.3
13.779999,7.85,-2.16,1.41
13.850006,1.41,-13.93,-2.24
13.919998,-1.92,-0.24,-16.04
13.9900055,4.59,-1.26,-20.01
14.059998,-8,-14.87,1.26
14.130005,-15.1,-4.51,5.37
14.199997,-4.71,15.46,-12.59
14.279999,-13.34,-20.01,2.16
14.350006,3.1,-7.57,-16
14.419998,-5.73,14.08,-20.01
14.4900055,0.51,-7.41,-0.39
14.559998,-0.98,-1.02,-18.16
14.630005,10,-6.08,-19.77
14.699997,-7.06,-9.06,-9.73
14.770004,-6.75,-3.06,-0.12
14.839996,-5.88,-2.04,1.84
14.910004,1.06,0.51,-13.45
14.979996,-9.14,-2.82,-20.01
15.059998,-4.47,8.08,5.06
15.130005,0.08,10.43,-17.61
15.199997,-3.65,10.63,-6.28
15.270004,-8.2,1.18,-1.57
15.339996,13.61,6.04,-20.01
15.410004,-4.24,-6.2,-8.67
15.479996,-5.18,-1.96,1.77
15.550003,-10.94,-4.98,2.82
15.62001,0.63,5.57,-1.96
15.699997,0.98,-20.01,-12.59
15.770004,-3.84,-20.01,-4.24
15.839996,-16.08,6.28,-20.01
15.910004,2.75,-0.75,-1.33
15.979996,0.47,-7.53,-2.94
16.050003,-13.65,-0.35,-20.01
16.12001,5.14,0.75,-20.01
16.190002,-5.84,2.71,-0.35
16.26001,-3.22,-4.82,1.65
16.330002,-0.51,2.24,-2.9
16.40001,0.12,-7.18,-5.41
16.479996,0.2,-10.24,-20.01
16.550003,-12.83,20.01,-20.01
16.62001,4.94,-1.02,-5.26
16.690002,2.12,-12.79,0.59
16.76001,-18.55,3.53,5.77
16.830002,-7.53,-8.98,-20.01
16.90001,-8.39,-2.47,-5.18
16.970001,-5.18,-2.04,3.3
17.040009,-3.33,4.67,-1.49
17.12001,-12.71,-0.35,-1.29
17.190002,-14.91,10.4,-20.01
17.26001,20.01,20.01,-20.01
17.330002,6.98,8.04,-9.14
17.40001,11.61,3.57,1.14
17.470001,-11.65,10.04,-12.87
17.540009,8.32,-2.59,-20.01
17.61,-2.79,-0.31,-5.57
17.680008,-2.67,1.45,4.63
17.75,-2.63,2.08,-1.18
17.820007,-4.82,0.59,-8.9
17.90001,-19.93,-20.01,-20.01
17.970001,19.3,19.93,-8.55
18.040009,2.35,3.06,-14.44
18.11,4.04,-8.87,-4.59
18.180008,-17.02,-1.57,-18.99
18.25,13.38,-6.47,-20.01
18.320007,-0.16,-0.43,-12.91
19.25,-2.75,1.06,-3.57
19.320007,-14.28,-3.77,-12.83
19.39,10.08,-13.22,-7.3
19.460007,10.16,2.08,-20.01
19.529999,2.08,1.65,-14.04
19.600006,0.08,8.55,1.45
19.669998,0.35,1.77,-1.37
19.740005,4.98,5.92,-13.53
19.809998,5.33,4.28,-20.01
19.89,3.92,0.98,-19.61
19.960007,-5.61,-0.16,-6.32
20.029999,1.22,-5.41,0.94
20.100006,0.31,3.33,2.16
20.169998,-17.18,-1.41,-16.91
20.240005,16.55,4.47,-20.01
20.309998,4.71,1.73,-12.94
20.380005,5.92,10.32,-19.5
20.449997,4.28,-1.61,0.16
20.520004,6.51,-5.26,-12.32
20.589996,1.69,4.31,-20.01
20.669998,2.75,-0.47,-16.91
20.740005,1.33,-5.14,-4.28
20.809998,-6.28,-8.59,-0.94
20.880005,-12.24,14.24,-1.84
20.949997,-1.92,-20.01,-13.02
21.020004,-5.96,-18.75,-19.61
21.089996,-8.43,-5.18,-5.1
21.160004,4.51,2.47,3.57
21.229996,3.88,-11.22,-5.81
21.309998,0.51,-5.41,-19.3
21.380005,6.47,-5.77,-16.08
21.449997,-5.53,-0.71,4.16
21.520004,-15.61,-6.9,4.86
21.589996,0.2,20.01,-18.48
21.660004,-13.96,-20.01,-1.02
21.729996,3.33,-20.01,-20.01
21.800003,-1.02,20.01,-19.85
21.87001,0.35,3.1,0.9
21.940002,-1.88,-16.32,-11.85
22.01001,20.01,-16.12,-17.1
22.089996,-6.32,-1.06,-14.51
22.160004,-5.1,-0.75,5.77
22.229996,-7.45,-1.37,5.02
22.300003,6.86,20.01,-20.01
22.37001,20.01,17.65,-17.38
22.440002,3.18,-11.06,-5.26
22.51001,3.41,17.53,-6
22.580002,7.92,7.88,3.02
22.65001,-6.63,19.34,-20.01
22.729996,20.01,8.16,-20.01
22.800003,-0.59,-1.77,-3.77
22.87001,-6.59,-10.75,-0.55
22.940002,-6.59,-0.71,-2.24
23.01001,-4.04,-6.43,10.9
23.080002,20.01,-20.01,7.22
23.15001,8.24,-11.69,0.71
23.220001,5.02,2.9,-3.41
23.290009,0.82,-1.57,-1.65
23.36,20.01,2.86,-20.01
23.430008,15.26,2.43,-20.01
23.51001,-0.78,-1.53,-6.08
23.580002,-8.98,-3.26,1.69
23.65001,-1.45,3.33,3.92
23.720001,-0.86,-3.96,-7.57
23.790009,10.24,-20.01,-5.57
23.86,5.73,4.79,1.92
23.930008,10.4,6.12,-4.55
24,5.61,-2.67,3.8
24.070007,-6.55,-10.32,-15.46
24.15001,20.01,-7.65,-15.69
24.220001,0.94,-8.87,-5.26
24.290009,-12.79,-1.92,4.67
25.210007,4.82,-20.01,-20.01
25.279999,-9.38,7.53,-8
25.350006,12.71,4.79,8.87
25.419998,-1.88,-10.4,-12.28
25.490005,20.01,8.28,-20.01
25.559998,-1.14,-0.31,-9.22
25.64,-0.08,0.08,-5.69
25.710007,-10.04,-1.29,-2.12
25.779999,-17.89,-13.65,19.53
25.850006,19.73,20.01,-20.01
25.919998,5.49,16.91,-4.24
25.990005,9.92,-3.1,-12.98
26.059998,4.51,-2.08,-4
26.130005,0.86,-9.85,-1.69
26.199997,-14.16,3.18,-13.45
26.279999,9.69,-5.18,-20.01
26.350006,-3.69,0.55,-0.51
26.419998,-13.3,-0.04,4.12
26.490005,-20.01,12.75,10.32
26.559998,-4.16,-17.57,2
26.630005,10.16,-1.33,-17.89
26.699997,8,8.67,-20.01
26.770004,5.33,-2.98,1.65
26.839996,5.96,-6.75,-6.2
26.910004,-5.69,-1.29,-15.14
26.979996,5.96,-2.12,-20.01
27.059998,-10.04,-6.28,-4.86
27.130005,-8.47,-6.35,-2.82
27.199997,-3.06,15.73,10.9
27.270004,-7.81,-20.01,-20.01
27.339996,2.79,-8.63,-1.14
27.410004,5.53,7.92,-11.69
27.479996,4.24,-5.88,-1.88
27.550003,0.51,-13.06,-2.9
27.62001,-12.2,3.18,-4.04
27.699997,14.36,4.47,-20.01
27.770004,-8.43,-2.55,-2.08
27.839996,-7.92,0.94,-5.02
27.910004,3.37,20.01,-4.47
27.979996,1.22,-20.01,-6.51
28.050003,11.38,-20.01,2.04
28.12001,-1.61,12.98,-13.1
28.190002,6.55,7.18,-7.34
28.26001,5.14,-2.12,-5.1
28.330002,16.28,6.98,-20.01
28.40001,0.39,-4.63,-8.75
28.479996,-1.61,-4.82,-2.63
28.550003,-8.79,-4.51,2.63
28.62001,-17.22,-20.01,20.01
28.690002,-0.08,2.16,-17.46
28.76001,0.9,20.01,-9.02
28.830002,1.88,8.47,-18.36
28.90001,1.49,10.08,-2.63
28.970001,2.28,8.24,-13.93
29.040009,17.61,7.69,-20.01
29.12001,-4.82,1.77,-10.12
29.190002,-5.57,-5.81,0.86
29.26001,-4.98,-4.16,0.08
29.330002,-3.26,3.14,-15.49
29.40001,-14.79,-16.79,-20.01
29.470001,-20.01,16.2,12.4
29.540009,4.79,6.67,-11.02
29.61,0.75,-3.06,-5.69
29.680008,2.75,-0.39,-19.18
29.75,0.75,4.16,-20.01
29.820007,0.59,-5.96,-13.77
29.90001,-4.9,-0.59,1.84
29.970001,-5.53,-1.02,2.79
30.040009,-20.01,2.43,-4.24
30.11,5.81,-20.01,-20.01
30.180008,2.75,-8.16,-17.34
30.25,7.06,20.01,-17.3
30.320007,5.06,-0.94,-0.98
30.39,-15.97,3.65,-13.65
31.25,-6.24,0.39,-9.96
31.320007,-4.28,-1.65,5.37
31.39,-4.12,-2.08,-2.43
31.460007,-17.93,-11.38,6
31.529999,-0.2,-18.79,-3.18
31.600006,-0.9,-8.55,-2.98
31.669998,-5.61,20.01,-20.01
31.740005,3.49,3.33,-2.31
31.809998,-5.53,-14.16,-9.22
31.880005,-11.65,6.04,-15.69
31.949997,12,0.86,-20.01
32.03,-3.84,-3.77,-4.67
32.100006,-12.98,-7.85,6.51
32.17,-0.86,2.71,1.37
32.240005,-5.81,-4.12,6.75
32.309998,-20.01,19.97,-20.01
32.380005,-12.98,-20.01,-19.18
32.449997,2.82,-4.94,-4.94
32.520004,-1.06,-13.34,-5.33
32.589996,-16.67,5.73,-13.22
32.67,-13.14,3.1,-20.01
32.740005,-3.26,-12.47,-2.79
32.809998,-11.41,-12.67,4.08
32.880005,1.1,3.92,-0.51
32.949997,-6,-2.98,2.31
33.020004,-2.75,-13.89,-20.01
33.089996,-7.53,20.01,-19.85
33.160004,3.69,8.63,-3.84
33.229996,0.35,3.18,-4.31
33.300003,-20.01,6.71,-20.01
33.37001,-8.28,4.08,-18.87
33.449997,-5.96,-2.55,-0.78
33.520004,-12.79,-0.43,5.81
33.589996,19.06,20.01,11.38
33.660004,-11.85,7.26,-3.1
33.729996,-6.16,-20.01,-20.01
33.800003,-6.2,-12.51,-20.01
33.87001,4.47,-12.12,2.12
33.940002,-3.53,-13.53,-5.45
34.01001,-10.32,18.36,-20.01
34.089996,-8.63,-1.37,-19.93
34.160004,-5.65,1.1,3.14
34.229996,-13.22,-3.65,5.3
34.300003,-0.94,2.47,7.1
34.37001,-2.9,0.12,16.83
34.440002,-20.01,-5.73,-18.55
34.51001,1.45,4.59,-12.87
34.58,-0.59,8.71,-5.84
34.65001,-2.9,-2.79,-5.65
34.72,-20.01,5.06,-19.53
34.79001,-6.67,3.14,-19.14
34.87001,-6.2,-1.18,5.06
34.940002,1.65,-5.49,0.39
35.01001,-1.22,5.02,6.35
35.08,-8.63,-5.37,8.67
35.15001,-20.01,-19.97,-20.01
35.22,-20.01,-0.71,4.9
35.29001,4.59,1.84,-8.75
35.36,0.16,-0.27,0.08
35.430008,-15.49,9.85,-20.01
35.51001,20.01,20.01,-20.01
35.58,-10.4,-4.04,-0.94
35.65001,-2.79,-8.2,5.02
35.72,-1.06,1.06,-0.86
35.79001,-9.3,-9.92,-9.49
35.86,-20.01,20.01,-20.01
35.930008,-19.81,20.01,4
36,1.1,12.63,-6.63
36.070007,3.84,-2.63,4.2
36.14,-11.06,2.31,-15.38
36.210007,19.5,4.2,-20.01
36.29001,-1.29,-8.12,-5.33
37.210007,20.01,20.01,-2.08
37.28,2.94,-20.01,-20.01
37.350006,5.33,1.22,-13.06
37.42,-20.01,20.01,-19.02
37.490005,-2.28,-0.94,-6
37.559998,-1.26,5.02,-1.96
37.64,-12.75,5.49,-13.61
37.710007,16.44,19.69,-20.01
37.78,-0.08,-10.47,-9.73
37.850006,-9.69,-1.8,9.96
37.92,-1.22,4.71,2.75
37.990005,-12.51,-0.08,6.83
38.059998,-11.14,-15.57,-20.01
38.130005,1.14,7.1,-20.01
38.199997,-0.78,2.24,-10.12
38.270004,4.82,-4.08,-2.55
38.339996,-10.87,4.67,-19.53
38.42,20.01,3.84,-20.01
38.490005,-11.77,2.39,-5.69
38.559998,-7.65,-3.06,2.35
38.630005,-8.98,12.47,0.67
38.699997,-20.01,2.28,20.01
38.770004,12,20.01,-18.44
38.839996,8.2,3.88,-13.06
38.910004,4.67,8.12,-10.24
38.979996,6.75,2.67,-3.1
39.059998,-12.32,14.83,-20.01
39.130005,8.59,4.67,-15.46
39.199997,3.37,6.16,-17.18
39.270004,-3.06,-5.3,1.41
39.339996,-8.04,-19.22,3.8
39.410004,0.16,10.04,-16.71
39.479996,11.26,-20.01,-19.73
39.550003,7.1,20.01,-15.46
39.62001,10.59,17.22,-7.02
39.690002,-0.24,-2.51,-6.39
39.76001,-16.08,-0.47,-0.27
39.839996,15.34,2.98,-20.01
39.910004,-3.45,-6.28,-7.41
39.979996,-5.26,-13.42,9.53
40.050003,-8.9,-0.9,0.08
40.12001,-6.51,20.01,-20.01
40.190002,20.01,-20.01,-6.43
40.26001,6.04,2.71,-16.67
40.33,0.04,10.87,-14.28
40.40001,4.59,-2.35,-0.71
40.479996,-5.41,-15.65,-10.83
40.550003,10.98,-0.71,-17.06
40.62001,-13.96,-15.06,-7.26
40.690002,-5.26,-6.16,1.33
40.76001,-5.61,0.63,3.49
40.83,-14.44,-7.49,-9.38
40.90001,20.01,-19.97,1.92
40.97,4.16,1.8,-9.41
41.04001,-0.39,2.47,-9.77
41.11,0.94,-8.51,0.35
41.180008,-17.46,-2.12,-10.24
41.26001,13.38,10.59,-20.01
41.33,-12.87,-5.02,3.57
41.40001,-9.34,1.33,2.39
41.47,-4.9,3.84,1.8
41.54001,-4.51,2.67,4.24
41.61,-20.01,7.37,-20.01
41.680008,-20.01,-12.12,20.01
41.75,-3.49,-1.29,-12.32
41.820007,0.47,-5.96,0.94
41.90001,-20.01,19.97,1.8
41.97,-20.01,-7.65,-20.01
42.04001,1.8,-10.32,-2.94
42.11,-11.53,-1.41,8.2
42.180008,-0.24,4.75,3.14
42.25,-4.51,8.59,-17.26
43.17,-6.59,10.67,0.86
43.240005,-1.06,-5.49,-8.12
43.309998,-13.18,9.34,-20.01
43.39,-5.26,2.08,-20.01
43.460007,-10.2,6.16,0.86
43.53,-4.47,-3.37,6.59
43.600006,-3.84,5.26,-1.02
43.67,-19.77,5.06,4.79
43.740005,-20.01,-9.49,-20.01
43.809998,-20.01,3.57,20.01
43.880005,8.12,8.51,-0.47
43.949997,2.43,-11.41,-2.35
44.03,-11.85,3.77,-19.65
44.100006,-20.01,0.9,-20.01
44.17,-4.47,-3.57,0.98
44.240005,-5.96,-9.02,6.28
44.309998,-4.63,0.86,-6.43
44.380005,-20.01,19.22,20.01
44.449997,-16.87,-0.08,-20.01
44.520004,2.2,2.59,-11.14
44.589996,-3.92,5.22,-9.45
44.660004,2.24,-3.57,-2.98
44.729996,-7.3,7.26,-13.06
44.809998,8.98,5.02,-20.01
44.880005,-12.67,-20.01,2.47
44.949997,-1.45,-8.87,13.02
45.020004,0.16,0.24,0.04
45.089996,9.85,-20.01,8.67
45.160004,-9.06,-20.01,-20.01
45.229996,5.73,0.12,-17.42
45.300003,3.37,-10.32,-20.01
45.37001,0.67,0.39,-4.63
45.449997,-20.01,20.01,-19.89
45.520004,-9.85,10.67,-20.01
45.589996,8.24,-5.92,-10.04
45.660004,4.98,-4.31,-13.1
45.729996,-3.8,-18.28,-8.87
45.800003,-20.01,-16.71,19.89
45.87001,-6.12,-7.37,-4
45.940002,-0.75,-2.16,-11.06
46.01001,-20.01,20.01,-20.01
46.08,5.92,-6.08,-2.24
46.15001,3.06,-1.92,-8.59
46.229996,-7.88,-1.02,-13.18
46.300003,-20.01,-13.42,-0.9
46.37001,-1.49,-3.26,3.8
46.440002,-5.45,3.73,3.57
46.51001,-1.22,7.73,-8.36
46.58,-20.01,-8.87,-20.01
46.65001,-2.12,-3.22,-13.65
46.72,-10.67,20.01,-17.26
46.79001,-3.96,-2.71,-3.22
46.87001,-13.89,1.06,-9.57
46.940002,3.84,-0.51,-19.69
47.01001,-5.57,3.18,-7.1
47.08,-7.49,3.41,7.69
47.15001,-7.61,-4.55,-11.61
47.22,3.65,20.01,20.01
47.29001,-4.71,-2.2,-9.85
47.36,-3.77,-2.79,-8
47.430008,-19.42,19.77,-3.37
47.5,9.65,-4.55,-13.3
47.570007,4.98,-2.16,-6
47.65001,-4.16,18.32,-6.55
47.72,-20.01,20.01,-20.01
47.79001,-9.22,-2.35,13.22
47.86,-15.73,-12.67,20.01
47.930008,-1.65,2.04,-1.92
48,-9.41,-7.06,2.47
48.070007,-12.24,9.96,-20.01
48.14,-6.39,20.01,-10.04
48.210007,-0.43,12.79,-3.49
49.14,-16.59,2.55,-0.35
49.210007,-8.87,-10.4,4.75
49.28,-4.55,-2.59,15.02
49.350006,-2.82,-3.73,-0.16
49.42,-2.59,6.12,-6.24
49.490005,-20.01,-8.87,-19.81
49.559998,20.01,20.01,-16.04
49.630005,4.31,8.67,-11.96
49.699997,-1.57,-17.97,-4.51
49.78,-19.97,18.04,-11.57
49.850006,-14.24,4.55,-19.46
49.92,-9.06,-9.53,10.59
49.990005,0.75,-0.35,2.28
50.059998,-4.55,1.8,-1.49
50.130005,-9.65,0.2,-5.77
50.199997,-19.57,-7.88,-20.01
50.270004,-3.14,-8.83,-4.16
50.339996,-14.51,19.1,-17.69
50.42,-2.63,-1.1,-7.37
50.490005,2.79,-8.55,-11.22
50.559998,-20.01,-7.85,-19.77
50.630005,-11.65,-12.63,-2.98
50.699997,-6.55,3.1,20.01
50.770004,-11.18,-6.71,3.26
50.839996,2.51,-0.16,3.49
50.910004,-20.01,6.04,0.71
50.979996,-20.01,-12.16,-17.1
51.050003,-19.42,20.01,-11.38
51.12001,-0.24,5.14,-9.92
51.199997,0.47,-2.55,-1.96
51.270004,-20.01,-14.95,-6.47
51.339996,-20.01,13.49,-20.01
51.410004,-5.33,-3.02,5.69
51.479996,1.69,3.14,-0.98
51.550003,-4.04,0.27,0.39
51.62001,-6.67,7.73,-14.47
51.690002,-20.01,-1.69,-20.01
51.76001,-20.01,20.01,-5.26
51.839996,0.82,9.14,-3.73
51.910004,7.57,-7.02,-3.3
51.979996,-10.87,-12.16,-12.75
52.050003,-12.67,-0.12,-13.45
52.12001,-8.98,-4.12,9.73
52.190002,-4.94,1.73,-2.75
52.26001,-3.65,-7.88,6.16
52.33,-1.41,2.04,-0.27
52.40001,-20.01,0.24,0.12
52.47,-19.77,20.01,2.28
52.54001,-6.12,9.57,-7.81
52.62001,-4.86,-1.41,4.86
52.690002,1.88,0.39,-7.26
52.76001,-9.02,9.89,-6.94
52.83,-20.01,18.32,-20.01
52.90001,-12.28,-1.73,0.47
52.97,-0.94,-0.98,0.67
53.04001,-2.16,-3.73,-0.27
53.11,-1.49,20.01,-12.91
53.180008,-20.01,-20.01,-5.81
53.26001,-16.87,-1.22,-13.22
53.33,-16.79,1.77,-7.34
53.40001,-9.14,8.9,0.78
53.47,-3.57,8.24,-4.75
53.54001,-9.65,-4.2,-12.36
53.61,-15.73,4.86,-11.61
53.680008,-18.55,3.45,-19.5
53.75,-8.83,-12.75,12.4
53.820007,-7.06,-2.98,-0.35
53.89,0.47,3.77,1.73
53.960007,-12.43,-1.8,-3.61
54.04001,-20.01,-9.06,-11.22
54.11,-10.75,12.63,-20.01
54.180008,-15.93,-14.91,7.53
54.39,-10.79,-3.69,-13.49
56.65001,-15.65,-1.45,-13.22
56.72,-20.01,-0.71,-20.01
56.79001,-10.55,-1.41,-1.45
56.86,-2.71,-4.67,5.41
56.930008,-3.8,-0.12,1.29
57,-2.63,15.53,-4.75
57.070007,-8.79,2.9,0.12
57.15001,-1.53,-5.33,-2.9
57.22,-20.01,20.01,-0.59
57.29001,5.41,11.38,-3.22
57.36,-7.57,-15.65,-7.53
57.430008,-14.87,5.45,-20.01
57.5,-12.98,-17.34,-18.4
57.570007,-6.12,-2.98,-3.41
57.64,-1.65,-3.96,2.28
57.710007,5.84,-1.69,7.22
57.78,-0.04,18.99,4.86
57.850006,-20.01,-16.08,-20.01
57.930008,2.47,-10.59,-9.38
58,-6.67,3.77,-6.79
58.070007,-3.1,0.35,-7.92
58.14,-19.06,2.39,-10.32
58.210007,-20.01,16.16,-20.01
58.28,-10.63,-2.51,0.59
58.350006,0.16,-3.3,1.96
58.42,-2.04,-3.18,1.18
58.490005,4.39,16.59,2.79
58.559998,-11.18,-2.35,-1.02
58.64,-8.79,-1.1,-5.02
58.710007,-20.01,17.42,-7.61
58.78,1.8,1.37,-8.08
58.850006,-0.86,-1.53,-5.84
58.92,-20.01,-0.43,-9.92
58.990005,-20.01,-5.61,-12.94
59.059998,-9.02,-2.2,3.41
59.130005,-0.35,-6.86,1.92
59.199997,2.04,3.3,4.86
59.28,13.53,-2.63,1.8
59.350006,-20.01,-16.95,-5.02
59.42,-13.06,-5.1,-13.18
59.490005,-3.06,-2.43,-14.75
59.559998,1.02,8.75,-11.41
59.630005,-15.85,-7.14,-7.06
59.699997,-20.01,6.83,-19.18
59.770004,-9.89,-5.22,-6.71
59.839996,-3.96,-2.94,2.2
59.910004,-3.3,-8.12,2.35
59.979996,-20.01,19.69,20.01
60.059998,-14,-19.77,8.08
60.130005,-14.59,3.37,-12.16
60.199997,-11.77,6.63,-5.37
60.270004,9.26,19.61,2.55
60.339996,-1.41,-2.9,-2.63
60.410004,-19.97,-0.55,-5.61
60.479996,-20.01,-2.47,-20.01
60.550003,-7.57,-4.08,3.37
60.62001,0.71,-5.81,4.59
60.699997,-7.02,-11.14,-9.18
60.770004,-19.46,11.22,-18.55
60.839996,-18.59,15.3,-18.55
60.910004,-11.06,6,12.16
60.979996,-9.57,-16.67,-2.51
61.050003,-12.32,-0.86,0.75
61.12001,-2.35,18.04,-12.28
61.190002,-2.98,9.1,-10.71
61.26001,-20.01,2.35,-7.34
