"NAME: ","walk_5_2.csv"
"EXPERIMENT TIME: ","08/06/2023 14:52:48"
"ACTIVITY TYPE: ","WALKING"
"COUNT OF ACTUAL STEPS: ","85"

"Time[sec]","ACC X","ACC Y","ACC Z"
"9.7","-1.53","1.92","5.88"
"9.8","-2.00","2.04","6.83"
"9.9","-0.67","4.28","11.85"
"10.0","0.98","-0.24","6.55"
"10.1","-0.75","1.14","7.49"
"10.2","0.27","1.14","6.90"
"10.3","-0.31","1.49","7.26"
"10.4","-1.49","0.51","9.53"
"10.5","-1.22","1.57","10.75"
"10.6","3.41","0.55","8.36"
"10.7","-0.24","2.43","7.22"
"10.8","-1.57","0.90","7.22"
"10.9","-1.88","3.41","6.24"
"11.0","-2.08","0.71","6.79"
"11.1","-0.71","5.65","10.28"
"11.2","4.35","-2.00","7.85"
"11.3","-0.86","0.90","6.63"
"11.4","0.55","2.20","6.32"
"11.5","-0.90","2.16","6.08"
"11.6","-0.94","-0.51","9.14"
"11.7","-0.27","2.35","11.02"
"11.8","4.79","-0.98","7.41"
"11.9","-0.78","2.08","6.59"
"12.0","-1.69","1.10","6.90"
"12.1","-2.16","2.79","6.24"
"12.2","-1.73","3.73","8.47"
"12.3","0.20","3.37","10.55"
"12.4","2.90","-1.29","6.35"
"12.5","-0.24","1.57","5.57"
"12.6","0.20","2.63","5.57"
"12.7","-1.61","1.88","7.45"
"12.8","-1.53","2.86","10.83"
"12.9","1.96","1.29","10.87"
"13.0","1.77","6.63","7.41"
"13.1","-0.31","1.61","8.12"
"13.2","-0.98","2.71","6.04"
"13.3","-2.08","4.16","7.14"
"13.4","-3.10","4.00","10.75"
"13.5","-0.86","-0.27","9.81"
"13.6","4.31","0.00","8.24"
"13.7","0.12","0.82","6.75"
"13.8","-0.98","0.47","5.61"
"13.9","-0.90","1.84","7.85"
"14.0","-2.04","3.02","9.89"
"14.1","1.80","1.53","10.40"
"14.2","1.02","5.81","6.90"
"14.3","0.04","0.98","8.24"
"14.4","-1.06","1.57","6.59"
"14.5","-1.69","2.47","6.04"
"14.6","-1.96","4.16","8.43"
"14.7","-0.04","3.41","11.77"
"14.8","3.22","-1.41","6.79"
"14.9","0.20","2.98","6.35"
"15.0","0.39","0.86","5.26"
"15.1","-0.20","0.31","7.41"
"15.2","-0.04","2.55","9.38"
"15.3","-0.43","0.51","11.30"
"15.4","5.02","0.24","8.28"
"15.5","0.24","1.84","7.57"
"15.6","-0.51","1.02","6.83"
"15.7","-2.35","3.45","6.00"
"15.8","-2.39","1.37","8.67"
"15.9","-2.86","2.51","12.75"
"16.0","3.53","-2.63","5.65"
"16.1","-0.35","0.59","8.00"
"16.2","-2.08","0.27","4.79"
"16.3","-1.06","1.88","7.69"
"16.4","-2.51","0.20","8.43"
"16.5","-3.37","1.92","11.38"
"16.6","6.04","2.28","8.59"
"16.7","-0.86","1.61","7.18"
"16.8","-0.24","-0.51","7.53"
"16.9","-2.39","2.43","5.14"
"17.0","-2.67","-0.63","9.14"
"17.1","-4.82","1.18","11.14"
"17.2","3.22","-0.71","10.00"
"17.3","-0.86","4.39","5.33"
"17.4","-0.78","1.49","8.47"
"17.5","-1.29","0.59","6.43"
"17.6","-0.75","2.71","6.86"
"17.7","-2.71","3.84","12.67"
"17.8","2.55","-1.14","10.08"
"17.9","0.47","4.82","4.79"
"18.0","-0.98","1.18","9.14"
"18.1","-1.61","1.49","6.59"
"18.2","-2.16","3.30","7.65"
"18.3","-2.39","5.02","8.67"
"18.4","1.18","-1.10","10.00"
"18.5","-1.41","0.39","5.02"
"18.6","0.00","0.82","8.79"
"18.7","-0.75","-0.71","8.00"
"18.8","-0.71","0.08","8.20"
"18.9","-1.45","1.26","9.10"
"19.0","-2.67","-0.20","9.18"
"19.1","0.78","-1.65","9.38"
"19.2","-0.08","5.30","5.33"
"19.3","-2.47","1.02","10.04"
"19.4","-1.14","-0.16","6.16"
"19.5","-1.77","0.78","6.71"
"19.6","-0.78","0.00","8.24"
"19.7","-2.47","4.04","9.06"
"19.8","0.71","-0.35","10.16"
"19.9","1.45","-1.02","6.47"
"20.0","-0.16","1.41","6.86"
"20.1","-0.43","0.67","7.77"
"20.2","0.43","-0.20","7.53"
"20.3","-2.12","0.16","7.18"
"20.4","-2.00","3.33","8.12"
"20.5","5.26","-2.67","8.98"
"20.6","-0.63","4.82","9.85"
"20.7","0.00","-0.82","7.02"
"20.8","-1.96","0.78","6.12"
"20.9","-1.88","1.84","6.94"
"21.0","-4.35","7.53","10.90"
"21.1","2.75","-1.53","10.20"
"21.2","-0.31","2.12","8.43"
"21.3","0.51","5.33","-2.00"
"21.4","-0.82","1.73","8.00"
"21.5","-0.94","1.22","8.67"
"21.6","-1.26","3.18","11.38"
"21.7","1.10","2.59","10.90"
"21.8","-0.16","-1.37","8.47"
"21.9","-3.88","2.59","5.14"
"22.0","-2.43","4.24","6.04"
"22.1","-2.47","3.69","7.18"
"22.2","0.39","1.33","13.85"
"22.3","-1.88","2.16","8.79"
"22.4","0.82","2.94","6.28"
"22.5","-1.69","1.69","6.79"
"22.6","-1.73","2.04","8.63"
"22.7","-2.20","3.06","12.32"
"22.8","2.79","-0.12","6.86"
"22.9","0.20","-0.35","8.04"
"23.0","-2.24","1.61","5.57"
"23.1","-2.90","3.57","6.35"
"23.2","-0.86","2.20","8.43"
"23.3","3.80","-1.57","11.96"
"23.4","-0.47","-0.90","8.55"
"23.5","0.31","0.27","4.00"
"23.6","-1.06","1.65","5.73"
"23.7","-1.69","-0.94","9.96"
"23.8","0.90","-0.16","8.16"
"23.9","1.73","2.43","7.69"
"24.0","-1.26","0.86","7.85"
"24.1","-1.57","1.96","4.71"
"24.2","-2.24","2.98","5.69"
"24.3","-2.20","6.98","8.71"
"24.4","1.77","-2.59","13.45"
"24.5","-1.06","-0.71","4.12"
"24.6","-0.90","2.94","5.49"
"24.7","-1.61","1.80","6.86"
"24.8","-1.61","1.80","9.69"
"24.9","5.10","3.10","8.75"
"25.0","-1.45","3.02","9.06"
"25.1","-1.88","-0.39","6.90"
"25.2","-3.33","3.18","4.20"
"25.3","-2.20","2.39","6.71"
"25.4","-1.57","-1.33","9.77"
"25.5","-2.98","6.12","15.61"
"25.6","-1.10","-2.43","2.31"
"25.7","-1.02","0.47","3.61"
"25.8","-2.04","-1.06","8.28"
"25.9","-1.49","0.71","10.71"
"26.0","2.31","5.22","9.61"
"26.1","-0.75","-0.75","9.18"
"26.2","-1.65","4.28","6.35"
"26.3","-2.79","3.53","6.90"
"26.4","-1.22","2.04","8.71"
"26.5","6.75","-0.08","13.30"
"26.6","-3.88","6.35","7.77"
"26.7","-0.71","1.02","6.43"
"26.8","-0.94","1.80","5.49"
"26.9","-1.96","1.69","9.02"
"27.0","0.98","1.10","11.81"
"27.1","1.88","4.04","14.47"
"27.2","-1.14","-0.24","7.18"
"27.3","-2.16","2.71","7.65"
"27.4","-2.16","4.51","6.98"
"27.5","-2.67","7.37","11.18"
"27.6","3.02","-2.43","10.71"
"27.7","0.27","1.45","5.57"
"27.8","1.06","4.94","7.65"
"27.9","-2.43","1.96","7.45"
"28.0","-1.96","3.84","12.20"
"28.1","2.55","0.16","10.47"
"28.2","1.57","6.75","9.57"
"28.3","-2.51","1.61","9.30"
"28.4","-1.57","1.57","5.69"
"28.5","-2.67","4.08","7.45"
"28.6","0.04","5.06","11.22"
"28.7","0.39","-3.26","10.63"
"28.8","-0.47","0.24","6.59"
"28.9","0.12","2.39","6.12"
"29.0","-1.41","1.14","8.12"
"29.1","-2.43","2.08","10.63"
"29.2","5.30","-1.80","10.51"
"29.3","2.00","2.86","6.71"
"29.4","-2.59","0.08","8.28"
"29.5","-1.77","2.75","5.73"
"29.6","-2.16","3.10","8.94"
"29.7","1.26","-1.14","8.71"
"29.8","-0.71","7.14","11.81"
"29.9","-0.94","-0.98","3.69"
"30.0","-0.98","4.63","8.32"
"30.1","-3.33","0.35","9.41"
"30.2","3.10","-0.82","12.04"
"30.3","1.45","7.18","6.83"
"30.4","-1.53","-1.41","8.87"
"30.5","-1.29","1.02","6.51"
"30.6","-2.79","5.14","9.30"
"30.7","1.22","3.33","9.81"
"30.8","1.06","-0.39","9.10"
"30.9","1.37","-2.12","5.22"
"31.0","-0.43","1.41","4.31"
"31.1","-2.47","1.02","9.49"
"31.2","0.63","0.43","12.24"
"31.3","3.92","0.27","5.84"
"31.4","-0.04","0.75","7.30"
"31.5","-2.20","2.86","7.85"
"31.6","-2.51","2.86","7.85"
"31.7","-1.33","4.31","10.28"
"31.8","2.20","-1.26","8.47"
"31.9","-3.49","5.18","10.71"
"32.0","-0.78","0.24","3.45"
"32.1","-3.02","1.57","6.28"
"32.2","-0.90","1.96","13.77"
"32.3","5.77","-1.41","10.00"
"32.4","-1.69","6.12","6.98"
"32.5","-2.67","-0.55","3.26"
"32.6","-2.75","2.75","5.92"
"32.7","-2.82","4.98","9.26"
"32.8","0.47","-1.92","10.59"
"32.9","-0.27","-0.20","8.79"
"33.0","-1.41","1.80","4.79"
"33.1","-3.10","3.10","6.12"
"33.2","-2.98","1.22","13.22"
"33.3","0.82","-3.69","11.38"
"33.4","-2.39","-0.20","7.85"
"33.5","-3.57","-0.67","5.73"
"33.6","-3.77","2.31","5.02"
"33.7","-3.84","5.22","8.63"
"33.8","4.24","-1.33","11.69"
"33.9","-1.84","1.61","6.00"
"34.0","-0.47","3.96","2.82"
"34.1","-2.82","1.92","5.57"
"34.2","-1.92","3.45","12.47"
"34.3","4.79","-0.39","10.04"
"34.4","-0.47","2.90","5.92"
"34.5","-2.71","2.00","6.39"
"34.6","-3.41","4.28","7.77"
"34.7","-3.41","1.49","7.49"
"34.8","3.06","-1.65","10.28"
"34.9","-2.51","2.98","7.69"
"35.0","-1.22","5.30","1.10"
"35.1","-2.55","3.61","9.26"
"35.2","-2.79","0.82","11.53"
"35.3","3.14","2.51","7.37"
"35.4","-0.63","2.16","8.71"
"35.5","-2.63","-0.12","5.73"
"35.6","-2.35","3.33","6.12"
"35.7","-4.47","2.55","8.04"
"35.8","4.59","-3.18","10.36"
"35.9","-2.31","1.22","4.51"
"36.0","-0.51","2.28","5.30"
"36.1","-3.65","2.16","7.30"
"36.2","-4.20","0.39","10.28"
"36.3","2.31","-1.84","7.81"
"36.4","-1.45","0.94","8.24"
"36.5","-3.57","1.06","4.04"
"36.6","-4.39","5.14","7.37"
"36.7","-6.94","5.41","8.83"
"36.8","2.20","-1.77","10.00"
"36.9","-1.80","1.45","5.33"
"37.0","0.12","1.77","4.35"
"37.1","-0.67","1.88","7.92"
"37.2","-2.67","3.65","11.26"
"37.3","3.10","-0.08","10.16"
"37.4","-0.67","4.71","8.20"
"37.5","-3.73","0.31","6.16"
"37.6","-2.98","2.71","4.79"
"37.7","-1.61","2.00","6.71"
"37.8","0.35","1.45","11.18"
"37.9","-1.33","3.61","7.37"
"38.0","1.41","0.59","6.43"
"38.1","-2.47","2.00","4.16"
"38.2","-2.63","1.22","8.87"
"38.3","-2.43","2.08","10.24"
"38.4","5.33","-0.20","9.53"
"38.5","-1.18","1.41","8.04"
"38.6","-2.28","0.27","5.49"
"38.7","-3.45","3.77","4.71"
"38.8","-1.22","3.77","9.34"
"38.9","4.51","-3.65","8.71"
"39.0","0.08","1.69","6.94"
"39.1","-0.47","3.18","4.35"
"39.2","-2.82","2.75","8.28"
"39.3","-3.26","4.51","10.36"
"39.4","2.82","0.55","10.90"
"39.5","-1.14","7.65","9.41"
"39.6","-2.75","-1.06","7.30"
"39.7","-2.28","3.14","5.37"
"39.8","-3.41","2.39","7.65"
"39.9","1.69","2.90","10.87"
"40.0","4.00","0.55","9.38"
"40.1","-1.18","-0.43","4.35"
"40.2","-0.39","2.51","3.80"
"40.3","-2.59","3.18","7.85"
"40.4","-2.51","1.88","12.24"
"40.5","5.26","-0.59","8.98"
"40.6","-0.75","3.37","7.88"
"40.7","-3.37","0.63","5.57"
"40.8","-2.20","2.79","5.65"
"40.9","-2.47","4.90","7.41"
"41.0","-1.10","2.98","11.41"
"41.1","0.20","2.28","8.55"
"41.2","-1.53","2.20","5.57"
"41.3","-1.18","0.94","4.79"
"41.4","-2.28","1.49","7.41"
"41.5","-1.57","0.75","11.49"
"41.6","3.02","-2.20","9.06"
"41.7","-0.90","4.35","7.49"
"41.8","-2.90","-1.33","7.41"
"41.9","-2.35","2.51","4.98"
"42.0","-4.59","3.37","7.02"
"42.1","-0.94","2.63","9.18"
"42.2","2.39","0.27","8.47"
"42.3","-1.49","-0.63","4.90"
"42.4","-0.20","1.41","4.75"
"42.5","-2.00","1.61","9.38"
"42.6","-2.47","2.12","9.69"
"42.7","2.16","0.43","11.10"
"42.8","0.08","5.33","8.08"
"42.9","-3.88","-0.59","6.32"
"43.0","-2.51","4.35","4.79"
"43.1","-2.90","4.31","7.26"
"43.2","0.71","4.16","11.22"
"43.3","1.02","-0.27","7.30"
"43.4","0.39","2.59","6.63"
"43.5","-1.10","0.63","6.83"
"43.6","-2.51","1.88","7.37"
"43.7","-1.69","1.02","9.34"
"43.8","1.06","5.26","10.40"
"43.9","1.77","1.65","7.69"
"44.0","-1.53","-1.06","10.08"
"44.1","-1.69","2.86","6.67"
"44.2","-2.28","3.65","7.10"
"44.3","-3.80","3.30","6.28"
"44.4","-4.20","6.04","10.00"
"44.5","-3.26","1.61","8.28"
"44.6","2.90","-1.65","7.30"
"44.7","-1.57","2.24","6.71"
"44.8","-1.33","1.18","6.55"
"44.9","-1.22","1.61","6.90"
"45.0","-2.20","-0.75","10.08"
"45.1","1.69","0.24","10.90"
"45.2","0.24","5.37","7.92"
"45.3","-0.82","-0.08","7.88"
"45.4","-2.20","1.77","6.75"
"45.5","-3.53","3.65","6.67"
"45.6","-2.55","2.16","9.61"
"45.7","-2.28","-0.24","8.51"
"45.8","0.78","0.55","7.49"
"45.9","-0.94","-0.27","5.18"
"46.0","-1.69","1.49","5.37"
"46.1","-2.90","2.20","9.49"
"46.2","-2.98","3.88","10.83"
"46.3","4.43","-1.37","7.85"
"46.4","-0.82","1.57","5.92"
"46.5","-2.39","0.98","8.04"
"46.6","-2.28","2.20","5.96"
"46.7","-2.31","2.24","7.65"
"46.8","-0.43","2.47","10.55"
"46.9","2.47","-2.31","6.12"
"47.0","0.55","0.16","5.10"
"47.1","-0.35","2.31","7.06"
"47.2","-1.22","1.33","7.96"
"47.3","0.04","2.59","11.69"
"47.4","3.80","-2.08","9.14"
"47.5","0.90","5.14","8.20"
"47.6","-0.82","0.71","8.12"
"47.7","-1.77","2.16","7.18"
"47.8","-2.31","1.37","6.28"
"47.9","-1.37","5.26","13.61"
"48.0","6.08","-4.39","7.30"
"48.1","-0.90","0.31","7.30"
"48.2","-1.92","2.67","5.41"
"48.3","-1.10","-0.20","7.49"
"48.4","-1.33","1.37","8.47"
"48.5","-4.67","1.10","8.00"
"48.6","4.90","-0.43","7.41"
"48.7","-0.78","-1.06","7.69"
"48.8","-3.14","1.92","4.71"
"48.9","-1.84","2.39","4.90"
"49.0","-3.84","1.26","7.65"
"49.1","-4.43","5.10","9.18"
"49.2","0.20","-2.86","5.88"
"49.3","4.04","2.47","10.28"
"49.4","-1.06","-0.35","5.18"
"49.5","-1.02","1.18","6.28"
"49.6","-1.49","0.12","7.02"
"49.7","-2.55","1.33","11.06"
"49.8","1.92","-1.49","8.04"
"49.9","-0.43","4.79","7.88"
"50.0","-2.71","-0.08","6.59"
"50.1","-1.57","1.92","5.96"
"50.2","-2.47","3.96","9.22"
"50.3","0.55","0.24","8.83"
"50.4","2.04","-0.27","7.34"
"50.5","-1.45","0.90","4.08"
"50.6","-1.65","2.28","4.86"
"50.7","-1.37","1.88","10.08"
"50.8","-2.12","2.59","10.55"
"50.9","2.82","-1.33","7.49"
"51.0","-0.86","3.49","7.37"
"51.1","-2.90","0.31","6.24"
"51.2","-2.67","2.28","4.43"
"51.3","-3.84","3.02","6.00"
"51.4","0.47","0.27","13.96"
"51.5","-2.00","5.88","10.47"
"51.6","-0.94","2.82","4.79"
"51.7","-1.53","1.49","5.30"
"51.8","-2.28","0.20","9.38"
"51.9","-2.94","3.06","10.63"
"52.0","3.45","4.28","8.36"
"52.1","-0.82","1.37","7.49"
"52.2","-2.51","0.90","5.18"
"52.3","-2.12","3.33","7.53"
"52.4","-3.30","2.39","8.20"
"52.5","-0.16","2.31","13.34"
"52.6","-2.16","3.26","6.63"
"52.7","-0.67","1.45","5.88"
"52.8","-1.22","1.57","5.88"
"52.9","-1.26","2.35","9.02"
"53.0","-1.65","1.37","11.49"
"53.1","4.08","-0.59","9.18"
"53.2","-0.90","3.06","7.65"
"53.3","-2.20","0.27","6.35"
"53.4","-1.77","2.43","6.20"
"53.5","-2.31","3.88","8.24"
"53.6","2.12","2.00","12.36"
"53.7","-2.20","2.94","8.67"
"53.8","-0.47","0.82","6.24"
"53.9","-0.59","2.43","5.06"
"54.0","-1.92","0.75","9.06"
"54.1","-1.73","1.84","12.08"
"54.2","2.82","-1.73","8.20"
"54.3","-0.75","4.35","7.02"
"54.4","-3.49","-0.75","5.22"
"54.5","-1.22","2.28","6.86"
"54.6","-1.96","4.39","8.24"
"54.7","0.82","-0.86","12.00"
"54.8","-2.20","1.14","7.53"
"54.9","-0.24","0.82","7.02"
"55.0","-1.26","1.77","4.16"
"55.1","-2.63","1.73","7.10"
"55.2","-2.43","3.57","10.63"
"55.3","3.49","-1.45","9.10"
"55.4","-0.43","5.14","7.06"
"55.5","-2.12","0.24","8.16"
"55.6","-2.39","2.59","6.71"
"55.7","-3.18","3.22","6.94"
"55.8","-1.14","3.10","12.28"
"55.9","1.41","-2.39","6.51"
"56.0","0.08","0.31","5.49"
"56.1","-1.45","2.12","4.59"
"56.2","-1.29","2.04","8.36"
"56.3","-1.88","1.02","11.18"
"56.4","4.00","-2.39","10.51"
"56.5","-0.35","5.22","6.12"
"56.6","-1.65","0.75","7.85"
"56.7","-2.39","3.30","4.90"
"56.8","-2.55","0.39","7.10"
"56.9","-0.16","4.20","12.36"
"57.0","4.35","-2.35","6.28"
"57.1","-0.08","0.04","5.18"
"57.2","-1.26","2.39","5.18"
"57.3","-1.88","1.41","7.73"
"57.4","-1.88","2.98","10.51"
"57.5","1.41","0.51","11.14"
"57.6","0.59","5.10","7.49"
"57.7","-1.10","0.78","9.65"
"57.8","-1.61","1.61","6.00"
"57.9","-2.24","3.02","6.59"
"58.0","-3.02","3.61","7.57"
"58.1","-1.84","-1.65","11.14"
"58.2","-1.06","1.14","8.32"
"58.3","0.12","0.55","7.30"
"58.4","-1.80","1.33","6.28"
"58.5","-2.20","-0.16","7.69"
"58.6","-2.12","2.75","9.53"
"58.7","0.98","-0.31","12.36"
"58.8","1.18","3.96","6.75"
"58.9","-0.51","2.59","9.53"
"59.0","-2.20","0.43","5.33"
"59.1","-2.28","2.55","7.10"
"59.2","-2.51","4.55","8.20"
"59.3","0.20","-1.18","11.81"
"59.4","-1.61","2.79","7.57"
"59.5","-0.59","1.33","7.57"
"59.6","-1.45","1.77","7.41"
"59.7","-0.67","1.22","8.43"
"59.8","3.37","0.31","11.73"
"59.9","-1.41","2.75","5.73"
"60.0","0.04","-0.39","9.57"
"60.1","-2.08","5.06","6.12"
