NAME:,run_2_1.csv,,
14.057999,13.85,-0.78,-2.55
14.128998,0.35,0.24,-2.79
14.199997,0.67,-0.63,-5.53
14.270996,9.81,3.06,-8.36
14.341995,20.01,-0.04,-4
14.412994,11.02,0.16,-2.08
14.483994,4.43,0.43,-0.71
14.554993,-4.39,1.96,-5.26
14.625992,10.51,2.43,-11.69
14.696991,18.04,-2.28,-9.61
14.76799,17.34,1.69,-1.49
14.838989,9.02,0.67,-2.24
14.909988,4.39,-0.63,-3.06
14.980988,2.75,-0.39,-6.35
15.051987,7.53,2.24,-9.26
15.123001,20.01,-1.26,-2.24
15.194,16.91,0.04,-0.47
15.264999,5.45,0.47,-0.55
15.335999,-6.32,1.49,-3.8
15.406998,7.3,3.02,-3.26
15.477997,19.89,-4.43,-9.57
15.548996,17.57,2.75,0.43
15.619995,12.71,-4.2,0.59
15.690994,5.06,1.45,-1.61
15.761993,-1.73,-0.16,-4.59
15.832993,5.96,1.18,-7.61
15.903992,20.01,-2.08,-5.02
15.974991,13.34,-0.12,-1.61
16.04599,6.28,-1.61,-1.1
16.11699,-2.12,-1.61,-5.14
16.187988,5.69,2.71,-4
16.258987,20.01,-4.04,-14.08
16.329987,17.3,1.61,-5.65
16.401001,5.84,2.2,-3.41
16.472,8.87,-3.37,-3.8
16.543,1.18,-0.35,-5.69
16.613998,13.81,3.22,-7.14
16.684998,17.73,0.75,-2.04
16.755997,15.65,-2.55,-2.67
16.826996,5.1,3.41,-1.33
16.897995,-5.61,0.75,-5.57
16.968994,10.12,2.16,-8.94
17.039993,20.01,-2.63,-10.04
17.110992,15.34,1.88,-2.51
17.181992,9.22,0.31,-2.82
17.25299,4.63,-0.78,-3.8
17.32399,-0.47,-0.08,-3.49
17.394989,6.55,1.61,-9.73
17.465988,20.01,-0.86,-3.96
17.536987,14.28,0.71,-2.28
17.607986,5.57,0,-2.51
17.679,-3.57,0.51,-5.06
17.75,6.39,1.57,-1.14
17.821,20.01,-6.55,-14.44
17.891998,19.38,2.67,-2
17.962997,7.77,2.82,-3.8
18.033997,4.47,0.04,-4.98
18.104996,-0.67,-0.35,-4.67
18.175995,5.96,-0.51,-14.47
18.246994,20.01,0.98,-5.92
18.317993,14.28,0.94,-1.49
18.388992,6.39,-2.24,-1.22
18.459991,-2.59,-0.31,-5.37
18.53099,6.47,2.16,-1.8
18.60199,20.01,-6.43,-14.32
18.672989,17.18,2.98,-2.9
18.743988,6.28,0.47,-2.86
18.814987,7.65,-0.24,-1.41
18.885986,-2.59,-0.31,-3.65
18.957,4.16,1.18,-11.14
19.028,20.01,0.12,-4.79
19.098999,18.83,0.94,-6.43
19.169998,6.67,0.31,-2.24
19.240997,-1.65,-1.1,-3.1
19.311996,3.1,1.61,1.06
19.382996,17.73,5.73,-2.04
19.453995,19.77,3.02,-4.47
19.524994,9.45,-0.59,-1.33
19.595993,6.94,0.2,-1.37
19.666992,-2.04,0.43,-4.79
19.737991,2.55,1.29,-4.08
19.80899,20.01,-2.35,-4.82
19.87999,16.32,1.49,-2.79
19.950989,7.3,1.29,-2.28
20.021988,-0.63,-1.02,-2.31
20.092987,1.26,4.35,-0.43
20.163986,16.48,-5.45,-8.36
20.235,20.01,4.08,-3.37
20.306,7.92,1.92,-4.75
20.376999,7.65,0.16,-3.02
20.447998,-0.27,-1.18,-2.94
20.518997,4.12,-0.24,-4
20.589996,20.01,0,-6.2
20.660995,16.99,0.9,-3.37
20.731995,6.59,-1.61,-0.94
20.802994,-2.75,-0.63,-2.2
20.873993,3.3,3.69,-0.43
20.944992,18.4,-1.1,-5.37
21.015991,18.04,3.53,-2.82
21.08699,10.63,2.12,-4.9
21.15799,6.35,0.16,-2.43
21.228989,-2.47,-0.9,-4.16
21.299988,4.71,2,-5.84
21.370987,20.01,-2.9,-4.9
21.441986,18.48,1.92,-5.1
21.513,7.45,-1.14,-3.02
21.584,0.2,-2.35,-2.82
21.654999,-0.12,5.77,0.12
21.725998,14.63,-2.59,9.85
21.796997,19.85,1.69,-2.2
21.867996,11.14,0.04,-4
21.938995,5.1,-1.33,-1.41
22.009995,-2.24,1.37,-4.63
22.080994,4.51,3.49,-3.41
22.151993,20.01,-4.55,-7.85
22.222992,15.46,0.51,-1.1
22.293991,5.73,1.29,-2.94
22.36499,-0.24,-2.04,-3.49
22.43599,1.92,4.71,-0.78
22.506989,12.83,-2.16,1.37
22.577988,20.01,0.2,-5.02
22.648987,9.34,-0.12,-0.9
22.719986,7.14,0.08,-2.98
22.791,0.08,-0.78,-5.84
22.862,4.94,0.71,-7.85
22.932999,18.28,0.78,-1.29
23.003998,17.14,2.55,0.12
23.074997,8.2,-2.63,-1.1
23.145996,-0.35,-0.82,-2.94
23.216995,-0.47,5.57,-1.29
23.287994,20.01,-1.92,-4.43
23.358994,17.85,1.57,0.04
23.429993,9.26,0.35,-3.53
23.500992,7.22,1.18,-3.3
23.571991,-1.61,0.2,-5.41
23.64299,7.65,-3.33,-9.1
23.71399,19.65,-0.04,-2.39
23.784988,17.02,-0.16,-1.96
23.855988,5.57,-1.18,-1.37
23.926987,-6.55,0.9,-4.59
23.998001,7.14,1.41,-2.08
24.069,20.01,-4.9,-14.4
24.14,18.12,2,-2.98
24.210999,8.08,1.77,-4.04
24.281998,4.63,0.35,-2.47
24.352997,-1.18,-0.08,-5.18
24.423996,6.94,0.78,-12.2
24.494995,20.01,-0.82,-1.69
24.565994,9.89,-0.59,0.39
24.636993,3.92,0.35,-1.41
24.707993,-1.96,0.12,-4.9
24.778992,8.08,3.8,-20.01
24.84999,18.04,-2.82,-4
24.92099,14.75,-0.27,-5.84
24.99199,7.65,0.71,-1.29
25.062988,2.71,-0.47,-4.04
25.133987,2.35,-0.67,-5.69
25.204987,13.85,5.1,-9.18
25.276001,20.01,0.08,-0.39
25.347,9.73,-1.37,-1.14
25.418,4,-0.63,-3.33
25.488998,-2.94,6.94,-1.06
25.559998,12.2,-1.57,-0.94
25.630997,20.01,-1.41,-11.02
25.701996,13.93,0.39,-1.77
25.772995,6.67,0.08,-3.73
25.843994,1.49,-0.94,-4.31
25.914993,3.37,-0.71,-5.22
25.985992,20.01,0.04,-5.37
26.056992,18.55,2.35,0.16
26.12799,9.1,-2,-1.49
26.19899,2.24,-1.92,-3.57
26.269989,-1.26,6.35,-1.18
26.340988,15.73,-1.49,2.98
26.411987,20.01,-3.18,-4.12
26.482986,9.57,1.29,-1.57
26.554,5.14,0.2,-2.86
26.625,1.18,-1.33,-4.04
26.696,5.73,-2.82,-10.63
26.766998,20.01,0.08,-5.45
26.837997,15.18,0.39,-1.88
26.908997,8.36,-0.94,-2.2
26.979996,-4.67,1.02,-3.14
27.050995,6.51,0.27,-1.22
27.121994,20.01,-7.85,-6.9
27.192993,16.79,0.94,-2.86
27.263992,7.3,1.06,-1.45
27.334991,5.26,-1.14,-4.12
27.40599,2.24,1.45,-5.49
27.47699,4.47,1.29,-10.32
27.547989,20.01,-1.18,-2.2
27.618988,12.71,0.16,-1.77
27.689987,6.24,-0.16,-2.08
27.760986,-5.57,1.92,-4.86
27.832,9.3,1.77,-12.71
27.903,19.46,-5.45,-11.1
27.973999,13.69,2.59,1.06
28.044998,10.28,0.2,-3.33
28.115997,1.49,-0.86,-3.57
28.186996,0.27,-0.55,-6
28.257996,9.65,-0.47,-9.89
28.328995,19.81,0.04,-0.63
28.399994,14.04,-0.86,-1.61
28.470993,4.31,-0.9,-2.04
28.541992,-5.81,2.71,-2.63
28.612991,5.77,1.65,-9.92
28.68399,20.01,-4.82,-6.51
28.75499,15.85,2.08,-4.71
28.825989,6.71,2.04,-2.94
28.896988,4.79,-2.12,-0.43
28.967987,-0.04,-0.35,-5.53
29.038986,12.67,2.43,-5.53
29.11,20.01,3.65,-2.51
29.181,10.55,-3.26,-2.12
29.251999,4.12,-2.31,-2.08
29.322998,-5.06,3.65,-4.47
29.393997,9.49,2.16,-17.22
29.464996,19.22,-5.81,-8.55
29.535995,15.49,2.08,-0.63
29.606995,6.63,-0.9,-3.1
29.677994,3.02,-0.27,-2.31
29.748993,1.37,0.2,-5.06
29.819992,16.51,-0.51,-6.79
29.890991,20.01,2.59,-1.69
29.96199,10,-1.57,-0.67
30.03299,2.24,-0.16,-1.1
30.103989,-4.31,3.84,-2.51
30.174988,15.57,-3.02,-16.51
30.245987,18.16,-2.12,-3.77
30.316986,16.51,-0.78,0.24
30.388,7.26,-0.82,-2.98
30.459,0.27,0.16,-3.45
30.529999,5.02,-0.27,-5.57
30.600998,19.77,5.53,-2.16
30.671997,20.01,0,-0.67
30.742996,7.81,-1.26,-0.71
30.813995,0.08,1.41,-3.77
30.884995,-1.26,3.96,-1.02
30.955994,17.93,-2.51,-8.39
31.026993,19.3,-3.3,-5.65
31.097992,13.18,3.06,-3.22
31.168991,8.24,0.24,-4.55
31.23999,0.08,-0.47,-4.08
31.31099,1.53,0.47,-2.24
31.381989,20.01,-5.49,-2.82
31.452988,18.08,3.33,-0.98
31.523987,9.96,-1.26,-1.49
31.594986,-1.65,-1.92,-3.49
31.666,0.39,4.98,-2.12
31.737,15.85,-2,-4.79
31.807999,17.3,2.39,-2.28
31.878998,10.83,-1.88,-1.41
31.949997,5.65,0.47,-3.8
32.020996,-1.45,-1.57,-2.94
32.091995,5.3,-2.47,-8.87
32.162994,20.01,0.75,-8
32.233994,17.89,-0.9,-2.24
32.304993,7.02,0.51,-1.45
32.37599,-4.31,-0.67,-3.8
32.44699,3.73,3.77,-2.79
32.51799,13.96,-3.22,-3.37
32.58899,20.01,3.37,-2.55
32.65999,9.1,0.75,-2.63
32.730988,3.49,-1.06,-2.82
32.801987,-1.33,-0.31,-4.16
32.873,6.24,1.92,-4.59
32.944,20.01,-3.57,-3.18
33.015,17.1,0.67,-1.14
33.086,9.3,-0.67,-3.37
33.156998,-0.94,-0.67,-3.14
33.227997,2.47,4.79,0.12
33.298996,12.67,6.16,5.33
33.369995,20.01,-2.35,-3.61
33.440994,9.41,-0.82,-1.96
33.511993,4.71,0.35,-5.69
33.582993,1.26,-0.47,-3.77
33.65399,3.84,3.22,-3.49
33.72499,20.01,-3.77,-5.53
33.79599,19.06,0.24,-0.59
33.86699,7.73,-0.86,-1.88
33.93799,-0.16,-2.79,-3.69
34.008987,1.65,4.04,-0.31
34.079987,12.12,0.31,11.06
34.151,20.01,1.49,-6
34.222,9.61,0.47,-1.96
34.293,5.92,-0.9,-2.28
34.364,0.12,-0.35,-3.69
34.434998,5.81,-1.45,-2.86
34.505997,20.01,-1.77,-5.33
34.576996,18.48,0.78,-1.69
34.647995,7.88,-0.94,-1.53
34.718994,-3.49,0.75,-2.86
34.789993,0.67,3.45,-0.2
34.860992,12.71,1.29,-0.35
34.93199,20.01,-0.82,-5.26
35.00299,11.69,-0.67,-0.98
35.07399,5.77,-0.39,-3.33
35.14499,1.14,-1.14,-3.53
35.21599,4.2,-0.9,-5.14
35.286987,20.01,-1.53,-4.16
35.357986,17.38,0.35,-1.22
35.429,9.61,0,-2.67
35.5,-0.9,-1.69,-3.61
35.571,-3.69,5.73,-1.65
35.642,13.77,-1.26,6.2
35.712997,19.93,2.59,-1.8
35.783997,13.18,-1.65,-2.71
35.854996,7.3,0.82,-3.65
35.925995,-0.47,-1.22,-3.41
35.996994,3.02,0.24,-5.77
36.067993,20.01,-3.65,-1.26
36.138992,17.46,-1.53,-0.35
36.20999,7.14,0.47,-0.24
36.28099,2.31,-0.51,-2.82
36.35199,-1.69,7.06,-2.39
36.42299,10.08,-2,9.92
36.493988,20.01,1.33,-4.51
36.564987,11.73,0.31,-2
36.635986,7.02,-0.63,-2.71
36.707,2.16,-1.18,-5.18
36.778,0.2,0.86,-4.51
36.849,20.01,-1.84,-3.22
36.92,19.85,1.45,-1.84
36.990997,10.16,-2.31,-3.18
37.061996,0.71,-1.65,-3.61
37.132996,-3.57,6.51,-2.86
37.203995,20.01,-5.14,6.28
37.274994,19.97,1.29,-7.92
37.345993,16.87,-3.37,-0.27
37.416992,3.45,2.51,-2.67
37.48799,1.84,-0.71,-2.39
37.55899,2.39,-1.18,-5.61
37.62999,17.69,0.67,-9.81
37.70099,18.95,2.55,-0.35
37.771988,11.81,-3.02,-1.53
37.842987,2.55,1.1,-1.77
37.913986,-5.33,4.63,-3.14
37.985,9.45,-0.63,-10.55
38.056,14.44,-3.26,-1.45
38.127,16.59,1.69,-2.16
38.197998,11.14,0.04,-3.18
38.268997,2.2,-0.39,-5.57
38.339996,0.16,-0.08,-3.3
38.410995,6.9,-1.61,-14.67
38.481995,19.3,2.39,-4.59
38.552994,18.01,-2.16,-1.73
38.623993,4.16,-1.49,-3.1
38.694992,-4.39,2.31,-2.82
38.76599,3.61,2.12,-4.75
38.83699,19.5,-9.26,-9.89
38.90799,17.93,2.86,-7.37
38.97899,9.06,2,-4.12
39.049988,2.75,-0.31,-4.55
39.120987,-1.18,1.18,-4.28
39.191986,6.35,2.94,-2.04
39.263,20.01,-7.02,-8.98
39.334,11.34,2.79,-3.96
39.405,6.32,-0.39,-1.69
39.475998,2.86,0.71,-1.88
39.546997,2.31,0.78,0.16
39.617996,6.71,-0.2,-5.57
39.688995,19.14,-2.39,-8.24
39.759995,11.65,2.16,-4.9
39.830994,9.34,0.63,-5.1
39.901993,8.04,0,-4.43
39.972992,6.28,0.59,-3.96
40.04399,9.41,-0.24,-3.77
40.11499,10.67,-0.2,-4.24
40.18599,10.9,0.08,-4.47
40.25699,9.06,1.22,-3.73
