"NAME:","run_1_2.csv"
"EXPERIMENT TIME:","07/06/2023 21:38"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","150"

"Time [sec]","ACC X","ACC Y","ACC Z"
"156.48","-8.98","1.14","4.63"
"156.57","8.79","-1.14","4.67"
"156.66","3.69","8.32","9.34"
"156.76","19.85","-2.79","6.24"
"156.85","-3.45","-1.88","-1.8"
"156.94","1.1","-1.77","2.67"
"157.03","20.01","-0.12","-2.24"
"157.12","15.85","17.93","11.02"
"157.21","2.0","-6.08","2.35"
"157.3","5.02","-16.55","6.08"
"157.39","20.01","-14.83","8.0"
"157.48","20.01","-2.39","-3.41"
"157.57","14.36","1.1","6.67"
"157.67","-0.27","0.78","-0.39"
"157.76","2.82","-0.9","0.67"
"157.85","20.01","-7.53","-3.88"
"157.94","18.99","6.86","0.63"
"158.03","-0.98","0.47","-0.31"
"158.12","5.33","11.14","3.33"
"158.21","20.01","20.01","-20.01"
"158.3","20.01","7.92","6.24"
"158.39","9.22","2.16","6.86"
"158.49","1.84","3.14","3.1"
"158.58","-0.04","-0.27","2.63"
"158.67","20.01","-10.36","3.96"
"158.76","19.57","10.79","0.39"
"158.85","0.63","-1.29","0.35"
"158.94","6.67","-10.43","10.79"
"159.03","20.01","20.01","-20.01"
"159.12","20.01","7.18","10.08"
"159.21","14.55","4.43","4.94"
"159.3","5.65","0.04","4.28"
"159.4","0.94","-6.59","7.57"
"159.49","20.01","-7.77","-5.53"
"159.58","14.71","6.28","-2.31"
"159.67","0.55","0.75","-4.55"
"159.76","5.18","0.08","1.41"
"159.85","20.01","-13.93","9.06"
"159.94","13.22","6.08","7.53"
"160.03","5.53","1.84","2.43"
"160.12","1.41","-1.96","2.28"
"160.21","0.39","-6.24","20.01"
"160.3","14.0","11.02","16.59"
"160.4","6.47","6.0","-1.61"
"160.49","2.51","-17.38","-19.73"
"160.58","20.01","-9.45","-1.96"
"160.67","4.86","-20.01","6.28"
"160.76","8.94","3.65","4.0"
"160.85","-5.26","-2.08","0.55"
"160.94","1.06","-2.12","3.53"
"161.03","19.89","-4.12","2.16"
"161.12","20.01","11.1","-4.98"
"161.22","-0.67","-1.26","0.35"
"161.31","12.87","-3.57","-6.47"
"161.4","16.51","-7.02","-1.14"
"161.49","20.01","8.12","0.35"
"161.58","20.01","-8.39","5.1"
"161.67","6.79","1.1","3.33"
"161.76","0.0","-12.36","9.61"
"161.85","20.01","-4.28","-0.63"
"161.94","14.79","14.2","20.01"
"162.03","-5.06","-1.92","-2.59"
"162.12","17.73","18.67","-6.79"
"162.22","20.01","1.14","-2.67"
"162.31","20.01","16.95","3.37"
"162.4","20.01","-2.2","7.06"
"162.49","3.57","-1.53","5.26"
"162.58","6.63","-3.73","11.18"
"162.67","20.01","0.98","15.42"
"162.76","12.0","10.94","-0.2"
"162.85","-4.79","-2.59","-1.18"
"162.94","6.39","2.67","3.37"
"163.03","2.82","11.89","10.63"
"163.13","12.59","4.24","10.98"
"163.22","2.31","1.45","8.79"
"163.31","1.49","-0.75","3.33"
"163.4","16.2","-1.37","0.31"
"163.49","14.63","9.06","6.47"
"163.58","4.47","5.88","0.51"
"163.67","0.55","-7.3","5.41"
"163.76","20.01","-16.16","-6.86"
"163.85","10.79","20.01","-1.06"
"163.94","14.16","4.04","-2.63"
"164.04","0.75","1.06","5.33"
"164.13","1.84","-3.8","0.9"
"164.22","20.01","-9.18","0.35"
"164.31","12.28","15.06","5.33"
"164.4","2.08","-1.14","-2.28"
"164.49","8.94","1.73","-0.59"
"164.58","20.01","-4.0","20.01"
"164.67","20.01","-19.14","20.01"
"164.76","-0.82","5.33","-0.55"
