NAME:,walk_3_1.csv,,
8.52002,8.08,-0.75,0.35
8.591003,8.04,-0.43,1.06
8.661987,9.34,-0.24,0.04
8.733032,10.36,-0.47,0.2
8.804016,11.22,0.55,0.9
8.875,10.36,0,3.96
8.945984,9.85,-2.79,1.77
9.017029,10.79,-1.18,1.49
9.088013,6.43,-0.2,2.47
9.158997,8.04,-1.33,-1.29
9.22998,8.9,-0.98,-0.08
9.301025,8.28,-0.55,-0.55
9.372009,10.24,-1.45,-0.82
9.442993,14.55,-0.78,0.78
9.513977,9.41,-5.22,2.94
9.585022,9.41,-1.8,3.61
9.656006,8.28,-1.65,1.69
9.72699,8,-0.16,1.8
9.798035,8,-1.33,0.51
9.869019,8.43,0.16,1.33
9.940002,8.67,-0.35,0.24
10.010986,9.22,0,1.1
10.082031,10.59,-0.75,0.31
10.153015,10.79,0.82,9.34
10.223999,10.87,-1.22,2
10.294983,11.22,-0.51,-1.1
10.366028,8.28,-0.08,2.75
10.437012,7.37,-1.26,0
10.507996,8.24,-0.27,0.51
10.5789795,7.92,-0.94,0.16
10.650024,9.1,-0.51,-0.12
10.721008,11.3,-1.77,-0.2
10.791992,11.96,2.51,0.98
10.863037,13.26,-9.69,5.49
10.934021,7.14,-0.71,2.24
11.005005,7.37,-1.96,1.69
11.075989,7.26,-0.98,1.22
11.147034,8.83,-2,1.41
11.218018,8.43,-0.51,0.51
11.289001,8.87,-0.82,0.82
11.359985,9.38,0.63,1.53
11.43103,10.47,-2.24,-0.71
11.502014,11.02,-4.08,6.98
11.572998,9.65,-2.04,5.92
11.643982,9.61,3.1,0.71
11.715027,7.61,-0.51,1.33
11.786011,6.67,-1.61,2.35
11.856995,8.16,-0.55,-0.78
11.9279785,8.43,0,-0.31
11.999023,9.92,0.2,1.8
12.070007,10.43,-1.73,-0.67
12.140991,12.59,1.06,1.33
12.212036,11.61,-7.41,2.59
12.28302,7.96,-2.16,2.24
12.354004,7.34,-1.84,2.24
12.424988,8.08,0.16,0.51
12.496033,8.67,-1.57,1.29
12.567017,8.12,-0.2,0.75
12.6380005,8.71,-0.08,0.04
12.708984,10.55,1.14,0.86
12.780029,10.36,-0.35,-0.16
12.851013,10.47,-3.92,3.06
12.921997,9.81,-2.94,6.43
12.992981,9.38,3.73,0.75
13.064026,7.14,-1.96,5.33
13.13501,6.79,-0.24,-1.49
13.205994,7.92,-0.78,0.94
13.276978,8.63,-0.59,0.12
13.348022,9.89,-0.04,0.27
13.419006,11.06,-0.63,-1.41
13.48999,12.36,0,5.02
13.561035,9.1,-3.06,2.04
13.632019,10.47,-4.79,4.63
13.703003,8,-2.16,0.67
13.773987,7.18,1.61,1.06
13.845032,8.55,-0.51,0.82
13.916016,8.39,-1.77,0.43
13.9869995,9.1,-0.16,1.73
14.057983,10.2,0.9,1.49
14.129028,10.55,-0.75,-0.08
14.200012,9.73,-1.65,8.47
14.270996,10.12,-6.16,6.2
14.34198,8.36,5.57,1.06
14.413025,6.55,-1.45,2.47
14.484009,7.77,-1.69,0.35
14.554993,8.47,-0.67,0.9
14.626038,8.04,-0.47,-0.59
14.6970215,10.75,-0.16,0.43
14.768005,11.73,1.02,-1.84
14.838989,12.83,-7.77,3.1
14.910034,5.1,-0.59,2.04
14.981018,9.06,-4.08,4.04
15.052002,8.63,-2.2,1.84
15.122986,8.04,-0.55,1.02
15.194031,8.2,0,0.24
15.265015,8.63,-0.16,0.39
15.335999,9.69,-0.24,-0.31
15.406982,10.04,0.31,1.53
15.478027,11.69,-1.18,-1.1
15.549011,10.2,1.02,8.12
15.619995,10.59,-2.79,1.65
15.690979,9.18,1.57,1.22
15.762024,6.43,-2.82,2.55
15.833008,8.51,0.39,1.06
15.903992,8.39,-1.26,0.24
15.975037,8.87,0.71,0.27
16.04602,10.67,-1.69,2.31
16.117004,12.67,0.9,3.1
16.187988,8.75,-2.51,1.92
16.259033,10.16,-4.9,2.71
16.330017,8.63,-1.65,2.67
16.401001,7.41,2.04,0.43
16.471985,7.92,-1.22,0.24
16.54303,8.98,-0.43,0.08
16.614014,9.65,-0.86,0.94
16.684998,8.94,2.55,-0.43
16.755981,11.92,-0.24,0.12
16.827026,10.32,-1.53,8.98
16.89801,10.59,-3.37,2.39
16.968994,8.43,1.37,1.8
17.039978,6.79,-1.73,1.57
17.111023,8.79,-0.31,-0.31
17.182007,8.39,-0.24,-1.06
17.25299,8.94,-0.2,-1.06
17.324036,10.36,-2.28,1.49
17.39502,13.38,1.37,2.31
17.466003,11.41,-6.98,3.53
17.536987,8.71,-2.55,1.18
17.608032,7.65,-1.18,3.14
17.679016,7.06,0.16,0.98
17.75,8.55,-1.26,0.16
17.820984,8.47,-0.59,1.02
17.892029,9.69,-0.55,0.39
17.963013,8.98,1.26,1.1
18.033997,11.3,-1.18,-0.04
18.10498,9.38,3.49,6.39
18.176025,11.14,-2.55,4.43
18.24701,8.71,1.22,0.16
18.317993,6.08,-0.43,3.14
18.388977,7.77,-1.65,-0.47
18.460022,8.51,-0.98,-0.51
18.531006,9.06,0.12,0.08
18.60199,10.67,-2,2.98
18.673035,13.57,1.29,1.41
18.744019,10.67,-5.37,3.69
18.815002,8.04,-2.12,2.31
18.885986,7.88,-1.65,2.59
18.957031,8.12,0.78,1.18
19.028015,8.59,-1.57,0.12
19.098999,8.2,0,0.63
19.169983,9.1,0.43,1.73
19.241028,9.18,0.59,-0.71
19.312012,10.47,-1.29,-0.47
19.382996,9.81,3.37,11.89
19.45398,9.77,-6.67,3.1
19.525024,9.26,4.24,1.57
19.596008,6.79,-1.49,1.88
19.666992,7.61,-1.1,-1.26
19.738037,8.63,-0.27,0.16
19.809021,8.83,-0.35,-0.75
19.880005,10.59,-2.08,1.06
19.950989,13.61,-0.04,2.63
20.022034,8,-4.43,2.67
20.093018,10.71,-4.43,3.69
20.164001,7.96,0.16,0.47
20.234985,7.73,-0.71,1.22
20.30603,8.2,-0.24,-0.08
20.377014,7.88,1.49,0.55
20.447998,8.75,-0.43,0.39
20.518982,9.89,0,1.92
20.590027,10.4,-0.78,-2.16
20.66101,11.02,1.8,11.49
20.731995,9.73,-5.26,2.94
20.802979,8.67,3.3,2.04
20.874023,6.35,-3.14,1.37
20.945007,8.79,1.02,0.31
21.015991,8.63,-1.1,-0.94
21.087036,8.83,0,-0.04
21.15802,10.51,-1.14,1.77
21.229004,13.22,1.65,0
21.299988,11.06,-7.57,2.47
21.371033,7.57,-1.33,2.63
21.442017,8.51,-2,1.61
21.513,8,-0.16,0.51
21.583984,8.9,-1.37,0.31
21.65503,8.32,0.59,0.43
21.726013,9.3,-0.75,0.35
21.796997,9.96,0.31,0.94
21.867981,10.71,0.27,-1.29
21.939026,10.4,-0.43,7.34
22.01001,8.79,-5.57,4.16
22.080994,9.65,3.96,0.82
22.151978,7.37,-0.2,3.69
22.223022,7.37,-0.2,-2.2
22.294006,8,-0.9,-0.71
22.36499,8.32,0.31,-0.63
22.436035,10.67,-2.2,2.59
22.507019,13.53,1.8,-0.63
22.578003,12.32,-8.36,2.51
22.648987,6.63,1.18,2.67
22.720032,8.32,-2.79,2.35
22.791016,7.96,1.1,-0.16
22.862,8.24,-0.78,1.14
22.932983,8.24,0.71,0.78
23.004028,9.1,-0.55,1.26
23.075012,9.02,1.57,0.9
23.145996,12.67,-2,-1.1
23.21698,10.94,1.33,9.3
23.288025,9.65,-5.77,3.45
23.359009,9.26,3.77,1.69
23.429993,6.39,-1.88,1.18
23.501038,8.2,-0.24,0.08
23.572021,8.28,-0.63,-1.18
23.643005,8.59,0,-1.22
23.71399,10.12,-1.73,2.63
23.785034,12.83,1.96,-1.33
23.856018,12.94,-8.9,2.9
23.927002,3.53,2.39,1.06
23.997986,8.2,-4.31,2.04
24.06903,7.92,0.9,1.06
24.140015,8.12,-1.06,0.67
24.210999,8.63,0.94,1.29
24.281982,8.63,-0.63,0.59
24.353027,9.41,1.57,-0.2
24.424011,11.22,-0.75,-0.9
24.494995,10.83,-1.33,5.53
24.565979,8.43,-2.31,5.26
24.637024,10.28,2.16,1.84
24.708008,7.61,0.16,3.45
24.778992,7.69,-1.73,-0.63
24.850037,8,0.31,-0.82
24.92102,8.08,-0.2,-0.12
24.992004,10.4,0.75,-2.08
25.062988,11.34,0.51,-3.69
25.134033,14.47,-3.3,5.57
25.205017,4.67,1.77,3.84
25.276001,9.34,-5.77,3.37
25.346985,7.81,-0.55,0.75
25.41803,7.85,0.59,1.77
25.489014,8.79,-1.33,0.71
25.559998,8.04,0.08,-0.27
25.630981,9.96,0,1.37
25.702026,9.69,0.39,0.82
25.77301,11.81,-1.22,-0.43
25.843994,10.9,1.14,9.1
25.914978,9.41,-4.31,2.98
25.986023,9.61,2.47,2.31
26.057007,6.32,-1.8,2.59
26.12799,8.47,0.39,-0.86
26.199036,8.36,-0.31,-0.71
26.27002,8.79,0.35,-0.31
26.341003,11.1,-2.2,3.61
26.411987,13.3,0.94,-0.2
26.483032,11.85,-6.51,2.55
26.554016,7.53,-2.12,2.51
26.625,8.98,-2.79,2.71
26.695984,7.1,0.39,0.86
26.767029,8.51,-1.92,1.02
26.838013,8.9,0.43,1.18
26.908997,9.22,-1.26,1.37
26.97998,8.87,0.98,-1.29
27.051025,12.55,-1.77,2.24
27.12201,9.65,0.35,7.77
27.192993,11.45,-3.49,2.86
27.263977,7.92,1.8,0.16
27.335022,6.98,-2.16,1.88
27.406006,8.08,0.16,1.02
27.47699,8.43,-0.71,-1.26
27.548035,8.94,0.2,-2.35
27.619019,10.75,-1.53,0.51
27.690002,15.14,-2.28,5.81
27.760986,4.12,0.63,1.02
27.832031,10.04,-6,3.73
27.903015,8.36,-1.29,1.26
27.973999,7.81,0.63,2.12
28.044983,8.67,-1.92,0.35
28.116028,8.24,0,0.35
28.187012,9.1,-0.51,0.94
28.257996,9.22,1.14,0.94
28.32898,10.83,-0.67,-1.73
28.400024,9.14,1.26,10.32
28.471008,10.12,-6,3.57
28.541992,9.73,5.06,5.02
28.613037,6.08,-2.55,-1.06
28.684021,8.04,-1.88,1.26
28.755005,8.59,-1.41,-0.35
28.825989,8.12,1.26,-0.43
28.897034,11.69,-1.29,-0.12
28.968018,13.38,1.29,-1.33
29.039001,10.71,-5.65,2.04
29.109985,8.63,-2.79,4.63
29.18103,7.18,-2.2,4
29.252014,8.43,-0.59,0.94
29.322998,8.2,-1.77,0.59
29.393982,8.71,0.2,0.82
29.465027,8.16,-0.12,1.49
29.53601,9.34,-0.04,-3.18
29.606995,11.18,0.12,0.2
29.677979,10.32,-0.16,8.39
29.749023,11.1,-5.84,6
29.820007,8.87,4.16,1.77
29.890991,6.24,-1.18,1.45
29.962036,7.88,-1.96,-0.75
30.03302,8.67,0.55,-0.63
30.104004,8.79,0.35,-0.24
30.174988,10.16,-2.39,2.67
30.246033,13.14,1.57,3.1
30.317017,8.36,-5.14,1.96
30.388,9.1,-3.96,4
30.458984,8.43,-2.35,2.59
30.53003,7.53,2,0.86
30.601013,8.51,-1.77,0.24
30.671997,8.55,1.22,1.06
30.742981,9.02,-0.08,0.39
30.814026,9.73,0.9,1.29
30.88501,13.14,-4.51,2.67
30.955994,10.59,2.51,8.2
31.026978,9.85,-1.33,0.12
31.098022,8.98,1.22,0.12
31.169006,6.43,-2.75,2.47
31.23999,7.65,-0.31,-0.08
31.311035,8.36,-0.12,-0.31
31.382019,10.08,1.57,-0.55
31.453003,12.04,-1.84,-2.79
31.523987,13.77,-0.08,3.8
31.595032,5.26,-0.67,1.88
31.666016,11.49,-7.1,4.31
31.737,8.16,-1.33,0.04
31.807983,7.26,0.16,1.61
31.879028,8.75,-0.67,0.75
31.950012,8.67,1.33,0.51
32.020996,10.67,-1.57,-2
32.09198,9.41,2.08,1.22
32.163025,12.2,-3.57,0.71
32.23401,9.41,-1.37,5.41
32.304993,10.08,-0.94,4.31
32.376038,7.34,1.1,2.94
32.44702,7.57,-2.2,-0.39
32.518005,8.63,1.22,0.98
32.58899,8.24,-0.75,-0.24
32.660034,8.94,0.43,-0.67
32.731018,10.55,-1.33,-0.59
32.802002,14.16,0.04,4.28
32.872986,9.73,-5.3,2.35
32.94403,8.75,-1.69,3.53
33.015015,8,-3.69,3.1
33.086,7.65,2.16,1.1
33.156982,8.51,-1.57,0
33.228027,8.2,0.2,1.1
33.29901,9.61,-0.63,-0.51
33.369995,8.94,2.67,2.39
33.44098,12.36,-2.75,-2.39
33.512024,10.43,2.55,11.14
33.583008,8.98,-4.71,1.29
33.65399,9.57,3.26,2.9
33.725037,7.02,-1.92,0.82
33.79602,7.92,0.12,-1.37
33.867004,8.51,-0.59,-0.27
33.93799,8.36,0.08,-1.26
34.009033,11.26,-2.98,3.37
34.080017,15.3,-1.88,1.37
34.151,7.69,-1.77,2.04
34.221985,9.06,-5.96,2.71
34.29303,8.43,-1.33,1.26
34.364014,7.53,0.47,1.69
34.434998,8.79,-0.86,0.59
34.50598,8.04,1.69,-0.78
34.577026,9.18,-1.77,0.71
34.64801,10.24,-0.16,1.1
34.718994,11.81,-3.02,3.45
34.789978,9.34,1.18,5.92
34.861023,11.02,-4.16,2.12
34.932007,8.71,4.31,2.51
35.00299,6.9,-2.43,-0.24
35.074036,7.96,-0.75,-0.24
35.14502,8.2,-1.22,-0.98
35.216003,8.9,1.18,-2.24
35.286987,11.89,-2.71,0.08
35.358032,14,-1.49,3.8
35.429016,7.06,-1.18,2.08
35.5,9.96,-6.51,3.02
35.570984,8.79,-0.55,1.26
35.64203,7.49,1.06,1.61
35.713013,8.39,-1.02,-0.08
35.783997,8.43,0.31,1.06
35.85498,10.16,-0.35,-0.71
35.926025,10.16,0.98,1.8
35.99701,11.69,-3.92,1.53
36.067993,8.59,-0.16,8.59
36.138977,11.92,-0.82,0.86
36.210022,8.12,1.8,0.71
36.281006,7.1,-2.31,-0.16
36.35199,7.96,-0.12,-0.43
36.423035,7.96,-0.55,-0.98
36.49402,10.28,0.35,-4.98
36.565002,11.1,1.65,0.71
36.635986,15.38,-4.24,2.71
36.70703,4.82,3.02,0.04
36.778015,9.96,-7.22,2.16
36.849,8.04,-0.12,0.31
36.919983,7.92,-1.69,1.22
36.991028,7.85,-0.35,0.31
37.06201,8.98,0.63,1.45
37.132996,9.1,-0.82,-2.31
37.20398,11.14,1.53,2.59
37.275024,10.63,5.22,10.28
37.34601,11.38,-9.89,1.77
37.416992,9.14,5.1,2.9
37.488037,6.75,-2.51,-0.51
37.55902,7.49,-1.02,0.9
37.630005,7.77,-0.12,-1.29
37.70099,9.61,0.59,-2.86
37.772034,12.83,-1.69,-2.67
37.843018,15.34,-3.3,5.49
37.914,4.82,2.55,3.3
37.984985,10.87,-8.47,2.28
38.05603,6.79,0.63,0.71
38.127014,7.69,-1.53,1.92
38.197998,8.67,0.59,0.67
38.268982,9.53,0.08,0.31
38.340027,9.65,-0.63,-2.63
38.41101,10.79,1.22,-0.04
38.481995,10.2,0.04,7.22
38.55298,10.4,-6.16,3.53
38.624023,8.75,4.35,3.33
38.695007,7.1,0,1.92
38.76599,8.08,-1.84,-1.88
38.837036,8.47,-0.12,1.49
38.90802,8.04,0.04,-1.14
38.979004,11.65,0.08,0.59
39.049988,11.92,3.61,-4.08
39.121033,13.81,-5.22,2.63
39.192017,4.08,0.82,2.35
39.263,10.51,-6.32,3.18
39.333984,8.24,-0.98,-0.51
39.40503,7.69,-0.04,1.57
39.476013,8.59,0.35,-0.35
39.546997,8.39,0.27,1.33
39.61798,9.49,-1.37,-0.9
39.689026,10.87,1.29,1.96
39.76001,10.98,-3.06,3.96
39.830994,10.71,-3.57,6.16
39.901978,9.02,4.43,1.92
39.973022,7.57,-1.73,2.39
40.044006,6.94,-0.9,-0.47
40.11499,8.39,-0.35,-1.1
40.186035,8.04,-0.27,-1.73
40.25702,10.79,2.39,-3.88
40.328003,12.83,0.24,-2.9
40.398987,13.61,-4.39,2.55
40.47003,4.75,1.73,2
40.541016,9.02,-4.9,2.31
40.612,7.3,-0.43,0.71
40.682983,7.88,-0.78,1.45
40.75403,8.08,0.67,0.75
40.825012,8.71,0.31,0.75
40.895996,10.16,-0.27,-4.16
40.96698,11.89,1.22,0.59
41.038025,9.45,-0.78,6.94
41.10901,10.4,-3.96,4.98
41.179993,7.96,4.59,2.43
41.251038,7.73,-1.45,2.75
41.32202,7.96,-2.16,-1.33
41.393005,8.87,-1.06,0.82
41.46399,8.28,1.49,-0.27
41.535034,9.85,0.12,-0.08
41.606018,10.4,-1.45,-0.86
41.677002,11.26,0.2,6.04
41.747986,7.65,-2.24,3.65
41.81903,11.69,-3.57,3.61
41.890015,7.1,-1.37,2.86
41.961,7.22,1.02,1.88
42.031982,8.16,-0.08,-0.08
42.103027,8.79,0,0.67
42.17401,8.94,-1.37,0.39
42.244995,9.85,-1.02,1.88
42.31598,11.85,-1.45,-0.59
42.387024,11.22,-1.73,12.43
42.458008,7.81,-4.79,1.8
42.52899,9.61,1.88,0.27
42.600037,6.83,-1.92,1.8
42.67102,8.9,-1.1,-2.28
42.742004,8,-0.27,-0.59
42.81299,9.53,-0.63,-2.16
42.884033,10.83,-2.9,1.41
42.955017,12.24,2.12,3.37
43.026,12.12,-4.59,3.92
43.096985,9.3,-3.22,2.94
43.16803,8.24,-1.61,2.94
43.239014,7.34,2.98,-0.24
43.309998,8.59,-0.47,-0.47
43.38098,7.92,-0.43,1.06
43.452026,9.18,-1.61,-0.2
43.52301,10.08,0.59,2.47
43.593994,12.08,-2.16,1.37
43.664978,12.24,-0.86,8.55
43.736023,7.65,0.59,1.73
43.807007,7.96,0.82,0.55
43.87799,6.16,-2.71,1.69
43.949036,8.67,-1.41,1.1
44.02002,8.04,0.39,-0.31
44.091003,9.69,0.04,-1.92
44.161987,9.77,-0.75,-1.45
44.233032,12.63,1.77,2.98
44.304016,10.83,-7.49,6.16
44.375,9.34,-4.63,2.24
44.445984,7.61,-0.59,2.47
44.51703,7.73,0.27,1.49
44.588013,8.24,-2.08,-0.12
44.658997,8.16,0.35,0.08
44.72998,9.06,-0.82,0.98
44.801025,10.47,0.16,2.71
44.87201,11.96,-3.18,0.39
44.942993,10.55,-4.35,6.9
45.013977,8.36,3.73,1.77
45.085022,7.53,-0.55,2.04
45.156006,7.49,-2.12,-0.71
45.22699,8.39,-0.12,1.77
45.298035,7.88,-0.82,-2.31
45.36902,9.89,0.27,-1.88
45.440002,12,0.35,-0.04
45.510986,14.71,-4.16,4.2
45.58203,3.88,1.37,1.22
45.653015,10.94,-6.32,2.9
45.724,8.36,-1.29,0.94
45.794983,7.69,-0.12,1.65
45.866028,8.39,-0.86,0.35
45.93701,7.92,-0.24,0.75
46.007996,10,0.55,-0.47
46.07898,10.28,0.86,2.16
46.150024,10.87,-4.28,8.67
46.22101,10.79,-4.71,6.24
46.291992,7.77,4.79,1.29
46.363037,7.26,-1.88,2.59
46.43402,7.18,-2,-0.31
46.505005,8.08,-0.08,0.55
46.57599,7.92,-0.2,-1.14
46.647034,10.67,1.06,0.12
46.718018,13.81,0.9,-3.77
46.789,13.49,-4.39,2.35
46.859985,1.96,2,3.22
46.93103,11.65,-6.63,1.65
47.002014,7.06,-1.45,0.24
47.072998,8.43,-0.24,1.61
47.143982,7.73,0.86,-0.08
47.215027,8.43,0,1.18
47.28601,10.04,-1.33,-4.12
47.356995,11.1,0.75,1.69
47.42798,10.04,-2.35,5.45
47.499023,12.36,-1.22,6.63
47.570007,7.88,4.2,1.61
47.64099,7.18,-1.26,3.1
47.712036,6.98,-2.63,-1.45
47.78302,8.51,-0.67,-1.53
47.854004,8.87,1.53,-1.45
47.924988,11.02,-2.28,2.63
47.996033,12.75,4.24,-1.49
48.067017,11.92,-8.51,3.73
48.138,6.83,-1.8,4.35
48.208984,7.88,-2.86,3.41
48.28003,7.85,0.16,-0.47
48.351013,8,-0.04,0.71
48.421997,8.2,1.29,-0.35
48.49298,8.9,-0.59,0.98
48.564026,9.26,1.45,0.67
48.63501,13.3,-0.67,-1.41
48.705994,10.71,-1.22,10.79
48.776978,11.49,-4.31,2.04
48.848022,7.77,5.49,1.22
48.919006,6.59,-3.37,-0.12
48.98999,8.12,-0.98,1.37
49.061035,8.08,-0.31,-2.2
49.13202,10,0.12,-1.61
49.203003,10.32,-0.67,1.92
49.273987,14.2,-1.29,5.02
49.34503,5.69,1.37,2.79
49.416016,11.69,-7.49,0.98
49.487,8.36,-2.39,2.08
49.557983,7.22,1.69,0.63
49.62903,8.04,0.51,-0.71
49.700012,8.12,0.12,0.31
49.770996,9.92,-0.86,-1.41
49.84198,10.12,1.53,1.14
49.913025,10.94,-0.78,3.69
49.98401,10.79,-1.69,9.02
50.054993,10.87,-0.71,1.96
50.126038,7.77,0.43,1.73
50.19702,5.37,-0.78,2.24
50.268005,8.39,-2.9,0.47
50.33899,8,-0.12,-0.75
50.410034,10.9,2.2,-2.98
50.481018,12.79,-2.24,-3.02
50.552002,12.67,-2.35,2.75
50.622986,5.14,0.82,4.24
50.69403,11.18,-8.83,3.06
50.765015,7.34,-1.22,1.41
50.836,7.53,1.53,1.14
50.906982,8.63,-0.78,-0.31
50.978027,8.75,1.22,1.02
51.04901,10.47,-0.86,-3.65
51.119995,11.14,-1.84,3.3
51.19098,10.47,-0.2,-0.71
51.262024,10.24,0.47,10.4
51.333008,9.34,1.14,1.49
51.40399,7.3,1.49,3.14
51.475037,6.47,-2.67,-1.02
51.54602,9.06,-0.75,0.98
51.617004,7.65,0.08,-0.12
51.68799,9.65,1.45,-3.33
51.759033,12.51,0.86,-3.65
51.830017,14.63,-2.35,4.82
51.901,5.18,0.04,2.24
51.971985,11.61,-6.2,1.49
52.04303,7.85,-2.9,2.79
52.114014,7.73,2.12,1.41
52.184998,7.92,-0.51,-0.24
52.25598,8.71,0,1.22
52.327026,8.63,-0.71,0.59
52.39801,9.81,1.14,0.12
52.468994,12.36,-2.75,0.31
52.539978,11.77,-0.63,12.43
52.611023,7.57,-2.55,1.45
52.682007,9.45,0.51,4.9
52.75299,6.32,-0.12,-0.75
52.824036,7.92,-2.08,2.12
52.89502,8,-0.08,-1.84
52.966003,10.28,0.55,-1.18
53.036987,9.77,-2.04,-0.04
53.108032,12.67,1.8,1.92
53.179016,11.02,-5.84,11.3
53.25,7.3,-4.35,3.96
53.320984,7.3,-0.9,3.02
53.39203,7.45,0.71,1.1
53.463013,8.67,-1.37,0.27
53.533997,8.12,1.41,0.9
53.60498,8.55,0,-0.63
53.676025,9.02,0.94,-0.71
53.74701,11.92,0.67,-1.33
53.817993,13.18,-0.63,10.83
53.888977,10.4,-5.84,4.28
53.960022,7.92,4.82,0.04
54.031006,6.71,-3.88,2.94
54.10199,8.47,-0.35,-0.39
54.173035,8.16,-0.55,-2
54.24402,9.26,1.92,-2.43
54.315002,11.57,-2.12,-3.06
54.385986,13.61,-2.04,3.1
54.45703,7.22,-0.24,2.63
54.528015,11.38,-5.02,4.35
54.599,7.34,-2,0.9
54.669983,7.53,0.78,0.94
54.741028,8.24,-1.22,0.35
54.81201,9.02,1.29,0.2
54.882996,9.45,-0.86,0.2
54.95398,9.02,0.39,1.02
55.025024,10.94,0.2,-3.73
