"NAME:","walk_3_2.csv"
"EXPERIMENT TIME:","05/06/2023 12:29 "
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","85"

"Time [sec]","ACC X","ACC Y","ACC Z"
"13.780003","-6.55","-3.33","-2.90"
"13.850002","-2.94","1.96","-18.83"
"13.920002","-3.45","-1.80","-10.40"
"13.990002","-7.30","11.18","-11.45"
"14.07","-5.14","12.04","-8.90"
"14.139999","-5.10","10.43","-3.96"
"14.209999","-0.47","3.10","-13.57"
"14.280003","-2.51","4.86","-4.28"
"14.350002","-2.20","2.08","-7.22"
"14.420002","-4.20","3.84","-11.34"
"14.490002","-4.55","6.35","-7.61"
"14.560001","-2.04","5.65","-13.69"
"14.630001","-2.59","8.36","-14.63"
"14.700001","-2.47","7.57","-12.63"
"14.780003","-2.55","6.43","-16.04"
"14.850002","-5.33","6.71","-10.24"
"14.920002","-1.49","3.06","-1.29"
"14.990002","-2.35","4.31","-4.24"
"15.060001","-4.31","5.30","-6.59"
"15.130001","-4.04","5.53","-11.61"
"15.200001","-6.28","11.10","-9.02"
"15.27","-4.63","0.78","-20.01"
"15.34","-3.02","5.81","-12.71"
"15.41","-4.12","6.24","-2.86"
"15.490002","-0.12","4.31","-15.49"
"15.560001","0.20","0.82","-3.14"
"15.630001","-4.12","9.69","-13.57"
"15.700001","-3.41","3.84","-11.18"
"15.77","-3.22","3.92","-7.92"
"15.84","-3.49","8.98","-11.18"
"15.91","-1.65","4.90","-10.90"
"15.98","-4.24","9.49","-15.89"
"16.05","2.71","-3.88","-18.44"
"16.130001","-4.08","6.12","3.49"
"16.2","-1.26","4.00","-9.85"
"16.27","-4.35","5.18","-4.63"
"16.34","-4.63","-3.18","-16.55"
"16.41","-5.33","6.90","-9.85"
"16.48","0.27","-14.87","-14.28"
"16.55","-5.49","8.63","-14.47"
"16.619999","-3.41","3.22","-6.08"
"16.689999","-3.33","7.49","-9.41"
"16.759998","1.49","2.08","-11.06"
"16.84","-1.69","4.67","-4.51"
"16.91","-3.88","8.59","-12.83"
"16.98","-3.84","3.84","-12.20"
"17.05","-3.92","3.73","-6.83"
"17.969997","-3.22","9.49","-7.96"
"18.039997","1.02","2.43","-10.24"
"18.110004","-2.55","6.51","-4.63"
"18.189999","-2.51","5.92","-13.26"
"18.259998","-4.35","5.26","-11.10"
"18.329998","-2.67","3.26","-5.65"
"18.399998","-2.08","7.18","-15.22"
"18.469997","-2.24","6.12","-9.77"
"18.539997","-4.43","10.40","-18.28"
"18.610004","0.20","-1.57","-16.04"
"18.680004","-3.96","8.59","0.27"
"18.750004","-0.16","3.65","-7.73"
"18.820004","-3.45","4.63","-1.84"
"18.890003","-7.34","-14.59","-19.93"
"18.969997","-5.69","-20.08","-20.01"
"19.039997","-4.04","5.33","-14.00"
"19.110004","-6.20","6.98","-13.53"
"19.180004","-2.82","6.47","-10.63"
"19.250004","-4.24","10.12","-7.26"
"19.320004","1.88","0.47","-14.40"
"19.390003","-1.65","2.71","-2.00"
"19.460003","-4.71","8.71","-16.44"
"19.530003","-2.20","12.20","-20.01"
"19.600002","-2.94","5.61","-7.22"
"19.680004","-2.79","7.73","-13.85"
"19.750004","-2.86","7.34","-11.41"
"19.820004","-3.30","6.32","-11.73"
"19.890003","2.31","2.04","-17.93"
"19.960003","-4.08","8.51","-0.39"
"20.030003","-1.18","4.24","-6.35"
"20.100002","-3.14","6.39","-7.02"
"20.170002","-11.34","-13.38","-15.85"
"20.240002","-4.67","5.10","-12.04"
"20.310001","-0.47","-1.80","-13.93"
"20.390003","-6.12","8.20","-16.32"
"20.460003","-3.73","4.63","-7.92"
"20.530003","-0.98","0.82","-0.39"
"20.600002","-2.16","9.34","-19.97"
"20.670002","-0.67","1.37","-1.18"
"20.740002","-4.12","8.75","-13.96"
"20.810001","-3.26","3.61","-12.83"
"20.880001","-2.86","3.96","-7.45"
"20.95","-1.65","6.39","-12.28"
"21.02","-2.98","7.34","-11.14"
"21.100002","-3.92","6.98","-9.30"
"21.170002","-0.71","11.02","-20.01"
"21.240002","-4.71","7.92","-2.98"
"21.310001","-1.26","2.16","-0.08"
"21.380001","-2.08","5.26","-7.85"
"21.45","-10.83","-20.01","-13.77"
"21.52","-3.14","1.88","-12.08"
"21.59","-2.90","5.92","-13.22"
"21.810001","-0.35","-0.59","-4.35"
"21.880001","-3.73","10.71","-9.22"
"21.95","0.59","2.67","-8.24"
"22.02","-2.31","5.61","-4.59"
"22.09","-3.22","6.00","-17.38"
"22.16","-6.43","-1.61","-19.81"
"22.23","-2.43","5.45","-10.94"
"22.3","-2.94","8.63","-15.14"
"22.369999","-1.80","6.12","-9.57"
"22.45","-4.12","9.92","-20.01"
"22.52","-6.35","3.02","-9.57"
"22.59","-4.00","4.63","-0.35"
"22.66","-1.33","3.57","-7.73"
"22.73","-4.31","0.24","-6.90"
"22.8","-3.02","2.04","-10.43"
"22.869999","-4.90","9.57","-9.65"
"22.939999","-4.82","5.37","-11.45"
"23.009998","-7.14","15.18","-8.90"
"23.939999","-1.92","6.63","-10.32"
"24.009998","-5.41","4.59","-4.79"
"24.079998","-6.71","-7.41","-20.01"
"24.149998","-2.43","0.43","-6.79"
"24.219997","-5.41","8.47","-15.89"
"24.289997","-1.22","2.20","-3.53"
"24.360004","-4.90","10.83","-20.01"
"24.430004","-2.08","2.90","-4.51"
"24.500004","-1.80","6.75","-13.10"
"24.570004","-0.98","3.10","-5.57"
"24.649998","-2.63","6.20","-11.77"
"24.719997","-3.02","3.88","-9.57"
"24.789997","-3.96","9.85","-13.30"
"24.860004","-4.12","7.57","-12.71"
"24.930004","-3.06","7.34","-12.00"
"25.000004","-1.88","7.30","-19.02"
"25.070004","-0.59","-2.94","-3.06"
"25.140003","-1.84","2.04","-6.63"
"25.210003","-8.28","6.12","-6.86"
"25.280003","-1.22","1.53","-7.37"
"25.360004","-3.61","0.90","-10.67"
"25.430004","-1.77","-3.33","-15.46"
"25.500004","-2.59","-0.82","-9.77"
"25.570004","-9.26","6.55","-19.65"
"25.640003","-1.02","-0.43","-10.55"
"25.710003","-4.47","4.04","0.43"
"25.780003","-1.06","4.98","-12.83"
"25.850002","-2.00","5.14","-4.79"
"25.920002","-2.71","6.24","-16.08"
"25.990002","-3.22","-0.75","-8.51"
"26.070004","-3.37","4.94","-10.36"
"26.140003","-3.30","6.94","-12.91"
"26.210003","-2.04","4.79","-8.12"
"26.280003","-3.80","8.75","-10.87"
"26.350002","-5.41","11.85","-20.01"
"26.420002","-2.31","4.94","-6.24"
"26.490002","-1.96","5.49","-3.14"
"26.560001","-1.14","4.16","-8.32"
"26.630001","-1.18","1.10","-6.63"
"26.7","-2.63","0.78","-10.08"
"26.780003","-7.53","-2.47","-20.01"
"26.850002","-0.98","-2.04","-9.73"
"26.920002","-4.82","0.98","-11.89"
"26.990002","-4.59","8.00","-16.44"
"27.060001","-2.28","4.98","-1.45"
"27.130001","-1.92","6.16","-9.49"
"27.2","-1.96","4.94","-7.53"
"27.27","-4.55","7.88","-8.32"
"27.34","-4.43","5.77","-13.34"
"27.41","-3.73","1.88","-10.20"
"27.490002","-2.75","5.26","-12.28"
"27.560001","-2.86","8.20","-11.81"
"27.630001","-3.18","8.47","-14.40"
"27.7","-4.75","7.30","-16.12"
"27.77","-3.37","3.69","-1.02"
"27.84","-4.12","5.61","-9.14"
"27.91","-2.31","-1.14","-5.22"
"27.98","-4.04","4.35","-8.71"
"28.05","-2.75","2.86","-12.67"
"28.130001","-0.08","-0.24","-13.93"
"28.2","-4.47","7.22","-14.75"
"28.27","-3.26","3.84","-11.53"
"28.34","-2.55","4.28","-4.67"
"28.41","-2.12","7.30","-12.71"
"28.48","-0.16","2.79","-4.98"
"28.55","-3.65","8.24","-9.77"
"28.619999","-3.06","3.57","-13.49"
"28.689999","-5.30","9.34","-5.96"
"28.759998","-1.18","3.49","-13.18"
"28.84","-3.14","7.57","-10.20"
"28.91","-2.43","6.83","-11.92"
"28.98","-4.98","10.43","-19.22"
"30.430004","-4.16","8.59","-0.90"
"30.500004","0.20","2.55","-8.24"
"30.570004","-0.55","2.59","-4.24"
"30.640003","-1.57","-0.86","-6.24"
"30.710003","-3.06","4.08","-6.75"
"30.780003","-8.67","-6.32","-20.01"
"30.850002","-3.10","4.51","-13.26"
"30.920002","-8.90","18.32","-12.91"
"30.990002","-0.35","-3.84","-1.06"
"31.070004","-4.43","9.81","-3.65"
"31.140003","-0.43","3.37","-13.65"
"31.350002","-4.20","3.65","-8.51"
"31.420002","-4.94","7.06","-11.41"
"31.490002","-2.12","4.71","-11.14"
"31.560001","-2.86","7.30","-10.36"
"31.630001","-5.96","11.73","-20.01"
"31.7","-2.79","3.53","-7.57"
"31.780003","-4.55","8.43","-2.43"
"31.850002","-6.35","0.43","-15.57"
"31.920002","-2.43","3.61","-0.27"
"31.990002","-4.31","8.24","-7.73"
"32.06","-0.67","-0.31","-14.16"
"32.13","-1.69","-3.02","-14.08"
"32.2","-6.20","9.22","-12.83"
"32.27","-4.82","5.30","-8.71"
"32.34","-1.73","2.16","-2.51"
"32.41","-1.14","6.35","-16.20"
"32.49","-2.12","4.16","-4.55"
"32.56","-4.90","8.55","-13.34"
"32.63","-11.02","0.51","-16.44"
"32.7","-1.73","2.98","-7.37"
"32.77","-3.41","7.85","-13.18"
"32.84","-1.80","5.37","-8.90"
"32.91","-4.43","9.30","-11.65"
"32.98","-8.59","-11.69","-8.39"
"33.05","-3.22","7.65","-14.08"
"33.13","-2.28","5.69","-0.24"
"33.2","-0.90","4.43","-9.61"
"33.27","-3.96","4.51","-3.77"
"33.34","-1.84","1.84","-6.47"
"33.41","-3.65","4.67","-14.12"
"33.48","-3.22","0.39","-9.45"
"33.55","-2.31","0.86","-20.01"
"33.62","-1.84","2.43","-6.32"
"33.69","-5.14","10.51","-8.04"
"33.76","1.26","1.02","-11.18"
"33.84","-2.47","5.37","-3.45"
"33.91","-3.96","8.32","-15.42"
"33.98","-18.51","-6.24","-11.34"
"34.05","-1.88","3.96","-8.98"
"34.12","-2.39","6.67","-11.61"
"34.19","-2.43","6.20","-11.22"
"34.26","-4.63","9.65","-12.94"
"34.329998","-6.39","7.85","-16.16"
"34.399998","-4.43","5.84","-8.36"
"34.469997","-2.08","2.51","0.71"
"34.55","-7.77","-7.06","-18.48"
"34.62","0.35","-8.12","-5.49"
"34.69","-2.43","0.78","-6.04"
"34.76","-2.67","1.10","-14.16"
"34.829998","-1.41","3.45","-9.96"
"34.899998","-5.88","8.12","-14.12"
"34.969997","-1.92","3.41","-6.47"
"35.039997","-5.53","9.92","-8.12"
"35.110004","-0.71","1.02","-10.00"
"35.180004","-1.26","3.41","-3.57"
"35.26","-3.45","7.92","-11.73"
"35.329998","-3.69","5.37","-9.69"
"35.399998","-5.53","7.96","-6.24"
"35.469997","-2.67","5.06","-12.43"
"35.890003","0.04","3.53","-9.18"
"35.960003","-4.28","5.26","-3.18"
"36.039997","-1.41","4.75","-15.46"
"36.110004","1.61","-7.06","-19.97"
"36.180004","-2.51","3.49","-11.49"
"36.250004","-7.37","10.16","-14.91"
"36.320004","-2.59","3.77","-4.82"
"36.390003","-4.82","13.53","-11.69"
"36.460003","1.45","1.80","-8.28"
"36.530003","-2.67","7.73","-6.32"
"36.600002","-3.65","7.22","-15.34"
"36.670002","-6.59","-1.80","-16.63"
"36.750004","-2.67","5.45","-12.32"
"36.820004","-1.53","4.86","-8.79"
"36.890003","-4.63","10.08","-14.75"
"36.960003","-3.84","8.63","-12.87"
"37.030003","-3.65","7.02","-13.30"
"37.100002","-4.28","5.41","-1.41"
"37.170002","-3.02","3.14","-7.02"
"37.24","-3.84","2.55","-1.41"
"37.31","-4.71","4.82","-9.41"
"37.38","-0.47","2.75","-18.95"
"37.460003","-3.41","1.26","-13.85"
"37.530003","-4.82","8.98","-14.20"
"37.600002","-1.26","2.79","-2.51"
"37.670002","-0.94","7.49","-18.40"
"37.74","0.27","3.02","-2.51"
"37.81","-3.37","9.22","-14.71"
"37.88","-4.51","5.22","-13.81"
"37.95","-3.57","6.20","-8.55"
"38.02","-2.82","7.77","-11.65"
"38.09","-1.80","5.22","-11.69"
"38.170002","-3.14","6.51","-8.98"
"38.38","-1.29","4.16","-4.16"
"38.45","-3.14","4.59","-4.04"
"38.52","-4.35","-9.30","-14.79"
"38.59","2.43","-15.93","-17.06"
"38.66","-4.16","3.96","-12.94"
"38.73","-6.00","9.02","-13.96"
"38.81","-3.61","5.14","-4.86"
"38.88","-4.20","12.32","-12.59"
"38.95","2.24","0.08","-7.49"
"39.02","-2.94","6.28","-4.67"
"39.09","-3.53","6.24","-14.95"
"39.16","-8.47","-1.41","-10.51"
"39.23","-3.41","5.02","-8.63"
"39.3","-2.71","7.73","-11.30"
"39.52","-16.87","8.12","-10.83"
"39.59","-5.73","8.00","-1.92"
"39.66","-1.22","3.41","-6.32"
"39.73","-3.73","5.84","-4.43"
"39.8","-2.90","6.90","-8.43"
"39.87","-4.24","5.57","-6.59"
"39.94","-2.47","0.27","-19.53"
"40.01","-3.61","4.31","-7.92"
"40.079998","-10.59","15.53","-16.75"
"40.149998","1.33","-4.04","-0.31"
"40.23","-5.92","15.46","-15.65"
"40.51","-2.98","4.79","-6.28"
"40.579998","-2.47","6.71","-11.61"
"40.649998","-0.90","3.73","-6.24"
"40.719997","-3.33","9.02","-10.40"
"40.789997","-4.31","4.28","-19.06"
"40.860004","-5.77","7.14","-6.71"
"40.94","-2.00","3.33","-7.02"
"41.01","-4.55","5.53","-9.18"
"41.079998","-2.63","4.28","-8.39"
"41.149998","-4.04","7.41","-8.08"
"41.930004","-2.47","5.37","-8.51"
"42.000004","-2.90","6.08","-10.12"
"42.070004","-2.75","4.79","-8.98"
"42.500004","-6.79","8.00","-11.81"
"42.570004","-20.01","-13.96","-15.26"
"42.640003","-4.63","19.77","3.10"
"42.710003","-1.92","13.02","-10.20"
"42.780003","-1.26","4.39","-6.55"
"42.850002","-2.24","3.45","-6.86"
"42.920002","-5.65","5.84","-11.69"
"42.99","-7.69","4.47","-8.24"
"43.06","-7.49","7.65","-10.47"
"43.140003","-5.30","3.92","-8.24"
"43.210003","-3.06","1.37","-9.77"
"43.280003","-3.84","6.63","-8.32"
"43.350002","-1.33","3.88","-12.40"
"43.420002","-4.47","7.34","-5.06"
"43.49","-3.77","5.57","-7.65"
"43.56","-4.43","6.67","-8.39"
"43.63","-2.08","3.30","-13.73"
"43.7","-3.33","6.86","-13.14"
"43.77","-1.53","4.55","-10.79"
"43.850002","-2.90","7.57","-12.20"
"43.920002","-3.14","6.63","-11.10"
"43.99","0.00","2.90","-16.04"
"44.06","-4.31","8.67","-3.30"
"44.13","-0.55","2.39","-7.41"
"44.2","-4.51","5.14","-1.92"
"44.27","-1.92","0.59","-6.86"
"44.34","-1.80","0.98","-16.36"
"44.41","-1.57","2.63","-11.65"
"44.49","-1.61","1.73","-10.20"
"44.56","-3.41","-0.12","-12.32"
"44.63","-3.53","5.96","-11.77"
"44.7","-4.20","8.59","-3.73"
"44.77","0.04","4.31","-13.10"
"44.84","-2.67","6.94","-5.14"
"44.91","-2.67","5.61","-14.08"
"44.98","-4.24","1.69","-13.53"
"45.05","-3.33","6.39","-10.43"
"45.12","-1.57","5.37","-9.81"
"45.2","-4.20","9.10","-13.02"
"45.27","-2.12","4.12","-6.63"
"45.34","-14.20","-0.08","-16.44"
"45.41","-3.61","8.24","-4.35"
"45.48","-1.29","4.75","-3.96"
"45.55","-1.69","5.14","-9.14"
"45.62","-5.77","6.98","-5.30"
"45.69","-0.67","-0.90","-7.45"
"45.76","-2.59","0.78","-14.95"
"45.829998","-2.31","3.53","-8.83"
"45.91","-4.16","7.88","-12.67"
"45.98","-6.20","10.43","-13.93"
"46.05","-2.55","3.18","-1.29"
"46.12","-3.10","5.96","-12.28"
"46.19","-2.43","5.69","-5.84"
"46.26","-3.10","6.39","-8.90"
"46.329998","-3.22","5.92","-11.65"
"46.399998","-3.96","4.67","-8.63"
"46.469997","-2.47","4.67","-11.49"
"46.539997","-3.49","7.02","-10.43"
"46.76","-3.06","6.24","-14.44"
"46.829998","-3.65","1.37","-1.73"
"46.899998","-1.73","4.31","-7.26"
"46.969997","-3.96","3.80","-6.00"
"47.180004","-2.94","-0.75","-11.34"
"47.399998","-3.57","5.45","-9.77"
"47.469997","-2.12","6.28","-7.02"
"47.539997","-0.86","4.71","-10.20"
"47.610004","-2.63","6.16","-6.98"
"47.680004","-2.86","5.33","-10.94"
"47.750004","-5.10","-3.57","-12.12"
"47.820004","-2.39","4.63","-10.12"
"47.890003","-3.22","6.94","-10.55"
"47.960003","-2.79","7.37","-11.45"
"48.030003","-2.08","6.55","-9.22"
"48.110004","-3.26","7.02","-18.36"
"48.180004","-3.69","5.22","-4.86"
"48.250004","-3.14","4.94","-2.86"
"48.320004","-1.92","4.00","-9.30"
"48.390003","-4.63","6.39","-4.47"
"48.460003","-0.67","2.31","-16.55"
"48.530003","-0.43","-0.24","-11.18"
"48.600002","-5.37","0.12","-14.36"
"48.670002","-3.53","5.26","-9.26"
"48.74","-2.47","2.79","-7.77"
"48.820004","-4.16","8.83","-7.73"
"48.890003","-0.20","2.67","-10.59"
"48.960003","-3.37","7.02","-6.55"
"49.030003","-2.71","5.30","-10.90"
"49.100002","-3.92","4.20","-10.12"
"49.170002","-2.24","3.14","-8.47"
"49.24","-3.57","7.85","-12.36"
"49.31","-2.98","6.94","-11.41"
"49.38","-2.43","6.04","-9.18"
"49.45","-18.87","-0.47","-18.71"
"49.530003","-4.82","7.85","-13.73"
"49.600002","-1.88","3.02","-1.29"
"49.670002","-1.61","3.06","-6.86"
"49.74","-1.61","-20.01","-19.69"
"49.81","1.80","-10.71","-20.01"
"49.88","-1.61","8.20","-14.20"
"49.95","-2.75","8.00","-8.94"
"50.02","-5.10","-5.37","-8.83"
"50.09","-3.65","5.33","-15.30"
"50.16","-2.94","4.16","0.20"
"50.24","0.39","3.22","-17.30"
"50.31","-3.18","4.86","-3.02"
"50.38","-3.96","2.71","-14.40"
"50.45","-3.30","4.04","-7.57"
"50.52","-2.71","3.77","-6.94"
"50.59","-4.12","9.10","-13.96"
"50.66","-1.80","4.67","-8.98"
"50.73","-4.86","11.06","-12.83"
"50.8","-1.57","4.12","-11.96"
"50.88","-1.84","0.75","-14.51"
"50.95","-3.02","5.92","-1.88"
"51.02","-2.00","5.84","-6.98"
"51.09","-4.75","4.75","-6.35"
"51.16","-1.41","-2.12","-16.32"
"51.23","-3.33","3.77","-13.49"
"51.3","-3.65","2.39","-3.96"
"51.37","-0.27","-1.96","-16.55"
"51.44","-2.24","4.20","-6.43"
"51.51","-4.39","11.18","-10.71"
"51.59","-0.31","5.53","-14.20"
"51.66","-1.53","4.94","-4.94"
"51.73","-2.04","4.31","-12.40"
"51.8","-10.00","-0.90","-9.30"
"51.87","-2.47","3.96","-7.41"
"51.94","-4.35","8.63","-11.69"
"52.01","-2.79","7.49","-12.43"
"52.079998","-3.26","8.36","-10.12"
"52.149998","-2.12","6.51","-15.22"
"52.219997","-4.86","3.53","-15.02"
"52.3","-2.51","3.33","1.80"
"52.37","-2.47","6.47","-12.08"
"52.44","-4.28","4.35","-1.69"
"53.360004","-2.43","7.06","-13.38"
"53.430004","-3.37","8.24","-10.75"
"53.500004","-2.55","6.12","-10.55"
"53.570004","-3.57","6.90","-15.97"
"53.640003","-2.04","2.75","-0.12"
"53.710003","-2.47","5.26","-7.61"
"53.789997","-3.53","4.12","-3.65"
"53.860004","-0.78","2.28","-11.73"
"53.930004","-4.63","1.65","-20.01"
"54.000004","-1.57","2.71","-9.06"
"54.070004","-1.14","1.49","-20.01"
"54.140003","-0.94","3.45","-4.98"
"54.210003","-5.06","7.73","-16.44"
"54.280003","-1.45","1.14","-1.57"
"54.350002","-2.16","5.57","-10.12"
"54.420002","-3.14","5.49","-6.75"
"54.500004","-2.51","5.84","-13.45"
"54.570004","-2.59","3.73","-8.32"
"54.640003","-3.41","6.08","-11.22"
"54.710003","-2.47","5.26","-10.04"
"54.780003","-3.49","7.10","-12.87"
"54.850002","-3.14","7.37","-8.98"
"54.920002","-1.84","5.22","-19.85"
"54.99","-4.86","5.33","-1.33"
"55.06","-3.80","5.18","-6.12"
"55.13","-2.24","-3.45","-8.36"
"55.210003","-2.00","-2.04","-7.22"
"55.280003","2.35","-3.41","-20.01"
"55.350002","-0.98","4.79","-10.67"
"55.420002","-1.33","4.24","-18.24"
"55.49","-3.61","7.02","-9.06"
"55.56","-3.10","8.47","-8.24"
"55.63","-0.43","4.24","-9.45"
"55.7","-3.06","6.04","-7.02"
"55.77","-3.22","5.88","-8.32"
"55.84","-2.39","3.18","-10.12"
"55.920002","-3.88","5.30","-11.49"
"55.99","-1.45","3.77","-9.06"
"56.06","-2.82","7.85","-12.91"
"56.13","-2.31","5.18","-8.71"
"56.2","-4.35","10.40","-17.06"
"56.27","1.41","-6.67","-14.44"
"56.34","-4.82","8.67","-0.86"
"56.41","-0.39","3.14","-7.06"
"56.48","-4.47","5.45","-4.39"
"56.56","-3.53","4.47","-10.00"
"56.63","-3.49","6.67","-9.26"
"56.7","-4.67","-0.24","-15.06"
"56.77","-4.39","2.51","-12.20"
"56.84","-3.22","5.10","-10.47"
"56.91","-2.24","5.73","-5.65"
"56.98","0.27","3.18","-10.67"
"57.05","-2.98","6.94","-6.98"
"57.12","-2.39","3.80","-10.75"
"57.19","-9.10","-1.33","-14.44"
"57.27","-2.67","4.28","-10.71"
"57.34","-2.00","5.77","-10.20"
"57.41","-4.35","9.22","-12.67"
"57.48","-0.94","2.94","-7.37"
"57.55","-18.20","-2.55","-19.69"
